epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,129.4933421875946,127.14624449690882,0.6328760694733101,0.6348133051541229,24.231224170811473,22.00800162717933,0.0,0.0,0.06,0.1095
10,2.6153510645232863,4.330112229735564,5.058649336810032,111.1708892894409,109.00612552104143,0.5397239945468337,0.5417993827169055,23.000050114579498,20.612494034348057,0.0,0.0,0.06,0.118
20,3.5702553581137098,5.197486735925208,6.305600026346274,98.36670497285502,96.0608977181285,0.4762709465203288,0.4761658835502901,21.617522124536336,19.786942330998368,0.0,0.0005,0.06,0.121
30,4.4675237213016805,5.90359798439383,7.403461174459694,89.18100860938175,87.03611673803752,0.43102225793729126,0.4310711502388707,20.743098092265427,19.146694733216428,0.0,0.0015,0.1,0.1275
40,5.296191483340694,6.438498356322163,8.336900222059377,82.73398199905276,80.67997150723619,0.3999186084509152,0.3997084583204856,19.22637210983783,18.693417780704795,0.0,0.002,0.1,0.1325
50,6.038765934192915,6.802369328317972,9.096093803760485,78.17851797009588,76.14652750193457,0.37853018221430246,0.37741833810495257,19.213792139478027,18.23177373443451,0.0,0.0025,0.1,0.139
60,6.7159992757547196,7.018335915627345,9.713994301857637,74.69832003922633,72.7355901464017,0.36258363995943554,0.3606627523195081,18.758840176053344,17.987019787733445,0.0,0.004,0.1,0.1395
70,7.337959085412096,7.117809995379424,10.222957628274958,71.96633433824063,70.02920066318364,0.3497413889742715,0.34735415368344696,18.555332202501596,17.539774536237122,0.0,0.005,0.1,0.1435
80,7.903113532503707,7.108695775187101,10.629805225487726,69.84697112480097,67.84968298105629,0.33951442443639734,0.33657150115933804,17.88227617699653,17.057079332945868,0.0,0.006,0.1,0.1515
90,8.423250823387368,7.061978722186145,10.991937859463446,68.04228265093273,66.06208125959587,0.33084065715658817,0.32773833976858385,17.637052175588906,16.75753318488784,0.0,0.0075,0.1,0.158
100,8.918848584906055,7.014297534692266,11.346639590013897,66.47244226460936,64.5293699388451,0.32341393022876863,0.3202067196978039,17.2651121731475,16.409400182250888,0.0,0.008,0.12,0.163
110,9.376147643948277,6.974937163844354,11.685969924687209,65.24774802898678,63.2491769786221,0.3177118529075889,0.3139354679516884,17.330536186285318,16.204972489970736,0.02,0.008,0.12,0.1655
120,9.789472252293072,6.916798903790509,11.986487144025709,64.26143695537115,62.20974240965809,0.31311288206334714,0.30883151003089554,17.08203817564994,15.96249144705292,0.02,0.008,0.12,0.169
130,10.173886330642851,6.8424585306557875,12.260799395332493,63.43274966322712,61.33468960880229,0.3092562079549506,0.3045223856381061,16.500774176903068,15.843974194657989,0.02,0.01,0.1,0.1665
140,10.519593759436699,6.795025693466308,12.52334727772279,62.814201864709574,60.608782038949926,0.30653048321406196,0.3009727353139422,16.53703817207366,15.739611995384097,0.02,0.0105,0.1,0.167
150,10.835089643466981,6.791285926545801,12.787522516815542,62.295261444942895,59.98792931255921,0.3043106310294009,0.2979836037658624,16.228958168812095,15.639056850300635,0.02,0.0115,0.1,0.1685
160,11.13373611049178,6.808273087581531,13.050389351017678,61.82361112063089,59.444542147785356,0.30232765686992047,0.2953987298186724,15.943542157001794,15.542825099313166,0.02,0.0115,0.1,0.1685
170,11.424750593941491,6.839051975132208,13.315312916049935,61.38538953922089,58.95002755546268,0.3005336613978502,0.29306052110121433,15.943542157001794,15.478369803606068,0.02,0.012,0.1,0.168
180,11.707359443606297,6.891598958188041,13.585153710661357,60.98464054056447,58.503914351892995,0.29894106745562593,0.2909668134175397,16.878956154175103,15.484892104516272,0.02,0.012,0.1,0.166
190,11.975431164133886,6.959653479398822,13.850910732519258,60.638759021278354,58.10998774025148,0.29760457660459616,0.2891339341938704,16.98026615936309,15.448496202932205,0.02,0.012,0.1,0.1675
200,12.228415822421512,7.036134117830361,14.108201049394825,60.32793396305925,57.76736003202358,0.29643646708729493,0.2875570344649917,16.98026615936309,15.400535153832752,0.02,0.0125,0.1,0.169
210,12.474666215849252,7.109283443928055,14.358245306546348,60.0434766444815,57.458737337692526,0.2953893281994903,0.2861391302505963,16.962326145358382,15.42531715008663,0.02,0.0125,0.1,0.1695
220,12.703198727338672,7.185227600087849,14.594476817321102,59.81681804643145,57.19627857292618,0.29461639544138624,0.28493931990966187,16.962326145358382,15.432992398202884,0.02,0.0125,0.1,0.1685
230,12.917579962915987,7.228883815237535,14.802723847742744,59.61505298255433,56.966655460319195,0.29392403593170263,0.2838806908940467,17.507360117025673,15.406160247667227,0.02,0.014,0.1,0.1695
240,13.125310186903334,7.271400874177579,15.004900472026428,59.42528473086864,56.7616058105027,0.2932900531761169,0.28294422385756335,17.507360117025673,15.444016296826769,0.02,0.014,0.1,0.17
250,13.327445056353346,7.3045224172738745,15.197922209123647,59.254070324794256,56.57295328940425,0.2927257138349468,0.28207960193820875,17.507360117025673,15.452196445614565,0.02,0.0145,0.1,0.17
260,13.520153100905738,7.320063818084683,15.37458533335984,59.106611117943466,56.40217960071109,0.29225434084807467,0.28129197135973333,17.64477012116462,15.433552842056844,0.02,0.015,0.1,0.1705
270,13.699875947355526,7.297290687196465,15.522147156446325,58.98433311085832,56.249892863288125,0.29185030530132045,0.28057401340234767,17.64477012116462,15.374874241160695,0.02,0.0155,0.1,0.1695
280,13.855726332757303,7.245418708540087,15.635768112578507,58.89359581237936,56.126110939753694,0.2915317571371759,0.27997765509199485,17.536672105379402,15.359922491948586,0.02,0.0155,0.1,0.1685
290,13.995224440883888,7.1867106048222125,15.732613148112991,58.821297334203756,56.02312185426231,0.2912659043507469,0.2794778580082819,17.514354099817574,15.38587633863045,0.02,0.016,0.1,0.166
300,14.119466972066485,7.156507972722395,15.829559499206399,58.766158179400136,55.93833308627006,0.2910941623969885,0.27907859510491523,16.84199411828071,15.342903039494995,0.02,0.016,0.1,0.168
310,14.236800806431042,7.150581589525947,15.931645058513668,58.71510206162557,55.86271413462249,0.2909649938897163,0.27873645627665,16.84199411828071,15.317293388242367,0.02,0.016,0.1,0.169
320,14.350154210523023,7.167172418333484,16.04042662586977,58.66788707471121,55.79257448203016,0.29088263721556235,0.27843228705590295,16.84199411828071,15.342771440050099,0.02,0.0165,0.1,0.1675
330,14.45789365002597,7.192330075416732,16.148074210543044,58.62672453406904,55.7279212546403,0.2908368979800075,0.27815848467788806,16.84199411828071,15.293053392334375,0.02,0.017,0.1,0.1685
340,14.561395234241436,7.207178162880671,16.247388966824584,58.5882663212803,55.668627991419,0.29078932516559564,0.2779047772185418,16.84199411828071,15.290603691375349,0.02,0.0175,0.1,0.168
350,14.663958212577356,7.2172810600352415,16.343831140823692,58.551214973791964,55.612693101893086,0.2907446116162138,0.27766567911965484,16.84199411828071,15.350487640711012,0.02,0.0175,0.1,0.168
360,14.764386127599016,7.231263405951275,16.44014197539329,58.5176750477188,55.56083843091184,0.2907207333336196,0.2774485274036538,16.84199411828071,15.354108789415099,0.02,0.0185,0.1,0.168
370,14.85231241393779,7.237709615104847,16.521973989623387,58.49664106440264,55.51773822863496,0.2907474591847942,0.27726729138537265,16.84199411828071,15.330646792576648,0.02,0.019,0.1,0.168
380,14.918536758369541,7.269900527738384,16.595607632564526,58.48490127428204,55.48706890059136,0.2908016537384361,0.2771527286922525,16.84199411828071,15.316954642512835,0.02,0.019,0.1,0.169
390,14.96598425556424,7.331448620433983,16.665257982157375,58.474234698817,55.46790548011118,0.2908534285635696,0.2771010029865773,16.84199411828071,15.340817740471103,0.02,0.019,0.1,0.1685
400,15.007292094598156,7.3600255193593425,16.71492721067636,58.46948456094428,55.45170505996905,0.29090747684952295,0.2770462387561058,16.84199411828071,15.352108739899936,0.02,0.019,0.1,0.168
410,15.045398582032988,7.3606549007172495,16.749425633725266,58.46540494905587,55.43536307833817,0.29093967342543836,0.27697737317013565,16.84199411828071,15.322382190761157,0.02,0.019,0.1,0.1695
