epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap
0,1.6236203565420875,3.3521429192297485,7.569528380334377,6.826140210554004,23.40528812408447,22.00800140476227
10,2.5892324837397043,2.3700687184515323,6.3363243487477305,5.6880473268628124,18.03402145385742,17.242781611442567
20,3.336761073936615,1.5401077254078948,5.934078534841538,5.333110130622983,16.167804985046388,15.223437775611877
30,3.7093073716140195,1.1044225799947582,5.941285569667816,5.359884790584445,16.170563011169435,15.478949325561523
40,3.7520071190053104,1.1230375452074925,5.941044071614742,5.357249166771769,16.170563011169435,15.472448471069336
50,3.6297997685831187,1.3113580080514078,5.922193280756473,5.328828238487244,15.730047111511231,15.193507514953613
60,3.499735053115637,1.4079070057449634,5.921389648020267,5.324567630022764,15.859332466125489,15.088827861785889
70,3.4476064152300068,1.3761354214307466,5.920579064786434,5.327487076133489,15.859332466125489,15.094275260925293
80,3.4714689580590057,1.3258195333669458,5.9199510627985,5.329798614233733,15.779678840637207,15.080478607177735
90,3.5007183681791454,1.3225414105340645,5.919878054261208,5.329207048892975,15.779678840637207,15.090166358947753
100,3.5100738929381095,1.3431523614834608,5.919919255375862,5.327476210191846,15.779678840637207,15.074794242858887
110,3.5024093020273983,1.3471515276921195,5.919935284256935,5.327398036330939,15.779678840637207,15.056900413513183
120,3.5027006681279365,1.3483902994227266,5.919945473372937,5.327311227619648,15.779678840637207,15.056900413513183
130,3.5077614259231944,1.3443923206227895,5.919922417104244,5.327448252350092,15.779678840637207,15.063606155395508
140,3.510749008204203,1.3485216291708955,5.919958325624466,5.327111759230495,15.779678840637207,15.056900413513183
150,3.501359118482447,1.350229485573089,5.91996044844389,5.327228431597352,15.779678840637207,15.049533309936523
160,3.4949398221685746,1.3371445288431105,5.919878981709481,5.328265159547329,15.779678840637207,15.062629600524902
170,3.493032722265346,1.3407877231480851,5.9198988807201385,5.328063158646226,15.779678840637207,15.049533309936523
180,3.4891318658993753,1.3478236310080616,5.919946293234825,5.32770547477901,15.779678840637207,15.049533309936523
190,3.4933716417714447,1.3416249801508846,5.919903210699558,5.327997225403785,15.779678840637207,15.049533309936523
200,3.5144747944952157,1.3413506779450608,5.919923858046531,5.327499787807465,15.779678840637207,15.074423851013183
210,3.5148104693565423,1.3391235380395967,5.919916904568672,5.327645967140794,15.779678840637207,15.074423851013183
220,3.494619527881152,1.3503042059107853,5.919963410198688,5.327396982714534,15.764493827819825,15.065930564880372
230,3.4860614191616266,1.347814276865648,5.919952815175057,5.327793755739927,15.764493827819825,15.060992210388184
240,3.4900981708789263,1.3377577007246455,5.9198875400424,5.328353902414441,15.764493827819825,15.067697952270509
250,3.5061972757477666,1.3414359166066954,5.919902569651604,5.327683142453432,15.764493827819825,15.074088500976563
260,3.5216445924241704,1.3476208935768392,5.91999384433031,5.326939238891006,15.764493827819825,15.074088500976563
270,3.495320187201779,1.3359294822329195,5.919873368144035,5.3283411362320185,15.779678840637207,15.075540252685547
280,3.496786455773921,1.3478374779486892,5.919940128326416,5.327497173696757,15.779678840637207,15.044594955444335
290,3.496121799986688,1.33746464296099,5.919879992306233,5.3282111920714375,15.779678840637207,15.057691246032714
300,3.499533265414091,1.3432401414817141,5.919908537566662,5.327726407229901,15.779678840637207,15.05130069732666
310,3.499638812576847,1.345469017386203,5.919922795891762,5.327576911628246,15.779678840637207,15.044594955444335
320,3.5074549053645314,1.3423338779210374,5.919909570217133,5.3275924638658765,15.779678840637207,15.057691246032714
330,3.521348581399505,1.3464066443718181,5.919982953965664,5.327023399889469,15.779678840637207,15.075540252685547
340,3.498752111368165,1.3463310029001687,5.919927857220173,5.327543598622084,15.779678840637207,15.051962059020996
350,3.4903367355492154,1.3450315552215082,5.919926996827126,5.327853727161885,15.779678840637207,15.049305305480956
360,3.4966446936942757,1.3361728809818292,5.919874089062214,5.328288707196712,15.779678840637207,15.075540252685547
370,3.502581932900819,1.3419545007101827,5.91990212649107,5.327736076503992,15.779678840637207,15.069149703979493
380,3.4866073731953913,1.3304895823324345,5.919882192015648,5.3289773898273705,15.779678840637207,15.074423851013183
390,3.489714154203481,1.348935850342103,5.919954878687858,5.327617709562182,15.764493827819825,15.060992210388184
400,3.4937793497410667,1.3304653985011774,5.919866349697113,5.328779275640845,15.779678840637207,15.074423851013183
410,3.505277033276799,1.3465188062197688,5.919934018850326,5.327368949577212,15.779678840637207,15.067382316589356
420,3.4956427182184817,1.3582433762348753,5.920050490796566,5.32689097507298,15.76531478881836,15.065822860717773
430,3.4871768722846546,1.3262885246959966,5.919883189499378,5.329278922885656,15.779678840637207,15.074423851013183
440,3.501394030514746,1.347363971301825,5.919936316013336,5.327409746482968,15.779678840637207,15.056900413513183
450,3.5101234998582367,1.3482155488567418,5.9199544000625615,5.327145323991775,15.779678840637207,15.056900413513183
460,3.4815466434363977,1.3346035801765654,5.9199057289958,5.328825252756476,15.779678840637207,15.063606155395508
470,3.484319503294411,1.342636075763226,5.919924849569798,5.3281848069131375,15.779678840637207,15.054243659973144
480,3.5427449067716905,1.3400691829332956,5.92011243224144,5.327079161062836,15.779678840637207,15.081551956176758
490,3.5072947192303143,1.3476254896266013,5.9199452722072605,5.327249318033457,15.779678840637207,15.067752708435059
500,3.4791878098838733,1.3551170305839377,5.9200422075390815,5.327546020805836,15.684042778015137,15.060816360473632
