regime,case_type,subset_seed,graph_id,candidate_label,true_obj,objective_gap_from_opt,normalized_gap_from_opt,rank_true_obj,edge_count,edge_jaccard_with_opt,edge_jaccard_with_2stage,edge_jaccard_with_spoplus,same_as_opt,same_as_2stage,same_as_spoplus
step2b_poly_d8,easy_low_gap,16,G-584.json,y_spoplus,240.0877982378006,23.725902438163757,0.08993430734405139,2,23,0.3870967741935484,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-592.json,y_opt,12.010300397872925,0.0,0.0,1,3,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-592.json,y_2stage,12.010300397872925,0.0,0.0,1,3,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-592.json,y_spoplus,12.010300397872925,0.0,0.0,1,3,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-6.json,y_opt,136.1086003780365,0.0,0.0,1,12,1.0,0.625,0.625,True,False,False
step2b_poly_d8,easy_low_gap,16,G-6.json,y_2stage,122.63150072097778,13.477099657058716,0.09901725254411978,2,14,0.625,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-6.json,y_spoplus,122.63150072097778,13.477099657058716,0.09901725254411978,2,14,0.625,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-600.json,y_opt,217.74989771842957,0.0,0.0,1,14,1.0,0.42857142857142855,1.0,True,False,True
step2b_poly_d8,easy_low_gap,16,G-600.json,y_2stage,205.34340178966522,12.406495928764343,0.056975897847755,2,16,0.42857142857142855,1.0,0.42857142857142855,False,True,False
step2b_poly_d8,easy_low_gap,16,G-600.json,y_spoplus,217.74989771842957,0.0,0.0,1,14,1.0,0.42857142857142855,1.0,True,False,True
step2b_poly_d8,easy_low_gap,16,G-601.json,y_opt,149.81859955191612,0.0,0.0,1,13,1.0,0.3684210526315789,0.3684210526315789,True,False,False
step2b_poly_d8,easy_low_gap,16,G-601.json,y_2stage,141.66329944133759,8.155300110578537,0.05443449701819238,2,13,0.3684210526315789,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-601.json,y_spoplus,141.66329944133759,8.155300110578537,0.05443449701819238,2,13,0.3684210526315789,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-607.json,y_opt,109.79179990291595,0.0,0.0,1,12,1.0,0.7142857142857143,0.7142857142857143,True,False,False
step2b_poly_d8,easy_low_gap,16,G-607.json,y_2stage,109.6627995967865,0.12900030612945557,0.0011749539240956505,2,12,0.7142857142857143,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-607.json,y_spoplus,109.6627995967865,0.12900030612945557,0.0011749539240956505,2,12,0.7142857142857143,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-61.json,y_opt,157.88919985294342,0.0,0.0,1,13,1.0,0.625,1.0,True,False,True
step2b_poly_d8,easy_low_gap,16,G-61.json,y_2stage,148.77119934558868,9.118000507354736,0.057749361677981524,2,13,0.625,1.0,0.625,False,True,False
step2b_poly_d8,easy_low_gap,16,G-61.json,y_spoplus,157.88919985294342,0.0,0.0,1,13,1.0,0.625,1.0,True,False,True
step2b_poly_d8,easy_low_gap,16,G-611.json,y_opt,190.71180046349764,0.0,0.0,1,13,1.0,0.4,0.4,True,False,False
step2b_poly_d8,easy_low_gap,16,G-611.json,y_2stage,160.76369953155518,29.948100931942463,0.1570332871859943,2,15,0.4,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-611.json,y_spoplus,160.76369953155518,29.948100931942463,0.1570332871859943,2,15,0.4,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-629.json,y_opt,164.57670140266418,0.0,0.0,1,16,1.0,0.7777777777777778,0.7777777777777778,True,False,False
step2b_poly_d8,easy_low_gap,16,G-629.json,y_2stage,160.05680084228516,4.519900560379028,0.027463793610253143,2,16,0.7777777777777778,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-629.json,y_spoplus,160.05680084228516,4.519900560379028,0.027463793610253143,2,16,0.7777777777777778,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-638.json,y_opt,227.64370048046112,0.0,0.0,1,17,1.0,0.3333333333333333,0.3333333333333333,True,False,False
step2b_poly_d8,easy_low_gap,16,G-638.json,y_2stage,217.26100134849548,10.382699131965637,0.045609428725908424,2,19,0.3333333333333333,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-638.json,y_spoplus,217.26100134849548,10.382699131965637,0.045609428725908424,2,19,0.3333333333333333,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-64.json,y_opt,338.28819939494133,0.0,0.0,1,24,1.0,0.8461538461538461,0.8461538461538461,True,False,False
step2b_poly_d8,easy_low_gap,16,G-64.json,y_2stage,337.44749972224236,0.8406996726989746,0.002485158140906603,2,24,0.8461538461538461,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-64.json,y_spoplus,337.44749972224236,0.8406996726989746,0.002485158140906603,2,24,0.8461538461538461,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-642.json,y_opt,180.31869733333588,0.0,0.0,1,17,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-642.json,y_2stage,180.31869733333588,0.0,0.0,1,17,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-642.json,y_spoplus,180.31869733333588,0.0,0.0,1,17,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-644.json,y_opt,172.12039989233017,0.0,0.0,1,12,1.0,0.16666666666666666,0.35,True,False,False
step2b_poly_d8,easy_low_gap,16,G-644.json,y_2stage,142.60760241374373,29.512797478586435,0.17146600575555337,3,16,0.16666666666666666,1.0,0.47619047619047616,False,True,False
step2b_poly_d8,easy_low_gap,16,G-644.json,y_spoplus,162.47900080680847,9.641399085521698,0.05601543507656774,2,15,0.35,0.47619047619047616,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-646.json,y_opt,172.269198179245,0.0,0.0,1,11,1.0,0.3888888888888889,0.3888888888888889,True,False,False
step2b_poly_d8,easy_low_gap,16,G-646.json,y_2stage,149.4436981678009,22.825500011444092,0.13249902044412087,2,14,0.3888888888888889,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-646.json,y_spoplus,149.4436981678009,22.825500011444092,0.13249902044412087,2,14,0.3888888888888889,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-65.json,y_opt,114.89970061182976,0.0,0.0,1,11,1.0,0.7692307692307693,0.7692307692307693,True,False,False
step2b_poly_d8,easy_low_gap,16,G-65.json,y_2stage,101.69770094752312,13.20199966430664,0.11490020943490081,2,12,0.7692307692307693,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-65.json,y_spoplus,101.69770094752312,13.20199966430664,0.11490020943490081,2,12,0.7692307692307693,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-663.json,y_opt,305.5144001543522,0.0,0.0,1,20,1.0,0.5555555555555556,0.5555555555555556,True,False,False
step2b_poly_d8,easy_low_gap,16,G-663.json,y_2stage,298.44109895825386,7.073301196098328,0.023152104098938545,2,22,0.5555555555555556,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-663.json,y_spoplus,298.44109895825386,7.073301196098328,0.023152104098938545,2,22,0.5555555555555556,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-664.json,y_opt,160.61120414733887,0.0,0.0,1,15,1.0,0.55,0.55,True,False,False
step2b_poly_d8,easy_low_gap,16,G-664.json,y_2stage,157.93680304288864,2.674401104450226,0.016651398130337332,2,16,0.55,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-664.json,y_spoplus,157.93680304288864,2.674401104450226,0.016651398130337332,2,16,0.55,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-676.json,y_opt,307.1600026488304,0.0,0.0,1,21,1.0,0.19444444444444445,0.22857142857142856,True,False,False
step2b_poly_d8,easy_low_gap,16,G-676.json,y_2stage,299.53000354766846,7.629999101161957,0.024840470879553853,3,22,0.19444444444444445,1.0,0.6296296296296297,False,True,False
step2b_poly_d8,easy_low_gap,16,G-676.json,y_spoplus,303.51620346307755,3.6437991857528687,0.011862870016701842,2,22,0.22857142857142856,0.6296296296296297,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-689.json,y_opt,188.93839651346207,0.0,0.0,1,15,1.0,0.32,0.32,True,False,False
step2b_poly_d8,easy_low_gap,16,G-689.json,y_2stage,170.97709971666336,17.961296796798706,0.0950643020595284,2,18,0.32,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-689.json,y_spoplus,170.97709971666336,17.961296796798706,0.0950643020595284,2,18,0.32,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-692.json,y_opt,241.82209868729115,0.0,0.0,1,20,1.0,0.782608695652174,0.782608695652174,True,False,False
step2b_poly_d8,easy_low_gap,16,G-692.json,y_2stage,233.69649882614613,8.12559986114502,0.03360156042501527,2,21,0.782608695652174,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-692.json,y_spoplus,233.69649882614613,8.12559986114502,0.03360156042501527,2,21,0.782608695652174,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-694.json,y_opt,214.95490288734436,0.0,0.0,1,18,1.0,0.8947368421052632,1.0,True,False,True
step2b_poly_d8,easy_low_gap,16,G-694.json,y_2stage,214.3800027370453,0.5749001502990723,0.0026745151777271695,2,18,0.8947368421052632,1.0,0.8947368421052632,False,True,False
step2b_poly_d8,easy_low_gap,16,G-694.json,y_spoplus,214.95490288734436,0.0,0.0,1,18,1.0,0.8947368421052632,1.0,True,False,True
step2b_poly_d8,easy_low_gap,16,G-696.json,y_opt,218.92489886283875,0.0,0.0,1,18,1.0,0.6818181818181818,0.6818181818181818,True,False,False
step2b_poly_d8,easy_low_gap,16,G-696.json,y_2stage,218.78399991989136,0.1408989429473877,0.0006435948751341618,2,19,0.6818181818181818,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-696.json,y_spoplus,218.78399991989136,0.1408989429473877,0.0006435948751341618,2,19,0.6818181818181818,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-704.json,y_opt,271.1311985254288,0.0,0.0,1,25,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-704.json,y_2stage,271.1311985254288,0.0,0.0,1,25,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-704.json,y_spoplus,271.1311985254288,0.0,0.0,1,25,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-725.json,y_opt,216.6412991285324,0.0,0.0,1,15,1.0,0.6842105263157895,0.6842105263157895,True,False,False
step2b_poly_d8,easy_low_gap,16,G-725.json,y_2stage,214.73639857769012,1.9049005508422852,0.00879287817468319,2,17,0.6842105263157895,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-725.json,y_spoplus,214.73639857769012,1.9049005508422852,0.00879287817468319,2,17,0.6842105263157895,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-727.json,y_opt,131.03380012512207,0.0,0.0,1,11,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-727.json,y_2stage,131.03380012512207,0.0,0.0,1,11,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-727.json,y_spoplus,131.03380012512207,0.0,0.0,1,11,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-735.json,y_opt,168.32090267539024,0.0,0.0,1,14,1.0,0.28,0.28,True,False,False
step2b_poly_d8,easy_low_gap,16,G-735.json,y_2stage,157.79750245809555,10.523400217294693,0.06251986562589468,2,18,0.28,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-735.json,y_spoplus,157.79750245809555,10.523400217294693,0.06251986562589468,2,18,0.28,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-740.json,y_opt,147.8485975265503,0.0,0.0,1,9,1.0,0.3125,0.3125,True,False,False
step2b_poly_d8,easy_low_gap,16,G-740.json,y_2stage,124.46209955215454,23.386497974395752,0.1581786933771628,3,12,0.3125,1.0,0.8461538461538461,False,True,False
step2b_poly_d8,easy_low_gap,16,G-740.json,y_spoplus,125.3774995803833,22.471097946166992,0.15198722424222988,2,12,0.3125,0.8461538461538461,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-741.json,y_opt,218.66540090739727,0.0,0.0,1,20,1.0,0.13157894736842105,0.3870967741935484,True,False,False
step2b_poly_d8,easy_low_gap,16,G-741.json,y_2stage,176.21109949052334,42.45430141687393,0.19415189252941267,3,23,0.13157894736842105,1.0,0.4375,False,True,False
step2b_poly_d8,easy_low_gap,16,G-741.json,y_spoplus,195.00570039451122,23.659700512886047,0.10820047622854476,2,23,0.3870967741935484,0.4375,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-743.json,y_opt,245.02400279045105,0.0,0.0,1,18,1.0,0.6818181818181818,1.0,True,False,True
step2b_poly_d8,easy_low_gap,16,G-743.json,y_2stage,229.20190238952637,15.822100400924683,0.0645736753164384,2,19,0.6818181818181818,1.0,0.6818181818181818,False,True,False
step2b_poly_d8,easy_low_gap,16,G-743.json,y_spoplus,245.02400279045105,0.0,0.0,1,18,1.0,0.6818181818181818,1.0,True,False,True
step2b_poly_d8,easy_low_gap,16,G-747.json,y_opt,152.4822000861168,0.0,0.0,1,9,1.0,0.23529411764705882,0.5384615384615384,True,False,False
step2b_poly_d8,easy_low_gap,16,G-747.json,y_2stage,133.06690126657486,19.41529881954193,0.1273282967361228,3,12,0.23529411764705882,1.0,0.5333333333333333,False,True,False
step2b_poly_d8,easy_low_gap,16,G-747.json,y_spoplus,137.22999942302704,15.252200663089752,0.10002610569939197,2,11,0.5384615384615384,0.5333333333333333,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-758.json,y_opt,283.06480042636395,0.0,0.0,1,21,1.0,0.2647058823529412,0.2647058823529412,True,False,False
step2b_poly_d8,easy_low_gap,16,G-758.json,y_2stage,237.9459002315998,45.11890019476414,0.15939424515801393,3,22,0.2647058823529412,1.0,0.8333333333333334,False,True,False
step2b_poly_d8,easy_low_gap,16,G-758.json,y_spoplus,240.52790001034737,42.53690041601658,0.1502726596593633,2,22,0.2647058823529412,0.8333333333333334,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-764.json,y_opt,248.22160041332245,0.0,0.0,1,18,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-764.json,y_2stage,248.22160041332245,0.0,0.0,1,18,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-764.json,y_spoplus,248.22160041332245,0.0,0.0,1,18,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-765.json,y_opt,204.3660967051983,0.0,0.0,1,17,1.0,1.0,0.4782608695652174,True,True,False
step2b_poly_d8,easy_low_gap,16,G-765.json,y_2stage,204.3660967051983,0.0,0.0,1,17,1.0,1.0,0.4782608695652174,True,True,False
step2b_poly_d8,easy_low_gap,16,G-765.json,y_spoplus,194.23849841952324,10.127598285675049,0.049556156568788846,2,17,0.4782608695652174,0.4782608695652174,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-775.json,y_opt,282.8104989528656,0.0,0.0,1,16,1.0,0.65,0.65,True,False,False
step2b_poly_d8,easy_low_gap,16,G-775.json,y_2stage,272.3246991634369,10.485799789428711,0.03707712347403453,3,17,0.65,1.0,0.8888888888888888,False,True,False
step2b_poly_d8,easy_low_gap,16,G-775.json,y_spoplus,274.95889925956726,7.85159969329834,0.027762758887557852,2,17,0.65,0.8888888888888888,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-776.json,y_opt,186.83149993419647,0.0,0.0,1,16,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-776.json,y_2stage,186.83149993419647,0.0,0.0,1,16,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-776.json,y_spoplus,186.83149993419647,0.0,0.0,1,16,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-777.json,y_opt,256.07050320506096,0.0,0.0,1,20,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-777.json,y_2stage,256.07050320506096,0.0,0.0,1,20,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-777.json,y_spoplus,256.07050320506096,0.0,0.0,1,20,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-778.json,y_opt,75.59819979965687,0.0,0.0,1,7,1.0,0.3333333333333333,0.3333333333333333,True,False,False
step2b_poly_d8,easy_low_gap,16,G-778.json,y_2stage,64.42719972133636,11.171000078320503,0.14776806997950773,2,9,0.3333333333333333,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-778.json,y_spoplus,64.42719972133636,11.171000078320503,0.14776806997950773,2,9,0.3333333333333333,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-781.json,y_opt,81.0517988204956,0.0,0.0,1,7,1.0,0.6666666666666666,0.6666666666666666,True,False,False
step2b_poly_d8,easy_low_gap,16,G-781.json,y_2stage,71.98379898071289,9.067999839782715,0.11187906957951049,2,8,0.6666666666666666,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-781.json,y_spoplus,71.98379898071289,9.067999839782715,0.11187906957951049,2,8,0.6666666666666666,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-788.json,y_opt,196.86649838089943,0.0,0.0,1,16,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-788.json,y_2stage,196.86649838089943,0.0,0.0,1,16,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-788.json,y_spoplus,196.86649838089943,0.0,0.0,1,16,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-799.json,y_opt,289.4749008715153,0.0,0.0,1,22,1.0,0.25,0.45161290322580644,True,False,False
step2b_poly_d8,easy_low_gap,16,G-799.json,y_2stage,271.45260322093964,18.022297650575638,0.062258584755764075,3,23,0.25,1.0,0.5862068965517241,False,True,False
step2b_poly_d8,easy_low_gap,16,G-799.json,y_spoplus,274.1996010541916,15.275299817323685,0.052768995762101305,2,23,0.45161290322580644,0.5862068965517241,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-810.json,y_opt,183.28020077943802,0.0,0.0,1,14,1.0,1.0,0.75,True,True,False
step2b_poly_d8,easy_low_gap,16,G-810.json,y_2stage,183.28020077943802,0.0,0.0,1,14,1.0,1.0,0.75,True,True,False
step2b_poly_d8,easy_low_gap,16,G-810.json,y_spoplus,171.61120015382767,11.669000625610352,0.06366754606327059,2,14,0.75,0.75,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-817.json,y_opt,132.38200134038925,0.0,0.0,1,11,1.0,0.18181818181818182,0.18181818181818182,True,False,False
step2b_poly_d8,easy_low_gap,16,G-817.json,y_2stage,117.3581006526947,15.02390068769455,0.11348899801766944,2,15,0.18181818181818182,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-817.json,y_spoplus,117.3581006526947,15.02390068769455,0.11348899801766944,2,15,0.18181818181818182,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-821.json,y_opt,194.91619715094566,0.0,0.0,1,17,1.0,0.8421052631578947,0.8,True,False,False
step2b_poly_d8,easy_low_gap,16,G-821.json,y_2stage,186.6757970750332,8.240400075912476,0.04227663065646105,2,18,0.8421052631578947,1.0,0.85,False,True,False
step2b_poly_d8,easy_low_gap,16,G-821.json,y_spoplus,185.78989708423615,9.126300066709518,0.04682166079631644,3,19,0.8,0.85,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-824.json,y_opt,265.61909743770957,0.0,0.0,1,17,1.0,0.44,0.44,True,False,False
step2b_poly_d8,easy_low_gap,16,G-824.json,y_2stage,233.2797992825508,32.33929815515876,0.12175065146715461,2,19,0.44,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-824.json,y_spoplus,233.2797992825508,32.33929815515876,0.12175065146715461,2,19,0.44,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-832.json,y_opt,101.5008005797863,0.0,0.0,1,7,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-832.json,y_2stage,101.5008005797863,0.0,0.0,1,7,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-832.json,y_spoplus,101.5008005797863,0.0,0.0,1,7,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-833.json,y_opt,186.69750034809113,0.0,0.0,1,11,1.0,0.5625,0.5625,True,False,False
step2b_poly_d8,easy_low_gap,16,G-833.json,y_2stage,168.34599834680557,18.351502001285553,0.09829538139005504,2,14,0.5625,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-833.json,y_spoplus,168.34599834680557,18.351502001285553,0.09829538139005504,2,14,0.5625,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-841.json,y_opt,203.181301176548,0.0,0.0,1,18,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-841.json,y_2stage,203.181301176548,0.0,0.0,1,18,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-841.json,y_spoplus,203.181301176548,0.0,0.0,1,18,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-859.json,y_opt,84.63589978218079,0.0,0.0,1,9,1.0,0.7272727272727273,0.7272727272727273,True,False,False
step2b_poly_d8,easy_low_gap,16,G-859.json,y_2stage,68.37560057640076,16.26029920578003,0.19212059241560125,2,10,0.7272727272727273,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-859.json,y_spoplus,68.37560057640076,16.26029920578003,0.19212059241560125,2,10,0.7272727272727273,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-864.json,y_opt,50.849200896918774,0.0,0.0,1,6,1.0,0.3,0.3,True,False,False
step2b_poly_d8,easy_low_gap,16,G-864.json,y_2stage,38.00760042667389,12.841600470244884,0.2525428176595598,2,7,0.3,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-864.json,y_spoplus,38.00760042667389,12.841600470244884,0.2525428176595598,2,7,0.3,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-865.json,y_opt,248.33350098133087,0.0,0.0,1,23,1.0,0.8076923076923077,0.8076923076923077,True,False,False
step2b_poly_d8,easy_low_gap,16,G-865.json,y_2stage,242.4768010377884,5.8566999435424805,0.023584010696900592,2,24,0.8076923076923077,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-865.json,y_spoplus,242.4768010377884,5.8566999435424805,0.023584010696900592,2,24,0.8076923076923077,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-866.json,y_opt,216.46599835157394,0.0,0.0,1,14,1.0,0.38095238095238093,0.8125,True,False,False
step2b_poly_d8,easy_low_gap,16,G-866.json,y_2stage,200.62619942426682,15.839798927307129,0.07317453571429204,3,15,0.38095238095238093,1.0,0.36363636363636365,False,True,False
step2b_poly_d8,easy_low_gap,16,G-866.json,y_spoplus,206.41830080747604,10.0476975440979,0.046416978281175136,2,15,0.8125,0.36363636363636365,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-867.json,y_opt,213.16330021619797,0.0,0.0,1,20,1.0,0.9047619047619048,0.6666666666666666,True,False,False
step2b_poly_d8,easy_low_gap,16,G-867.json,y_2stage,210.63200062513351,2.531299591064453,0.011874931512587379,3,20,0.9047619047619048,1.0,0.6,False,True,False
step2b_poly_d8,easy_low_gap,16,G-867.json,y_spoplus,212.08369916677475,1.0796010494232178,0.0050646666115989345,2,20,0.6666666666666666,0.6,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-877.json,y_opt,202.5468007326126,0.0,0.0,1,17,1.0,0.37037037037037035,0.6363636363636364,True,False,False
step2b_poly_d8,easy_low_gap,16,G-877.json,y_2stage,194.0539002418518,8.492900490760803,0.04193055856741231,3,20,0.37037037037037035,1.0,0.625,False,True,False
step2b_poly_d8,easy_low_gap,16,G-877.json,y_spoplus,194.22200071811676,8.32480001449585,0.04110062456866766,2,19,0.6363636363636364,0.625,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-88.json,y_opt,154.94649907946587,0.0,0.0,1,16,1.0,0.7368421052631579,1.0,True,False,True
step2b_poly_d8,easy_low_gap,16,G-88.json,y_2stage,131.4143006503582,23.532198429107666,0.1518730566286557,2,17,0.7368421052631579,1.0,0.7368421052631579,False,True,False
step2b_poly_d8,easy_low_gap,16,G-88.json,y_spoplus,154.94649907946587,0.0,0.0,1,16,1.0,0.7368421052631579,1.0,True,False,True
step2b_poly_d8,easy_low_gap,16,G-882.json,y_opt,198.4552025794983,0.0,0.0,1,15,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-882.json,y_2stage,198.4552025794983,0.0,0.0,1,15,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-882.json,y_spoplus,198.4552025794983,0.0,0.0,1,15,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-890.json,y_opt,153.87689885497093,0.0,0.0,1,9,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-890.json,y_2stage,153.87689885497093,0.0,0.0,1,9,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-890.json,y_spoplus,153.87689885497093,0.0,0.0,1,9,1.0,1.0,1.0,True,True,True
step2b_poly_d8,easy_low_gap,16,G-897.json,y_opt,232.40450072288513,0.0,0.0,1,17,1.0,0.6666666666666666,0.6666666666666666,True,False,False
step2b_poly_d8,easy_low_gap,16,G-897.json,y_2stage,218.56479930877686,13.839701414108276,0.05955005764114045,2,18,0.6666666666666666,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-897.json,y_spoplus,218.56479930877686,13.839701414108276,0.05955005764114045,2,18,0.6666666666666666,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-907.json,y_opt,295.2539987564087,0.0,0.0,1,23,1.0,0.6785714285714286,0.6206896551724138,True,False,False
step2b_poly_d8,easy_low_gap,16,G-907.json,y_2stage,285.83339977264404,9.420598983764648,0.03190676171514567,2,24,0.6785714285714286,1.0,0.5483870967741935,False,True,False
step2b_poly_d8,easy_low_gap,16,G-907.json,y_spoplus,283.4456989765167,11.808299779891968,0.03999369976233272,3,24,0.6206896551724138,0.5483870967741935,1.0,False,False,True
step2b_poly_d8,easy_low_gap,16,G-918.json,y_opt,227.97500038146973,0.0,0.0,1,19,1.0,0.6,0.6,True,False,False
step2b_poly_d8,easy_low_gap,16,G-918.json,y_2stage,212.83780002593994,15.137200355529785,0.06639851005680783,2,21,0.6,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-918.json,y_spoplus,212.83780002593994,15.137200355529785,0.06639851005680783,2,21,0.6,1.0,1.0,False,True,True
step2b_poly_d8,easy_low_gap,16,G-919.json,y_opt,140.88249850273132,0.0,0.0,1,11,1.0,0.6428571428571429,0.6428571428571429,True,False,False
