regime,method_label,solution_rank,row_count,mean_gap_to_oracle,median_gap_to_oracle,mean_normalized_gap_to_oracle,median_normalized_gap_to_oracle,exact_oracle_rate,near_1pct_rate,near_5pct_rate,mean_predicted_margin_from_best,median_predicted_margin_from_best,mean_edge_jaccard_with_oracle,median_edge_jaccard_with_oracle
step2b_poly_d8,2stage_val_mse,1,3600,12.065965031189327,8.678099691867828,0.060909988233192734,0.043772316134636405,0.17722222222222223,0.2386111111111111,0.5313888888888889,0.0,0.0,0.605443562860015,0.5625
step2b_poly_d8,2stage_val_mse,2,3600,13.774150516903545,11.225199699401855,0.070432875768479,0.05750487212074586,0.08138888888888889,0.16027777777777777,0.4519444444444444,1.2701963685205166,1.01140495483547,0.5799694663130561,0.5555555555555556
step2b_poly_d8,spoplus_val_spoplus_loss,1,3600,9.719506815328366,7.073301196098328,0.04939248036041256,0.034589617646754965,0.23444444444444446,0.3005555555555556,0.5927777777777777,0.0,0.0,0.6362370951588683,0.6086956521739131
step2b_poly_d8,spoplus_val_spoplus_loss,2,3600,12.257432146420081,10.563100188970566,0.06320250387557745,0.052814876084387896,0.07194444444444445,0.17583333333333334,0.4797222222222222,1.6097258576546247,1.2030131456065192,0.5831080628240662,0.5555555555555556
