regime,case_type,subset_seed,graph_id,method_label,method,selection_metric,num_edges,num_top_error_edges,mse_all_edges,mse_edges_in_opt,mse_edges_in_pred,mse_edges_in_symdiff,mse_edges_not_selected,top10_error_edges_in_opt_rate,top10_error_edges_in_pred_rate,top10_error_edges_in_symdiff_rate
step2b_poly_d8,large_improvement,25,G-1221.json,2stage_val_mse,2stage,validation_mse_loss,242,10,11.955739887113339,43.87967867681896,20.909076064414386,32.14916170003971,10.098773672925486,0.3,0.1,0.2
step2b_poly_d8,large_improvement,25,G-1221.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,242,10,20.712459959863814,26.250758895764054,18.87844021667654,24.605091203143413,20.501469515433183,0.2,0.1,0.1
step2b_poly_d8,large_improvement,25,G-1983.json,2stage_val_mse,2stage,validation_mse_loss,268,10,15.95091726389422,85.59135525340696,74.60159271740338,29.688029607697857,10.490406187921138,0.5,0.4,0.1
step2b_poly_d8,large_improvement,25,G-1983.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,268,10,23.41047336879714,62.56023277371889,56.77618580370753,28.701592460283685,20.363640699619832,0.5,0.4,0.1
step2b_poly_d8,large_improvement,25,G-1393.json,2stage_val_mse,2stage,validation_mse_loss,249,10,14.372134165155282,37.82878020883752,27.7693108696773,12.54256009213923,12.849348740637259,0.2,0.1,0.1
step2b_poly_d8,large_improvement,25,G-1393.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,249,10,23.108105651443488,32.07889882594533,27.393770771257692,21.735295994751258,22.588103174401265,0.2,0.1,0.1
step2b_poly_d8,large_improvement,25,G-1622.json,2stage_val_mse,2stage,validation_mse_loss,364,10,18.36637485808031,55.84518457784998,53.9404591618646,11.9223847296897,15.834057096862793,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-1622.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,364,10,25.117404734910615,40.00927394621174,42.274878214671,20.582726501814868,24.026769617766703,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-327.json,2stage_val_mse,2stage,validation_mse_loss,276,10,19.390882643997184,86.88205810975425,68.31307823710844,62.992241847383255,14.816061040041157,0.4,0.3,0.1
step2b_poly_d8,large_improvement,25,G-327.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,276,10,27.434246777024335,61.587280522139,52.565236984183635,50.436388891549534,25.093120517813563,0.4,0.3,0.1
step2b_poly_d8,large_improvement,25,G-1285.json,2stage_val_mse,2stage,validation_mse_loss,202,10,17.034234874466062,65.21994602027183,26.488831803367578,49.91570057376726,14.676505278290437,0.4,0.2,0.2
step2b_poly_d8,large_improvement,25,G-1285.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,202,10,23.26491415033364,42.786188534716665,42.786188534716665,nan,22.248181109480367,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-313.json,2stage_val_mse,2stage,validation_mse_loss,212,10,13.246360121833812,19.56434987565339,17.780305179206003,20.39074330984317,12.536224023024484,0.3,0.3,0.2
step2b_poly_d8,large_improvement,25,G-313.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,212,10,23.04105068547562,21.87848934887273,24.663648708269715,31.02362654412583,22.91437694377846,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-224.json,2stage_val_mse,2stage,validation_mse_loss,305,10,15.243280721071228,71.90414216803917,30.665344730945037,56.82487473373917,11.4122465468079,0.4,0.2,0.4
step2b_poly_d8,large_improvement,25,G-224.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,305,10,23.796190295797256,46.38811855938115,31.49186916611337,40.323772127750146,22.214801014103422,0.4,0.2,0.4
step2b_poly_d8,large_improvement,25,G-1763.json,2stage_val_mse,2stage,validation_mse_loss,214,10,14.523652115410483,49.68970720040741,49.68970720040741,nan,12.24923064225148,0.4,0.4,0.0
step2b_poly_d8,large_improvement,25,G-1763.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,214,10,22.984176317761744,32.185924695641546,32.185924695641546,nan,22.389038362973494,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-96.json,2stage_val_mse,2stage,validation_mse_loss,236,10,14.304358766326315,57.421307171708115,56.12165833807082,11.138001167038095,11.32441941254149,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-96.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,236,10,24.498511292494626,43.32398532270995,44.59026843976729,22.8787643162835,23.134454574847187,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-1547.json,2stage_val_mse,2stage,validation_mse_loss,230,10,13.70122054483716,40.65164997451445,29.268140870247056,42.342197263660665,10.924519789766121,0.5,0.3,0.2
step2b_poly_d8,large_improvement,25,G-1547.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,230,10,23.603987354818074,24.47618156123689,27.49324574131764,20.084305281374675,23.468279172271558,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-186.json,2stage_val_mse,2stage,validation_mse_loss,263,10,24.027200801866467,125.43388714170833,117.52674605036358,5.416545378243306,18.427292256898102,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-186.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,263,10,31.638624414623074,98.38864168622533,98.38864168622533,nan,27.8856113953362,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-1010.json,2stage_val_mse,2stage,validation_mse_loss,248,10,14.033969116052221,25.81652303021775,16.595542908517956,17.282950829780173,13.268826195978338,0.2,0.1,0.1
step2b_poly_d8,large_improvement,25,G-1010.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,248,10,23.388312649468094,21.943606109043067,21.511792467913132,20.605872827299752,23.635805617330508,0.2,0.1,0.1
step2b_poly_d8,large_improvement,25,G-1043.json,2stage_val_mse,2stage,validation_mse_loss,308,10,14.482173910281432,75.05932803241123,50.13798722677389,64.82871280373584,10.811170817609192,0.2,0.1,0.1
step2b_poly_d8,large_improvement,25,G-1043.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,308,10,21.617231839046596,58.11667552858897,39.385593843742626,43.957325291310454,19.654555583465694,0.2,0.1,0.1
step2b_poly_d8,large_improvement,25,G-283.json,2stage_val_mse,2stage,validation_mse_loss,246,10,14.467310724648012,47.91065592743948,39.20747485722601,22.698596080034253,11.166154536962273,0.6,0.4,0.2
step2b_poly_d8,large_improvement,25,G-283.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,246,10,23.447226894175326,31.378485530087442,27.890390905800203,24.20942408045498,22.811883582184322,0.4,0.3,0.1
step2b_poly_d8,large_improvement,25,G-1880.json,2stage_val_mse,2stage,validation_mse_loss,199,10,21.292627545752225,114.02436536603435,87.22727188206063,108.42460536647165,14.286459508933696,0.4,0.4,0.2
step2b_poly_d8,large_improvement,25,G-1880.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,199,10,28.699490072270475,88.49193929902648,71.55407626801357,80.95593139688806,24.222582276337906,0.3,0.3,0.2
step2b_poly_d8,large_improvement,25,G-741.json,2stage_val_mse,2stage,validation_mse_loss,309,10,14.616517741066229,52.153296623722426,22.710914599983212,34.769806107550174,11.660862350840796,0.4,0.1,0.3
step2b_poly_d8,large_improvement,25,G-741.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,309,10,21.41741698719604,36.7848163051807,33.53941625150612,22.86362955601592,20.30535608362544,0.4,0.2,0.2
step2b_poly_d8,large_improvement,25,G-817.json,2stage_val_mse,2stage,validation_mse_loss,258,10,11.620504087615203,37.04727384918059,17.667728231682403,21.316038510736746,10.373272064438064,0.4,0.1,0.3
step2b_poly_d8,large_improvement,25,G-817.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,258,10,19.276897003426228,23.616790702276912,19.15061015758299,21.40089661792133,19.09876878084017,0.1,0.0,0.1
step2b_poly_d8,large_improvement,25,G-1195.json,2stage_val_mse,2stage,validation_mse_loss,182,10,15.255369157950101,45.3353738757154,33.93581579688954,25.62086245018497,12.658853075863584,0.3,0.1,0.2
step2b_poly_d8,large_improvement,25,G-1195.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,182,10,22.86399251084418,37.26117205641005,20.708143295450064,29.920639426256336,21.904185337426963,0.1,0.1,0.2
step2b_poly_d8,large_improvement,25,G-1838.json,2stage_val_mse,2stage,validation_mse_loss,243,10,14.158179487952923,29.10364423517739,30.88156366468194,21.832085026530486,12.864138443715193,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-1838.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,243,10,23.722583263430376,27.910751895243397,31.40358222683505,22.751588136566205,23.29480139213253,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-877.json,2stage_val_mse,2stage,validation_mse_loss,252,10,17.123304559000168,74.06908281856381,43.00503020883323,70.5454347359309,11.803551322517798,0.3,0.3,0.2
step2b_poly_d8,large_improvement,25,G-877.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,252,10,24.33960929461766,62.38440866613828,41.32727927447133,105.82770761032543,20.814756891446496,0.3,0.3,0.2
step2b_poly_d8,large_improvement,25,G-1197.json,2stage_val_mse,2stage,validation_mse_loss,269,10,16.462814501565656,71.24235612298733,17.832188119058873,41.74089337425822,12.932285790470239,0.5,0.0,0.5
step2b_poly_d8,large_improvement,25,G-1197.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,269,10,24.496924570258564,42.470558378918874,22.57947578008432,27.02435064543057,23.88858177225914,0.5,0.2,0.3
step2b_poly_d8,large_improvement,25,G-1529.json,2stage_val_mse,2stage,validation_mse_loss,248,10,20.1266589634432,68.40218553463004,68.40218553463004,nan,17.238379595936294,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-1529.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,248,10,27.87456641020243,53.73304018764818,53.73304018764818,nan,26.327478235483454,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-538.json,2stage_val_mse,2stage,validation_mse_loss,216,10,15.400557107417663,31.336636993072503,31.336636993072503,nan,14.125670716565278,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-538.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,216,10,23.619700524183642,25.699320153869056,25.699320153869056,nan,23.45333095380881,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-1103.json,2stage_val_mse,2stage,validation_mse_loss,249,10,17.30632091668721,30.666291329442174,17.2570256110594,23.684374950350996,16.572862134918314,0.2,0.1,0.1
step2b_poly_d8,large_improvement,25,G-1103.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,249,10,25.55012825895058,28.970873166548508,28.970873166548508,nan,25.330849739232768,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-1974.json,2stage_val_mse,2stage,validation_mse_loss,277,10,13.643737439909401,76.39524466405838,76.39524466405838,nan,10.051093896542094,0.5,0.5,0.0
step2b_poly_d8,large_improvement,25,G-1974.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,277,10,21.44412986151124,55.97257325579811,47.35709543539535,23.305920819464124,19.50611383969692,0.4,0.3,0.1
step2b_poly_d8,large_improvement,25,G-1525.json,2stage_val_mse,2stage,validation_mse_loss,196,10,19.443938502387546,46.29516850462143,50.863785257845954,34.19864553190714,16.1177190411958,0.3,0.2,0.3
step2b_poly_d8,large_improvement,25,G-1525.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,196,10,26.87432402068634,38.133178787516535,37.45094965369501,28.085174209276413,25.886387585329953,0.2,0.2,0.2
step2b_poly_d8,large_improvement,25,G-505.json,2stage_val_mse,2stage,validation_mse_loss,302,10,11.917566745301826,14.596143841825052,15.80851257348344,9.326094465517018,11.7194098000705,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-505.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,302,10,20.540340125083667,16.458997084135238,19.378551743877964,16.198089197393752,20.759076803727567,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-1992.json,2stage_val_mse,2stage,validation_mse_loss,293,10,15.284911654772426,28.46078714722179,23.055117226240068,18.780156972224745,14.19836033078531,0.3,0.2,0.1
step2b_poly_d8,large_improvement,25,G-1992.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,293,10,23.669470243478248,20.09363067292409,21.921893145301713,23.99336344348712,23.912233939734506,0.2,0.1,0.1
step2b_poly_d8,large_improvement,25,G-542.json,2stage_val_mse,2stage,validation_mse_loss,269,10,15.55795074863226,33.5803105073506,33.5803105073506,nan,14.188251406969668,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-542.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,269,10,22.82991685234949,28.480984242106526,28.480984242106526,nan,22.400435730727956,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-292.json,2stage_val_mse,2stage,validation_mse_loss,150,10,14.280895335677195,19.387826181259086,19.387826181259086,nan,13.876749729192296,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-292.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,150,10,24.60941546550465,17.635894659534337,17.635894659534337,nan,25.161276824250503,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-939.json,2stage_val_mse,2stage,validation_mse_loss,227,10,13.60370839990806,8.784163213468034,14.843632968865501,16.04634102814887,13.65048850784764,0.0,0.0,0.0
step2b_poly_d8,large_improvement,25,G-939.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,227,10,23.10858646637751,20.6994258244913,20.852762601297425,27.30524171421312,23.204335736700415,0.0,0.0,0.0
step2b_poly_d8,large_improvement,25,G-1316.json,2stage_val_mse,2stage,validation_mse_loss,207,10,14.241141540932338,24.074849886946254,22.901462184097355,8.644878482595088,13.837269621619166,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-1316.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,207,10,22.950185021202742,21.028216515020578,22.484734855695887,30.994355848653644,22.944623046019974,0.1,0.2,0.1
step2b_poly_d8,large_improvement,25,G-1811.json,2stage_val_mse,2stage,validation_mse_loss,340,10,14.666777971714785,78.58703264350225,74.77378383715366,4.396309678527966,11.13273689256486,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-1811.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,340,10,22.975102267620386,61.24393839139753,59.511939807754175,15.933743472530686,20.855928465255964,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-810.json,2stage_val_mse,2stage,validation_mse_loss,186,10,14.728837975715837,33.05768712288877,33.05768712288877,nan,13.236954905597113,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-810.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,186,10,23.42440328271292,21.45146551164237,18.937188693760465,32.645283888047416,23.581928608062878,0.2,0.1,0.1
step2b_poly_d8,large_improvement,25,G-1022.json,2stage_val_mse,2stage,validation_mse_loss,201,10,14.709021113440867,19.061769623377568,17.235941454598454,11.534621798450416,14.483474383583392,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-1022.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,201,10,21.86898734089368,16.756881148980792,18.835895380003127,15.530468552326719,22.53760333461641,0.0,0.0,0.0
step2b_poly_d8,large_improvement,25,G-1342.json,2stage_val_mse,2stage,validation_mse_loss,195,10,12.998183817048462,27.83017409417997,27.83017409417997,nan,12.111488746132991,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-1342.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,195,10,22.164124706605648,26.09682684853491,26.09682684853491,nan,21.929017513338145,0.0,0.0,0.0
step2b_poly_d8,large_improvement,25,G-435.json,2stage_val_mse,2stage,validation_mse_loss,218,10,15.019557613312518,30.787449466016817,31.98025304450294,7.52571481046551,13.875254585499246,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-435.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,218,10,24.098826049794575,25.32150188773866,25.23894488805801,25.84974703978196,23.985484439966296,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-644.json,2stage_val_mse,2stage,validation_mse_loss,228,10,16.53477350497377,84.27501055274196,26.99974198268979,45.81749374263718,12.696595208478817,0.4,0.1,0.3
step2b_poly_d8,large_improvement,25,G-644.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,228,10,23.90570241231499,61.71582619784084,39.875816402995085,42.38826546917586,21.661600212733976,0.4,0.3,0.1
step2b_poly_d8,large_improvement,25,G-1470.json,2stage_val_mse,2stage,validation_mse_loss,282,10,16.608582601043086,71.44338453844985,48.50361670032865,41.51632716886805,13.0618715039408,0.4,0.3,0.1
step2b_poly_d8,large_improvement,25,G-1470.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,282,10,24.940092527583985,53.16378005971847,36.20556096208781,60.76166807611874,23.29564787565645,0.4,0.3,0.1
step2b_poly_d8,large_improvement,25,G-1794.json,2stage_val_mse,2stage,validation_mse_loss,211,10,14.058398127064212,41.0069636354009,36.66446981605122,25.898884949431373,12.160991405776802,0.4,0.4,0.2
step2b_poly_d8,large_improvement,25,G-1794.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,211,10,22.3463754887729,22.6037482886889,24.929852407946825,19.698895866627513,22.33433780669364,0.3,0.2,0.1
step2b_poly_d8,large_improvement,25,G-1161.json,2stage_val_mse,2stage,validation_mse_loss,295,10,14.89451255877277,25.65412423664168,26.841150646798454,13.29188480161018,14.125031449407519,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-1161.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,295,10,22.35011026268311,23.579947286149633,28.901989541684568,22.376786192749393,22.076827293960683,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-432.json,2stage_val_mse,2stage,validation_mse_loss,173,10,19.562990935524212,55.81113346717475,59.42093569069662,13.226179399280323,17.27816600781224,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-432.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,173,10,26.74570246910757,40.17885564372397,40.17885564372397,nan,25.921582642443983,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-135.json,2stage_val_mse,2stage,validation_mse_loss,241,10,14.571277211754296,48.27560298972347,34.07150058504468,24.019889712066774,12.378346515653378,0.2,0.2,0.2
step2b_poly_d8,large_improvement,25,G-135.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,241,10,22.734445578011307,39.54644331901689,37.66996896736198,20.018496034833856,21.653412543271774,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-548.json,2stage_val_mse,2stage,validation_mse_loss,287,10,14.318691217681193,86.92994436833158,57.52378137453246,84.87102714066397,9.659664841592605,0.6,0.4,0.2
step2b_poly_d8,large_improvement,25,G-548.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,287,10,23.92735712504173,52.74554835661686,37.54125705492672,54.32357074167618,22.177449923341737,0.5,0.4,0.1
step2b_poly_d8,large_improvement,25,G-821.json,2stage_val_mse,2stage,validation_mse_loss,199,10,14.830173379814063,26.385506984659298,26.12131189198954,19.7022051300463,13.67934765828011,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-821.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,199,10,21.593443774655483,19.883978276002587,26.649056830572192,20.944962970528138,21.44055842872478,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-646.json,2stage_val_mse,2stage,validation_mse_loss,225,10,17.339064764114745,69.67142921990165,41.338468819506474,49.04942714515992,14.294471401842673,0.3,0.2,0.1
step2b_poly_d8,large_improvement,25,G-646.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,225,10,26.101938191514655,52.85932545968995,36.75096982079005,38.21192085685393,24.70911811403032,0.3,0.2,0.1
step2b_poly_d8,large_improvement,25,G-1648.json,2stage_val_mse,2stage,validation_mse_loss,247,10,13.306412415751868,39.26351767934734,38.71833421189339,15.559731598268964,11.629091860323985,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-1648.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,247,10,23.088938977818596,27.041748872849617,29.590155940496135,16.749988764147062,22.87883581762659,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-1982.json,2stage_val_mse,2stage,validation_mse_loss,213,10,16.336822310282404,38.03037241689837,36.15774456474713,7.5257905302726655,14.570069377279204,0.4,0.4,0.0
step2b_poly_d8,large_improvement,25,G-1982.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,213,10,25.001278732113605,24.458758758114367,26.04787897651468,21.317417574326544,25.05051518283786,0.3,0.4,0.1
step2b_poly_d8,large_improvement,25,G-1683.json,2stage_val_mse,2stage,validation_mse_loss,298,10,14.645506010993397,59.341287738903745,49.7393454930334,18.63416404593332,11.135430342948347,0.6,0.5,0.1
step2b_poly_d8,large_improvement,25,G-1683.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,298,10,23.098210288601734,37.14843573182554,35.96965886697355,22.81932551397548,21.952472716237775,0.6,0.5,0.1
step2b_poly_d8,large_improvement,25,G-469.json,2stage_val_mse,2stage,validation_mse_loss,231,10,17.65259059490849,80.4016008216398,32.22776521443661,73.18566132385136,12.621156987569984,0.3,0.2,0.3
step2b_poly_d8,large_improvement,25,G-469.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,231,10,24.642729134388098,62.189080330861806,29.4254788297686,60.95413428397362,21.718563393743956,0.3,0.1,0.2
step2b_poly_d8,large_improvement,25,G-114.json,2stage_val_mse,2stage,validation_mse_loss,261,10,16.38159913912399,28.52735215810585,27.879249132299048,15.254283796620378,15.542875266165346,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-114.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,261,10,24.454199622602466,27.408494156261835,25.245416501693658,28.996382919366074,24.177855167744976,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-1589.json,2stage_val_mse,2stage,validation_mse_loss,248,10,11.945672759147817,16.05834540361676,19.3089538409544,30.71027544527114,11.210065646866648,0.2,0.2,0.2
step2b_poly_d8,large_improvement,25,G-1589.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,248,10,20.589823721691808,17.997383711536585,20.300158344572743,20.76882658466777,20.675037946652893,0.0,0.1,0.1
step2b_poly_d8,large_improvement,25,G-1573.json,2stage_val_mse,2stage,validation_mse_loss,221,10,18.481824246977958,70.34137966279746,36.20584194520198,82.36173260564247,13.296281297124029,0.3,0.3,0.4
step2b_poly_d8,large_improvement,25,G-1573.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,221,10,24.562537870287372,57.594519240060315,31.29160755636689,63.10475537980578,21.544197765213628,0.3,0.3,0.4
step2b_poly_d8,large_improvement,25,G-1726.json,2stage_val_mse,2stage,validation_mse_loss,233,10,15.356198570790953,8.482158000315833,13.931430094098573,17.860171895957993,15.528638604550965,0.0,0.0,0.0
step2b_poly_d8,large_improvement,25,G-1726.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,233,10,24.366590437483616,11.864801254084712,13.13839880750772,10.975163629101997,25.07666375794326,0.0,0.0,0.0
step2b_poly_d8,large_improvement,25,G-664.json,2stage_val_mse,2stage,validation_mse_loss,278,10,16.615377858930845,37.90514764438581,33.844310002259114,6.588551126334739,15.637145261098064,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-664.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,278,10,24.249082322548862,33.936628103691255,32.6771224856817,22.915397166684343,23.729394991299863,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-1402.json,2stage_val_mse,2stage,validation_mse_loss,274,10,15.603285031796721,20.9712953687937,9.514335785877075,22.872224116661847,15.530331371755166,0.1,0.0,0.1
step2b_poly_d8,large_improvement,25,G-1402.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,274,10,25.078187073897915,19.381438333702846,17.052195990346156,28.458952240329282,25.443874956349152,0.1,0.0,0.1
step2b_poly_d8,large_improvement,25,G-449.json,2stage_val_mse,2stage,validation_mse_loss,238,10,18.57861320281049,53.11506608122954,53.11506608122954,nan,16.905040596367275,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-449.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,238,10,25.84598906786133,41.112694715299774,45.02393919837078,21.83292278773814,25.03968029355703,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-1140.json,2stage_val_mse,2stage,validation_mse_loss,188,10,15.433626310893038,23.158314051667663,24.17389722105692,6.119523162230423,14.922336889424647,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-1140.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,188,10,24.46990631020737,30.695453517845632,30.695453517845632,nan,24.045437182413853,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-1409.json,2stage_val_mse,2stage,validation_mse_loss,287,10,15.23127880983458,59.79237428018634,54.42489883973147,30.7993618736822,11.27465031720029,0.4,0.3,0.1
step2b_poly_d8,large_improvement,25,G-1409.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,287,10,23.942741757062112,41.481101999206665,41.674302082387115,31.581169116848603,22.2338833436843,0.4,0.3,0.1
step2b_poly_d8,large_improvement,25,G-1310.json,2stage_val_mse,2stage,validation_mse_loss,125,10,15.052119916366108,59.87534996773274,29.44063868093794,30.621961426219816,12.539650839730964,0.3,0.2,0.1
step2b_poly_d8,large_improvement,25,G-1310.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,125,10,22.95662197031723,41.0641065828542,29.638480058437906,28.25576850489986,21.942098574930032,0.2,0.1,0.1
step2b_poly_d8,large_improvement,25,G-552.json,2stage_val_mse,2stage,validation_mse_loss,192,10,17.720340435810886,21.96654167309027,25.609387982969476,11.410302194143593,17.4813762006989,0.1,0.1,0.0
step2b_poly_d8,large_improvement,25,G-552.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,192,10,25.856149845323557,27.63000943063011,28.493745046882374,23.080430873899267,25.764324291655708,0.2,0.2,0.0
step2b_poly_d8,large_improvement,25,G-777.json,2stage_val_mse,2stage,validation_mse_loss,261,10,13.734962577316626,25.76680453926993,22.505680563035376,21.02717303053067,12.624662037079569,0.3,0.2,0.1
step2b_poly_d8,large_improvement,25,G-777.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,261,10,22.60209169158217,21.101815221427643,21.101815221427643,nan,22.72659596296429,0.3,0.3,0.0
step2b_poly_d8,large_improvement,25,G-946.json,2stage_val_mse,2stage,validation_mse_loss,202,10,21.614921181881353,112.674018849572,41.72076218358539,50.8636897372989,16.532378061415596,0.4,0.1,0.3
step2b_poly_d8,large_improvement,25,G-946.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,202,10,29.213674588337238,77.08003739415753,41.887472737187245,44.233919177477446,26.472004128055858,0.4,0.1,0.3
step2b_poly_d8,large_improvement,25,G-334.json,2stage_val_mse,2stage,validation_mse_loss,310,10,14.829379676435181,48.929762573078605,23.153367370961295,77.33017063319278,11.657545457221268,0.3,0.2,0.3
step2b_poly_d8,large_improvement,25,G-334.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,310,10,22.95058280767067,34.17595661830645,21.264542325790156,53.59265229991191,21.836805420070178,0.2,0.1,0.3
