epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap
0,1.6236203565420875,3.3521429192297485,4.485178347527981,4.158472932264209,3.844716796875,3.238449299812317
10,2.6076253262932165,2.4807999959721667,3.4269171544909476,3.1712574093341828,0.9213162612915039,0.8839576549530029
20,3.509617269410234,2.5267584586260514,2.8365627014636994,2.618060391202569,0.376338996887207,0.27664645767211915
30,4.30407384071645,3.021098642899759,2.4248012006282806,2.229233059287071,0.32710243225097657,0.23892319107055665
40,5.006988897404778,3.2837753084671144,2.1527473342418673,1.9734452645480633,0.18680797576904296,0.13888467216491698
50,5.62688847321502,3.40898418032234,1.9590797120332717,1.7929194833040238,0.09231536865234374,0.06732914924621582
60,6.171953930449519,3.6068664426758708,1.810690621137619,1.6561852097511292,0.04912647247314453,0.04383174705505371
70,6.663225808400728,3.842854291729702,1.6914817202091217,1.5470288294255734,0.044544944763183596,0.0363171272277832
80,7.120379425572316,4.016146921471396,1.5944538640975952,1.4586549198925496,0.030142440795898437,0.02349618148803711
90,7.547987191097808,4.168135337870276,1.5131690692901612,1.3848561863899231,0.026242408752441406,0.015177787780761719
100,7.949024410807942,4.363267045758354,1.442543929219246,1.3200934316217898,0.02462238311767578,0.01382647705078125
110,8.332621870759521,4.5218049689082385,1.3813195204734803,1.2644577379524709,0.016364898681640625,0.010242425918579101
120,8.698906489595696,4.660797639384404,1.3272673034667968,1.2160712177157402,0.011967849731445313,0.00768620491027832
130,9.047826999583128,4.843254117318072,1.278844473361969,1.1714983841776847,0.011967849731445313,0.007511209487915039
140,9.38472534902659,4.990644691534083,1.235365914106369,1.1322657777071,0.01002593994140625,0.006589200973510742
150,9.711467632893017,5.134858993754638,1.1957270121574402,1.0966619712114334,0.01002593994140625,0.005585359573364258
160,10.026331272444306,5.2720348122335015,1.1601663792133332,1.0643685752153396,0.01002593994140625,0.004891805648803711
170,10.32885510066054,5.42455885542595,1.1275012946128846,1.0345041573643685,0.01002593994140625,0.0045787029266357426
180,10.626376469984924,5.554773333321331,1.0971936309337615,1.0074041690826416,0.007105941772460937,0.0038810558319091796
190,10.918029040608953,5.670778035652235,1.068852106332779,0.9826979228854179,0.0042934417724609375,0.002782552719116211
200,11.201350836656367,5.783430994347013,1.0428070878982545,0.9599301935434341,0.002633514404296875,0.002040803909301758
210,11.476621835214283,5.917776436853993,1.018267079591751,0.9380697667598724,0.002633514404296875,0.002000600814819336
220,11.743225511765637,6.092771911172926,0.9950679743289947,0.9165622195601464,0.002633514404296875,0.002175600051879883
230,12.009478874362262,6.1810221744535925,0.9736769330501557,0.8984434787034988,0.0018834686279296875,0.0018457088470458984
240,12.26778373351934,6.293856153561755,0.9535336363315582,0.88086118465662,0.0011334609985351562,0.0015118656158447266
250,12.522255653536078,6.391874825787997,0.9346670985221863,0.864625383079052,0.0008893966674804688,0.000985637664794922
260,12.77073279771974,6.5303189295394635,0.9162926256656647,0.8480427203178406,0.0008893966674804688,0.0010237369537353515
270,13.017088463922125,6.658602385146998,0.8989770662784576,0.8325287621617318,0.0008893966674804688,0.0010237369537353515
280,13.259882693344224,6.75964245221873,0.8827216804027558,0.8185824184417725,0.0008893966674804688,0.0007551918029785156
290,13.497684281163416,6.879437114216024,0.8670411789417267,0.8047501814365386,0.0008893966674804688,0.0007551918029785156
300,13.73097174782343,6.989988973904403,0.8520817732810975,0.7918386943340302,0.0008893966674804688,0.0007002372741699218
310,13.964239206513005,7.063765390059192,0.8378891098499298,0.7804735143780708,0.0001324462890625,0.00037299728393554686
320,14.191331872732626,7.183303099431468,0.824101368188858,0.7683290923237801,0.0001324462890625,0.00037299728393554686
330,14.41615717509329,7.280716546987948,0.811149172782898,0.7573178209066391,0.0001324462890625,0.0003166542053222656
