regime,max_cycle,max_chain,graph_id,solution_rank,cut_attempt,solver_status,solver_status_name,solver_obj_true,true_obj,oracle_obj,gap_to_oracle,normalized_gap_to_oracle,num_vertices,num_edges,density,in_degree_mean,out_degree_mean,in_degree_gini,out_degree_gini,reciprocal_edge_count,num_2cycles,num_3cycles,largest_scc_fraction,number_of_sccs,edge_count,num_cycle_candidates,num_2cycle_candidates,num_3cycle_candidates,num_chain_candidates,same_solution_as_oracle,edge_jaccard_with_oracle,edge_hamming_with_oracle,edge_overlap_count_with_oracle,solution_edge_signature
step2c_poly_d8_mult_eps050,3,4,G-1110.json,22,22,2,OPTIMAL,217.47879895567894,217.47879895567894,230.2117985635996,12.732999607920647,0.05530993496993877,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,18,31,10,21,269,False,0.6521739130434783,0.031007751937984496,15,8|30|69|79|87|89|93|122|130|141|151|174|180|201|236|241|246|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,23,23,2,OPTIMAL,217.28339924290776,217.28339924290776,230.2117985635996,12.928399320691824,0.05615871732596709,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.8181818181818182,0.015503875968992248,18,8|30|57|69|87|89|93|122|131|134|141|151|164|176|180|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,24,24,2,OPTIMAL,217.22809924185276,217.22809924185276,230.2117985635996,12.983699321746826,0.05639893090928386,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,19,31,10,21,269,False,0.8571428571428571,0.011627906976744186,18,8|30|69|87|89|93|122|131|134|141|151|164|176|180|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,25,25,2,OPTIMAL,217.1693985760212,217.1693985760212,230.2117985635996,13.042399987578392,0.0566539163887318,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,18,31,10,21,269,False,0.5833333333333334,0.03875968992248062,14,30|69|79|87|89|93|122|130|134|141|151|174|183|201|236|241|245|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,26,26,2,OPTIMAL,217.12529815733433,217.12529815733433,230.2117985635996,13.086500406265259,0.05684548093477956,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,19,31,10,21,269,False,0.8571428571428571,0.011627906976744186,18,8|30|51|69|89|93|122|130|134|141|151|164|176|182|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,27,27,2,OPTIMAL,216.74259938299656,216.74259938299656,230.2117985635996,13.469199180603027,0.05850785782737997,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.7391304347826086,0.023255813953488372,17,8|30|54|69|79|87|89|93|122|130|141|151|164|177|180|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,28,28,2,OPTIMAL,216.51029893755913,216.51029893755913,230.2117985635996,13.701499626040459,0.05951693054600627,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,17,31,10,21,269,False,0.6086956521739131,0.03488372093023256,14,30|69|79|87|89|93|122|130|141|151|174|180|201|236|241|246|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,29,29,2,OPTIMAL,216.23649920523167,216.23649920523167,230.2117985635996,13.97529935836792,0.06070626894670787,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.7391304347826086,0.023255813953488372,17,8|30|54|69|79|87|89|93|122|130|134|141|151|164|175|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,30,30,2,OPTIMAL,216.16119946539402,216.16119946539402,230.2117985635996,14.050599098205566,0.06103335791567971,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.7391304347826086,0.023255813953488372,17,8|30|50|69|79|87|89|93|122|130|141|151|164|177|180|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,31,31,2,OPTIMAL,215.9123987108469,215.9123987108469,230.2117985635996,14.299399852752686,0.062114105106303406,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,18,31,10,21,269,False,0.9,0.007751937984496124,18,8|30|69|87|89|93|122|130|134|141|151|176|180|201|236|241|244|254
