regime,graph_id,subset_seed,solution_role,found,rank_under_2stage,rank_under_spoplus,rank_under_true_oracle_top50,true_gap_pct,true_obj,predicted_score_under_2stage,predicted_score_under_spoplus,two_stage_margin_vs_rank1,spoplus_margin_vs_rank1,jaccard_to_oracle,solution_edge_signature
step2c_poly_d8_mult_eps050,G-1169.json,13,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,222.05163910128476,254.00849924899546,0.0,7.813098605910454,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,13,best_2stage_near_oracle_top20,True,3,1,1,0.0,273.3694999217987,220.86914053654553,261.8215978549059,1.1824985647392339,0.0,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,13,spoplus_rank1,True,3,1,1,0.0,273.3694999217987,220.86914053654553,261.8215978549059,1.1824985647392339,0.0,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,14,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,218.9309605590314,272.53137683085583,0.0,12.886044591953691,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,14,best_2stage_near_oracle_top20,True,3,5,1,0.0,273.3694999217987,218.12526989785852,284.53714012452906,0.8056906611728891,0.8802812982804653,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,14,spoplus_rank1,True,11,1,16,4.957100550623041,259.8182989358902,216.04174556373806,285.4174214228095,2.8892149952933437,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,15,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,218.1580141231164,267.40439216252116,0.0,10.487630979866026,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,15,best_2stage_near_oracle_top20,True,2,4,1,0.0,273.3694999217987,217.81327927046652,277.48270409345366,0.3447348526498786,0.40931904893352566,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,15,spoplus_rank1,True,9,1,16,4.957100550623041,259.8182989358902,215.8594472387178,277.8920231423872,2.2985668843986105,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,16,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,215.36066679257453,261.3127265171396,0.0,10.142932039802304,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,16,best_2stage_near_oracle_top20,True,2,4,1,0.0,273.3694999217987,215.1291567334926,271.0779591568398,0.231510059081927,0.3776994001020739,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,16,spoplus_rank1,True,8,1,16,4.957100550623041,259.8182989358902,213.22943352847068,271.4556585569419,2.131233264103855,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,17,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,220.34839453415182,265.9480418082612,0.0,10.084305643211735,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,17,best_2stage_near_oracle_top20,True,3,4,1,0.0,273.3694999217987,219.320199673441,275.6982249707297,1.028194860710812,0.3341224807432468,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,17,spoplus_rank1,True,13,1,16,4.957100550623041,259.8182989358902,217.16516025097718,276.03234745147296,3.1832342831746416,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,18,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,219.44707053641946,251.75196078489367,0.0,11.879115287304643,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,18,best_2stage_near_oracle_top20,True,3,5,1,0.0,273.3694999217987,218.69198674402546,262.82305957611794,0.7550837923940037,0.80801649608037,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,18,spoplus_rank1,True,11,1,16,4.957100550623041,259.8182989358902,216.61757220974036,263.6310760721983,2.8294983266791007,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,19,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,219.41666632249996,259.24004885960755,0.0,9.25734304487969,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,19,best_2stage_near_oracle_top20,True,2,3,1,0.0,273.3694999217987,218.81114754148163,268.29238073315116,0.6055187810183327,0.20501117133608204,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,19,spoplus_rank1,True,11,1,16,4.957100550623041,259.8182989358902,216.77693306417544,268.49739190448724,2.639733258324526,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,20,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,224.43545233849818,291.2609106927488,0.0,10.073706210330613,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,20,best_2stage_near_oracle_top20,True,3,2,1,0.0,273.3694999217987,223.46973615909755,301.1732206663024,0.9657161794006299,0.1613962367769659,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
