epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,72.93570105950678,68.30450718016375,0.49126655023384036,0.4795629456258723,12.839619172672586,11.55185753870185,0.0,0.0,0.07333333333333333,0.086
10,2.609973730467407,4.3197395129574705,5.046990423364799,55.34868285269119,51.494917463573614,0.37323902565965555,0.36188131763677384,12.368002506016444,10.833705037811654,0.0,0.0,0.08,0.0925
20,3.5182828860211863,5.096046906172113,6.19257688979119,46.51162265379554,43.318986633194555,0.31413551059750466,0.3052392131233996,11.825738843871902,10.394969288026797,0.0,0.0005,0.08666666666666667,0.097
30,4.297400074146983,5.5690952121003265,7.034377646865234,42.33638603125979,39.351518129693474,0.2862386492592659,0.27788408634557116,11.594907347057015,9.997151039014454,0.0,0.001,0.085,0.1
40,4.946052850721985,5.76755295366464,7.597901412591558,39.950078796702385,37.05562724453681,0.2702659033438285,0.26199683531737616,11.425082349088044,9.756027641117456,0.0,0.002,0.09,0.1025
50,5.495679712623914,5.784967709946286,7.979244758049926,38.33705870335246,35.48532438898257,0.2593609141436451,0.25102942755587004,10.837977001508698,9.503481188942562,0.0016666666666666668,0.0025,0.09666666666666666,0.1055
60,5.964953063030463,5.689101367196445,8.242969089496391,37.18029745439084,34.29436707222013,0.2514822811440878,0.24262417141840126,10.569156997840231,9.206044136962737,0.0016666666666666668,0.003,0.095,0.108
70,6.373088494545148,5.544729166477178,8.447501316299775,36.300389656609404,33.37719587200889,0.24548681693859056,0.23613255854972653,10.417666835961864,9.034680087894667,0.0016666666666666668,0.0035,0.1,0.1095
80,6.734947549404557,5.3888959356140225,8.62552710842113,35.63043869418381,32.68109146990978,0.24090945910316436,0.23120255091230194,10.30124801161699,8.841003789916867,0.0016666666666666668,0.004,0.1,0.117
90,7.056862484400349,5.248176713978584,8.794467973952951,35.1306445997019,32.15777560499854,0.23750665550297612,0.22748003180512455,10.274443518423166,8.711739288445795,0.0016666666666666668,0.003,0.09833333333333333,0.1195
100,7.343122495827911,5.1403986461159805,8.963545405124298,34.77273138951531,31.76879067731746,0.23508776594963596,0.22472596276354337,10.258940182629352,8.654783891331638,0.0016666666666666668,0.004,0.10166666666666667,0.121
110,7.59815381996839,5.071726510220955,9.135335312202736,34.505524170034185,31.485469034536155,0.23330696487677272,0.22274057589055896,10.07949117377711,8.643317340944195,0.0016666666666666668,0.0045,0.105,0.1215
120,7.823609565697789,5.0328798670670745,9.302620404639063,34.31292297067648,31.277266682702695,0.23204979963744354,0.2212984846966288,9.937322009159253,8.578369542356814,0.0016666666666666668,0.0045,0.10666666666666667,0.1235
130,8.024502693374197,5.013590559172942,9.461962469329384,34.161436756281944,31.118976476309733,0.2310841812164088,0.2202139416614577,9.877020850284024,8.580665289121912,0.0016666666666666668,0.0045,0.11,0.1245
140,8.206518966708643,5.001428353270033,9.610475488956938,34.04212513111888,30.9934063687015,0.2303364788563972,0.21936128194892518,9.942878518008316,8.567007388538913,0.0016666666666666668,0.0055,0.105,0.126
150,8.370273286293695,4.989562450974473,9.744598931686017,33.94949060431475,30.895141568555207,0.22975932780116343,0.21870070529679442,9.954586352510377,8.559618941731053,0.0016666666666666668,0.0055,0.105,0.126
160,8.516183584088195,4.976816136405576,9.863776239021249,33.878964438732325,30.817898315889316,0.2293186634011792,0.21818270996956812,9.934139182372018,8.51790004080464,0.0016666666666666668,0.006,0.10666666666666667,0.126
170,8.646284483595688,4.964473494266911,9.970167122297713,33.82455010440846,30.757083247267104,0.22897658014101827,0.21777752807353135,9.94334417790485,8.502162242069142,0.0016666666666666668,0.0065,0.105,0.1265
180,8.76167340747203,4.949846302847771,10.063195283855832,33.7825532162084,30.709782337722384,0.22871366531568385,0.21746264033544396,9.969382010259045,8.509024893860566,0.0016666666666666668,0.0075,0.10666666666666667,0.1265
190,8.86535960467716,4.933290346704197,10.145538653276443,33.74962779068092,30.671595789745624,0.22850836131838909,0.2172100283696575,9.864734177348824,8.516014943720075,0.0016666666666666668,0.0075,0.11,0.126
200,8.957004093629575,4.9183287097820045,10.218506722156759,33.72541434590511,30.642487937900306,0.2283584377901479,0.2170193884423702,9.832397669710529,8.533056041964562,0.0016666666666666668,0.008,0.10833333333333334,0.125
210,9.0367189167551,4.909193276448496,10.284088068757804,33.7080688892112,30.62063559449144,0.22825206242511348,0.2168804629256336,9.782891838409316,8.549782091685804,0.0016666666666666668,0.008,0.10833333333333334,0.125
220,9.104578237151237,4.902640299071281,10.340658914135293,33.696012094564736,30.603669730957307,0.22817946648220405,0.2167745134079869,9.775114004272035,8.55055889193085,0.0033333333333333335,0.0085,0.10833333333333334,0.125
230,9.162324829887222,4.89743368597172,10.389083356911641,33.68737678497305,30.590469300014522,0.22812846866683634,0.21669295345856524,9.801053837992562,8.539006840818795,0.0033333333333333335,0.0085,0.10666666666666667,0.125
240,9.212232023751165,4.8938896140647214,10.431460799623274,33.68120449926863,30.5801915524574,0.22809344763305434,0.21663046592190738,9.803585840024365,8.52581633971748,0.0033333333333333335,0.0085,0.10833333333333334,0.126
250,9.255061580463755,4.894660748343888,10.46966421140404,33.676620935731805,30.572424486729396,0.22807019413178514,0.21658481387441056,9.799028339344076,8.5274502394062,0.0033333333333333335,0.0085,0.10666666666666667,0.126
