epoch,theta_1,theta_2,train_mse_loss,validation_mse_loss
0,1.6236203565420875,3.3521429192297485,25.149907007802618,25.309594507564178
1,1.6736203565413088,3.402142919228368,24.741650432153484,24.894310577777382
2,1.7236098391100048,3.4521275072731,24.337200259222833,24.482949930220503
3,1.7735817082870815,3.5020862083902804,23.93662008622804,24.075577446904934
4,1.8235288254457556,3.5520084256588267,23.53997151952719,23.672255944341764
5,1.8734440259215968,3.6018834633708074,23.14731400011524,23.27304599497612
6,1.9233201356197318,3.6517005504104167,22.75870463850231,22.87800575832645
7,1.9731499874737264,3.7014488636698033,22.374198060150697,22.487190823030804
8,2.022926437632475,3.751117551323058,21.993846262516648,22.100654060867733
9,2.0726423812570367,3.800695755785169,21.617698484598872,21.718445493670988
10,2.1222907678166023,3.8501726361907336,21.245801089741974,21.34061217389895
11,2.171864615781465,3.8995373902374455,20.878197462282277,20.967198079454484
12,2.2213570266207707,3.9487792752515376,20.514927918459136,20.598244023182186
13,2.2707611980237377,3.9978876283462346,20.15602963185063,20.233787577301023
14,2.320070436274659,4.046851885559396,19.801536573430596,19.873863012864838
15,2.3692781677241217,4.0956615998726695,19.451479466188598,19.51850125418314
16,2.4183779493112194,4.14430645803121,19.105885754106456,19.167729847983825
17,2.467363478103863,4.192776296100009,18.764779585148638,18.821572946959023
18,2.5162285998363814,4.241061113709851,18.428181807798932,18.480051307208356
19,2.564967316435255,4.289151086962439,18.096109980565732,18.14318229898069
20,2.613573792534834,4.337036579980218,17.76857839378233,17.810979930017982
21,2.6620423609951516,4.384708155101425,17.4455981029488,17.483454880723198
22,2.7103675274432835,4.432156581734919,17.127176972797546,17.160614550308843
23,2.75854397386807,4.47937284390204,16.813319731215913,16.842463113033137
24,2.806566561305333,4.5263481465041675,16.50402803212563,16.529001583596997
25,2.8544303316569484,4.573073920364573,16.19930052639951,16.220227890755808
26,2.9021305086922875,4.619541826101688,15.89913293989013,15.91613695819435
27,2.9496624982845963,4.665743756897883,15.6035181576513,15.616720791720647
28,2.997021887937934,4.711671840233448,15.312446313450783,15.321968571852276
29,3.0442044456623387,4.757318438659633,15.02590488369925,15.031866750897217
30,3.0912061182560238,4.802676149687451,14.743878784955832,14.746399153667394
31,3.1380230290537225,4.8477378048705875,14.466350474212234,14.465547081006468
32,3.1846514751998476,4.892496468161252,14.193300051204623,14.189289415362225
33,3.23108792450402,4.936945433617317,13.924705362053816,13.917602727686704
34,3.277329011934852,4.981078222537694,13.660542103588273,13.650461385003078
35,3.3233715358057063,5.0248885801007575,13.400783927760347,13.387837658035625
36,3.369212453703601,5.068370471577792,13.145402545622538,13.129701828357385
37,3.4148488782095843,5.111518078190161,12.894367830386852,12.876022294567786
38,3.4602780724557984,5.154325792675107,12.647647919145697,12.626765677069482
39,3.5054974455612196,5.196788214621035,12.405209312886115,12.381896921068524
40,3.5505045479847133,5.238900145628878,12.16701697448086,12.141379397474998
41,3.5952970668306725,5.280656584351677,11.933034424388373,11.905175001431003
42,3.639872821139143,5.322052721460075,11.703223833839672,11.67324424824027
43,3.684229757189036,5.363083934576919,11.477546115332819,11.445546366517021
44,3.7283659438398207,5.403745783219778,11.255961010294975,11.222039388412345
45,3.7722795679339933,5.444034003785893,11.038427173807886,11.002680236812893
46,3.8159689297796873,5.4839445046099025,10.824902256325425,10.787424809440235
47,3.859432438730001,5.523473361120773,10.615342982340705,10.57622805980884
48,3.9026686088730185,5.56261681112057,10.4097052259864,10.369044075027327
49,3.94567605484408,5.601371250204192,10.207944083574596,10.165826150450723
50,3.988453487769627,5.639733227335904,10.010013943102292,9.966526861211806
51,4.030999711349898,5.6776994405954335,9.815868550765623,9.771098130676826
52,4.073313618085896,5.715266733103592,9.625461074540286,9.579491295885498
53,4.115394185654383,5.7524320891348255,9.43874416489749,9.391657170047372
54,4.157240473433132,5.789192630421755,9.255670012734535,9.207546102176439
55,4.198851619177366,5.825545612654667,9.076190404606775,9.027108033953711
56,4.240226835847113,5.861488422177052,8.900256775353531,8.850292553913356
57,4.281365408584204,5.897018572876585,8.727820258214855,8.677048949052194
58,4.322266691836739,5.932133703269522,8.558831732538765,8.50732625396525
59,4.362930106628112,5.966831573775136,8.393241869180052,8.341073297611398
60,4.403355137967024,6.001110064175778,8.231001173692299,8.178238747813552
61,4.443541332394413,6.034967171257131,8.072060027414038,8.01877115359719
62,4.483488295662788,6.068401006622466,7.916368726548774,7.86261898546955
63,4.523195690543102,6.1014097946740256,7.763877519336504,7.70973067373975
64,4.562663234754078,6.133991870754118,7.614536641411686,7.560054644977194
65,4.601890699008665,6.1661456794380625,7.468296349439727,7.41353935670265
66,4.640877905172215,6.197869772970822,7.3251069531205095,7.270133330402652
67,4.679624724526885,6.229162809838875,7.184918845643765,7.129785182954176
68,4.718131076136745,6.260023553468758,7.047682532677379,6.9924436565423855
69,4.756396925308103,6.290450871043598,6.913348659965444,6.858057647150211
70,4.794422282139598,6.3204437324289175,6.781868039608996,6.726576231694155
71,4.8322072001567316,6.350001209199053,6.653191675098078,6.597948693876549
72,4.869751775025569,6.3791224737555705,6.527270785159751,6.4721245488201875
73,4.907056143340534,6.4078067985292,6.40405682648256,6.349053566547096
74,4.944120481481323,6.436053555256962,6.283501515374024,6.228685794359115
75,4.980945004534162,6.463862214326333,6.16555684840381,6.110971578173944
76,5.017529965272781,6.4912323441785125,6.050175122081558,5.995861582866526
77,5.053875653194697,6.5181636107631,5.937308951614648,5.883306811661865
78,5.089982393608532,6.544655777036719,5.826911288787887,5.773258624621923
79,5.125850546768357,6.570708702498399,5.718935439003681,5.665668756265837
80,5.161480507051167,6.596322342754808,5.613335077518295,5.5604893323595554
81,5.196872702173872,6.621496749108719,5.510064264906793,5.457672885907973
82,5.232027592446291,6.646232068164355,5.409077461786559,5.35717237237989
83,5.266945670056915,6.670528541443618,5.310329542826743,5.258941184193453
84,5.301627458388324,6.694386505007426,5.213775810068597,5.162933164487384
85,5.336073511359366,6.717806389076769,5.119372005579456,5.069102620200975
86,5.370284412791376,6.74078871764834,5.027074323461128,4.9774043344838335
87,5.404260775795868,6.763334108099921,4.936839421231566,4.8877935784544535
88,5.438003242181343,6.785443270781019,4.848624430597027,4.800226122324956
89,5.471512481876971,6.807117008584508,4.762386967630383,4.714658245907796
90,5.504789192371103,6.8283562164953855,4.678085142369872,4.631046748518851
91,5.5378340981626835,6.849161881112977,4.595677567851322,4.5493489582900235
92,5.570647950223815,6.869535080143273,4.515123368585808,4.46952274090342
93,5.603231525471835,6.889476981858318,4.436382188493716,4.391526507758154
94,5.635585626249408,6.908988844519876,4.359414198305335,4.3153192235800235
95,5.667711079811274,6.928072015764854,4.284180102437406,4.240860413483548
96,5.699608737816394,6.946727931950245,4.210641145354365,4.168110169495236
97,5.73127947582436,6.964958117455597,4.138759117422588,4.097029156546492
98,5.762724192795042,6.982764183941264,4.068496360265458,4.027578617944108
99,5.79394381059055,7.0001478295609765,3.999815771626731,3.9597203803259746
100,5.824939273478687,7.017110838127446,3.9326808097494843,3.8934168581094237
101,5.855711547637153,7.033655078230022,3.8670554972776823,3.828631057439452
102,5.886261620657851,7.049782502303578,3.8029044246873127,3.765326579643946
103,5.9165905010507425,7.065495145648075,3.7401927532539823,3.7034676242030407
104,5.946699217746755,7.080795125398424,3.6788862175638664,3.6430189912397415
105,5.97658881959932,7.095684639444483,3.6189511275749586,3.583946083539025
106,6.006260374884218,7.110165965301222,3.5603543702356575,3.526214908102746
107,6.035714970797418,7.124241458929285,3.5030634106678433,3.4697920772478383
108,6.0649537129507145,7.137913553506319,3.44704629292181,3.414644809255499
109,6.093977724864983,7.151184758149658,3.392271640310545,3.3607409285792387
110,6.122788147460938,7.164057656591081,3.338708655331133,3.308048865619956
111,6.151386138547338,7.176534905804521,3.286327119181233,3.2565376560764205
112,6.179772872306611,7.18861923458777,3.2350973908788814,3.2061769398798576
113,6.207949538777922,7.200313442099314,3.1849904059941023,3.156936959721589
114,6.235917343337747,7.211620396351625,3.1359776750010786,3.10878855918298
115,6.263677506178051,7.222543032662303,3.088031281259924,3.0617031804772594
116,6.291231261782191,7.233084352064596,3.041123878637358,3.015652861813039
117,6.318579858398724,7.243247419678941,2.995228688775834,2.970610234389669
118,6.345724557513282,7.253035363047237,2.9503194980210017,2.92654851903486
119,6.37266663331875,7.262451370431677,2.90637065401754,2.8834415224952474
120,6.399407372183968,7.271498689080015,2.863357061983746,2.8412636333908643
121,6.425948072121221,7.280180623459256,2.8212541806754174,2.7999898178447244
122,6.452290042252788,7.288500533459777,2.780038018049844,2.7595956147989447
123,6.478434602276839,7.296461832571964,2.7396851266408793,2.7200571310290815
124,6.504383081932994,7.304067986037513,2.7001725986562857,2.6813510358685035
125,6.530136820467845,7.3113225089775415,2.6614780608086983,2.643454555654851
126,6.555697166100784,7.318228964499733,2.623579668891692,2.6063454679107525
127,6.581065475490462,7.324790961786736,2.586456102112584,2.5700020952711156
128,6.606243113202231,7.331012154168063,2.550086557193687,2.5344032991694174
129,6.6312314511769115,7.336896237177758,2.5144507422538234,2.499528473295502
130,6.656031868201239,7.3424469466000835,2.47952887048198,2.4653575368374714
131,6.680645749380351,7.347668056505503,2.4453016536149903,2.431870927520253
132,6.7050744856126565,7.352563377279203,2.4117502952311933,2.399049594453509
133,6.729319473067469,7.357136753644404,2.378856483871958,2.366874990801454
134,6.7533821126657365,7.361392062682679,2.3466023860029765,2.335329066287198
135,6.7772638095642295,7.365333211853478,2.314970638827162,2.3043942595441282
136,6.800965972643546,7.368964137015027,2.283944342960893,2.2740534903267418
137,6.824490014000266,7.372288800448738,2.2535070549852874,2.2442901515933062
138,6.8478373484436075,7.375311188889214,2.2236427798840466,2.2150881014725248
139,6.871009392996913,7.3780353115619235,2.194335963379286,2.186431655126278
140,6.8940075664043,7.380465198230511,2.165571484176604,2.1583055765203376
141,6.9168332886427875,7.382604897255743,2.1373346461304776,2.130695070114752
142,6.939487980440228,7.384458473667944,2.109611170340875,2.103585772485401
143,6.9619730627993315,7.3860300072548,2.0823871871917667,2.076963743887998
144,6.984289956528084,7.3873235906662815,2.055649228341999,2.0508154597755714
145,7.006440081776849,7.388343327538426,2.0293842186787483,2.0251278022801995
146,7.028424857582421,7.389093330637623,2.0035794682435215,1.9998880516695086
147,7.0502457014193,7.389577720026988,1.9782226641404108,1.9750838777881525
148,7.0719040287584285,7.389800621256348,1.9533018624360308,1.950703331494206
149,7.093401252633652,7.389766163577279,1.928805480060272,1.926734836100085
150,7.114738783216114,7.389478478184579,1.9047222867167177,1.9031671788272981
151,7.135918027396816,7.388941696485481,1.881041396811266,1.8799895022840063
152,7.156940388377538,7.388159948397829,1.8577522614071813,1.857191295974039
153,7.177807265270324,7.387137360678385,1.8348446602144861,1.8347623878456651
154,7.198520052705704,7.3858780552823475,1.812308693621287,1.8126929358880879
155,7.219080140449822,7.384386147755093,1.790134774774279,1.7909734197832676
156,7.239488913030641,7.3826657456570794,1.7683136217153765,1.7695946326203384
157,7.259747749373338,7.3807209470227795,1.7468362495810648,1.7485476726795315
158,7.279858022445057,7.378555838854432,1.72569396287073,1.7278239352921474
159,7.299821098909104,7.376174495651335,1.7048783477899172,1.7074151047827903
160,7.319638338788715,7.37358097797534,1.6843812646740992,1.6873131464996982
161,7.339311095140479,7.370779331053116,1.6641948404982445,1.6675102989386732
162,7.358840713737499,7.367773583415701,1.6443114614771128,1.6479990659657522
163,7.3782285327623605,7.364567745575798,1.6247237657609055,1.6287722091434211
164,7.397475882509967,7.361165808743183,1.6054246362305578,1.609822740164831
165,7.41658408510029,7.3575717435785535,1.5864071933966604,1.591143913400137
166,7.435554454201055,7.353789498986059,1.5676647884056707,1.5727292185587598
167,7.4543882947604105,7.349823000944726,1.5491909961567782,1.5545723734710255
168,7.473086902749566,7.3456761513789015,1.5309796085324832,1.536667316992342
169,7.491651564915419,7.341352827067796,1.5130246277456558,1.5190082020327487
170,7.510083558543153,7.336856878594157,1.4953202598055626,1.501589388714376
171,7.528384151228789,7.332192129332033,1.4778609081050502,1.4844054376590488
172,7.546554600661661,7.327362374473568,1.460641167130833,1.4674511034079978
173,7.564596154416783,7.322371380094674,1.4436558162985444,1.4507213279753484
174,7.58251004975704,7.317222882259438,1.4268998139139677,1.4342112345367986
175,7.600297513445175,7.311920586163009,1.410368291261616,1.4179161212546276
176,7.617959761565474,7.306468165312742,1.3940565468215973,1.401831455239942
177,7.635497999355104,7.300869260747264,1.3779600406154635,1.3859528666528114
178,7.652913421045006,7.295127480293152,1.3620743886815285,1.3702761429407182
179,7.6702072097102425,7.289246397858822,1.34639535767994,1.3547972232155383
180,7.687380537129735,7.283229552765239,1.3309188596275718,1.3395121927690354
181,7.704434563655252,7.277080449113001,1.3156409467626247,1.3244172777266703
182,7.721370438089562,7.2708025551853135,1.3005578065386416,1.3095088398393298
183,7.738189297573617,7.264399302886384,1.2856657567474636,1.29478337141239
184,7.754892267482653,7.257874087214679,1.2709612407704953,1.2802374903713711
185,7.77148046133108,7.251230265770523,1.256440822957496,1.2658679354632716
186,7.78795498068602,7.244471158297448,1.2421011841319596,1.25167156159251
187,7.804316915089356,7.237600046256711,1.2279391172220142,1.2376453352902799
188,7.820567341988151,7.230620172434379,1.2139515230156532,1.2237863303159682
189,7.836707326673291,7.223534740580337,1.200135406038969,1.2100917233891755
190,7.85273792222619,7.216346915078593,1.1864878705559732,1.1965587900507573
191,7.868660169473415,7.209059820648212,1.1730061166884684,1.1831849006511994
192,7.884475096949058,7.2016765420742335,1.1596874366543504,1.1699675164645382
193,7.900183720864701,7.194200123967869,1.1465292111226268,1.1569041859259563
194,7.915787045086812,7.186633570555318,1.1335289056833635,1.1439925409910843
195,7.93128606112139,7.178979845494497,1.120684067430697,1.1312302936149876
196,7.946681748105706,7.17124187171898,1.1079923216569785,1.1186152323487273
197,7.961975072806963,7.163422531308463,1.0954513686560727,1.1061452190513394
198,7.9771669896276896,7.155524665385025,1.0830589806337676,1.0938181857150253
199,7.992258440617714,7.147551074034496,1.0708129987232093,1.0816321314012787
200,8.007250355492523,7.1395045162522,1.0587113301032487,1.069585119285669
201,8.022143651657839,7.131387709912385,1.0467519452175338,1.0576752738089334
202,8.036939234240236,7.123203331760617,1.0349328750921662,1.0459007779320242
203,8.051637996123619,7.1149540174284285,1.0232522087497216,1.034259870492729
204,8.066240817991373,7.106642361469524,1.0117080907174003,1.0227508436614647
205,8.080748568374036,7.098270917416842,1.0002987186270729,1.0113720404938285
206,8.095162103702277,7.089842197859765,0.9890223409049806,1.000121852577494
207,8.109482268365035,7.0813586745408,0.9778772545488389,0.9889987177710362
208,8.12370989477262,7.072822778471036,0.9668618029900874,0.9780011180322541
209,8.137845803424616,7.064236900063698,0.9559743740390523,0.9671275773335894
210,8.151890802982395,7.055603389285136,0.9452133979107754,0.9563766596622356
211,8.16584569034608,7.046924555822563,0.9345773453292862,0.945746967102546
212,8.179711250735773,7.038202669267916,0.9240647257081057,0.9352371379983738
213,8.193488257776885,7.029439959317166,0.9136740854047829,0.9248458451929841
214,8.207177473589399,7.020638615984456,0.9034040060472862,0.9145717943442091
215,8.220779648880878,7.0118007898304295,0.8932531029301086,0.9044137223125509
216,8.234295523043084,7.0029285922041336,0.8832200234779399,0.8943703956199361
217,8.247725824252003,6.994024095497891,0.8733034457748189,0.8844406089768958
218,8.26107126957115,6.985089333414542,0.8635020771566847,0.874623183875936
219,8.274332565057978,6.976126301246464,0.8538146528652841,0.8649169672489287
220,8.287510405873215,6.967136956165808,0.8442399347614304,0.8553208301863756
221,8.300605476393,6.958123217525366,0.8347767100956328,0.8458336667164329
222,8.313618450323657,6.9490869671695386,0.8254237903341499,0.8364543926416222
223,8.326549990818936,6.940030049754843,0.8161800100385735,0.8271819444312083
224,8.339400750599598,6.93095427307945,0.8070442257970628,0.8180152781672391
225,8.35217137207518,6.92186140842121,0.7980153152054027,0.8089533685423074
226,8.364862487467805,6.912753190883687,0.7890921758960945,0.799995207907122
227,8.377474718937888,6.903631319749689,0.7802737246137278,0.7911398053660311
228,8.390008678711608,6.8944974588418155,0.7715588963349149,0.7823861859186636
229,8.402464969210001,6.885353236889564,0.7629466434311228,0.7737333896459266
230,8.414844183179552,6.8762002479025215,0.7544359348727671,0.7651804709386156
231,8.427146903824143,6.867040051549206,0.7460257554729737,0.7567264977669488
232,8.439373704938243,6.857874173541122,0.7377151051694651,0.7483705509893855
233,8.451525151041203,6.848704106021604,0.7295029983430564,0.7401117236991241
234,8.463601797512549,6.839531307959045,0.7213884631712927,0.7319491206067236
235,8.475604190728136,6.830357205544104,0.7133705410158057,0.7238818574573375
236,8.487532868197066,6.82118319259051,0.7054482858419943,0.7159090604810913
237,8.499388358699246,6.81201063093909,0.6976207636696878,0.7080298658751747
238,8.511171182423483,6.802840850864647,0.689887052053481,0.7002434193162708
239,8.522881851106005,6.793675151485348,0.682246239591478,0.6925488755019807
240,8.5345208681693,6.784514801174274,0.6746974254612117,0.6849453977199464
241,8.54608872886119,6.7753610379728,0.6672397189815538,0.677432157443415
242,8.557585920394017,6.766215070005495,0.6598722391994574,0.6700083339520297
243,8.569012922083873,6.757078075896217,0.6525941145004258,0.6626731139766759
244,8.58037020548976,6.747951205185127,0.6454044822416244,0.655425691367242
