epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,47.03737099620441,45.224692190731936,0.3437117824691397,0.3401736089047256,3.844717497602105,3.238449402589351,0.0,0.0,0.27,0.329
10,2.612937574599295,4.302003130154978,5.033356107073697,22.9530075223302,21.774755704191964,0.17001140271377566,0.1648397082594932,2.837285004630685,2.447524598456919,0.0,0.0,0.315,0.372
20,3.514645339361473,4.9077557470777515,6.036455775906092,13.307582094301765,12.646424634222557,0.09994788538518465,0.09649252464991907,2.2369585122168063,1.9541528467051685,0.0,0.001,0.345,0.4185
30,4.27021432240204,5.0625292050735915,6.622985151083352,8.550066075616567,8.019978660737292,0.06455464478308881,0.06133734104548467,1.692399990707636,1.4883387910425663,0.005,0.0075,0.39,0.4715
40,4.904584305633719,4.917598450164412,6.945338129143031,5.036309384598107,4.506374879424577,0.037885181336879764,0.03434361248965607,1.0903114987909794,1.038612302083522,0.01,0.0195,0.48,0.537
50,5.405346006351559,4.613155997441947,7.106262991552969,3.017123244902129,2.6504568707826985,0.022792520555047203,0.02024578088227733,0.6354905168712139,0.6210935029238462,0.175,0.216,0.595,0.6215
60,5.756537769789832,4.23682728968112,7.147617265746925,1.687052005160612,1.4561411054181215,0.012847088314400654,0.011179590845060193,0.38808901950716973,0.3191769999861717,0.245,0.314,0.67,0.7145
70,6.01802133485368,3.8420233429892083,7.139868637084861,0.7166388829262667,0.614390800509158,0.005542638853838482,0.004728072717738655,0.11510151766240596,0.10763859624788165,0.375,0.4385,0.785,0.8245
80,6.20522558255229,3.482907141334152,7.115860221049726,0.17196889414160868,0.13617084527396273,0.0013476240327928016,0.001054902015967767,0.030142510533332823,0.02190280145406723,0.625,0.6585,0.885,0.91
90,6.319115241070673,3.2210089633008274,7.092680464506767,0.004648238540135487,0.0034615148810288082,3.4951968006425754e-05,2.7316843466358343e-05,0.0008895039558410644,0.0006909031420946121,0.92,0.9335,0.985,0.98
100,6.3694756157718135,3.0968133626224774,7.082405849909257,0.004766856411713043,0.009417712646616781,3.815088077521053e-05,7.577155426356281e-05,0.0,0.0014831491149961949,0.945,0.883,1.0,0.9715
110,6.3826644224515805,3.0728568369750184,7.083844596698412,0.009064314804638656,0.017173240698960306,7.320175561187683e-05,0.00013851578159389694,0.0026639997959136963,0.003046347539871931,0.925,0.8435,0.985,0.959
