epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
320,11.454054912829063,5.891470210755559,12.880403533675633,26.751653868659776,25.732120624217195,0.16895145158315755,0.16234910464876254,7.171332477256656,6.910980140568689,0.025,0.0265,0.225,0.225
330,11.508397755629696,5.905854403235681,12.935313491910465,26.74345333183212,25.71715865179373,0.16893474761749633,0.1622626265602569,7.171332477256656,6.912874291123822,0.025,0.027,0.225,0.2255
340,11.555341219211009,5.927818179937443,12.987106647240324,26.73651175996308,25.706293087054142,0.16892248286489533,0.16220286540444753,7.171332477256656,6.917097590295598,0.025,0.028,0.225,0.224
350,11.5985613515129,5.952760416293829,13.036946805084519,26.730014731609415,25.697890653873696,0.1689109960360644,0.1621593766718341,7.171332477256656,6.918851289389655,0.035,0.0295,0.225,0.2235
360,11.639279769441636,5.976024944888326,13.083795614929976,26.724923803914873,25.690683284600805,0.16890639211488367,0.16212268642986447,7.171332477256656,6.914329790724441,0.035,0.0295,0.225,0.224
370,11.677462546102996,5.997202351414324,13.127435681024979,26.72019201143642,25.684182573357504,0.16890226508913408,0.16208985685512164,7.171332477256656,6.918801090555266,0.035,0.03,0.225,0.223
380,11.71326447677116,6.0171760587618435,13.168408120381365,26.716264635206535,25.67865868083776,0.16890225005597992,0.1620626186472562,7.171332477256656,6.911305841999129,0.035,0.03,0.225,0.2235
390,11.746989368708594,6.032928521173848,13.205604331879158,26.71295423410481,25.673311175638695,0.16890417893024812,0.1620351495262347,7.171332477256656,6.924617390425876,0.035,0.0315,0.225,0.224
400,11.779030596116645,6.045375042572535,13.239793094667714,26.71011309503525,25.668103416983797,0.16890800537572406,0.16200778227345608,7.171332477256656,6.922754390252754,0.035,0.0315,0.225,0.2225
410,11.809022744043498,6.055982070177239,13.271320092727958,26.707588419289188,25.66322175764245,0.1689123069886993,0.16198189020227297,7.171332477256656,6.923162090344355,0.035,0.0315,0.225,0.223
420,11.837089551307656,6.065366318395768,13.300577341679823,26.705862959530144,25.65866403907731,0.1689194115324808,0.1619576355856969,7.171332477256656,6.915784641174599,0.035,0.032,0.225,0.223
430,11.860694776965477,6.07319735193807,13.325156909692424,26.704591551844842,25.654991289873777,0.16892602078203317,0.16193815176531434,7.171332477256656,6.903309689341113,0.035,0.032,0.225,0.225
440,11.882111487413827,6.079624647633964,13.34714985513574,26.703436307065807,25.65165723659288,0.1689319203338388,0.16192026283593752,7.171332477256656,6.913779340593145,0.035,0.0325,0.225,0.2235
450,11.902630334356893,6.085595671491503,13.36813687666419,26.70233213825684,25.648522241822665,0.16893755773311384,0.16190346481766302,7.171332477256656,6.9055146904010325,0.035,0.0325,0.225,0.225
460,11.922239110219556,6.091456170130499,13.38826440110404,26.701280639112642,25.645609294317897,0.16894297979227693,0.161887922759314,7.171332477256656,6.904543490750715,0.035,0.0325,0.225,0.224
470,11.941649584701574,6.097328259005584,13.4082216084711,26.70036581008836,25.642825676631002,0.16894903126167557,0.16187318998174513,7.171332477256656,6.891688989801333,0.035,0.033,0.225,0.2255
480,11.960268458628242,6.104284452704193,13.42796746652239,26.699403459636734,25.64052692618119,0.1689545255446534,0.1618616437927536,7.171332477256656,6.8981535405498,0.035,0.033,0.225,0.2245
490,11.977331554041822,6.112988111884763,13.447122175822242,26.698638200538973,25.63898425948016,0.16896051884232455,0.16185514183495234,7.171332477256656,6.901429690925404,0.035,0.0345,0.225,0.2235
500,11.993701562146187,6.1226640531814,13.466101598827612,26.698086128286313,25.637886984682293,0.16896783153636716,0.16185167238718953,7.171332477256656,6.886182840732857,0.035,0.0345,0.225,0.224
