epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,73.14879651253558,68.30450718016375,0.4891234300852027,0.4795629456258723,12.379550905470387,11.55185753870185,0.0,0.0,0.08,0.086
10,2.610213990421495,4.320648942949633,5.047893061862928,55.429862304619625,51.48910933884503,0.37067002168993735,0.3618412077427972,11.761396999013183,10.828625287392992,0.0,0.0,0.08833333333333333,0.092
20,3.5193033822151953,5.101267867654713,6.197453521700488,46.48640096050865,43.307717445081266,0.31124968761884275,0.3051648356619373,11.36285608402628,10.398537938041496,0.0,0.0005,0.09083333333333334,0.0965
30,4.298828390668218,5.57439928570243,7.039449760375797,42.25874033776092,39.34609577068947,0.28322080432643265,0.27785054559886907,11.098923755094292,10.016984639760922,0.0,0.001,0.09083333333333334,0.1005
40,4.951943150084814,5.7687202732994365,7.602622873275238,39.80406515486055,37.03762327931927,0.266825723159445,0.2618719492116271,10.777471589348472,9.751628041334333,0.0,0.002,0.095,0.1025
50,5.508637224182402,5.778490638980171,7.983485337396785,38.11915772023723,35.44730299848142,0.2554648376784723,0.25075843327067804,10.386229496297892,9.477945588898729,0.0016666666666666668,0.0025,0.10166666666666667,0.1055
60,5.985006233943804,5.680285538295078,8.25142069082109,36.91378340194733,34.24416174501108,0.24726393650235204,0.2422664242394781,10.109518998415053,9.167848836890306,0.0016666666666666668,0.003,0.105,0.109
70,6.39965285895815,5.536046314390422,8.46187718595862,35.99800921878624,33.32352337981884,0.24102597537819728,0.2357545090353384,9.846597169967524,9.019391537756194,0.0016666666666666668,0.0035,0.10916666666666666,0.1105
80,6.767168824830317,5.383858692126075,8.647572394639829,35.307790324724465,32.628618616685685,0.23632952859347067,0.23083511756692332,9.803183928587629,8.828026839122408,0.0016666666666666668,0.004,0.11416666666666667,0.1175
90,7.092245172849068,5.251007968282988,8.824569466822297,34.8081243505805,32.11225472184719,0.23293977150623732,0.22716547877057344,9.762433680410032,8.69299764011451,0.0016666666666666668,0.0035,0.11166666666666666,0.12
100,7.376677786500303,5.150601581271044,8.996892342072277,34.45616068435743,31.734629318328587,0.23055025865883694,0.2244952772055679,9.652209096838876,8.66617089052149,0.0016666666666666668,0.004,0.1125,0.121
