epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap
0,1.6236203565420875,3.3521429192297485,6.40042214376231,5.9052919358462095,12.38013597170512,11.524138803482055
10,2.599817279349836,2.3806221827793657,5.271609152282278,4.824030773922801,8.517473866144815,8.170778659820556
20,3.4324679465120576,1.680806179160032,4.927094003347059,4.49404285235703,7.1845164903004965,6.879001579284668
30,4.016175542755914,1.5901468818635238,4.859890446377297,4.428400076106191,7.059606577555338,6.8214110174179075
40,4.3579468904171055,1.8701521866208088,4.816263877612849,4.384674039110541,7.175463768641154,6.730497931480408
50,4.533840819811234,2.0771755374046705,4.812567785345018,4.37940238532424,7.219390249252319,6.771785856246948
60,4.614183450660236,2.0823520227283794,4.812622115897636,4.378946764469147,7.241040436426799,6.770155908584595
70,4.635645382593082,2.0122843041192118,4.81171227193127,4.378344985425472,7.168084414800008,6.7289014196395875
80,4.61646353506061,1.9900978857666467,4.811546752850215,4.378420710146427,7.174909582138062,6.714606223106384
90,4.588126296979199,2.0072014399317877,4.811275052229563,4.378228401198983,7.172385924657186,6.742284163475037
100,4.568905987327301,2.008152812221846,4.811203267375628,4.378261491879821,7.1625329113006595,6.73002641582489
110,4.557162347366924,2.000469301151119,4.81116402293245,4.3783365350365635,7.1625329113006595,6.73002641582489
120,4.549870774116674,2.0024049707092266,4.811169371816019,4.378369088202715,7.169661563237508,6.731095271110535
130,4.551374083235895,2.003377540208413,4.811171491419276,4.3783567219227555,7.174354060490926,6.731095271110535
140,4.551662414882038,2.0018019627867347,4.811166089065373,4.378360018864274,7.173950980504354,6.731095271110535
150,4.5545975214954035,2.0002284678055187,4.811162545233965,4.37835007801652,7.173950980504354,6.731095271110535
160,4.55571864216341,1.9993941167158962,4.811161827904483,4.378348333537579,7.173950980504354,6.731095271110535
170,4.5571903514093535,2.005671987385207,4.8111794930323954,4.378319384798408,7.174354060490926,6.731095271110535
180,4.5540030256201405,2.0057723518444175,4.811179488574465,4.3783357963263985,7.158221139907837,6.731095271110535
190,4.549258896105091,1.995651433003441,4.811157724944254,4.378402852907777,7.167020394007365,6.731095271110535
200,4.546499141251557,1.9971990191604732,4.811160334832966,4.378410629719496,7.167020394007365,6.731095271110535
210,4.545769397316609,2.0002666883436215,4.811166324019432,4.378401028200984,7.167020394007365,6.731095271110535
220,4.55207942030582,2.0025726944040225,4.811168631911277,4.378355385452509,7.166617314020793,6.731095271110535
230,4.555531410471399,1.9994106037146897,4.811161822341383,4.378349015146494,7.167020394007365,6.731095271110535
240,4.55318897237587,2.0027408642886124,4.81116856597364,4.378348376885056,7.167020394007365,6.731095271110535
250,4.553261325524576,2.0032423599374125,4.8111703220258155,4.3783460793942215,7.167020394007365,6.731095271110535
260,4.552407312985211,2.001010626948708,4.811164902187884,4.378358891427517,7.166617314020793,6.731095271110535
270,4.549944113119263,2.0013515863410083,4.811166385002434,4.3783713421821595,7.167020394007365,6.731095271110535
280,4.548927111032524,2.001208331014639,4.8111660569037005,4.378378488600254,7.167020394007365,6.731095271110535
290,4.552703330883897,2.003697372130012,4.811172133249541,4.378347959369421,7.167020394007365,6.731095271110535
300,4.555736804300572,1.9969942323999403,4.811159248488645,4.3783604397326705,7.167020394007365,6.731095271110535
310,4.552547770904398,2.0001241379143986,4.811162810350458,4.3783615813851355,7.167020394007365,6.731095271110535
320,4.550063805649725,2.0066058232130697,4.811186126172543,4.378357350349426,7.167478806177775,6.734562319755554
330,4.55387150715703,1.9991350926581422,4.8111606855814655,4.378358924850821,7.157818059921265,6.731095271110535
340,4.558282318242392,1.9959402902251946,4.811161267198623,4.37835546284914,7.166617314020793,6.731095271110535
350,4.5581351851850505,2.015222229094292,4.81123119023939,4.378306695312261,7.170792220433553,6.736975623130799
360,4.556842327102017,1.995031586963084,4.811161027848721,4.378367676079273,7.167020394007365,6.731095271110535
370,4.550426198537051,1.9977998396260432,4.811158330999315,4.378383930668234,7.166617314020793,6.731095271110535
380,4.5508322415908395,2.0061337926489062,4.8111823610713085,4.378353655919432,7.167478806177775,6.731095271110535
390,4.556481261847168,2.0069482944176036,4.811184429936111,4.378320296525955,7.167075726191203,6.731095271110535
400,4.558384779004822,2.0049255860606405,4.811177362650633,4.3783148342370986,7.167075726191203,6.731095271110535
410,4.558663297494394,2.0026504256163773,4.8111699406554305,4.3783204971551895,7.157818059921265,6.731095271110535
420,4.553036666163476,2.0085905403301196,4.811193029880524,4.378336719959974,7.169189723332723,6.734562319755554
430,4.549777741095166,1.9994926594397933,4.811161426131924,4.378380079269409,7.159932057062785,6.731095271110535
440,4.554575840206107,1.9970239459421615,4.811159462593496,4.378365792036057,7.167020394007365,6.731095271110535
450,4.556397721714332,2.0021016238701934,4.811168145326277,4.378333402723074,7.166617314020793,6.731095271110535
460,4.547473225342908,1.9972782369127922,4.811159330581625,4.378403646692633,7.167020394007365,6.731095271110535
470,4.543968610159988,2.0019002421987486,4.811173253580928,4.378407847180963,7.158221139907837,6.731095271110535
480,4.553388300574758,2.000165078604903,4.811162954804798,4.378356052011251,7.158221139907837,6.731095271110535
490,4.559325460959305,2.0102667969993133,4.811200126707554,4.378301121100783,7.167478806177775,6.734562319755554
500,4.5530275079731855,1.9993928478480671,4.8111610687524085,4.378361937731505,7.158221139907837,6.731095271110535
