case_id,case_label,base_graph_id,subset_seed,perturb_seed,density_variant,arc_delta_type,original_num_arcs,variant_num_arcs,arc_delta,method_label,original_oracle_obj,variant_oracle_obj,delta_oracle_obj,relative_delta_oracle_obj,oracle_solution_changed_vs_original,original_rank1_normalized_gap,variant_rank1_normalized_gap,delta_rank1_normalized_gap,original_rank2_normalized_gap,variant_rank2_normalized_gap,delta_rank2_normalized_gap,original_rank2_minus_rank1_normalized_gap,variant_rank2_minus_rank1_normalized_gap,delta_rank2_minus_rank1_normalized_gap,rank1_solution_changed_vs_original,rank2_solution_changed_vs_original,num_added_arcs_in_oracle,num_added_arcs_in_rank1,num_added_arcs_in_rank2,num_removed_arcs_from_original_oracle,num_removed_arcs_from_original_rank1,num_removed_arcs_from_original_rank2
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,42,add25arcs,add_fixed,296,321,25,2stage_val_mse,258.470400467515,379.23560404777527,120.76520358026028,0.46723030320618186,True,0.31384871056929403,0.03301378129733421,-0.2808349292719598,0.31936500893098146,0.048311396085330756,-0.2710536128456507,0.005516298361687433,0.015297614787996544,0.009781316426309111,True,True,5,6,6,0,0,0
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,42,add25arcs,add_fixed,296,321,25,spoplus_val_spoplus_loss,258.470400467515,379.23560404777527,120.76520358026028,0.46723030320618186,True,0.0,0.03301378129733421,0.03301378129733421,0.025326688510099775,0.11578238540410993,0.09045569689401015,0.025326688510099775,0.08276860410677572,0.05744191559667595,True,True,5,6,6,0,0,0
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,42,remove25arcs,remove_fixed,296,271,-25,2stage_val_mse,258.470400467515,232.8853006362915,-25.585099831223488,-0.09898657558059175,True,0.31384871056929403,0.11429446883443636,-0.19955424173485767,0.31936500893098146,0.2621840110988533,-0.057180997832128155,0.005516298361687433,0.14788954226441695,0.1423732439027295,True,True,0,0,0,2,1,1
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,42,remove25arcs,remove_fixed,296,271,-25,spoplus_val_spoplus_loss,258.470400467515,232.8853006362915,-25.585099831223488,-0.09898657558059175,True,0.0,0.11429446883443636,0.11429446883443636,0.025326688510099775,0.1218668649107884,0.09654017640068863,0.025326688510099775,0.007572396076352031,-0.017754292433747744,True,True,0,0,0,2,2,2
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,42,remove25pct,remove_fraction,296,222,-74,2stage_val_mse,258.470400467515,199.7775001525879,-58.6929003149271,-0.22707784028176847,True,0.31384871056929403,0.0,-0.31384871056929403,0.31936500893098146,0.12474928874100102,-0.19461572018998044,0.005516298361687433,0.12474928874100102,0.11923299037931359,True,True,0,0,0,5,6,6
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,42,remove25pct,remove_fraction,296,222,-74,spoplus_val_spoplus_loss,258.470400467515,199.7775001525879,-58.6929003149271,-0.22707784028176847,True,0.0,0.12474928874100102,0.12474928874100102,0.025326688510099775,0.14763524822873567,0.12230855971863588,0.025326688510099775,0.02288595948773464,-0.002440729022365133,True,True,0,0,0,5,5,4
case_b_different_solution_near_optimal_001,case_b_different_solution_near_optimal,G-696.json,1,42,original,none,252,252,0,2stage_val_mse,218.92489886283875,218.92489886283875,0.0,0.0,False,0.000643594875131222,0.000643594875131222,0.0,0.010214456709745657,0.010214456709745657,0.0,0.009570861834614435,0.009570861834614435,0.0,False,False,0,0,0,0,0,0
case_b_different_solution_near_optimal_001,case_b_different_solution_near_optimal,G-696.json,1,42,original,none,252,252,0,spoplus_val_spoplus_loss,218.92489886283875,218.92489886283875,0.0,0.0,False,0.000643594875131222,0.000643594875131222,0.0,0.037509657399724734,0.037509657399724734,0.0,0.03686606252459351,0.03686606252459351,0.0,False,False,0,0,0,0,0,0
case_b_different_solution_near_optimal_001,case_b_different_solution_near_optimal,G-696.json,1,42,add25pct,add_fraction,252,315,63,2stage_val_mse,218.92489886283875,464.4710015654564,245.54610270261765,1.1215997082929232,True,0.000643594875131222,0.06875521024265346,0.06811161536752224,0.010214456709745657,0.037680718891742286,0.02746626218199663,0.009570861834614435,-0.031074491350911178,-0.04064535318552561,True,True,16,15,14,0,0,0
case_b_different_solution_near_optimal_001,case_b_different_solution_near_optimal,G-696.json,1,42,add25pct,add_fraction,252,315,63,spoplus_val_spoplus_loss,218.92489886283875,464.4710015654564,245.54610270261765,1.1215997082929232,True,0.000643594875131222,0.04419910310255393,0.043555508227422705,0.037509657399724734,0.011386507895062702,-0.026123149504662033,0.03686606252459351,-0.032812595207491226,-0.06967865773208473,True,True,16,15,14,0,0,0
