problem_family,problem_label,objective_sense,tau,sigma,substitute_regime,num_instances,identity_mismatch_rate,mean_normalized_regret,q25_normalized_regret,median_normalized_regret,q75_normalized_regret,p90_normalized_regret,max_normalized_regret,mean_normalized_regret_when_mismatch,median_normalized_regret_when_mismatch,mean_true_second_best_normalized_gap,q25_true_second_best_normalized_gap,median_true_second_best_normalized_gap,q75_true_second_best_normalized_gap,p90_true_second_best_normalized_gap,within_1pct_rate,within_5pct_rate,mean_dfl_improvement_ceiling,median_dfl_improvement_ceiling,mean_changed_component_count,mean_oracle_objective
clustered_stable_set,Random stable/independent set,maximize,0.05,0.2,close_substitutes,500,1.0,0.024833775108848846,0.019338826730454305,0.02481232376888448,0.02953340323158217,0.03478498976524472,0.048400699606747234,0.024833775108848846,0.02481232376888448,0.00016050258792347198,4.618850189633669e-05,0.00011031335077590554,0.00023257896789789944,0.0003610108371681624,0.008,1.0,0.024833775108848846,0.02481232376888448,8.402,12.356417341260071
clustered_stable_set,Random stable/independent set,maximize,0.05,0.3,close_substitutes,500,1.0,0.026499675427728075,0.021660465677716713,0.026372185602099994,0.03172844137080172,0.03551624049532823,0.046746989589429355,0.026499675427728075,0.026372185602099994,0.00015135341453963625,4.641726474022867e-05,0.00010595055904077006,0.00021670918663638266,0.0003315731468831587,0.006,1.0,0.026499675427728075,0.026372185602099994,8.628,12.362893710719613
clustered_stable_set,Random stable/independent set,maximize,0.1,0.0,moderate_substitutes,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031347248236665874,9.599180038215714e-05,0.00023985266987856574,0.0004423247300088081,0.0007123493210104495,1.0,1.0,0.0,0.0,0.0,12.719304645529437
clustered_stable_set,Random stable/independent set,maximize,0.1,0.02,moderate_substitutes,500,0.944,0.0034110296374517805,0.0013299808961198944,0.0028906403390305474,0.0049895836466682005,0.007171235223583465,0.01664572408624146,0.003613378853232818,0.003055175857364787,0.0003040655468527691,9.129063526522305e-05,0.00021297831002555704,0.00043019099126390863,0.0007047667064462905,0.978,1.0,0.0034110296374517805,0.0028906403390305474,2.542,12.726870163556427
clustered_stable_set,Random stable/independent set,maximize,0.1,0.05,moderate_substitutes,500,0.996,0.013300986541301355,0.007845295875883666,0.012567494612518628,0.01792820874382733,0.022116420878198068,0.03668482245901702,0.013354404157933089,0.012596544576577426,0.00033280545505689774,0.00011040885367351555,0.00024330817097956083,0.000463668649729085,0.0007545662524222018,0.348,1.0,0.013300986541301355,0.012567494612518628,4.602,12.714923604528146
clustered_stable_set,Random stable/independent set,maximize,0.1,0.1,moderate_substitutes,500,1.0,0.027840085291909546,0.018843473695952385,0.026797929090630584,0.035244099366621824,0.04349529893283775,0.08235232152520286,0.027840085291909546,0.026797929090630584,0.0003307420068214581,0.00010508096279891406,0.00023039819687130893,0.00046143330319729027,0.0007542443918896055,0.044,0.958,0.027840085291909546,0.026797929090630584,6.378,12.722909554927407
clustered_stable_set,Random stable/independent set,maximize,0.1,0.2,moderate_substitutes,500,1.0,0.04064465322008937,0.03066359940723775,0.0399044575113039,0.04894641090211823,0.05921457870268007,0.08828697752270787,0.04064465322008937,0.0399044575113039,0.00031997896490042324,9.391056915007267e-05,0.0002363041611494749,0.00042468462143394,0.0007370372977733536,0.004,0.77,0.04064465322008937,0.0399044575113039,7.71,12.723591516378619
clustered_stable_set,Random stable/independent set,maximize,0.1,0.3,moderate_substitutes,500,1.0,0.04565017045432437,0.03654713964137979,0.045056488078572564,0.055006975059808436,0.06333496361482695,0.09129952728660327,0.04565017045432437,0.045056488078572564,0.0003192204534407094,9.135973341401998e-05,0.00023201818250115545,0.00043683924591090455,0.0007196217504813871,0.006,0.628,0.04565017045432437,0.045056488078572564,8.092,12.723313936363283
clustered_stable_set,Random stable/independent set,maximize,0.2,0.0,separated_alternatives,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006093167771559174,0.0001983292833256469,0.0004667340795034362,0.000848949911263368,0.0013190611216196673,1.0,1.0,0.0,0.0,0.0,13.438457386882414
clustered_stable_set,Random stable/independent set,maximize,0.2,0.02,separated_alternatives,500,0.74,0.0015133453685521982,0.0,0.001012887328187036,0.0024052223702660013,0.0039060299276054166,0.009226205192841015,0.002045061308854322,0.0016615735025766415,0.0005799780021822034,0.00017387469014841457,0.0004230122311216975,0.0008288190052235283,0.0013197839286769803,1.0,1.0,0.0015133453685521982,0.001012887328187036,1.262,13.433434433258258
clustered_stable_set,Random stable/independent set,maximize,0.2,0.05,separated_alternatives,500,0.954,0.008485293451106497,0.0036785773437262997,0.0074971322937274695,0.012003026990607794,0.01651062245447601,0.04057684497713642,0.008894437579776203,0.007742596560017577,0.0005835769295146831,0.0001637434675234196,0.0003967416380567698,0.0008191317628574295,0.0013365822585709335,0.662,1.0,0.008485293451106497,0.0074971322937274695,2.73,13.43272367387794
clustered_stable_set,Random stable/independent set,maximize,0.2,0.1,separated_alternatives,500,0.998,0.02516211128073393,0.014784834316208702,0.024569502503589837,0.03403128694778522,0.04232279236735125,0.09692751269717423,0.025212536353440812,0.02469972090392432,0.0005935226229931972,0.00016921737406835758,0.0004016505561930733,0.0008414310690559544,0.0014697605163779795,0.128,0.964,0.02516211128073393,0.024569502503589837,4.646,13.42996538645298
clustered_stable_set,Random stable/independent set,maximize,0.2,0.2,separated_alternatives,500,1.0,0.05312484758058674,0.03805070915136813,0.05239267750852305,0.06759244904296109,0.07883549762863945,0.11595645534920344,0.05312484758058674,0.05239267750852305,0.0006312359015481522,0.0001956144935673249,0.00045508381558794734,0.0008836815084342575,0.0014002764492903712,0.004,0.454,0.05312484758058674,0.05239267750852305,6.476,13.4256578813695
