target_graph_id,target_case_group,match_rank,control_graph_id,match_distance,target_num_vertices,target_num_arcs,target_density,target_num_2cycles,target_num_3cycles,target_largest_scc_fraction,control_num_vertices,control_num_arcs,control_density,control_num_2cycles,control_num_3cycles,control_largest_scc_fraction,absdiff_num_vertices,absdiff_num_arcs,absdiff_density,absdiff_num_2cycles,absdiff_num_3cycles,absdiff_largest_scc_fraction,target_median_delta_pp,target_strict_case_c_rate,target_helpful_graph,target_harmful_graph,target_feasible_set_richness_score,target_num_exchange_candidates,target_conflict_graph_density,target_ranking_ambiguity_score,target_mean_2stage_top5_within_1pct_count,target_median_2stage_top5_diversity_from_rank1,control_median_delta_pp,control_strict_case_c_rate,control_helpful_graph,control_harmful_graph,control_feasible_set_richness_score,control_num_exchange_candidates,control_conflict_graph_density,control_ranking_ambiguity_score,control_mean_2stage_top5_within_1pct_count,control_median_2stage_top5_diversity_from_rank1
G-392.json,helpful_success,11,G-224.json,1.0252489523293502,56.0,296.0,0.09610389610389611,3.0,12.0,0.39285714285714285,57.0,305.0,0.09555137844611529,4.0,18.0,0.47368421052631576,1.0,9.0,0.0005525176577808183,1.0,6.0,0.08082706766917291,24.178560594577878,1.0,1.0,0.0,-0.5235448677937531,761.0,0.7062798257140881,-0.3910484007982269,3.0,0.11688311688311692,0.0,0.0,0.0,0.0,0.03773611492020146,959.0,0.7491754850760077,2.021747016443517,2.7,0.42101676434510016
G-392.json,helpful_success,12,G-1990.json,1.0452351022591022,56.0,296.0,0.09610389610389611,3.0,12.0,0.39285714285714285,56.0,293.0,0.09512987012987013,7.0,13.0,0.44642857142857145,0.0,3.0,0.0009740259740259744,4.0,1.0,0.0535714285714286,24.178560594577878,1.0,1.0,0.0,-0.5235448677937531,761.0,0.7062798257140881,-0.3910484007982269,3.0,0.11688311688311692,-2.3509078349152785,0.0,0.0,0.0,0.3848506184609367,987.0,0.774132690493659,1.5609871307219512,4.02,0.21477272727272723
G-392.json,helpful_success,13,G-1840.json,1.088962835803884,56.0,296.0,0.09610389610389611,3.0,12.0,0.39285714285714285,56.0,278.0,0.09025974025974026,3.0,5.0,0.2857142857142857,0.0,18.0,0.005844155844155846,0.0,7.0,0.10714285714285715,24.178560594577878,1.0,1.0,0.0,-0.5235448677937531,761.0,0.7062798257140881,-0.3910484007982269,3.0,0.11688311688311692,1.0505354467035941,0.0,0.0,0.0,-0.9159447186049915,227.0,0.7582550387899107,-2.5121547823170776,1.0,0.21978021978021978
G-392.json,helpful_success,14,G-1186.json,1.0956595728340466,56.0,296.0,0.09610389610389611,3.0,12.0,0.39285714285714285,56.0,302.0,0.09805194805194806,7.0,7.0,0.42857142857142855,0.0,6.0,0.0019480519480519487,4.0,5.0,0.0357142857142857,24.178560594577878,1.0,1.0,0.0,-0.5235448677937531,761.0,0.7062798257140881,-0.3910484007982269,3.0,0.11688311688311692,0.0,0.0,0.0,0.0,-0.29077314281772726,76.0,0.6301754385964913,-1.0664486431217166,1.0,0.3764705882352941
G-392.json,helpful_success,15,G-1161.json,1.0999548674036521,56.0,296.0,0.09610389610389611,3.0,12.0,0.39285714285714285,56.0,295.0,0.09577922077922078,5.0,24.0,0.4107142857142857,0.0,1.0,0.0003246753246753248,2.0,12.0,0.01785714285714285,24.178560594577878,1.0,1.0,0.0,-0.5235448677937531,761.0,0.7062798257140881,-0.3910484007982269,3.0,0.11688311688311692,-7.696177670798717,0.0,0.0,0.0,0.21176141077451732,817.0,0.8008885928912569,2.81176177378142,3.0,0.44804347826086954
G-392.json,helpful_success,16,G-154.json,1.1302839023480042,56.0,296.0,0.09610389610389611,3.0,12.0,0.39285714285714285,57.0,282.0,0.08834586466165413,5.0,12.0,0.3157894736842105,1.0,14.0,0.007758031442241978,2.0,0.0,0.07706766917293234,24.178560594577878,1.0,1.0,0.0,-0.5235448677937531,761.0,0.7062798257140881,-0.3910484007982269,3.0,0.11688311688311692,-1.990812489821483,0.0,0.0,0.0,-0.375016442627089,698.0,0.8982129716796915,2.3492618788596342,3.0,0.4385233918128655
G-392.json,helpful_success,17,G-747.json,1.1363464390329279,56.0,296.0,0.09610389610389611,3.0,12.0,0.39285714285714285,56.0,281.0,0.09123376623376624,6.0,7.0,0.30357142857142855,0.0,15.0,0.004870129870129872,3.0,5.0,0.0892857142857143,24.178560594577878,1.0,1.0,0.0,-0.5235448677937531,761.0,0.7062798257140881,-0.3910484007982269,3.0,0.11688311688311692,4.901841432966798,0.0,0.0,0.0,-0.17594315632514862,622.0,0.8396010997716575,-0.19745369045782732,2.0,0.2926282051282052
G-392.json,helpful_success,18,G-1335.json,1.1387960600139253,56.0,296.0,0.09610389610389611,3.0,12.0,0.39285714285714285,57.0,280.0,0.08771929824561403,3.0,12.0,0.49122807017543857,1.0,16.0,0.008384597858282078,0.0,0.0,0.09837092731829572,24.178560594577878,1.0,1.0,0.0,-0.5235448677937531,761.0,0.7062798257140881,-0.3910484007982269,3.0,0.11688311688311692,0.781685164052468,0.0,0.0,0.0,0.41581918641813487,1326.0,0.756093229744728,1.7706248213966604,5.0,0.15535714285714297
G-392.json,helpful_success,19,G-429.json,1.143575933788277,56.0,296.0,0.09610389610389611,3.0,12.0,0.39285714285714285,56.0,272.0,0.08831168831168831,6.0,6.0,0.39285714285714285,0.0,24.0,0.007792207792207795,3.0,6.0,0.0,24.178560594577878,1.0,1.0,0.0,-0.5235448677937531,761.0,0.7062798257140881,-0.3910484007982269,3.0,0.11688311688311692,1.0544471810656528,0.0,0.0,0.0,-0.030082182802800284,909.0,0.8074977101234353,0.281088625191543,3.0,0.16993464052287588
G-392.json,helpful_success,20,G-1301.json,1.1453622094829605,56.0,296.0,0.09610389610389611,3.0,12.0,0.39285714285714285,57.0,277.0,0.08677944862155389,3.0,7.0,0.45614035087719296,1.0,19.0,0.009324447482342221,0.0,5.0,0.06328320802005011,24.178560594577878,1.0,1.0,0.0,-0.5235448677937531,761.0,0.7062798257140881,-0.3910484007982269,3.0,0.11688311688311692,1.4122879486436162,0.0,0.0,0.0,-0.5971973359612547,228.0,0.8581420511631501,2.932785215704747,4.08,0.3909090909090909
G-1285.json,helpful_success,1,G-1040.json,0.8461242967966544,59.0,202.0,0.05902980713033314,8.0,9.0,0.3050847457627119,59.0,199.0,0.0581531268264173,5.0,14.0,0.288135593220339,0.0,3.0,0.0008766803039158347,3.0,5.0,0.01694915254237289,22.362259859222338,1.0,1.0,0.0,-1.0585279607607738,269.0,0.8850080452754814,1.934447021329882,2.0,0.5135416666666667,0.0,0.0,0.0,0.0,-0.21071186046946827,817.0,0.836999304005568,-2.7382763585301535,1.0,0.3024896800825594
G-1285.json,helpful_success,2,G-1789.json,0.9187004198852416,59.0,202.0,0.05902980713033314,8.0,9.0,0.3050847457627119,59.0,224.0,0.06545879602571596,7.0,7.0,0.3898305084745763,0.0,22.0,0.00642898889538282,1.0,2.0,0.0847457627118644,22.362259859222338,1.0,1.0,0.0,-1.0585279607607738,269.0,0.8850080452754814,1.934447021329882,2.0,0.5135416666666667,0.0,0.0,0.0,0.0,-0.6990393746826692,368.0,0.6993099158867433,0.7230829270439159,3.0,0.2784882689773994
G-1285.json,helpful_success,3,G-1182.json,1.0635948769379224,59.0,202.0,0.05902980713033314,8.0,9.0,0.3050847457627119,59.0,196.0,0.05727644652250146,4.0,5.0,0.2711864406779661,0.0,6.0,0.0017533606078316763,4.0,4.0,0.03389830508474578,22.362259859222338,1.0,1.0,0.0,-1.0585279607607738,269.0,0.8850080452754814,1.934447021329882,2.0,0.5135416666666667,0.0,0.0,0.0,0.0,-1.0249656384150805,351.0,0.7112739112739113,1.318126184806831,2.0,0.40956558061821224
G-1285.json,helpful_success,4,G-1940.json,1.0872703969589166,59.0,202.0,0.05902980713033314,8.0,9.0,0.3050847457627119,59.0,221.0,0.06458211572180012,5.0,9.0,0.3898305084745763,0.0,19.0,0.005552308591466978,3.0,0.0,0.0847457627118644,22.362259859222338,1.0,1.0,0.0,-1.0585279607607738,269.0,0.8850080452754814,1.934447021329882,2.0,0.5135416666666667,0.0,0.0,0.0,0.0,-1.2157187253975164,383.0,0.6639919073722199,-3.274259208854234,1.0,0.11166007905138342
G-1285.json,helpful_success,5,G-1496.json,1.2007336141736629,59.0,202.0,0.05902980713033314,8.0,9.0,0.3050847457627119,59.0,166.0,0.04850964348334307,7.0,6.0,0.3728813559322034,0.0,36.0,0.010520163646990065,1.0,3.0,0.06779661016949151,22.362259859222338,1.0,1.0,0.0,-1.0585279607607738,269.0,0.8850080452754814,1.934447021329882,2.0,0.5135416666666667,3.6276891594921548,0.0,0.0,0.0,-0.658401738079199,512.0,0.7081396771037182,2.3206030753517006,5.0,0.18841991341991338
G-1285.json,helpful_success,6,G-644.json,1.2063135001780771,59.0,202.0,0.05902980713033314,8.0,9.0,0.3050847457627119,58.0,228.0,0.06896551724137931,8.0,5.0,0.2413793103448276,1.0,26.0,0.009935710111046173,0.0,4.0,0.06370543541788429,22.362259859222338,1.0,1.0,0.0,-1.0585279607607738,269.0,0.8850080452754814,1.934447021329882,2.0,0.5135416666666667,3.0607041946395075,0.0,0.0,0.0,-0.712289432374299,400.0,0.7927944862155388,0.2625026277558954,1.84,0.35879527249496296
G-1285.json,helpful_success,7,G-514.json,1.231879796980597,59.0,202.0,0.05902980713033314,8.0,9.0,0.3050847457627119,59.0,196.0,0.05727644652250146,3.0,10.0,0.288135593220339,0.0,6.0,0.0017533606078316763,5.0,1.0,0.01694915254237289,22.362259859222338,1.0,1.0,0.0,-1.0585279607607738,269.0,0.8850080452754814,1.934447021329882,2.0,0.5135416666666667,-2.855592494482668,0.0,0.0,0.0,-1.2306738691382848,299.0,0.8461313999685753,-0.5153555856254057,1.0,0.3930555555555556
G-1285.json,helpful_success,8,G-1466.json,1.2420808714285247,59.0,202.0,0.05902980713033314,8.0,9.0,0.3050847457627119,60.0,202.0,0.05706214689265537,4.0,8.0,0.36666666666666664,1.0,0.0,0.0019676602376777694,4.0,1.0,0.06158192090395476,22.362259859222338,1.0,1.0,0.0,-1.0585279607607738,269.0,0.8850080452754814,1.934447021329882,2.0,0.5135416666666667,-11.346354807161203,0.0,0.0,1.0,-1.3989755876253587,367.0,0.810172570390554,-1.9652251589311285,1.12,0.21740196078431373
G-1285.json,helpful_success,9,G-882.json,1.248735072097884,59.0,202.0,0.05902980713033314,8.0,9.0,0.3050847457627119,58.0,193.0,0.05837870538415003,4.0,11.0,0.3620689655172414,1.0,9.0,0.0006511017461831095,4.0,2.0,0.0569842197545295,22.362259859222338,1.0,1.0,0.0,-1.0585279607607738,269.0,0.8850080452754814,1.934447021329882,2.0,0.5135416666666667,0.0,0.0,0.0,0.0,-1.0123367738274571,530.0,0.7864108142811285,0.32811336475278574,1.46,0.42806045863321407
