graph_id,median_delta_pp,strict_case_c_rate,helpful_graph,harmful_graph,ranking_ambiguity_score,ranking_ambiguity_score_percentile,ranking_ambiguity_top20_score,ranking_ambiguity_top20_score_percentile,median_2stage_top1_top20_pred_margin_pct,median_2stage_top1_top20_pred_margin_pct_percentile,mean_2stage_top20_within_1pct_count,mean_2stage_top20_within_1pct_count_percentile,median_2stage_top20_pairwise_diversity,median_2stage_top20_pairwise_diversity_percentile,rank1_modal_signature_rate,rank1_modal_signature_rate_percentile
G-392.json,24.178560594577878,1.0,1,0,-0.3910484007982269,0.43,-1.492024407557517,0.31,0.028623013528518825,0.23308270676691728,3.0,0.715,0.31858261556896517,0.2075,1.0,1.0
G-1285.json,22.362259859222338,1.0,1,0,1.934447021329882,0.7575,0.6113454805595101,0.6225,0.08230222339981377,0.9122807017543859,2.0,0.525,0.4518853063860806,0.72,1.0,1.0
G-1560.json,35.37441234249151,1.0,1,0,-0.6631446322160364,0.375,-0.552304845617144,0.44,0.03991883562122849,0.45112781954887216,1.0,0.2625,0.4111481200387418,0.57,1.0,1.0
G-1169.json,10.669002806093564,1.0,1,0,4.154804199530995,0.96,3.244316184791349,0.88,0.017763105753839867,0.047619047619047616,4.8,0.86,0.45424374209342977,0.735,1.0,1.0
G-1449.json,9.029482518492609,1.0,1,0,3.33118659968991,0.9225,1.401110110175498,0.7275,0.02238955454163803,0.11528822055137844,5.8,0.9075,0.3381519497003065,0.27,1.0,1.0
G-142.json,0.0,0.0,0,0,-1.4227248256578924,0.255,1.9003930278196761,0.79,0.03560070180906048,0.3684210526315789,1.0,0.2625,0.4865516329107705,0.83,1.0,1.0
G-946.json,0.0,0.0,0,0,-0.5331080870492713,0.4,0.7998361271596527,0.665,0.05518149047327819,0.7117794486215538,2.0,0.525,0.474663923741242,0.8025,1.0,1.0
G-14.json,-14.989744070469142,0.0,0,1,3.1408091387135597,0.905,3.2468131362229347,0.8825,0.02912978237379372,0.2506265664160401,5.8,0.9075,0.4607196001539975,0.76,0.6,0.045
G-163.json,-14.920201726019519,0.0,0,1,2.4435110656057706,0.8425,3.040090893234649,0.875,0.01862051540359695,0.07017543859649122,6.0,0.915,0.4535588343441608,0.7275,1.0,1.0
