epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap
0,1.6236203565420875,3.3521429192297485,7.061333786646525,6.5741152013987305,12.84984073638916,11.551857635498047
10,2.5874042023563195,2.377044909853656,6.05442748516798,5.579617841377854,10.443175926208497,9.117302923202514
20,3.3149226617961682,1.634012425392179,5.835528679986795,5.335274234548211,9.62933708826701,8.380377731323243
30,3.6418550273059322,1.4380372753075703,5.865054965813955,5.350479135423899,9.83409605026245,8.352000747680664
40,3.632875699179547,1.6432597133275326,5.841236798564593,5.337663834869861,9.738342609405517,8.361776294708251
50,3.5038161577731683,1.8165953872701104,5.834783834417661,5.3407046667784455,9.740255006154378,8.461993270874023
60,3.4096347621404814,1.7958722857678067,5.833155762851238,5.3392673694044355,9.830491987864177,8.497852462768554
70,3.3875404552842556,1.7171814246747732,5.832242084940274,5.335194862261415,9.732866255442302,8.433340810775757
80,3.401490559696369,1.7069976536826308,5.832323936522007,5.334661518782378,9.676452935536702,8.43706734085083
90,3.4198376368574017,1.7265085675570717,5.832146154443423,5.335192337810994,9.676452935536702,8.440978048324585
100,3.4339533082692064,1.7456075266678748,5.832227848768234,5.33595122808218,9.688414936065675,8.430248807907104
110,3.430392442073047,1.7351747913721327,5.83216742982467,5.335487216845155,9.688414936065675,8.430995008468628
120,3.4177523640093623,1.7329247973173203,5.832115290164947,5.335475845322013,9.688414936065675,8.430248807907104
130,3.4194502969373515,1.7372314467522876,5.832118608355522,5.33565259039402,9.688414936065675,8.430995008468628
140,3.4196809205125795,1.725691980441952,5.8321504445870715,5.3351611046642065,9.688414936065675,8.43406210899353
150,3.4190731177498406,1.7260031737875217,5.83214681605498,5.3351776142716405,9.688414936065675,8.436030809402466
160,3.420701442355705,1.731996226615125,5.832127121388912,5.3354129824042325,9.688414936065675,8.43305340385437
170,3.4247085176741714,1.724288170051235,5.832176055212815,5.33507017815113,9.679623101552327,8.442736804962157
180,3.4213179197876538,1.7253942795081298,5.83215763926506,5.33513682089746,9.679623101552327,8.446365705490113
190,3.414935103327949,1.7296761072887306,5.832119179566702,5.335361652523279,9.679623101552327,8.4353739528656
200,3.413684992118306,1.7282816315939071,5.832123552461465,5.335315020143986,9.679623101552327,8.436120153427124
210,3.408505292517299,1.7279868942563563,5.832121013005574,5.335352759465575,9.688414936065675,8.436980661392212
220,3.4294363185940075,1.7295982201931293,5.832172156771024,5.335254703313113,9.688414936065675,8.435274465560912
230,3.4267993911211176,1.727584462926029,5.832167138059934,5.3351884003430605,9.688414936065675,8.436020666122436
240,3.4187873888872655,1.7274753244360077,5.832137689987818,5.335239189371467,9.688414936065675,8.435274465560912
250,3.411261758891018,1.7288365365841505,5.83211907684803,5.335361025795341,9.688414936065675,8.436980661392212
260,3.4176447765313855,1.7222540616676045,5.832167175908883,5.335042392611504,9.688414936065675,8.449826807022095
270,3.427131869587975,1.7311733704984547,5.8321552874644595,5.335333824962378,9.688414936065675,8.447111906051635
280,3.427107923478454,1.7348965307258912,5.832148892978827,5.335494986459613,9.688414936065675,8.43808885383606
290,3.416134346718866,1.7244530149893347,5.832149608035882,5.33513889709115,9.688414936065675,8.43638265800476
300,3.4185642045054765,1.719895291375505,5.832188777128855,5.3349472733289005,9.676452935536702,8.433071193695069
310,3.420467660621813,1.7241139509094932,5.8321626046299935,5.335092233762145,9.676452935536702,8.436700094223022
320,3.429361322220561,1.727745643582844,5.832178236047427,5.335179385498166,9.676452935536702,8.436700094223022
330,3.4287633408396117,1.727503366300494,5.832175969978174,5.335173093885183,9.676452935536702,8.440161195755005
340,3.4247970751142485,1.7318021188093717,5.832142273286978,5.335375633001328,9.676452935536702,8.44455565071106
350,3.4208323498981397,1.7297622747156713,5.832133385439714,5.33531788110733,9.676452935536702,8.441840749740601
360,3.415652808997134,1.723621997033884,5.832153941194217,5.335111704289913,9.676452935536702,8.442849454879761
370,3.4148072105563694,1.734613213821028,5.832108291784922,5.335574899435043,9.688414936065675,8.432307203292847
380,3.4226429761516948,1.7322322217352242,5.8321335131923355,5.335408854886889,9.688414936065675,8.43305340385437
390,3.4288721906054764,1.7246387032286414,5.832192650238673,5.335058314576745,9.676452935536702,8.433817394256591
400,3.4237154549867097,1.724337445272606,5.83217208792766,5.335078580394387,9.676452935536702,8.440161195755005
410,3.420878394671323,1.732049222897051,5.832127755085628,5.335413719445467,9.676452935536702,8.431111501693726
420,3.419619564120783,1.7338820775564634,5.832120070258776,5.3355029114037755,9.688414936065675,8.431455350875854
430,3.411431630513529,1.738781882016359,5.832107638319333,5.335794619560241,9.717847232818604,8.434447061538696
440,3.424543465698536,1.7352756121372626,5.832137365837892,5.335528209239245,9.717847232818604,8.433584810256958
450,3.4282511091255365,1.728938181239352,5.832167893151442,5.33523437590897,9.688414936065675,8.43665191078186
460,3.4207227069345767,1.7264620969070208,5.832149180173874,5.335183652803302,9.688414936065675,8.43665191078186
470,3.408575201197384,1.7315334400562645,5.832108315328757,5.335501164838671,9.688414936065675,8.434897005081178
480,3.4169546944617664,1.7193357954974324,5.832188820242882,5.334939161121845,9.676452935536702,8.441810356140136
490,3.4230923899765218,1.736352401115339,5.83213080137968,5.335586180686951,9.688414936065675,8.431330251693726
500,3.4190919123731396,1.7286496935399174,5.832133557597796,5.3352848653197285,9.688414936065675,8.434791353225709
