epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio
0,1.6236203565420875,3.3521429192297485,5.083305801153183,4.8194366288185115,5.1336140441894536,4.332715721130371,14.900308994293212,0.08099484995481025,0.07197892973996947,0.919005150044716
10,2.6070273289195214,2.408029069700567,3.8212808847427366,3.749420707821846,1.3671974182128905,1.5921550941467286,12.665281383514404,0.06893397924847261,0.06071344263787057,0.9310660207511228
20,3.506947064779159,1.97292729778435,3.244557251930237,3.291447442024946,0.615555419921875,0.7751435375213623,12.001103874206542,0.06549419423414682,0.05739109254873566,0.9345058057654675
30,4.278164798651071,2.2312247547752464,2.86987361907959,2.9081141048669816,0.616673583984375,0.7373834323883056,12.100259365081786,0.06594348729085948,0.05822670456541877,0.934056512708753
40,4.92438589853507,2.6148693683742503,2.630204105377197,2.6358450680971144,0.616673583984375,0.7570596981048584,12.090105659484863,0.06590340451351655,0.0583970393353295,0.9340965954860959
50,5.480679355018847,2.8131824778900354,2.473417112827301,2.477341472804546,0.5144021606445313,0.7304564380645752,12.13185333633423,0.06611924513998334,0.05818577175531932,0.9338807548596282
60,5.965316449768256,2.8768494201590653,2.364986610412598,2.382059259712696,0.5052362060546876,0.7824911403656006,12.17481842803955,0.06628913386136041,0.05832335091337863,0.9337108661382506
70,6.389934839984294,2.966925132736671,2.285388584136963,2.3086373203992845,0.501964111328125,0.7726434230804443,12.249256847381591,0.06670347805856236,0.058511432135573145,0.9332965219410464
80,6.764546365575134,3.1029196261664094,2.2253374528884886,2.244112834632397,0.501964111328125,0.7757612133026123,12.273398277282714,0.0668262966802768,0.05900643685417546,0.9331737033193312
90,7.105512603626553,3.2265579873390147,2.178586220741272,2.193254628777504,0.501964111328125,0.7880794811248779,12.274569225311279,0.06685089749003313,0.05911770975287274,0.9331491025095747
100,7.419812691067452,3.3448853030214303,2.1400023984909056,2.151313169598579,0.501964111328125,0.7892005443572998,12.250633480072022,0.06668520623982067,0.05886238955479296,0.9333147937597883
110,7.708108288940532,3.3964996131087477,2.1091866970062254,2.127050029039383,0.5054339599609375,0.7759424495697022,12.276208839416505,0.06674543424508646,0.05922393224705694,0.9332545657545228
120,7.9742536922332965,3.47897555621849,2.0835874700546264,2.102005669772625,0.5054339599609375,0.7759424495697022,12.292531330108643,0.06682648542460766,0.05935921750528379,0.9331735145750012
130,8.224708757065109,3.5903952263928836,2.0609986352920533,2.0750913894176484,0.5054339599609375,0.7759424495697022,12.28740327835083,0.0667815200676091,0.059282789540751016,0.933218479932
140,8.455677766560473,3.679219245022732,2.0420915269851685,2.0549254482984542,0.5054339599609375,0.7823581886291504,12.298011028289794,0.06689085333732317,0.05935921750528379,0.933109146662285
150,8.676868141038376,3.7578962455125766,2.026148018836975,2.038332620859146,0.5054339599609375,0.7787359428405761,12.300274673461914,0.06687074523819582,0.059282789540751016,0.9331292547614125
160,8.886819931935191,3.8120368691986353,2.012812337875366,2.027334253191948,0.5054339599609375,0.7787359428405761,12.309945026397704,0.06695779623422726,0.05911770975287274,0.9330422037653804
170,9.082263832915272,3.8691474640972157,2.001253991127014,2.016918449997902,0.5054339599609375,0.7937864112854004,12.345727104187011,0.0672004044322534,0.05935921750528379,0.9327995955673525
180,9.264188105241939,3.979601364915995,1.990569748878479,1.998961044549942,0.5054339599609375,0.7904719161987305,12.327158702850342,0.06707523240104889,0.05926968942305299,0.9329247675985579
190,9.441295769613332,4.023971764559803,1.9817049932479858,1.9924527525901794,0.5054339599609375,0.7937864112854004,12.33763270187378,0.06714448648786364,0.05929720446724655,0.9328555135117427
200,9.602004730329394,4.118720190810973,1.9738819456100465,1.978793922662735,0.5054339599609375,0.7904719161987305,12.330546550750732,0.0670803700231243,0.05926968942305299,0.9329196299764826
210,9.759524631179493,4.14247370924582,1.967034149169922,1.9765649020671845,0.5054339599609375,0.7898039054870606,12.344702011108398,0.06717757126612227,0.05929720446724655,0.9328224287334839
220,9.906095616463778,4.153866550106416,1.9614748525619508,1.9768972420692443,0.5054339599609375,0.7970516395568847,12.41359464263916,0.06755501023806862,0.05962588784718996,0.9324449897615353
230,10.038000127247262,4.257439689477187,1.9560073184967042,1.9628946316242217,0.5054339599609375,0.7997756385803223,12.372305137634278,0.06733653645876875,0.05952102620464901,0.9326634635408365
240,10.165704207608696,4.323042098408461,1.9513898658752442,1.955275323987007,0.5054339599609375,0.7997756385803223,12.374716293334961,0.06734587809790478,0.05952102620464901,0.9326541219017004
250,10.292746879117344,4.318152696424538,1.9472996759414674,1.958530992269516,0.5054339599609375,0.7970516395568847,12.399833030700684,0.06746969139356594,0.05955938704468314,0.9325303086060386
260,10.412958630454524,4.335425460514648,1.9436676263809205,1.9587185788154602,0.5054339599609375,0.8143403816223145,12.409309005737304,0.06751347800866969,0.05953322200138081,0.9324865219909347
270,10.521499865887606,4.454707012982373,1.9399723148345946,1.9433661019802093,0.5054339599609375,0.7970516395568847,12.399768081665039,0.0674846816211245,0.05955938704468314,0.9325153183784798
280,10.63080738899682,4.479347554289699,1.9372054100036622,1.9424533420801162,0.5054339599609375,0.7970516395568847,12.394640029907226,0.06743971626412594,0.05953322200138081,0.9325602837354788
290,10.73592273848729,4.515443255192122,1.9347777843475342,1.9399935960769654,0.5054339599609375,0.7970516395568847,12.399768081665039,0.0674846816211245,0.05955938704468314,0.9325153183784798
300,10.832502900772436,4.585754378145004,1.9326931762695312,1.932624180316925,0.5054339599609375,0.7970516395568847,12.394640029907226,0.06743971626412594,0.05953322200138081,0.9325602837354788
310,10.931986046577316,4.604308393881809,1.930829029083252,1.9328199619054793,0.5054339599609375,0.7970516395568847,12.399768081665039,0.0674846816211245,0.05955938704468314,0.9325153183784798
320,11.027439128361534,4.632373752304403,1.9291274213790894,1.9317292922735214,0.5054339599609375,0.7970516395568847,12.401521232604981,0.06749843234212932,0.05955938704468314,0.9325015676574749
330,11.11415508230918,4.674350780250037,1.9276679754257202,1.928568304181099,0.5054339599609375,0.7970516395568847,12.401521232604981,0.06749843234212932,0.05955938704468314,0.9325015676574749
340,11.190938158634193,4.707374025768931,1.926448197364807,1.9264712256193162,0.5054339599609375,0.7970516395568847,12.401521232604981,0.06749843234212932,0.05955938704468314,0.9325015676574749
350,11.271442867202975,4.73179118247192,1.9251609563827514,1.9257484030723573,0.5054339599609375,0.7970516395568847,12.403042831420898,0.06750528216955701,0.05962588784718996,0.9324947178300472
360,11.355132511991771,4.726583458247494,1.924128623008728,1.929419504404068,0.5054339599609375,0.816477108001709,12.413449611663818,0.06753201587834207,0.05953322200138081,0.9324679841212622
370,11.43119394684948,4.742500838583152,1.9232418251037597,1.9299765580892563,0.5054339599609375,0.816477108001709,12.423206546783447,0.067597649448656,0.05962588784718996,0.9324023505509479
380,11.506453729439823,4.763865395927418,1.9224223136901855,1.929800495505333,0.5054339599609375,0.8202603340148926,12.404939651489258,0.06743609545584502,0.05953322200138081,0.9325639045437601
390,11.577874948226919,4.764511095397352,1.9218257331848145,1.9325762873888015,0.5054339599609375,0.8242078590393066,12.44438729095459,0.0676446378547235,0.059674154546556044,0.9323553621448805
400,11.634826840941862,4.822498719123802,1.9209820175170897,1.926455526947975,0.5054339599609375,0.8205265998840332,12.449592056274414,0.06768889744566818,0.059732931795252756,0.9323111025539353
410,11.68608530865556,4.883283745686129,1.9202202224731446,1.920037031173706,0.5054339599609375,0.8202603340148926,12.428746002197265,0.06762184177742747,0.059674154546556044,0.9323781582221763
420,11.740677305061771,4.880821757658284,1.9198256206512452,1.9224992209672929,0.5054339599609375,0.8202603340148926,12.428746002197265,0.06762184177742747,0.059674154546556044,0.9323781582221763
430,11.786041029248917,4.933816439836807,1.9192382621765136,1.9171172380447388,0.5054339599609375,0.8202603340148926,12.42892364501953,0.06762241596863265,0.059674154546556044,0.932377584030971
440,11.830440344475832,5.020811341353216,1.918709535598755,1.9076239603757859,0.5054339599609375,0.7997756385803223,12.366898651123046,0.06730163597004948,0.05947670218824885,0.932698364029556
450,11.884478140500566,4.959742321288767,1.9184745407104493,1.9175479596853255,0.5054339599609375,0.8143403816223145,12.399471702575683,0.06746884112939461,0.05953322200138081,0.93253115887021
460,11.934641388020921,4.939587949029489,1.9183847522735595,1.9223828530311584,0.5054339599609375,0.8202603340148926,12.418226203918458,0.06751824445574169,0.05955938704468314,0.9324817555438629
470,11.979188152296986,4.971408858524037,1.917973337173462,1.9198723804950715,0.5054339599609375,0.8202603340148926,12.421790153503418,0.06755494908364505,0.05962588784718996,0.9324450509159592
480,12.020382757175504,5.033079592612168,1.9173896217346191,1.9133422762155532,0.5054339599609375,0.8202603340148926,12.421748947143554,0.06758587389160374,0.05962588784718996,0.9324141261080001
490,12.065566828832853,4.97313137881537,1.917734031677246,1.9234387040138246,0.5054339599609375,0.8242078590393066,12.437628601074218,0.06759327846007515,0.05962588784718996,0.9324067215395293
500,12.098497825116622,5.009883253101671,1.9172810840606689,1.9197796839475632,0.5054339599609375,0.8242078590393066,12.442756652832031,0.06763824381707371,0.059674154546556044,0.9323617561825304
