epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio
0,1.6236203565420875,3.3521429192297485,5.083305801153183,4.8194366288185115,5.1336140441894536,4.332715721130371,4.32583194732666,0.030865523372671323,0.022597889285753417,0.9691344766270902
10,2.6070273289195214,2.408029069700567,3.8212808847427366,3.749420707821846,1.3671974182128905,1.5921550941467286,1.7047078609466553,0.01209386924679543,0.005966617018927257,0.987906130753112
20,3.506947064779159,1.97292729778435,3.244557251930237,3.291447442024946,0.615555419921875,0.7751435375213623,0.8614585208892822,0.0062753348838089605,0.00033143153170636555,0.9937246651161411
30,4.278164798651071,2.2312247547752464,2.86987361907959,2.9081141048669816,0.616673583984375,0.7373834323883056,0.8641479587554932,0.006219139653050525,0.00033143153170636555,0.9937808603469007
40,4.92438589853507,2.6148693683742503,2.630204105377197,2.6358450680971144,0.616673583984375,0.7570596981048584,0.870581579208374,0.006322063798657223,0.00041671355528838773,0.9936779362012926
50,5.480679355018847,2.8131824778900354,2.473417112827301,2.477341472804546,0.5144021606445313,0.7304564380645752,0.8165857982635498,0.00589378887033096,0.0,0.9941062111296225
60,5.965316449768256,2.8768494201590653,2.364986610412598,2.382059259712696,0.5052362060546876,0.7824911403656006,0.7517820072174072,0.005504427563413042,0.0,0.9944955724365429
70,6.389934839984294,2.966925132736671,2.285388584136963,2.3086373203992845,0.501964111328125,0.7726434230804443,0.7363970470428467,0.00541407728900513,0.0,0.9945859227109511
80,6.764546365575134,3.1029196261664094,2.2253374528884886,2.244112834632397,0.501964111328125,0.7757612133026123,0.7346255970001221,0.005402706694455469,0.0,0.994597293305501
90,7.105512603626553,3.2265579873390147,2.178586220741272,2.193254628777504,0.501964111328125,0.7880794811248779,0.7401085758209228,0.005442249080873817,0.0,0.9945577509190823
100,7.419812691067452,3.3448853030214303,2.1400023984909056,2.151313169598579,0.501964111328125,0.7892005443572998,0.7390953350067139,0.005434227839555418,0.0,0.9945657721604008
110,7.708108288940532,3.3964996131087477,2.1091866970062254,2.127050029039383,0.5054339599609375,0.7759424495697022,0.7347325897216797,0.005306244897086565,0.0,0.9946937551028726
120,7.9742536922332965,3.47897555621849,2.0835874700546264,2.102005669772625,0.5054339599609375,0.7759424495697022,0.7411365509033203,0.00535328373568805,0.0,0.9946467162642708
130,8.224708757065109,3.5903952263928836,2.0609986352920533,2.0750913894176484,0.5054339599609375,0.7759424495697022,0.7411365509033203,0.00535328373568805,0.0,0.9946467162642708
140,8.455677766560473,3.679219245022732,2.0420915269851685,2.0549254482984542,0.5054339599609375,0.7823581886291504,0.7411365509033203,0.00535328373568805,0.0,0.9946467162642708
150,8.676868141038376,3.7578962455125766,2.026148018836975,2.038332620859146,0.5054339599609375,0.7787359428405761,0.7421935653686523,0.005377531724202833,0.0,0.9946224682757555
160,8.886819931935191,3.8120368691986353,2.012812337875366,2.027334253191948,0.5054339599609375,0.7787359428405761,0.7624872779846191,0.005510980853511862,0.0,0.9944890191464455
170,9.082263832915272,3.8691474640972157,2.001253991127014,2.016918449997902,0.5054339599609375,0.7937864112854004,0.7586587905883789,0.005466561815494982,0.0,0.9945334381844628
180,9.264188105241939,3.979601364915995,1.990569748878479,1.998961044549942,0.5054339599609375,0.7904719161987305,0.7546535491943359,0.005431976531004308,0.0,0.9945680234689539
190,9.441295769613332,4.023971764559803,1.9817049932479858,1.9924527525901794,0.5054339599609375,0.7937864112854004,0.7634087944030762,0.005516069385767078,0.0,0.9944839306141904
200,9.602004730329394,4.118720190810973,1.9738819456100465,1.978793922662735,0.5054339599609375,0.7904719161987305,0.7634087944030762,0.005516069385767078,0.0,0.9944839306141904
210,9.759524631179493,4.14247370924582,1.967034149169922,1.9765649020671845,0.5054339599609375,0.7898039054870606,0.7586587905883789,0.005466561815494982,0.0,0.9945334381844628
