dataset_key,train_size,method,selection_metric,bin_index,bin_count,mean_predicted_reward,mean_synthetic_label_reward,min_predicted_reward,max_predicted_reward,calibration_error
realistic2000,50,2stage,validation_mse_loss,0,41057,0.7362779847718552,6.993531592775141,0.09870747387191682,1.3819046709782359,6.2572536080032854
realistic2000,50,2stage,validation_mse_loss,1,41057,1.9488139587854512,7.568925545836493,1.3819046709782359,2.467686901955021,5.620111587051041
realistic2000,50,2stage,validation_mse_loss,2,41057,3.00160230648456,7.992560780258584,2.467686901955021,3.4578041210210824,4.990958473774024
realistic2000,50,2stage,validation_mse_loss,3,41057,3.9389720609783683,8.282055193167949,3.457886346935259,4.3518219951853245,4.34308313218958
realistic2000,50,2stage,validation_mse_loss,4,41057,4.790392967201832,8.413560876004848,4.351949210802873,5.195991352916904,3.6231679088030155
realistic2000,50,2stage,validation_mse_loss,5,41057,5.564059456326064,8.555814896871974,5.19600206049403,5.922448800029012,2.9917554405459095
realistic2000,50,2stage,validation_mse_loss,6,41057,6.306603238679901,8.784098772508505,5.922448800029012,6.688767107201102,2.4774955338286047
realistic2000,50,2stage,validation_mse_loss,7,41057,7.044351046396143,9.080943083185034,6.688767107201102,7.403060705865062,2.036592036788891
realistic2000,50,2stage,validation_mse_loss,8,41057,7.77647936677695,9.313253145933233,7.403060705865062,8.14939342643776,1.5367737791562828
realistic2000,50,2stage,validation_mse_loss,9,41057,8.50758084575959,9.548146394681057,8.149435217711066,8.883672611701114,1.0405655489214674
realistic2000,50,2stage,validation_mse_loss,10,41057,9.618864028338132,9.815422146765508,8.883672611701114,10.534805856909339,0.19655811842737592
realistic2000,50,2stage,validation_mse_loss,11,41057,11.848366956501005,10.487741827442152,10.534805856909339,13.996672508332422,1.3606251290588531
realistic2000,50,e2e,validation_decision_gap,0,41057,0.40858506045767584,6.995557717299715,0.05480679232516117,0.767295112969378,6.58697265684204
realistic2000,50,e2e,validation_decision_gap,1,41057,1.0809986044403816,7.565421902293117,0.767295112969378,1.3701698387547117,6.484423297852736
realistic2000,50,e2e,validation_decision_gap,2,41057,1.664289267488421,7.991011563353071,1.3701698387547117,1.9182377415892018,6.32672229586465
realistic2000,50,e2e,validation_decision_gap,3,41057,2.1833507218233197,8.28029319164823,1.9182377415892018,2.4114989031413345,6.09694246982491
realistic2000,50,e2e,validation_decision_gap,4,41057,2.654090842136213,8.40278824983969,2.4114989031413345,2.8679892702151966,5.748697407703476
realistic2000,50,e2e,validation_decision_gap,5,41057,3.0823680925004284,8.547886627036968,2.8679892702151966,3.2884077436808865,5.46551853453654
realistic2000,50,e2e,validation_decision_gap,6,41057,3.4944243240284663,8.799726730759017,3.2884077436808865,3.6989782725177474,5.305302406730551
realistic2000,50,e2e,validation_decision_gap,7,41057,3.9044387008782664,9.076143375468167,3.6989834253230227,4.110509516264135,5.1717046745899005
realistic2000,50,e2e,validation_decision_gap,8,41057,4.31093147956785,9.322196770637525,4.110509516264135,4.509391879933241,5.011265291069675
realistic2000,50,e2e,validation_decision_gap,9,41057,4.716496536618949,9.547795331772534,4.509416200149817,4.927534503556883,4.831298795153585
realistic2000,50,e2e,validation_decision_gap,10,41057,5.3255345557797815,9.821395970836525,4.927580782179396,5.8275561884851905,4.495861415056743
realistic2000,50,e2e,validation_decision_gap,11,41057,6.5574405124001895,10.485836824485915,5.8275561884851905,7.745793766737419,3.9283963120857255
realistic2000,50,e2e,validation_fy_loss,0,41057,0.8709625844867219,6.989150356814648,0.11830440080044884,1.6562616552781084,6.118187772327926
realistic2000,50,e2e,validation_fy_loss,1,41057,2.2802389088314308,7.5273271754315445,1.6562616552781084,2.930778819449547,5.247088266600114
realistic2000,50,e2e,validation_fy_loss,2,41057,3.48132948508198,7.947810606257521,2.9309361238982348,4.0223497594307345,4.466481121175541
realistic2000,50,e2e,validation_fy_loss,3,41057,4.53382031450352,8.152739122036321,4.0223497594307345,5.011229414869208,3.6189188075328014
realistic2000,50,e2e,validation_fy_loss,4,41057,5.465926288546291,8.302444458414303,5.011251674781262,5.915220172237916,2.836518169868012
realistic2000,50,e2e,validation_fy_loss,5,41057,6.359854148693692,8.602478503977663,5.915220172237916,6.810355650297369,2.2426243552839704
realistic2000,50,e2e,validation_fy_loss,6,41057,7.2552585515698205,8.86902044157149,6.810363783064842,7.689785941849613,1.613761890001669
realistic2000,50,e2e,validation_fy_loss,7,41057,8.141033155503889,9.17530623655999,7.689785941849613,8.588084624757736,1.0342730810561012
realistic2000,50,e2e,validation_fy_loss,8,41057,9.022155100294524,9.378842646590854,8.588102813087463,9.464352416610504,0.3566875462963299
realistic2000,50,e2e,validation_fy_loss,9,41057,9.893188164952205,9.592257759671943,9.464352416610504,10.310821099676652,0.30093040528026194
realistic2000,50,e2e,validation_fy_loss,10,41057,10.936250104412366,9.838727810943249,10.310893793431864,11.858160860972097,1.0975222934691171
realistic2000,50,e2e,validation_fy_loss,11,41057,13.297779083497606,10.459949137160953,11.85818449652581,15.668207369321788,2.8378299463366528
