epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio
360,11.355132511991771,4.726583458247494,1.924128623008728,1.929419504404068,0.5054339599609375,0.816477108001709,0.7672058219909668,0.005536332310700322,0.0,0.9944636676892564
370,11.43119394684948,4.742500838583152,1.9232418251037597,1.9299765580892563,0.5054339599609375,0.816477108001709,0.771905216217041,0.0055760717614472466,0.0,0.9944239282385092
380,11.506453729439823,4.763865395927418,1.9224223136901855,1.929800495505333,0.5054339599609375,0.8202603340148926,0.771905216217041,0.0055760717614472466,0.0,0.9944239282385092
390,11.577874948226919,4.764511095397352,1.9218257331848145,1.9325762873888015,0.5054339599609375,0.8242078590393066,0.7760228157043457,0.005600177994901788,0.0,0.9943998220050546
400,11.634826840941862,4.822498719123802,1.9209820175170897,1.926455526947975,0.5054339599609375,0.8205265998840332,0.7760228157043457,0.005600177994901788,0.0,0.9943998220050546
410,11.68608530865556,4.883283745686129,1.9202202224731446,1.920037031173706,0.5054339599609375,0.8202603340148926,0.7662785148620606,0.005530884888294214,0.0,0.9944691151116626
420,11.740677305061771,4.880821757658284,1.9198256206512452,1.9224992209672929,0.5054339599609375,0.8202603340148926,0.7662785148620606,0.005530884888294214,0.0,0.9944691151116626
430,11.786041029248917,4.933816439836807,1.9192382621765136,1.9171172380447388,0.5054339599609375,0.8202603340148926,0.7672058219909668,0.005536332310700322,0.0,0.9944636676892564
440,11.830440344475832,5.020811341353216,1.918709535598755,1.9076239603757859,0.5054339599609375,0.7997756385803223,0.7674654884338379,0.005547307134938102,0.0,0.9944526928650186
450,11.884478140500566,4.959742321288767,1.9184745407104493,1.9175479596853255,0.5054339599609375,0.8143403816223145,0.7673498191833497,0.005537522840506893,0.0,0.9944624771594499
460,11.934641388020921,4.939587949029489,1.9183847522735595,1.9223828530311584,0.5054339599609375,0.8202603340148926,0.771905216217041,0.0055760717614472466,0.0,0.9944239282385092
470,11.979188152296986,4.971408858524037,1.917973337173462,1.9198723804950715,0.5054339599609375,0.8202603340148926,0.771905216217041,0.0055760717614472466,0.0,0.9944239282385092
480,12.020382757175504,5.033079592612168,1.9173896217346191,1.9133422762155532,0.5054339599609375,0.8202603340148926,0.7672058219909668,0.005536332310700322,0.0,0.9944636676892564
490,12.065566828832853,4.97313137881537,1.917734031677246,1.9234387040138246,0.5054339599609375,0.8242078590393066,0.7728157157897949,0.0055806557237412105,0.0,0.9944193442762153
500,12.098497825116622,5.009883253101671,1.9172810840606689,1.9197796839475632,0.5054339599609375,0.8242078590393066,0.7728157157897949,0.0055806557237412105,0.0,0.9944193442762153
