dataset_key,train_size,method,selection_metric,bin_index,bin_count,mean_predicted_reward,mean_synthetic_label_reward,min_predicted_reward,max_predicted_reward,calibration_error
unseen1000,50,2stage,validation_mse_loss,0,19436,0.7570563895155307,0.7657806391283996,0.09870747387191682,1.3819046709782359,0.008724249612868884
unseen1000,50,2stage,validation_mse_loss,1,19436,2.017615936038794,2.0363799857796403,1.3819046709782359,2.566394283898437,0.01876404974084611
unseen1000,50,2stage,validation_mse_loss,2,19436,3.1101478600809718,3.1332302373496805,2.566394283898437,3.6246864794720515,0.023082377268708765
unseen1000,50,2stage,validation_mse_loss,3,19436,4.07802563902416,4.103685630069492,3.624834317961955,4.540543981965175,0.02565999104533212
unseen1000,50,2stage,validation_mse_loss,4,19436,4.9263850946723045,4.944955397974589,4.540543981965175,5.330203920026111,0.018570303302284152
unseen1000,50,2stage,validation_mse_loss,5,19436,5.680714210127867,5.703943300833548,5.330203920026111,6.028265146614242,0.02322909070568091
unseen1000,50,2stage,validation_mse_loss,6,19435,6.416783432176277,6.447977782056361,6.028325897292863,6.798888974200062,0.031194349880084182
unseen1000,50,2stage,validation_mse_loss,7,19435,7.150267654680954,7.191576193438295,6.799085457692355,7.501768087808479,0.04130853875734086
unseen1000,50,2stage,validation_mse_loss,8,19435,7.885414234183683,7.935811257098615,7.501768087808479,8.265692366578186,0.05039702291493153
unseen1000,50,2stage,validation_mse_loss,9,19435,8.624708194618742,8.680895569406072,8.265828612553934,9.047088914140335,0.0561873747873296
unseen1000,50,2stage,validation_mse_loss,10,19435,9.870475651742142,9.881131918411313,9.04715474960802,10.759297808981989,0.010656266669171188
unseen1000,50,2stage,validation_mse_loss,11,19435,11.999206565751978,12.013914072381706,10.759711366324265,13.996672508332422,0.014707506629727973
unseen1000,50,e2e,validation_decision_gap,0,19436,0.4201636483251586,0.7657620344689738,0.05480679232516117,0.767295112969378,0.3455983861438152
unseen1000,50,e2e,validation_decision_gap,1,19436,1.119209324963976,2.036305263610896,0.767295112969378,1.4249765800370688,0.9170959386469197
unseen1000,50,e2e,validation_decision_gap,2,19436,1.7243039587593167,3.133112949871384,1.4249765800370688,2.0047926728830254,1.4088089911120671
unseen1000,50,e2e,validation_decision_gap,3,19436,2.2600206734056063,4.102216083735049,2.004847334514892,2.5210061658018934,1.8421954103294431
unseen1000,50,e2e,validation_decision_gap,4,19436,2.7287675028059524,4.94481079536447,2.5210682733684333,2.9494710569152174,2.2160432925585174
unseen1000,50,e2e,validation_decision_gap,5,19436,3.146770650304803,5.704665064468235,2.9494710569152174,3.3432144849632435,2.5578944141634317
unseen1000,50,e2e,validation_decision_gap,6,19435,3.5549360507034824,6.448692821984062,3.3432144849632435,3.763766312305536,2.893756771280579
unseen1000,50,e2e,validation_decision_gap,7,19435,3.962719356661776,7.18763758743027,3.7637836518289296,4.165316257546492,3.2249182307684943
unseen1000,50,e2e,validation_decision_gap,8,19435,4.370571700390129,7.94074744498604,4.165316257546492,4.572557143513974,3.570175744595911
unseen1000,50,e2e,validation_decision_gap,9,19435,4.780651335317649,8.679323924903487,4.572580137280568,5.005454252564968,3.8986725895858383
unseen1000,50,e2e,validation_decision_gap,10,19435,5.46301386106016,9.88183538183198,5.005524303250547,5.957876629591958,4.41882152077182
unseen1000,50,e2e,validation_decision_gap,11,19435,6.640724802630937,12.014172688026123,5.957990209095418,7.745793766737419,5.373447885395186
unseen1000,50,e2e,validation_fy_loss,0,19436,0.8976965493813165,0.767008247682727,0.11830440080044884,1.6562616552781084,0.13068830169858947
unseen1000,50,e2e,validation_fy_loss,1,19436,2.3620453075948276,2.042115702878597,1.6562616552781084,3.0192630181594073,0.31992960471623055
unseen1000,50,e2e,validation_fy_loss,2,19436,3.604623475889757,3.140652644650194,3.0198878393232254,4.140654050051622,0.4639708312395632
unseen1000,50,e2e,validation_fy_loss,3,19436,4.673619688124212,4.131192997628511,4.140654050051622,5.156412698561055,0.5424266904957014
unseen1000,50,e2e,validation_fy_loss,4,19436,5.595026829072999,4.951374315349475,5.156521830397809,6.033524462858804,0.6436525137235245
unseen1000,50,e2e,validation_fy_loss,5,19436,6.472115588678738,5.704880495465423,6.033524462858804,6.917588405581968,0.7672350932133156
unseen1000,50,e2e,validation_fy_loss,6,19435,7.364722937283514,6.444474680466059,6.9177199006047765,7.808090937619695,0.9202482568174553
unseen1000,50,e2e,validation_fy_loss,7,19435,8.240635123547394,7.190743096113389,7.808090937619695,8.671348697780758,1.0498920274340051
unseen1000,50,e2e,validation_fy_loss,8,19435,9.124299871503794,7.948225310114377,8.671348697780758,9.582656707231392,1.1760745613894175
unseen1000,50,e2e,validation_fy_loss,9,19435,10.002899966616507,8.665139660493002,9.582656707231392,10.416077634463267,1.3377603061235046
unseen1000,50,e2e,validation_fy_loss,10,19435,11.136892501929117,9.846954048658233,10.416101187696825,12.088391565197147,1.2899384532708833
unseen1000,50,e2e,validation_fy_loss,11,19435,13.457810444836838,12.006518250380257,12.089160965954541,15.668207369321788,1.451292194456581
