epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap
0,1.6236203565420875,3.3521429192297485,4.531862660869956,4.158472932264209,3.4879234822591147,3.238449299812317
10,2.607930013454235,2.5036478472977604,3.475100401851038,3.1693054527640343,0.8961612383524576,0.9036050090789794
20,3.510609061817193,2.648282264694866,2.8628884500513476,2.605094882890582,0.3753631114959717,0.36587507629394533
30,4.303136321876341,3.1414016953374357,2.454318073764443,2.227774284094572,0.32530787467956546,0.3105665321350098
40,5.000718521862432,3.354684003871505,2.1812864758819344,1.9744987931847573,0.19018122990926106,0.1690075740814209
50,5.612823664052415,3.474616555324405,1.9859698200722535,1.794158390879631,0.10383755683898926,0.07865965080261231
60,6.149991418946787,3.705381275001094,1.8377900791168214,1.6579137103557586,0.0816113567352295,0.06362936210632324
70,6.635802270980142,3.925903537891211,1.7204881984492142,1.5504308877289295,0.06688321749369304,0.051973955154418945
80,7.083574955511571,4.107367763951188,1.6248842068513234,1.4626454391777515,0.050276994705200195,0.04000364112854004
90,7.502790499537145,4.275686964308941,1.5444869087139765,1.3888200196623801,0.03867218971252442,0.027992584228515624
100,7.898099857594757,4.439018410164479,1.4756309032936892,1.325343824863434,0.03258550008138021,0.022894390106201173
110,8.272636352404266,4.614755458319556,1.4154681052764257,1.2698329380750657,0.03034383773803711,0.019788936614990236
120,8.630974907752957,4.774555041382065,1.3621453957259655,1.2209865614771842,0.026399466196695965,0.016026493072509765
130,8.975646109230574,4.912818584340295,1.314508744676908,1.177650131046772,0.020663935343424478,0.012689233779907227
140,9.305899233819302,5.0733717543259695,1.2715243888398011,1.1383418681025506,0.018432184855143228,0.011686838150024415
150,9.624988248485637,5.225089002443535,1.232655141701301,1.1027487168312073,0.017087179819742837,0.010242437362670899
160,9.9356446487002,5.350730348197354,1.1970429301261902,1.070498254597187,0.013449904123942057,0.008623952865600587
170,10.237502880265,5.473895778519881,1.1644240441918372,1.0410179541707039,0.010944652557373046,0.007469606399536133
180,10.528760762250872,5.628955683146925,1.1342262885471186,1.0135911635160446,0.010944652557373046,0.007469606399536133
190,10.813529287051976,5.760197796636925,1.1064000101387501,0.9884880095124244,0.009910666147867838,0.006729055404663086
200,11.092339931943329,5.875989732691069,1.0805087346335251,0.965285826921463,0.00925134023030599,0.0058490619659423825
210,11.364799183132988,5.999140611769949,1.0562549614409606,0.9435124614238739,0.007749500274658203,0.005368112564086914
220,11.63134834320012,6.123003906758447,1.0334674223760765,0.9231166841983796,0.007509822845458984,0.005158063888549805
230,11.891805122992379,6.252857080746217,1.012054990530014,0.9038870627880097,0.007380491892496745,0.004766820907592773
240,12.147635493508998,6.3731434144673695,0.9919819332162539,0.8859504536986351,0.006791019439697265,0.004311666488647461
250,12.398949594459886,6.492327252937638,0.973029953589042,0.8689435088634491,0.006225070953369141,0.003939916610717773
260,12.645312156815207,6.606683495378523,0.9551409502824147,0.8529003263115883,0.0057384045918782555,0.0038277606964111327
270,12.88749494851303,6.713712861669275,0.9382123946150144,0.8377792870998383,0.005274003346761068,0.003464811325073242
280,13.124306639913568,6.833340109281175,0.9221670651435852,0.8233130513429642,0.005274003346761068,0.003213102340698242
290,13.358290164414951,6.938503309098552,0.9068950446446736,0.8097734192609787,0.004557183583577474,0.0027825603485107423
