epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,70.12032682313541,68.31790249472199,0.44754597401276913,0.44640042530771623,7.299808088541031,5.998432241974398,0.0,0.0,0.28,0.241
10,2.6169047125087133,4.326176167633703,5.0560845036205775,46.050743024398216,44.93643784498486,0.2934666677075146,0.2931221010624352,6.256406139135361,4.969451093031093,0.0,0.0,0.3,0.2685
20,3.5661350580296216,5.130310076812776,6.247991736258512,31.38772722622735,30.551443947100253,0.2005357418743048,0.199400968126458,5.3735381281375885,4.349621896542609,0.0,0.0005,0.34,0.2955
30,4.427918525224746,5.644257500233216,7.173848701705899,22.8429824869216,22.614870525388252,0.14608861748331264,0.14793490176366453,4.373702111244202,3.846032995061949,0.0,0.0025,0.4,0.324
40,5.179900342869749,5.850211613391068,7.813855865289421,17.685871433152453,17.901089052796788,0.11308233949997222,0.11736070498778924,3.619958100914955,3.4060813405625523,0.0,0.0085,0.42,0.3485
50,5.820360357873462,5.797850037847855,8.21533077586516,14.148972011560218,14.741079686296729,0.09030946752807133,0.09681104538989312,2.9503541094064714,2.9497814940866083,0.04,0.016,0.44,0.382
60,6.364447531887929,5.581150509190094,8.464953242185523,11.5392538307073,12.353967408069828,0.07372974690880066,0.08119180090534063,2.4171461015939713,2.427534890474752,0.06,0.0225,0.44,0.4225
70,6.828478145981765,5.28557930123592,8.635129549682746,9.524128188791043,10.498044823543626,0.06090917615905234,0.06897421628406358,2.161948099732399,1.9907219325341283,0.06,0.0305,0.48,0.4605
80,7.231308022807527,4.969699351796847,8.774379030334313,8.02351275830513,9.093402485324182,0.05126866982606439,0.059667992258448335,1.8535821348428727,1.6594925871789454,0.06,0.0365,0.5,0.4975
90,7.578854593675403,4.697173144479825,8.916415899973332,7.026890133310378,8.096086299799975,0.044716879533319334,0.05303434854058188,1.4550641125440598,1.4515249907672405,0.04,0.042,0.56,0.526
100,7.8850757228955155,4.477336248770327,9.067577352322338,6.270121872898821,7.412023536284125,0.03978264524552859,0.048491361472479386,1.4335661286115646,1.3463472420219331,0.04,0.0525,0.6,0.549
110,8.155611577992818,4.330934056693094,9.234229259365105,5.804015345803625,6.9656566678911265,0.03678192038882108,0.04554192625231681,1.5038181251287461,1.3260348475463688,0.08,0.0605,0.6,0.558
120,8.385190214543984,4.264554047291837,9.407328853418347,5.502028028984866,6.681629374629295,0.03483850353670019,0.04369923660526907,1.4924301189184188,1.3189767973683775,0.08,0.067,0.62,0.563
130,8.579001531659253,4.307978570712988,9.599893053880034,5.275835295543448,6.462450655611845,0.03341164109453675,0.042290250233968846,1.3418180793523788,1.3102452488727867,0.08,0.076,0.64,0.5645
140,8.750037606970883,4.401474947950829,9.79469957889692,5.087256625758215,6.277071401361005,0.032232541508972326,0.041102267705662096,1.3418180793523788,1.307237398672849,0.14,0.0875,0.64,0.564
150,8.902193817827236,4.482260681246422,9.966931101638512,4.945011681824,6.132935520872213,0.031346411498154654,0.04017660197877797,1.3418180793523788,1.308455499265343,0.14,0.095,0.64,0.5635
160,9.04510229349746,4.546050099883308,10.123262666279189,4.822867707066378,6.01204274712672,0.030579632830755533,0.03940059832253871,1.3418180793523788,1.3087671477533878,0.2,0.107,0.64,0.564
170,9.179886214339044,4.585583109144556,10.261475691102323,4.724610991055301,5.911591598773133,0.029952204618498204,0.03875678270213927,1.3418180793523788,1.3163240468539297,0.18,0.1155,0.64,0.563
