regime,graph_id,subset_seed,method_label,checkpoint_path,checkpoint_sha_or_mtime_size_hash,checkpoint_sha256,checkpoint_size_bytes,checkpoint_mtime_ns,train_subset_path,train_subset_hash,train_subset_size,prediction_vector_hash,prediction_l2_from_discovery_seed,prediction_corr_with_discovery_seed,rank1_signature,rank2_signature,rank1_gap_pct,rank2_gap_pct,top5_signature_hash
step2c_poly_d8_mult_eps050,G-392.json,24,2stage_val_mse,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=24/model_weights/2stage_best_by_validation_mse_loss.npz,cf6d8319375a0f7a084d58398c398573d13ef8b72f06807db514927ae79d910b,cf6d8319375a0f7a084d58398c398573d13ef8b72f06807db514927ae79d910b,2004,1780128011047315920,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=24/train_subset.json,8ab80ea9e23b8fcc38b9d52a12d6030eab9ddef6fbaa944206aae83201189b32,50,5ddc9e1e35fc73c054b2d34e5105aea8236c07a9a5095964f2ac6e6fbef2caf1,1.623842079974715,0.9998021026426106,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,25.011699943374456,28.626080871423593,dcde1c543e8ac037c74aaf98724540ce06c4d1197de20b10f3ecaee60251ac81
step2c_poly_d8_mult_eps050,G-392.json,25,2stage_val_mse,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=25/model_weights/2stage_best_by_validation_mse_loss.npz,4d9a3dcdbcf535fc61e186a2da0bc7dd27a21f83c1cb624ccad5ecce0f30edcc,4d9a3dcdbcf535fc61e186a2da0bc7dd27a21f83c1cb624ccad5ecce0f30edcc,2004,1780129145466069276,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=25/train_subset.json,f985debcfdabe7866ec84724ab255b5a2bc3016306747ffd5241703ba16b4a00,50,7aca8909d6f2ee0fa70034604f04422ea6f3277d9fad690a4775f4233390d100,1.5936056279673145,0.999960451245818,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,25.011699943374456,28.626080871423593,dcde1c543e8ac037c74aaf98724540ce06c4d1197de20b10f3ecaee60251ac81
step2c_poly_d8_mult_eps050,G-392.json,26,2stage_val_mse,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=26/model_weights/2stage_best_by_validation_mse_loss.npz,80edfa441a195b3708d4b2dc79fcca750d04bea45434b035a328b43140b7fa2e,80edfa441a195b3708d4b2dc79fcca750d04bea45434b035a328b43140b7fa2e,2004,1780129421809135337,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=26/train_subset.json,70917f09203b9269f9f8a29d54290260e51515b599b44d7a8f77afca21cabd39,50,ed530f4379d952cbea32346ceca954cc4423059896ec2e8e202aebb71ab182ff,1.985372441659585,0.9997007778301024,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,25.011699943374456,28.626080871423593,dcde1c543e8ac037c74aaf98724540ce06c4d1197de20b10f3ecaee60251ac81
step2c_poly_d8_mult_eps050,G-392.json,27,2stage_val_mse,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=27/model_weights/2stage_best_by_validation_mse_loss.npz,f590d561662555b95dec9dc7accbcb76ca821bb7e79f3151e65b1d12b01ff5e0,f590d561662555b95dec9dc7accbcb76ca821bb7e79f3151e65b1d12b01ff5e0,2004,1780129431256958159,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=27/train_subset.json,a556f4b745ce0e62d6afe9c86b99c23a0657531c01f9b4cc903bb7cb65a8a4dc,50,3f30c00d7686fcdf732ab4ed8e5029c0158391f71b0bf9c04927604e4983eb68,3.401882993825604,0.9993140754210657,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,25.011699943374456,28.626080871423593,dcde1c543e8ac037c74aaf98724540ce06c4d1197de20b10f3ecaee60251ac81
step2c_poly_d8_mult_eps050,G-392.json,28,2stage_val_mse,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=28/model_weights/2stage_best_by_validation_mse_loss.npz,220c7179983f32c4e0403fc50003d1b548ae0330ecdf2fec38f7f74206cae3f2,220c7179983f32c4e0403fc50003d1b548ae0330ecdf2fec38f7f74206cae3f2,2004,1780129443636036268,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=28/train_subset.json,a2904e019c39d626ca375546170eaafb9e87f76b4cf070a3a463e4907bca8256,50,73ace064884c3f31ba7b9720529bf920600bc16e1d36bb90b113bad1accaa43d,1.8059659489155853,0.9997440504722529,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,25.011699943374456,28.626080871423593,dcde1c543e8ac037c74aaf98724540ce06c4d1197de20b10f3ecaee60251ac81
step2c_poly_d8_mult_eps050,G-392.json,29,2stage_val_mse,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=29/model_weights/2stage_best_by_validation_mse_loss.npz,0438b1d71acde671e188e61fab2aefb952f0a9856d800bbc50a785b4d9aa42a1,0438b1d71acde671e188e61fab2aefb952f0a9856d800bbc50a785b4d9aa42a1,2004,1780129479561165029,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=29/train_subset.json,2074b3051e497d9b09133e0a9bdd0d01334516a31c7d05946125e2610d05bd06,50,55472110d267dde8b50b71d8b30e5616970cf84a210ae845261924626d4a3d0e,1.434510442132571,0.999838480553349,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,25.011699943374456,28.626080871423593,dcde1c543e8ac037c74aaf98724540ce06c4d1197de20b10f3ecaee60251ac81
step2c_poly_d8_mult_eps050,G-392.json,30,2stage_val_mse,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=30/model_weights/2stage_best_by_validation_mse_loss.npz,4614e45075026572972011ec9f0f9dffab7361f953dcbb299298b7683ee0604e,4614e45075026572972011ec9f0f9dffab7361f953dcbb299298b7683ee0604e,2004,1780129527305323123,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=30/train_subset.json,f7c78f729b26d53085a6ceafdd28b9eec6fe7d4cdddb168c488017b43b97bc08,50,8f0e3c612baa77f3fad299f5d3652d2c42eb1f0a60e5a5113fcc9ecb46378589,3.070394664949822,0.9994514755735012,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,25.011699943374456,28.626080871423593,dcde1c543e8ac037c74aaf98724540ce06c4d1197de20b10f3ecaee60251ac81
step2c_poly_d8_mult_eps050,G-392.json,31,2stage_val_mse,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=31/model_weights/2stage_best_by_validation_mse_loss.npz,61f155e83b110fe573ef84b84a8f56bd1d3ae4a4f0dc09b8f8aab87909bfb743,61f155e83b110fe573ef84b84a8f56bd1d3ae4a4f0dc09b8f8aab87909bfb743,2003,1780129635391736492,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=31/train_subset.json,bb446e72467d32daab91688e7e3d284753ced592b92614264932b854385dcb05,50,2018d87ecef2262f3e780746ed7955a93a21dcb5c674ebf18ed6e24f387b6245,2.043358825297072,0.9996921768469975,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,25.011699943374456,28.626080871423593,dcde1c543e8ac037c74aaf98724540ce06c4d1197de20b10f3ecaee60251ac81
step2c_poly_d8_mult_eps050,G-392.json,32,2stage_val_mse,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=32/model_weights/2stage_best_by_validation_mse_loss.npz,9224c904b23a3252a234feaf6920ec94ca4e72c6a08176ab632781915021bacf,9224c904b23a3252a234feaf6920ec94ca4e72c6a08176ab632781915021bacf,2004,1780129645709635090,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=32/train_subset.json,84a14c3ae8dcb941fcf7ca5ed2df1f179492f811097925bdd73380e2175977d7,50,985d1def8d5e3da699a3806484ef36e8a674723d16cfd583a561c176911bc6e5,1.334071258138311,0.9998604180447309,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,25.011699943374456,28.626080871423593,dcde1c543e8ac037c74aaf98724540ce06c4d1197de20b10f3ecaee60251ac81
step2c_poly_d8_mult_eps050,G-392.json,33,2stage_val_mse,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=33/model_weights/2stage_best_by_validation_mse_loss.npz,ea2bbacb16ece1789aa85fd4875b393ddc890a7b3e34c0daf68a581c95a7ec78,ea2bbacb16ece1789aa85fd4875b393ddc890a7b3e34c0daf68a581c95a7ec78,2004,1780130860326553964,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=33/train_subset.json,70a6dbb77759bd4b18e8e5503fbb67beb1f955bd52581d32553fb63d0c9e014a,50,962ae45aa483550dcfcc7c743d159c24caf2aac764f85b9e3ede0dcd386920fa,3.633459786748171,0.9990369065216559,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,25.011699943374456,28.626080871423593,dcde1c543e8ac037c74aaf98724540ce06c4d1197de20b10f3ecaee60251ac81
