regime,max_cycle,max_chain,case_type,subset_seed,graph_id,method_label,method,selection_metric,selected_epoch,theta_1,theta_2,solution_rank,cut_attempt,solver_status,solver_status_name,solver_obj_predicted,predicted_obj,true_obj,oracle_obj,gap_to_oracle,normalized_gap_to_oracle,predicted_margin_from_best,true_obj_diff_from_rank1,num_edges,edge_count,num_cycle_candidates,num_chain_candidates,same_solution_as_oracle,edge_jaccard_with_oracle,edge_hamming_with_oracle,edge_overlap_count_with_oracle,same_solution_as_rank1,edge_jaccard_with_rank1,edge_hamming_with_rank1,edge_overlap_count_with_rank1,solution_edge_signature,model_path
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-1560.json,2stage_val_mse,2stage,validation_mse_loss,500,9.961278318149523,8.763136131544915,1,1,2,OPTIMAL,171.04324297750372,171.04324297750375,127.63880008459091,199.08089703321457,71.44209694862366,0.3588596294919519,0.0,0.0,262,20,28,130,False,0.38461538461538464,0.061068702290076333,10,True,1.0,0.0,20,1|7|19|28|40|74|94|124|133|138|156|170|172|197|204|212|220|257|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-1560.json,2stage_val_mse,2stage,validation_mse_loss,500,9.961278318149523,8.763136131544915,2,2,2,OPTIMAL,168.35366045515673,168.35366045515676,198.06249749660492,199.08089703321457,1.0183995366096497,0.005115506067036783,2.6895825223469956,-70.42369741201401,262,17,28,130,False,0.5714285714285714,0.03435114503816794,12,False,0.27586206896551724,0.08015267175572519,8,2|15|30|74|94|133|138|158|168|176|205|212|220|228|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-1560.json,2stage_val_mse,2stage,validation_mse_loss,500,9.961278318149523,8.763136131544915,3,3,2,OPTIMAL,168.15447249679838,168.15447249679838,129.77999997138977,199.08089703321457,69.3008970618248,0.3481042033375737,2.888770480705375,-2.1411998867988586,262,18,28,130,False,0.3076923076923077,0.06870229007633588,8,False,0.6521739130434783,0.030534351145038167,15,2|7|19|28|74|124|133|138|155|170|172|197|205|212|220|257|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-1560.json,2stage_val_mse,2stage,validation_mse_loss,500,9.961278318149523,8.763136131544915,4,4,2,OPTIMAL,167.77583815421465,167.77583815421465,123.65799939632416,199.08089703321457,75.42289763689041,0.378855524364691,3.267404823289098,3.980800688266754,262,18,28,130,False,0.25925925925925924,0.07633587786259542,7,False,0.5833333333333334,0.03816793893129771,14,2|7|19|28|74|94|124|133|138|160|172|197|205|212|220|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-1560.json,2stage_val_mse,2stage,validation_mse_loss,500,9.961278318149523,8.763136131544915,5,5,2,OPTIMAL,167.75602115032655,167.75602115032657,127.9180999994278,199.08089703321457,71.16279703378677,0.357456682654773,3.287221827177177,-0.27929991483688354,262,18,28,130,False,0.3076923076923077,0.06870229007633588,8,False,0.8095238095238095,0.015267175572519083,17,2|7|19|28|74|94|124|133|138|156|170|172|197|212|220|257|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-392.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,490,15.49095646288232,5.785423411534171,1,1,2,OPTIMAL,222.88363078286358,222.88363078286355,252.57720163464546,254.6992008984089,2.1219992637634277,0.0083313934879658,0.0,0.0,296,18,15,250,False,0.8,0.013513513513513514,16,True,1.0,0.0,18,19|45|66|74|94|120|150|168|171|173|199|209|239|245|261|278|287|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-392.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,490,15.49095646288232,5.785423411534171,2,2,2,OPTIMAL,222.08696648542667,222.08696648542664,242.2374007999897,254.6992008984089,12.46180009841919,0.04892751942060809,0.7966642974369051,10.339800834655762,296,18,15,250,False,0.6363636363636364,0.02702702702702703,14,False,0.8,0.013513513513513514,16,19|45|66|74|94|150|168|171|173|187|199|214|239|245|261|278|287|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-392.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,490,15.49095646288232,5.785423411534171,3,3,2,OPTIMAL,220.27357890066372,220.27357890066375,230.1068012714386,254.6992008984089,24.59239962697029,0.09655467916714365,2.610051882199798,22.470400363206863,296,18,15,250,False,0.5,0.04054054054054054,12,False,0.6363636363636364,0.02702702702702703,14,23|45|66|74|94|120|146|164|171|173|199|209|239|248|261|278|287|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-392.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,490,15.49095646288232,5.785423411534171,4,4,2,OPTIMAL,219.8368267142181,219.83682671421806,230.0120017528534,254.6992008984089,24.687199145555496,0.09692688103605586,3.0468040686454856,22.56519988179207,296,18,15,250,False,0.6363636363636364,0.02702702702702703,14,False,0.8,0.013513513513513514,16,19|45|66|74|94|95|120|144|168|171|173|209|239|245|261|278|287|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-392.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,490,15.49095646288232,5.785423411534171,5,5,2,OPTIMAL,219.47691460322682,219.47691460322685,219.76700043678284,254.6992008984089,34.93220046162605,0.13715080509978594,3.406716179636703,32.810201197862625,296,18,15,250,False,0.38461538461538464,0.05405405405405406,10,False,0.5,0.04054054054054054,12,23|45|66|74|94|146|164|171|173|187|199|214|239|248|261|278|287|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-1560.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,490,15.49095646288232,5.785423411534171,1,1,2,OPTIMAL,196.3699090937953,196.36990909379526,198.06249749660492,199.08089703321457,1.0183995366096497,0.005115506067036783,0.0,0.0,262,17,28,130,False,0.5714285714285714,0.03435114503816794,12,True,1.0,0.0,17,2|15|30|74|94|133|138|158|168|176|205|212|220|228|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-1560.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,490,15.49095646288232,5.785423411534171,2,2,2,OPTIMAL,194.9186887042925,194.91868870429252,123.65799939632416,199.08089703321457,75.42289763689041,0.378855524364691,1.451220389502737,74.40449810028076,262,18,28,130,False,0.25925925925925924,0.07633587786259542,7,False,0.4583333333333333,0.04961832061068702,11,2|7|19|28|74|94|124|133|138|160|172|197|205|212|220|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-1560.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,490,15.49095646288232,5.785423411534171,3,3,2,OPTIMAL,192.41188271936971,192.41188271936974,183.21459710597992,199.08089703321457,15.86629992723465,0.07969775183657037,3.958026374425515,14.847900390625,262,17,28,130,False,0.5,0.04198473282442748,11,False,0.8888888888888888,0.007633587786259542,16,2|15|30|74|94|133|138|158|168|176|205|212|220|229|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-1560.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,490,15.49095646288232,5.785423411534171,4,4,2,OPTIMAL,191.72711876455196,191.727118764552,127.63880008459091,199.08089703321457,71.44209694862366,0.3588596294919519,4.642790329243269,70.42369741201401,262,20,28,130,False,0.38461538461538464,0.061068702290076333,10,False,0.27586206896551724,0.08015267175572519,8,1|7|19|28|40|74|94|124|133|138|156|170|172|197|204|212|220|257|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed11,11,G-1560.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,490,15.49095646288232,5.785423411534171,5,5,2,OPTIMAL,191.72262243193046,191.72262243193043,195.55279743671417,199.08089703321457,3.5280995965003967,0.017721939417894267,4.647286661864825,2.509700059890747,262,17,28,130,False,0.65,0.026717557251908396,13,False,0.8888888888888888,0.007633587786259542,16,2|15|30|74|94|133|138|158|168|176|204|212|220|228|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=11/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-392.json,2stage_val_mse,2stage,validation_mse_loss,500,10.017634289647184,8.928989359023289,1,1,2,OPTIMAL,197.96860810935954,197.9686081093595,190.99460101127625,254.6992008984089,63.704599887132645,0.25011699943374455,0.0,0.0,296,20,15,250,False,0.46153846153846156,0.0472972972972973,12,True,1.0,0.0,20,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-392.json,2stage_val_mse,2stage,validation_mse_loss,500,10.017634289647184,8.928989359023289,2,2,2,OPTIMAL,197.46772627545766,197.46772627545766,181.78880167007446,254.6992008984089,72.91039922833443,0.2862608087142359,0.5008818339018433,9.205799341201782,296,20,15,250,False,0.46153846153846156,0.0472972972972973,12,False,0.8181818181818182,0.013513513513513514,18,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-392.json,2stage_val_mse,2stage,validation_mse_loss,500,10.017634289647184,8.928989359023289,3,3,2,OPTIMAL,197.0670212860142,197.06702128601418,187.8217010498047,254.6992008984089,66.8774998486042,0.2625744392304429,0.9015868233453261,3.1728999614715576,296,20,15,250,False,0.46153846153846156,0.0472972972972973,12,False,0.9047619047619048,0.006756756756756757,19,23|45|74|94|118|120|141|160|171|173|190|199|209|239|248|255|261|284|290|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-392.json,2stage_val_mse,2stage,validation_mse_loss,500,10.017634289647184,8.928989359023289,4,4,2,OPTIMAL,195.5643757843086,195.5643757843086,187.90090107917786,254.6992008984089,66.79829981923103,0.2622634840759175,2.4042323250509128,3.0936999320983887,296,20,15,250,False,0.46153846153846156,0.0472972972972973,12,False,0.9047619047619048,0.006756756756756757,19,23|45|74|94|118|120|142|160|171|173|190|199|209|239|248|255|261|284|290|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-392.json,2stage_val_mse,2stage,validation_mse_loss,500,10.017634289647184,8.928989359023289,5,5,2,OPTIMAL,194.5190263478408,194.5190263478408,186.1574010848999,254.6992008984089,68.54179981350899,0.2691088137358505,3.449581761518715,4.837199926376343,296,20,15,250,False,0.46153846153846156,0.0472972972972973,12,False,0.9047619047619048,0.006756756756756757,19,23|45|74|94|118|120|144|160|171|173|190|199|209|239|248|255|261|284|290|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-1560.json,2stage_val_mse,2stage,validation_mse_loss,500,10.017634289647184,8.928989359023289,1,1,2,OPTIMAL,173.1120341633315,173.1120341633315,127.63880008459091,199.08089703321457,71.44209694862366,0.3588596294919519,0.0,0.0,262,20,28,130,False,0.38461538461538464,0.061068702290076333,10,True,1.0,0.0,20,1|7|19|28|40|74|94|124|133|138|156|170|172|197|204|212|220|257|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-1560.json,2stage_val_mse,2stage,validation_mse_loss,500,10.017634289647184,8.928989359023289,2,2,2,OPTIMAL,170.27638298814057,170.2763829881406,198.06249749660492,199.08089703321457,1.0183995366096497,0.005115506067036783,2.8356511751908897,-70.42369741201401,262,17,28,130,False,0.5714285714285714,0.03435114503816794,12,False,0.27586206896551724,0.08015267175572519,8,2|15|30|74|94|133|138|158|168|176|205|212|220|228|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-1560.json,2stage_val_mse,2stage,validation_mse_loss,500,10.017634289647184,8.928989359023289,3,3,2,OPTIMAL,170.20692045220184,170.20692045220187,129.77999997138977,199.08089703321457,69.3008970618248,0.3481042033375737,2.9051137111296157,-2.1411998867988586,262,18,28,130,False,0.3076923076923077,0.06870229007633588,8,False,0.6521739130434783,0.030534351145038167,15,2|7|19|28|74|124|133|138|155|170|172|197|205|212|220|257|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-1560.json,2stage_val_mse,2stage,validation_mse_loss,500,10.017634289647184,8.928989359023289,4,4,2,OPTIMAL,169.80621486566082,169.80621486566085,127.9180999994278,199.08089703321457,71.16279703378677,0.357456682654773,3.305819297670638,-0.27929991483688354,262,18,28,130,False,0.3076923076923077,0.06870229007633588,8,False,0.8095238095238095,0.015267175572519083,17,2|7|19|28|74|94|124|133|138|156|170|172|197|212|220|257|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-1560.json,2stage_val_mse,2stage,validation_mse_loss,500,10.017634289647184,8.928989359023289,5,5,2,OPTIMAL,169.70348550877657,169.70348550877657,123.65799939632416,199.08089703321457,75.42289763689041,0.378855524364691,3.40854865455492,3.980800688266754,262,18,28,130,False,0.25925925925925924,0.07633587786259542,7,False,0.5833333333333334,0.03816793893129771,14,2|7|19|28|74|94|124|133|138|160|172|197|205|212|220|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-392.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,500,16.21830323494339,6.553876107593458,1,1,2,OPTIMAL,238.08169143818978,238.08169143818975,252.57720163464546,254.6992008984089,2.1219992637634277,0.0083313934879658,0.0,0.0,296,18,15,250,False,0.8,0.013513513513513514,16,True,1.0,0.0,18,19|45|66|74|94|120|150|168|171|173|199|209|239|245|261|278|287|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-392.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,500,16.21830323494339,6.553876107593458,2,2,2,OPTIMAL,236.84664723308242,236.8466472330824,242.2374007999897,254.6992008984089,12.46180009841919,0.04892751942060809,1.2350442051073571,10.339800834655762,296,18,15,250,False,0.6363636363636364,0.02702702702702703,14,False,0.8,0.013513513513513514,16,19|45|66|74|94|150|168|171|173|187|199|214|239|245|261|278|287|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-392.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,500,16.21830323494339,6.553876107593458,3,3,2,OPTIMAL,235.19147017120767,235.19147017120767,230.1068012714386,254.6992008984089,24.59239962697029,0.09655467916714365,2.8902212669820813,22.470400363206863,296,18,15,250,False,0.5,0.04054054054054054,12,False,0.6363636363636364,0.02702702702702703,14,23|45|66|74|94|120|146|164|171|173|199|209|239|248|261|278|287|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-392.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,500,16.21830323494339,6.553876107593458,4,4,2,OPTIMAL,234.92284859082238,234.92284859082238,230.0120017528534,254.6992008984089,24.687199145555496,0.09692688103605586,3.1588428473673673,22.56519988179207,296,18,15,250,False,0.6363636363636364,0.02702702702702703,14,False,0.8,0.013513513513513514,16,19|45|66|74|94|95|120|144|168|171|173|209|239|245|261|278|287|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-392.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,500,16.21830323494339,6.553876107593458,5,5,2,OPTIMAL,234.21837169677207,234.21837169677204,246.6820013821125,254.6992008984089,8.017199516296387,0.03147712865994702,3.863319741417712,5.895200252532959,296,18,15,250,False,0.7142857142857143,0.02027027027027027,15,False,0.8947368421052632,0.006756756756756757,17,19|45|66|74|94|120|150|168|171|173|199|209|239|244|261|278|287|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-1560.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,500,16.21830323494339,6.553876107593458,1,1,2,OPTIMAL,209.73568465284035,209.73568465284038,198.06249749660492,199.08089703321457,1.0183995366096497,0.005115506067036783,0.0,0.0,262,17,28,130,False,0.5714285714285714,0.03435114503816794,12,True,1.0,0.0,17,2|15|30|74|94|133|138|158|168|176|205|212|220|228|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-1560.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,500,16.21830323494339,6.553876107593458,2,2,2,OPTIMAL,208.25133488430134,208.25133488430137,123.65799939632416,199.08089703321457,75.42289763689041,0.378855524364691,1.4843497685390048,74.40449810028076,262,18,28,130,False,0.25925925925925924,0.07633587786259542,7,False,0.4583333333333333,0.04961832061068702,11,2|7|19|28|74|94|124|133|138|160|172|197|205|212|220|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-1560.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,500,16.21830323494339,6.553876107593458,3,3,2,OPTIMAL,205.4339923140886,205.43399231408864,127.63880008459091,199.08089703321457,71.44209694862366,0.3588596294919519,4.301692338751735,70.42369741201401,262,20,28,130,False,0.38461538461538464,0.061068702290076333,10,False,0.27586206896551724,0.08015267175572519,8,1|7|19|28|40|74|94|124|133|138|156|170|172|197|204|212|220|257|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-1560.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,500,16.21830323494339,6.553876107593458,4,4,2,OPTIMAL,205.26523336840484,205.26523336840486,183.21459710597992,199.08089703321457,15.86629992723465,0.07969775183657037,4.470451284435512,14.847900390625,262,17,28,130,False,0.5,0.04198473282442748,11,False,0.8888888888888888,0.007633587786259542,16,2|15|30|74|94|133|138|158|168|176|205|212|220|229|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed12,12,G-1560.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,500,16.21830323494339,6.553876107593458,5,5,2,OPTIMAL,204.8701939723632,204.8701939723632,195.55279743671417,199.08089703321457,3.5280995965003967,0.017721939417894267,4.865490680477166,2.509700059890747,262,17,28,130,False,0.65,0.026717557251908396,13,False,0.8888888888888888,0.007633587786259542,16,2|15|30|74|94|133|138|158|168|176|204|212|220|228|256|259|260,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=12/model_weights/spoplus_best_by_validation_spoplus_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed13,13,G-392.json,2stage_val_mse,2stage,validation_mse_loss,500,9.997184368478953,8.987968856433625,1,1,2,OPTIMAL,198.41526260503215,198.41526260503215,190.99460101127625,254.6992008984089,63.704599887132645,0.25011699943374455,0.0,0.0,296,20,15,250,False,0.46153846153846156,0.0472972972972973,12,True,1.0,0.0,20,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=13/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed13,13,G-392.json,2stage_val_mse,2stage,validation_mse_loss,500,9.997184368478953,8.987968856433625,2,2,2,OPTIMAL,197.9154032674325,197.91540326743248,181.78880167007446,254.6992008984089,72.91039922833443,0.2862608087142359,0.4998593375996734,9.205799341201782,296,20,15,250,False,0.46153846153846156,0.0472972972972973,12,False,0.8181818181818182,0.013513513513513514,18,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=13/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed13,13,G-392.json,2stage_val_mse,2stage,validation_mse_loss,500,9.997184368478953,8.987968856433625,3,3,2,OPTIMAL,197.51551627405564,197.51551627405564,187.8217010498047,254.6992008984089,66.8774998486042,0.2625744392304429,0.8997463309765124,3.1728999614715576,296,20,15,250,False,0.46153846153846156,0.0472972972972973,12,False,0.9047619047619048,0.006756756756756757,19,23|45|74|94|118|120|141|160|171|173|190|199|209|239|248|255|261|284|290|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=13/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed13,13,G-392.json,2stage_val_mse,2stage,validation_mse_loss,500,9.997184368478953,8.987968856433625,4,4,2,OPTIMAL,196.01593826125665,196.0159382612566,187.90090107917786,254.6992008984089,66.79829981923103,0.2622634840759175,2.399324343775561,3.0936999320983887,296,20,15,250,False,0.46153846153846156,0.0472972972972973,12,False,0.9047619047619048,0.006756756756756757,19,23|45|74|94|118|120|142|160|171|173|190|199|209|239|248|255|261|284|290|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=13/model_weights/2stage_best_by_validation_mse_loss.npz
step2c_poly_d8_mult_eps050,3,4,step2c_fixed_graph_model_seed_seed13,13,G-392.json,2stage_val_mse,2stage,validation_mse_loss,500,9.997184368478953,8.987968856433625,5,5,2,OPTIMAL,194.9775431346911,194.97754313469108,186.1574010848999,254.6992008984089,68.54179981350899,0.2691088137358505,3.4377194703410794,4.837199926376343,296,20,15,250,False,0.46153846153846156,0.0472972972972973,12,False,0.9047619047619048,0.006756756756756757,19,23|45|74|94|118|120|144|160|171|173|190|199|209|239|248|255|261|284|290|294,surrogate_experiment_results/Step2_resampling/phase1_runs/step2c_poly_d8_mult_eps050/subset_seed=13/model_weights/2stage_best_by_validation_mse_loss.npz
