epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio
210,9.763751030591239,4.8902708327088185,1.9815405094126861,1.909678744673729,0.7614022699991861,0.7392001628875733,0.8131685924530029,0.0058858670238712205,0.0,0.9941141329760822
220,9.910290110586384,4.945757086740358,1.975610248496135,1.903541597723961,0.7591695181528727,0.7387884044647217,0.8131685924530029,0.0058858670238712205,0.0,0.9941141329760822
230,10.047821051223957,5.009102400882379,1.970393631607294,1.8978796643018723,0.7571810181935629,0.7403538990020752,0.7886925792694092,0.005736027625947195,0.0,0.9942639723740072
240,10.17778123237337,5.068754539280017,1.965849855095148,1.892847140431404,0.7595581849416096,0.7403538990020752,0.785321569442749,0.0057171955380420315,0.0,0.9942828044619125
250,10.300910182279546,5.119405728055914,1.9618785924216111,1.8885400199890137,0.7586588764190674,0.7501514339447022,0.785321569442749,0.0057171955380420315,0.0,0.9942828044619125
260,10.41643994200919,5.173453700438913,1.958379276295503,1.884589325785637,0.7565859572092692,0.7501514339447022,0.785321569442749,0.0057171955380420315,0.0,0.9942828044619125
270,10.526652399650162,5.208177679112546,1.955325214167436,1.881480899453163,0.7550052801767985,0.7493549633026123,0.7770410823822022,0.005668186333700662,0.0,0.9943318136662542
280,10.628877824462592,5.2618560350551995,1.9526031597455342,1.8782830649614335,0.7550052801767985,0.7493549633026123,0.7770410823822022,0.005668186333700662,0.0,0.9943318136662542
290,10.72755609656588,5.30596614177435,1.9501720960438251,1.875573056936264,0.7516966025034587,0.7558739757537842,0.7770410823822022,0.005668186333700662,0.0,0.9943318136662542
300,10.820764034401702,5.347307319852318,1.9480289752284685,1.8732194757461549,0.7516966025034587,0.7558739757537842,0.7770410823822022,0.005668186333700662,0.0,0.9943318136662542
310,10.91013672777046,5.37331841006124,1.9461461358765761,1.8713898253440857,0.7525788402557373,0.765841703414917,0.7716813182830811,0.005632110456942301,0.0,0.9943678895430128
320,10.993296554376206,5.418872391673361,1.9444103000561397,1.869290155172348,0.7505059210459392,0.765841703414917,0.7716813182830811,0.005632110456942301,0.0,0.9943678895430128
330,11.073724015987736,5.442433997630505,1.942896268516779,1.8678158736228943,0.7525788402557373,0.7740424251556397,0.7716813182830811,0.005632110456942301,0.0,0.9943678895430128
340,11.14862717960003,5.47474034268264,1.9415476971367995,1.8662632071971894,0.7525788402557373,0.7740424251556397,0.7746805477142334,0.005648701859505013,0.0,0.99435129814045
350,11.218080384543102,5.518570122722782,1.9403217233717442,1.8646065837144852,0.7505059210459392,0.7740424251556397,0.7746805477142334,0.005648701859505013,0.0,0.99435129814045
360,11.28545674373531,5.534891127310076,1.9392676757276057,1.8636172759532927,0.7434991550445557,0.7740424251556397,0.7717037868499755,0.005631476690070052,0.0,0.994368523309885
370,11.348837423990533,5.553415427388508,1.9383378229041894,1.8626981222629546,0.743828821182251,0.7694161891937256,0.7717037868499755,0.005631476690070052,0.0,0.994368523309885
380,11.408464258507601,5.603853601118926,1.9374148909747602,1.861152813434601,0.743828821182251,0.7694161891937256,0.7717037868499755,0.005631476690070052,0.0,0.994368523309885
390,11.468925625845834,5.613066552690974,1.9366539728144805,1.860570963025093,0.7435046609242757,0.7694161891937256,0.7717037868499755,0.005631476690070052,0.0,0.994368523309885
400,11.523523678730017,5.636996408672607,1.9359734301269054,1.8597374254465102,0.7435046609242757,0.7685594463348389,0.7717037868499755,0.005631476690070052,0.0,0.994368523309885
410,11.574289324142498,5.673307141108194,1.935343847721815,1.8587052303552627,0.7435046609242757,0.7685594463348389,0.7717037868499755,0.005631476690070052,0.0,0.994368523309885
420,11.622162151287249,5.69209503331984,1.934811696956555,1.858080666065216,0.7420851612091064,0.7685594463348389,0.7717037868499755,0.005631476690070052,0.0,0.994368523309885
430,11.669108158846967,5.69415958804443,1.9343972012897332,1.8578531646728516,0.7446264743804931,0.7663999462127685,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
440,11.711768672198756,5.7094685011508775,1.9339974897603194,1.8573855346441268,0.7441921329498291,0.7663999462127685,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
450,11.749372586862984,5.76647467517171,1.933552896330754,1.8561341750621796,0.7453937244415283,0.7663999462127685,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
460,11.788946725425687,5.747283224644678,1.9333037845790386,1.8563872545957565,0.7435387134552002,0.7663999462127685,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
470,11.822399785446285,5.769598535079012,1.932996860295534,1.8558581829071046,0.7456116326649984,0.7663999462127685,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
480,11.853893163330854,5.794951013407585,1.9327166891594727,1.8552900439500808,0.7435387134552002,0.7663999462127685,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
490,11.885070211190621,5.797091421763573,1.9325262382129829,1.8552023273706437,0.7456116326649984,0.7663999462127685,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
500,11.912883172484516,5.810487447889684,1.9323249404132365,1.8549043357372283,0.7456116326649984,0.7663999462127685,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
