epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio
0,1.6236203565420875,3.3521429192297485,4.814014722332359,4.8194366288185115,4.260327390034994,4.332715721130371,4.426925163269043,0.032300149077537595,0.022853145760664263,0.9676998509222097
10,2.6070486954196603,2.451295876546707,3.752205017929276,3.7462613429129124,1.6120688915252686,1.6191708183288573,1.6845027503967285,0.01254789827730061,0.004944145306841577,0.987452101722599
20,3.50103394267783,2.373113146646549,3.2140561934560536,3.1962790609896183,0.9924954414367676,0.9427830219268799,0.9352756881713867,0.006902424977068454,0.0,0.993097575022877
30,4.266840304021616,2.852874535113925,2.8538911020259063,2.814339671432972,0.9710877354939779,0.9154612827301025,0.9086368560791016,0.006695434778008619,0.0,0.9933045652219386
40,4.924736202560669,3.142474506709186,2.6343681660542884,2.5836401823163033,0.8974398072560629,0.886251802444458,0.8586672821044922,0.0063381378866227515,0.0,0.9936618621133271
50,5.492907354114849,3.222376037386921,2.485003210157156,2.431166100203991,0.8300030422210694,0.7572557544708252,0.7682851028442382,0.005684669998839761,0.0,0.9943153300011154
60,5.977456857560106,3.3550060569140827,2.3798547687381504,2.3235033696889875,0.8059496339162191,0.761282033920288,0.7522963256835937,0.005558933958185494,0.0,0.9944410660417706
70,6.398520156694547,3.542321755596825,2.3013339614868165,2.2417261853814123,0.796213165918986,0.7607010555267334,0.7493498458862304,0.005515490203026127,0.0,0.9944845097969305
80,6.773936629659635,3.705159928560082,2.241329146375259,2.1791165524721148,0.7966143194834391,0.7528317165374756,0.7447996444702148,0.005463473104178221,0.0,0.9945365268957791
90,7.117524033497609,3.8238657648781995,2.1937468065321446,2.130213962495327,0.7850887711842854,0.7591494464874268,0.7260859451293945,0.005324902117305939,0.0,0.9946750978826523
100,7.43225157431802,3.9305845695962134,2.155315742989381,2.090834069252014,0.7893245061238606,0.7550964641571045,0.7264378356933594,0.005337050549459439,0.0,0.9946629494504987
110,7.721681982216084,4.0559561781012405,2.1237486284971236,2.0573911967873575,0.7913743591308594,0.7488802433013916,0.720490463256836,0.005269643012338557,0.0,0.9947303569876204
120,7.9897390383493025,4.173062651133168,2.097573399891456,2.0296414530277254,0.7892122586568197,0.7463674640655518,0.7274235229492187,0.00529924916931875,0.0,0.99470075083064
130,8.240654332530946,4.26454387194769,2.0754426196217537,2.006875034272671,0.7781458663940429,0.7312009525299072,0.7386964492797852,0.005368140261895554,0.0,0.9946318597380628
140,8.474185048318096,4.358299439063869,2.0566951721409956,1.9875833386182784,0.7766416104634603,0.7321714496612549,0.738304443359375,0.00536393746205286,0.0,0.9946360625379056
150,8.692315674810544,4.457205975792423,2.0407795778413615,1.97073661506176,0.7725167846679688,0.7322174549102783,0.739162239074707,0.005366345943725572,0.0,0.9946336540562329
160,8.89849838793771,4.537550694582765,2.0270743233462176,1.9566172230243684,0.7758883666992188,0.7322174549102783,0.7342173461914062,0.005323734646029423,0.0,0.9946762653539295
170,9.092816744900187,4.607627334812352,2.0152417449156443,1.9447364258766173,0.7767451794942221,0.7323299121856689,0.7257904434204101,0.005260958512868544,0.0,0.9947390414870906
180,9.273810224860943,4.697110760622137,2.004986509333054,1.933872824907303,0.7767451794942221,0.7323299121856689,0.7257904434204101,0.005260958512868544,0.0,0.9947390414870906
190,9.446287182331783,4.765181542676031,1.9961141707996528,1.9247415310144425,0.7683316930135091,0.7323299121856689,0.7235111312866211,0.005250319027446012,0.0,0.9947496809725133
200,9.609188701823468,4.833096798896931,1.9883464775482813,1.9166045707464219,0.76502685546875,0.7321031475067139,0.7275051422119141,0.005276765268868809,0.0,0.9947232347310904
210,9.763751030591239,4.8902708327088185,1.9815405094126861,1.909678744673729,0.7614022699991861,0.7392001628875733,0.7304982452392578,0.00529832403600647,0.0,0.9947016759639525
220,9.910290110586384,4.945757086740358,1.975610248496135,1.903541597723961,0.7591695181528727,0.7387884044647217,0.7324829406738281,0.005332547243595835,0.0,0.9946674527563626
230,10.047821051223957,5.009102400882379,1.970393631607294,1.8978796643018723,0.7571810181935629,0.7403538990020752,0.7328008575439453,0.0053345413391206065,0.0,0.9946654586608377
240,10.17778123237337,5.068754539280017,1.965849855095148,1.892847140431404,0.7595581849416096,0.7403538990020752,0.7328008575439453,0.0053345413391206065,0.0,0.9946654586608377
250,10.300910182279546,5.119405728055914,1.9618785924216111,1.8885400199890137,0.7586588764190674,0.7501514339447022,0.730495361328125,0.005312143680242125,0.0,0.9946878563197163
260,10.41643994200919,5.173453700438913,1.958379276295503,1.884589325785637,0.7565859572092692,0.7501514339447022,0.7285374603271484,0.005297452135360105,0.0,0.9947025478645986
270,10.526652399650162,5.208177679112546,1.955325214167436,1.881480899453163,0.7550052801767985,0.7493549633026123,0.7304506530761719,0.005310061773094445,0.0,0.9946899382268641
280,10.628877824462592,5.2618560350551995,1.9526031597455342,1.8782830649614335,0.7550052801767985,0.7493549633026123,0.7304506530761719,0.005310061773094445,0.0,0.9946899382268641
290,10.72755609656588,5.30596614177435,1.9501720960438251,1.875573056936264,0.7516966025034587,0.7558739757537842,0.7304506530761719,0.005310061773094445,0.0,0.9946899382268641
300,10.820764034401702,5.347307319852318,1.9480289752284685,1.8732194757461549,0.7516966025034587,0.7558739757537842,0.7295098571777344,0.0052952582320602995,0.0,0.9947047417678985
310,10.91013672777046,5.37331841006124,1.9461461358765761,1.8713898253440857,0.7525788402557373,0.765841703414917,0.7387285842895508,0.005352192046423263,0.0,0.9946478079535351
320,10.993296554376206,5.418872391673361,1.9444103000561397,1.869290155172348,0.7505059210459392,0.765841703414917,0.7387285842895508,0.005352192046423263,0.0,0.9946478079535351
330,11.073724015987736,5.442433997630505,1.942896268516779,1.8678158736228943,0.7525788402557373,0.7740424251556397,0.7413007888793945,0.005366919542919138,0.0,0.9946330804570391
340,11.14862717960003,5.47474034268264,1.9415476971367995,1.8662632071971894,0.7525788402557373,0.7740424251556397,0.7409994964599609,0.005362663122114811,0.0,0.9946373368778435
350,11.218080384543102,5.518570122722782,1.9403217233717442,1.8646065837144852,0.7505059210459392,0.7740424251556397,0.7409994964599609,0.005362663122114811,0.0,0.9946373368778435
360,11.28545674373531,5.534891127310076,1.9392676757276057,1.8636172759532927,0.7434991550445557,0.7740424251556397,0.7407577972412109,0.005361543637380776,0.0,0.9946384563625774
370,11.348837423990533,5.553415427388508,1.9383378229041894,1.8626981222629546,0.743828821182251,0.7694161891937256,0.7315651931762696,0.00530156317421968,0.0,0.994698436825739
380,11.408464258507601,5.603853601118926,1.9374148909747602,1.861152813434601,0.743828821182251,0.7694161891937256,0.7315651931762696,0.00530156317421968,0.0,0.994698436825739
390,11.468925625845834,5.613066552690974,1.9366539728144805,1.860570963025093,0.7435046609242757,0.7694161891937256,0.7315651931762696,0.00530156317421968,0.0,0.994698436825739
400,11.523523678730017,5.636996408672607,1.9359734301269054,1.8597374254465102,0.7435046609242757,0.7685594463348389,0.7315651931762696,0.00530156317421968,0.0,0.994698436825739
410,11.574289324142498,5.673307141108194,1.935343847721815,1.8587052303552627,0.7435046609242757,0.7685594463348389,0.7315651931762696,0.00530156317421968,0.0,0.994698436825739
420,11.622162151287249,5.69209503331984,1.934811696956555,1.858080666065216,0.7420851612091064,0.7685594463348389,0.7315651931762696,0.00530156317421968,0.0,0.994698436825739
430,11.669108158846967,5.69415958804443,1.9343972012897332,1.8578531646728516,0.7446264743804931,0.7663999462127685,0.7373661880493164,0.005340308576400266,0.0,0.9946596914235581
440,11.711768672198756,5.7094685011508775,1.9339974897603194,1.8573855346441268,0.7441921329498291,0.7663999462127685,0.7415013809204102,0.005365731430245222,0.0,0.994634268569713
