dataset_key,train_size,method,selection_metric,bin_index,bin_count,mean_predicted_reward,mean_synthetic_label_reward,min_predicted_reward,max_predicted_reward,calibration_error
realistic2000,200,2stage,validation_mse_loss,0,41057,0.7371811056626941,6.994656701939783,0.09884810303442167,1.3838734793056922,6.2574755962770885
realistic2000,200,2stage,validation_mse_loss,1,41057,1.9509105212728253,7.567134428406684,1.3838734793056922,2.471202631096225,5.616223907133858
realistic2000,200,2stage,validation_mse_loss,2,41057,3.004395093686917,7.9919200856739,2.471202631096225,3.459683624616653,4.987524991986984
realistic2000,200,2stage,validation_mse_loss,3,41057,3.9421952867252736,8.282510240998036,3.459683624616653,4.351559876628015,4.340314954272762
realistic2000,200,2stage,validation_mse_loss,4,41057,4.79355042977273,8.409417256127494,4.351563669716486,5.193414284920375,3.6158668263547638
realistic2000,200,2stage,validation_mse_loss,5,41057,5.567538352625388,8.557321410280384,5.193430711471374,5.930886550303188,2.9897830576549955
realistic2000,200,2stage,validation_mse_loss,6,41057,6.310876731373213,8.784004198612605,5.930886550303188,6.685371305981737,2.473127467239392
realistic2000,200,2stage,validation_mse_loss,7,41057,7.050029504871163,9.08670150944629,6.685371305981737,7.413607893288675,2.0366720045751263
realistic2000,200,2stage,validation_mse_loss,8,41057,7.783077819429088,9.310766303094605,7.413607893288675,8.15195330018569,1.527688483665517
realistic2000,200,2stage,validation_mse_loss,9,41057,8.515092844556156,9.544119414913412,8.15195330018569,8.896329236274163,1.0290265703572565
realistic2000,200,2stage,validation_mse_loss,10,41057,9.622731814258374,9.81999440755963,8.896329236274163,10.53721963885243,0.1972625933012555
realistic2000,200,2stage,validation_mse_loss,11,41057,11.851620765844375,10.487508298377657,10.53721963885243,14.000130893705153,1.3641124674667182
realistic2000,200,e2e,validation_decision_gap,0,41057,0.656954491995395,6.990735843036899,0.08807806164793916,1.2330928958827838,6.3337813510415035
realistic2000,200,e2e,validation_decision_gap,1,41057,1.7387830534614375,7.570895090682864,1.2330928958827838,2.2019515904159324,5.832112037221426
realistic2000,200,e2e,validation_decision_gap,2,41057,2.677997863918691,7.993115866972827,2.2019515904159324,3.084325437199312,5.3151180030541365
realistic2000,200,e2e,validation_decision_gap,3,41057,3.514198054639928,8.28249293824888,3.0843537018751292,3.881256194956111,4.768294883608952
realistic2000,200,e2e,validation_decision_gap,4,41057,4.273612441252316,8.412074250131784,3.881257008210369,4.63397759063802,4.138461808879468
realistic2000,200,e2e,validation_decision_gap,5,41057,4.963767502161478,8.555710827162196,4.63397759063802,5.284684026992705,3.5919433250007176
realistic2000,200,e2e,validation_decision_gap,6,41057,5.6262823152236,8.783823632709375,5.284684026992705,5.964877945523339,3.1575413174857747
realistic2000,200,e2e,validation_decision_gap,7,41057,6.284675605967117,9.08247945723277,5.964878811679901,6.605854771247797,2.7978038512656527
realistic2000,200,e2e,validation_decision_gap,8,41057,6.937929783339922,9.313962617983185,6.605854771247797,7.269872535028735,2.3760328346432624
realistic2000,200,e2e,validation_decision_gap,9,41057,7.590274084598894,9.545001206433259,7.269897144622861,7.927025515502889,1.954727121834365
realistic2000,200,e2e,validation_decision_gap,10,41057,8.580564964399734,9.817847058331242,7.927025515502889,9.39679446591313,1.2372820939315083
realistic2000,200,e2e,validation_decision_gap,11,41057,10.569028692578287,10.487915466505196,9.396794673466383,12.485272461066533,0.08111322607309113
realistic2000,200,e2e,validation_fy_loss,0,41057,0.9124532015283268,6.991260744775558,0.12268193283123076,1.717547105339813,6.0788075432472315
realistic2000,200,e2e,validation_fy_loss,1,41057,2.4096819450030242,7.562491057588763,1.717547105339813,3.0670483893346425,5.1528091125857385
realistic2000,200,e2e,validation_fy_loss,2,41057,3.7034326918792915,7.9751558892461,3.0670483893346425,4.293867671944367,4.271723197366809
realistic2000,200,e2e,validation_fy_loss,3,41057,4.8519553410247624,8.249195520630227,4.293867671944367,5.398005135979318,3.3972401796054648
realistic2000,200,e2e,validation_fy_loss,4,41057,5.888513928725653,8.368520466538246,5.398005135979318,6.379460415818834,2.480006537812593
realistic2000,200,e2e,validation_fy_loss,5,41057,6.833558331500408,8.571852430208748,6.379460415818834,7.296871216601531,1.7382940987083408
realistic2000,200,e2e,validation_fy_loss,6,41057,7.759977518806208,8.802197402859116,7.29687743738356,8.219689888164412,1.0422198840529084
realistic2000,200,e2e,validation_fy_loss,7,41057,8.675032144224192,9.119609724510767,8.219689888164412,9.131931205073005,0.444577580286575
realistic2000,200,e2e,validation_fy_loss,8,41057,9.58861340563139,9.323405460861355,9.131931205073005,10.059918629268669,0.26520794477003484
realistic2000,200,e2e,validation_fy_loss,9,41057,10.493987367790329,9.568780791353872,10.059918629268669,10.91869209053341,0.925206576436457
realistic2000,200,e2e,validation_fy_loss,10,41057,11.785033833288558,9.82458467428586,10.91869209053341,12.88520594388464,1.9604491590026978
realistic2000,200,e2e,validation_fy_loss,11,41057,14.487201196139392,10.479000092571866,12.885223642172397,17.10625672484655,4.008201103567526
