dataset_key,train_size,method,selection_metric,bin_index,bin_count,mean_predicted_reward,mean_synthetic_label_reward,min_predicted_reward,max_predicted_reward,calibration_error
heldout400,200,2stage,validation_mse_loss,0,8145,0.7521958210379703,0.7602209573621908,0.09884810303442167,1.3838734793056922,0.008025136324220417
heldout400,200,2stage,validation_mse_loss,1,8145,1.990708715061591,2.0075269488339926,1.3838734793056922,2.543239484638959,0.01681823377240166
heldout400,200,2stage,validation_mse_loss,2,8145,3.0442143368513475,3.0659304729775463,2.5436219355440306,3.5585319301819127,0.021716136126198826
heldout400,200,2stage,validation_mse_loss,3,8145,3.978127067637996,3.9968807377941116,3.5585319301819127,4.440935616362979,0.01875367015611573
heldout400,200,2stage,validation_mse_loss,4,8145,4.829142017649695,4.859092560101317,4.44115236899808,5.238949295117299,0.029950542451621764
heldout400,200,2stage,validation_mse_loss,5,8145,5.598685051690622,5.618577247986112,5.238949295117299,5.9712586121011295,0.01989219629548966
heldout400,200,2stage,validation_mse_loss,6,8145,6.342568872998385,6.360046726388386,5.971803807437066,6.721671227283406,0.01747785339000174
heldout400,200,2stage,validation_mse_loss,7,8145,7.072836625809782,7.10706367381443,6.721671227283406,7.422726597163805,0.03422704800464782
heldout400,200,2stage,validation_mse_loss,8,8145,7.800572268516655,7.853358897846706,7.423530887569399,8.180874368277939,0.052786629330051404
heldout400,200,2stage,validation_mse_loss,9,8145,8.53323636823988,8.57072178013417,8.180904607112428,8.896329236274163,0.037485411894289555
heldout400,200,2stage,validation_mse_loss,10,8144,9.660202321496909,9.673241476471626,8.896329236274163,10.57217713169325,0.013039154974716638
heldout400,200,2stage,validation_mse_loss,11,8144,11.869238373978671,11.887626674297048,10.572198508184403,14.000130893705153,0.01838830031837624
heldout400,200,e2e,validation_decision_gap,0,8145,0.6703245381290558,0.7601690360159139,0.08807806164793916,1.2330928958827838,0.08984449788685811
heldout400,200,e2e,validation_decision_gap,1,8145,1.7742863543866079,2.0075204662342903,1.2330928958827838,2.2675476196302973,0.2332341118476824
heldout400,200,e2e,validation_decision_gap,2,8145,2.7135481214854282,3.0658169676732108,2.267926649980407,3.170810416195623,0.35226884618778254
heldout400,200,e2e,validation_decision_gap,3,8145,3.546292969952007,3.9967546851156386,3.170810416195623,3.9618697469373987,0.45046171516363165
heldout400,200,e2e,validation_decision_gap,4,8145,4.3053169852143975,4.861473898246582,3.962008012841548,4.668137119688415,0.5561569130321846
heldout400,200,e2e,validation_decision_gap,5,8145,4.991554994611758,5.616883399195288,4.668137119688415,5.325380994027796,0.6253284045835299
heldout400,200,e2e,validation_decision_gap,6,8145,5.654453438534854,6.359036032534436,5.325489189538547,5.989308388929676,0.7045825939995822
heldout400,200,e2e,validation_decision_gap,7,8145,6.305030923349189,7.108217179197121,5.989308388929676,6.622019204028985,0.8031862558479324
heldout400,200,e2e,validation_decision_gap,8,8145,6.95363315282539,7.852863428210685,6.622169550079439,7.294814228586989,0.8992302753852952
heldout400,200,e2e,validation_decision_gap,9,8145,7.606319119931198,8.573539472431255,7.294869947681286,7.927025515502889,0.9672203525000569
heldout400,200,e2e,validation_decision_gap,10,8144,8.614196216124856,9.670002809500648,7.927025515502889,9.427176303304652,1.0558065933757916
heldout400,200,e2e,validation_decision_gap,11,8144,10.584751959231566,11.888010429141564,9.427681575362516,12.485272461066533,1.3032584699099985
heldout400,200,e2e,validation_fy_loss,0,8145,0.9312972875416217,0.7602452054098385,0.12268193283123076,1.717547105339813,0.17105208213178313
heldout400,200,e2e,validation_fy_loss,1,8145,2.458365834766588,2.007460994336999,1.717547105339813,3.1037152883521046,0.450904840429589
heldout400,200,e2e,validation_fy_loss,2,8145,3.7513836779012597,3.0649806018545993,3.103750221736399,4.340799404775712,0.6864030760466604
heldout400,200,e2e,validation_fy_loss,3,8145,4.896271943769257,3.9988221126659433,4.342338446999939,5.398005135979318,0.8974498311033137
heldout400,200,e2e,validation_fy_loss,4,8145,5.930327185929442,4.857051922047043,5.398005135979318,6.379460415818834,1.0732752638823984
heldout400,200,e2e,validation_fy_loss,5,8145,6.874242463882179,5.619438167844835,6.379460415818834,7.36091642689967,1.254804296037344
heldout400,200,e2e,validation_fy_loss,6,8145,7.797565094802099,6.360079937584199,7.36091642689967,8.219689888164412,1.4374851572178997
heldout400,200,e2e,validation_fy_loss,7,8145,8.70279521090171,7.106044030291965,8.219689888164412,9.189284717250798,1.5967511806097452
heldout400,200,e2e,validation_fy_loss,8,8145,9.60971077369465,7.856851848873937,9.189489327617878,10.059918629268669,1.7528589248207123
heldout400,200,e2e,validation_fy_loss,9,8145,10.514908488941183,8.569711014681465,10.059918629268669,10.948568394573659,1.945197474259718
heldout400,200,e2e,validation_fy_loss,10,8144,11.828283094417012,9.672923671648872,10.949343922107353,12.935071237097615,2.1553594227681394
heldout400,200,e2e,validation_fy_loss,11,8144,14.508336659916504,11.886678491336658,12.935071237097615,17.10625672484655,2.6216581685798452
