epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio
0,1.6236203565420875,3.3521429192297485,4.6901083287596705,4.8194366288185115,4.565762042999268,4.332715721130371,4.329902191162109,0.030904418101696817,0.022597889285753417,0.9690955818980643
10,2.6065469055746555,2.4559468887166904,3.6585053011775015,3.746350107938051,1.5091386795043946,1.6205808448791503,1.7373750591278077,0.012324688893510445,0.00602644570083008,0.9876753111063954
20,3.499722985396615,2.3879899438861294,3.137710071504116,3.1946925000846385,0.9581303405761719,0.9593100643157959,1.157930040359497,0.008242806625252362,0.0024276557856817817,0.9917571933746843
30,4.270365189385643,2.8600437814365987,2.7804395532608033,2.81267262339592,0.8666081237792969,0.9368905925750732,1.1419845485687257,0.008120976109307993,0.0019670636151179486,0.9918790238906294
40,4.936724504697802,3.1498316751899877,2.562037794589996,2.579926118552685,0.7292671585083008,0.8877643489837647,1.0275832271575929,0.007363555997633677,0.0013036998977888656,0.9926364440023089
50,5.512731880964035,3.256552833235165,2.4158883088827134,2.425025630891323,0.7135276794433594,0.7618320369720459,0.8920865726470947,0.006498263921694887,0.0005183072615413652,0.9935017360782534
60,6.0053638516941525,3.4041006511443594,2.3112587839365006,2.3157737240195275,0.685639877319336,0.773884859085083,0.8680065059661866,0.006345044644868183,0.0004669480605973975,0.9936549553550811
70,6.4350240242231145,3.6046318275693294,2.2305829662084578,2.2334466961026194,0.6798599243164063,0.7718353366851807,0.8646092510223389,0.006307504946831098,0.00033143153170636555,0.9936924950531185
80,6.823117719362716,3.755439500076442,2.168550015091896,2.1706826427578925,0.685419921875,0.7614898204803466,0.87426833152771,0.006384772003938696,0.00028224415162729207,0.9936152279960103
90,7.177185230745426,3.869040061073381,2.119900931119919,2.1215782234072686,0.6959844970703125,0.748751745223999,0.8753180599212647,0.006369180734753665,0.00028224415162729207,0.9936308192651958
100,7.501430809614299,4.011726930162966,2.0802068734169006,2.08095252007246,0.6959844970703125,0.756725263595581,0.877393388748169,0.0063730032729854315,0.00028224415162729207,0.9936269967269641
110,7.802207592782007,4.128854368795485,2.047780989408493,2.047636231184006,0.7045854949951171,0.7565065097808837,0.8791078662872315,0.006386811231757085,0.00033143153170636555,0.9936131887681923
