case_id,case_label,base_graph_id,subset_seed,perturb_seed,density_variant,arc_delta_type,original_num_arcs,variant_num_arcs,arc_delta,added_arc_count,removed_arc_count,method_label,oracle_obj,oracle_obj_delta_vs_original,oracle_obj_relative_delta_vs_original,oracle_solution_changed_vs_original,rank1_true_obj,rank2_true_obj,rank1_gap_to_oracle,rank2_gap_to_oracle,rank2_minus_rank1_gap_to_oracle,rank1_normalized_gap_to_oracle,rank2_normalized_gap_to_oracle,rank2_minus_rank1_normalized_gap,rank1_near_1pct,rank2_near_1pct,rank1_near_5pct,rank2_near_5pct,rank1_solution_changed_vs_original,rank2_solution_changed_vs_original,rank1_same_oracle,rank2_same_oracle,rank1_edge_jaccard_with_oracle,rank2_edge_jaccard_with_oracle,rank2_edge_jaccard_with_rank1,rank1_solution_selected_edge_count,rank2_solution_selected_edge_count,num_added_arcs_in_oracle,num_added_arcs_in_rank1,num_added_arcs_in_rank2,num_removed_arcs_from_original_oracle,num_removed_arcs_from_original_rank1,num_removed_arcs_from_original_rank2,rank1_arc_key_signature,rank2_arc_key_signature,oracle_arc_key_signature
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,2,original,none,262,262,0,0,0,2stage_val_mse,199.7119015455246,0.0,0.0,False,141.33510053157806,197.3225005865097,58.37680101394653,2.3894009590148926,-55.98740005493164,0.29230506826027675,0.011964239189111428,-0.2803408290711653,False,False,False,True,False,False,False,False,0.38461538461538464,0.5714285714285714,0.27586206896551724,20.0,17.0,0,0,0,0,0,0,0->19|1->34|3->24|5->1|7->38|12->40|18->0|24->37|25->42|26->12|30->18|33->52|34->5|37->3|38->7|40->26|42->25|55->33|56->39|57->30,0->38|3->5|5->33|12->40|18->0|25->42|26->12|30->34|33->3|34->45|38->19|40->26|42->25|45->50|55->18|56->39|57->30,3->5|5->47|7->38|12->40|25->42|26->12|30->34|33->3|34->45|38->7|40->26|42->25|45->50|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,2,original,none,262,262,0,0,0,spoplus_val_spoplus_loss,199.7119015455246,0.0,0.0,False,197.3225005865097,141.79669976234436,2.3894009590148926,57.91520178318024,55.525800824165344,0.011964239189111428,0.28999374265979033,0.2780295034706789,False,False,True,False,False,False,False,False,0.5714285714285714,0.25925925925925924,0.4583333333333333,17.0,18.0,0,0,0,0,0,0,0->38|3->5|5->33|12->40|18->0|25->42|26->12|30->34|33->3|34->45|38->19|40->26|42->25|45->50|55->18|56->39|57->30,0->38|1->34|3->24|5->1|12->40|18->0|24->37|25->42|26->12|30->43|34->5|37->3|38->19|40->26|42->25|55->18|56->39|57->30,3->5|5->47|7->38|12->40|25->42|26->12|30->34|33->3|34->45|38->7|40->26|42->25|45->50|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,2,add25pct,add_fraction,262,328,66,66,0,2stage_val_mse,459.5947012901306,259.882799744606,1.3012884947438417,True,444.13789916038513,440.95789909362793,15.456802129745483,18.636802196502686,3.180000066757202,0.033631375832495425,0.04055051580043607,0.006919139967940642,False,False,True,True,True,True,False,False,0.631578947368421,0.55,0.8823529411764706,32.0,32.0,15,15,14,0,0,0,0->47|1->34|3->24|4->3|5->1|7->38|9->19|12->40|18->44|19->9|22->18|24->4|25->42|26->45|27->39|30->37|32->48|34->5|35->0|37->27|38->7|40->12|42->25|44->22|45->50|47->35|48->51|50->10|51->20|55->26|56->32|57->30,0->47|1->34|3->24|4->3|5->1|7->38|9->19|12->40|18->44|19->9|22->18|24->4|25->42|26->45|27->30|30->37|32->48|34->5|35->0|37->27|38->7|40->12|42->25|44->22|45->50|47->35|48->51|50->10|51->20|55->26|56->32|57->39,0->47|3->5|5->33|9->19|12->40|13->34|18->44|19->9|22->18|25->42|26->45|27->39|30->37|32->48|33->3|34->38|35->0|37->27|38->13|40->12|42->25|44->22|45->50|47->35|48->51|50->10|51->20|55->26|56->32|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,2,add25pct,add_fraction,262,328,66,66,0,spoplus_val_spoplus_loss,459.5947012901306,259.882799744606,1.3012884947438417,True,426.8338987827301,444.13789916038513,32.76080250740051,15.456802129745483,-17.30400037765503,0.07128194127427104,0.033631375832495425,-0.03765056544177561,False,False,False,True,True,True,False,False,0.4090909090909091,0.631578947368421,0.6842105263157895,32.0,32.0,15,13,15,0,0,0,0->47|1->34|3->24|4->3|5->1|7->38|9->19|10->15|12->40|15->39|18->44|19->9|22->18|24->4|25->42|26->45|27->30|30->37|32->48|34->5|35->0|37->27|38->7|40->12|42->25|44->22|45->52|47->35|48->32|50->10|55->26|56->50,0->47|1->34|3->24|4->3|5->1|7->38|9->19|12->40|18->44|19->9|22->18|24->4|25->42|26->45|27->39|30->37|32->48|34->5|35->0|37->27|38->7|40->12|42->25|44->22|45->50|47->35|48->51|50->10|51->20|55->26|56->32|57->30,0->47|3->5|5->33|9->19|12->40|13->34|18->44|19->9|22->18|25->42|26->45|27->39|30->37|32->48|33->3|34->38|35->0|37->27|38->13|40->12|42->25|44->22|45->50|47->35|48->51|50->10|51->20|55->26|56->32|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,2,add25arcs,add_fixed,262,287,25,25,0,2stage_val_mse,288.92150112986565,89.20959958434105,0.4466914535086213,True,265.79230043292046,264.9791996181011,23.12920069694519,23.942301511764526,0.8131008148193359,0.08005358066608179,0.08286784271178203,0.002814262045700247,False,False,False,False,True,True,False,False,0.38235294117647056,0.42424242424242425,0.9230769230769231,25.0,25.0,6,6,6,0,0,0,1->22|3->24|5->47|7->38|8->34|10->52|12->40|20->45|22->1|24->37|25->42|26->12|29->39|30->10|34->5|37->3|38->7|39->29|40->26|42->25|45->50|50->19|52->30|55->8|57->20,1->22|3->24|5->47|7->38|8->34|10->52|12->40|20->45|22->1|24->37|25->42|26->12|30->10|34->5|37->3|38->7|39->29|40->26|42->25|45->50|50->19|52->30|55->8|56->39|57->20,1->22|3->5|5->33|7->38|8->34|10->52|20->42|22->1|25->44|26->15|29->26|30->10|33->3|34->45|38->7|39->29|42->25|45->50|52->30|55->8|56->39|57->20
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,2,add25arcs,add_fixed,262,287,25,25,0,spoplus_val_spoplus_loss,288.92150112986565,89.20959958434105,0.4466914535086213,True,281.10370180010796,280.2906009852886,7.81779932975769,8.630900144577026,0.8131008148193359,0.02705855846365915,0.029872820509359393,0.0028142620457002436,False,False,True,True,True,True,False,False,0.46875,0.5161290322580645,0.9230769230769231,25.0,25.0,6,6,6,0,0,0,1->22|3->5|5->33|7->38|8->15|10->52|12->40|15->34|20->45|22->1|25->42|26->12|29->39|30->10|33->3|34->18|38->7|39->29|40->26|42->25|45->50|50->19|52->30|55->8|57->20,1->22|3->5|5->33|7->38|8->15|10->52|12->40|15->34|20->45|22->1|25->42|26->12|30->10|33->3|34->18|38->7|39->29|40->26|42->25|45->50|50->19|52->30|55->8|56->39|57->20,1->22|3->5|5->33|7->38|8->34|10->52|20->42|22->1|25->44|26->15|29->26|30->10|33->3|34->45|38->7|39->29|42->25|45->50|52->30|55->8|56->39|57->20
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,2,remove25arcs,remove_fixed,262,237,-25,0,25,2stage_val_mse,151.6271024942398,-48.08479905128479,-0.24077082376747486,True,141.67660176753998,140.80780160427094,9.950500726699829,10.819300889968872,0.868800163269043,0.06562481616380038,0.07135466359194284,0.005729847428142462,False,False,False,False,True,True,False,False,0.6,0.5,0.8571428571428571,13.0,13.0,0,0,0,3,3,2,0->19|3->5|5->33|18->0|25->42|30->38|33->3|34->45|38->34|42->25|55->18|56->39|57->30,0->19|3->5|5->33|18->0|25->42|30->38|33->3|34->52|38->34|42->25|55->18|56->39|57->30,3->5|5->47|25->42|30->38|33->3|34->45|38->34|42->25|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,2,remove25arcs,remove_fixed,262,237,-25,0,25,spoplus_val_spoplus_loss,151.6271024942398,-48.08479905128479,-0.24077082376747486,True,140.80780160427094,141.67660176753998,10.819300889968872,9.950500726699829,-0.868800163269043,0.07135466359194284,0.06562481616380038,-0.005729847428142462,False,False,False,False,True,True,False,False,0.5,0.6,0.8571428571428571,13.0,13.0,0,0,0,3,2,2,0->19|3->5|5->33|18->0|25->42|30->38|33->3|34->52|38->34|42->25|55->18|56->39|57->30,0->19|3->5|5->33|18->0|25->42|30->38|33->3|34->45|38->34|42->25|55->18|56->39|57->30,3->5|5->47|25->42|30->38|33->3|34->45|38->34|42->25|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,2,remove25pct,remove_fraction,262,196,-66,0,66,2stage_val_mse,56.10839918255806,-143.60350236296654,-0.7190533025405695,True,56.10839918255806,51.998798847198486,0.0,4.109600335359573,4.109600335359573,0.0,0.07324394199725888,0.07324394199725888,True,False,True,False,True,True,True,False,1.0,0.45454545454545453,0.45454545454545453,8.0,8.0,0,0,0,9,9,8,0->38|3->40|18->0|38->19|40->45|45->3|55->18|56->39,0->38|3->34|5->3|18->0|34->5|38->19|55->18|56->39,0->38|3->40|18->0|38->19|40->45|45->3|55->18|56->39
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,2,remove25pct,remove_fraction,262,196,-66,0,66,spoplus_val_spoplus_loss,56.10839918255806,-143.60350236296654,-0.7190533025405695,True,51.998798847198486,48.139199018478394,4.109600335359573,7.969200164079666,3.8595998287200928,0.07324394199725888,0.14203221407205915,0.06878827207480027,False,False,False,False,True,True,False,False,0.45454545454545453,0.3333333333333333,0.7777777777777778,8.0,8.0,0,0,0,9,8,8,0->38|3->34|5->3|18->0|34->5|38->19|55->18|56->39,0->38|3->34|5->3|18->0|34->5|38->7|55->18|56->39,0->38|3->40|18->0|38->19|40->45|45->3|55->18|56->39
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,3,original,none,262,262,0,0,0,2stage_val_mse,199.7119015455246,0.0,0.0,False,141.33510053157806,197.3225005865097,58.37680101394653,2.3894009590148926,-55.98740005493164,0.29230506826027675,0.011964239189111428,-0.2803408290711653,False,False,False,True,False,False,False,False,0.38461538461538464,0.5714285714285714,0.27586206896551724,20.0,17.0,0,0,0,0,0,0,0->19|1->34|3->24|5->1|7->38|12->40|18->0|24->37|25->42|26->12|30->18|33->52|34->5|37->3|38->7|40->26|42->25|55->33|56->39|57->30,0->38|3->5|5->33|12->40|18->0|25->42|26->12|30->34|33->3|34->45|38->19|40->26|42->25|45->50|55->18|56->39|57->30,3->5|5->47|7->38|12->40|25->42|26->12|30->34|33->3|34->45|38->7|40->26|42->25|45->50|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,3,original,none,262,262,0,0,0,spoplus_val_spoplus_loss,199.7119015455246,0.0,0.0,False,197.3225005865097,141.79669976234436,2.3894009590148926,57.91520178318024,55.525800824165344,0.011964239189111428,0.28999374265979033,0.2780295034706789,False,False,True,False,False,False,False,False,0.5714285714285714,0.25925925925925924,0.4583333333333333,17.0,18.0,0,0,0,0,0,0,0->38|3->5|5->33|12->40|18->0|25->42|26->12|30->34|33->3|34->45|38->19|40->26|42->25|45->50|55->18|56->39|57->30,0->38|1->34|3->24|5->1|12->40|18->0|24->37|25->42|26->12|30->43|34->5|37->3|38->19|40->26|42->25|55->18|56->39|57->30,3->5|5->47|7->38|12->40|25->42|26->12|30->34|33->3|34->45|38->7|40->26|42->25|45->50|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,3,add25pct,add_fraction,262,328,66,66,0,2stage_val_mse,538.754499912262,339.04259836673737,1.6976584557202874,True,494.0280969142914,480.14329731464386,44.72640299797058,58.6112025976181,13.884799599647522,0.0830181520621571,0.10879018663798512,0.025772034575828023,False,False,False,False,True,True,False,False,0.5869565217391305,0.5208333333333334,0.5833333333333334,38.0,38.0,16,18,18,0,0,0,1->34|2->51|3->5|5->3|6->41|7->38|9->45|12->2|14->43|15->32|18->49|19->44|21->30|22->1|24->14|25->42|26->15|27->18|30->37|32->26|33->6|34->22|35->19|36->33|37->21|38->7|39->27|40->52|42->25|43->24|44->35|45->50|50->4|51->12|52->40|55->9|56->39|57->36,0->38|1->34|2->51|3->5|5->33|6->41|8->18|9->45|12->2|14->43|15->32|18->49|19->44|21->52|22->1|24->14|25->42|26->15|27->0|30->6|32->26|33->3|34->22|35->19|36->8|39->27|40->21|41->30|42->25|43->24|44->35|45->50|50->4|51->12|52->40|55->9|56->39|57->36,1->34|2->4|3->5|4->12|5->33|9->52|12->2|14->43|15->32|18->49|19->44|21->30|22->1|24->14|25->42|26->15|27->18|30->37|32->26|33->3|34->22|35->19|36->45|37->21|39->27|40->46|42->25|43->24|44->35|45->50|50->38|52->40|55->9|56->39|57->36
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,3,add25pct,add_fraction,262,328,66,66,0,spoplus_val_spoplus_loss,538.754499912262,339.04259836673737,1.6976584557202874,True,494.0280969142914,503.2187967300415,44.72640299797058,35.53570318222046,-9.190699815750122,0.0830181520621571,0.06595899094660297,-0.017059161115554125,False,False,False,False,True,True,False,False,0.5869565217391305,0.6363636363636364,0.7045454545454546,38.0,37.0,16,18,17,0,0,0,1->34|2->51|3->5|5->3|6->41|7->38|9->45|12->2|14->43|15->32|18->49|19->44|21->30|22->1|24->14|25->42|26->15|27->18|30->37|32->26|33->6|34->22|35->19|36->33|37->21|38->7|39->27|40->52|42->25|43->24|44->35|45->50|50->4|51->12|52->40|55->9|56->39|57->36,0->38|1->34|2->51|3->5|5->33|8->18|9->45|12->2|14->43|15->32|18->49|19->44|21->30|22->1|24->14|25->42|26->15|27->0|30->37|32->26|33->3|34->22|35->19|36->8|37->21|39->27|40->52|42->25|43->24|44->35|45->50|50->4|51->12|52->40|55->9|56->39|57->36,1->34|2->4|3->5|4->12|5->33|9->52|12->2|14->43|15->32|18->49|19->44|21->30|22->1|24->14|25->42|26->15|27->18|30->37|32->26|33->3|34->22|35->19|36->45|37->21|39->27|40->46|42->25|43->24|44->35|45->50|50->38|52->40|55->9|56->39|57->36
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,3,add25arcs,add_fixed,262,287,25,25,0,2stage_val_mse,338.92890110611916,139.21699956059456,0.6970891493357488,True,278.7440008223057,331.2703007757664,60.18490028381348,7.658600330352783,-52.52629995346069,0.17757382178745482,0.02259648057553011,-0.15497734121192472,False,False,False,True,True,True,False,False,0.5294117647058824,0.7,0.7096774193548387,27.0,26.0,6,6,6,0,0,0,0->19|1->15|3->24|6->18|11->51|12->40|15->27|18->0|21->35|24->37|25->42|26->12|27->1|30->38|33->34|34->45|35->8|37->3|38->30|39->21|40->26|42->25|45->50|51->11|55->33|56->39|57->6,0->19|1->15|2->24|3->5|5->3|6->18|11->51|12->40|15->27|18->0|24->37|25->42|26->12|27->1|30->38|33->34|34->45|38->30|39->2|40->26|42->25|45->50|51->11|55->33|56->39|57->6,0->38|1->15|2->24|3->5|5->47|6->3|11->51|12->40|15->27|24->37|25->42|26->12|27->1|30->0|33->34|34->45|38->30|39->2|40->26|42->25|45->50|51->11|55->33|56->39|57->6
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,3,add25arcs,add_fixed,262,287,25,25,0,spoplus_val_spoplus_loss,338.92890110611916,139.21699956059456,0.6970891493357488,True,331.2703007757664,309.31250181794167,7.658600330352783,29.61639928817749,21.957798957824707,0.02259648057553011,0.08738233650607792,0.06478585593054781,False,False,True,False,True,True,False,False,0.7,0.6451612903225806,0.9259259259259259,26.0,26.0,6,6,6,0,0,0,0->19|1->15|2->24|3->5|5->3|6->18|11->51|12->40|15->27|18->0|24->37|25->42|26->12|27->1|30->38|33->34|34->45|38->30|39->2|40->26|42->25|45->50|51->11|55->33|56->39|57->6,0->19|1->15|2->24|3->5|5->3|6->18|11->51|12->40|15->27|18->0|24->37|25->42|26->12|27->1|30->38|33->34|34->45|38->30|39->2|40->26|42->25|45->52|51->11|55->33|56->39|57->6,0->38|1->15|2->24|3->5|5->47|6->3|11->51|12->40|15->27|24->37|25->42|26->12|27->1|30->0|33->34|34->45|38->30|39->2|40->26|42->25|45->50|51->11|55->33|56->39|57->6
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,3,remove25arcs,remove_fixed,262,237,-25,0,25,2stage_val_mse,197.36920154094696,-2.3427000045776367,-0.011730397569939592,True,143.2608004808426,144.82200050354004,54.10840106010437,52.54720103740692,-1.5612000226974487,0.27414814792471404,0.2662380990898372,-0.007910048834876837,False,False,False,False,True,True,False,False,0.3333333333333333,0.2916666666666667,0.75,18.0,17.0,0,0,0,1,1,1,0->38|1->34|3->24|5->1|12->40|18->0|24->37|25->42|26->12|30->18|33->52|34->5|37->3|40->26|42->25|55->33|56->39|57->30,0->38|1->34|3->24|5->1|12->40|24->37|25->42|26->12|30->0|33->52|34->5|37->3|38->30|40->26|42->25|55->33|56->39,3->5|5->47|12->40|25->42|26->12|30->34|33->3|34->45|40->26|42->25|45->50|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,3,remove25arcs,remove_fixed,262,237,-25,0,25,spoplus_val_spoplus_loss,197.36920154094696,-2.3427000045776367,-0.011730397569939592,True,193.4629007577896,137.93709993362427,3.9063007831573486,59.43210160732269,55.525800824165344,0.01979184570155512,0.3011214573652291,0.281329611663674,False,False,True,False,True,True,False,False,0.631578947368421,0.28,0.4583333333333333,17.0,18.0,0,0,0,1,1,1,0->38|3->5|5->33|12->40|18->0|25->42|26->12|30->34|33->3|34->45|38->7|40->26|42->25|45->50|55->18|56->39|57->30,0->38|1->34|3->24|5->1|12->40|18->0|24->37|25->42|26->12|30->43|34->5|37->3|38->7|40->26|42->25|55->18|56->39|57->30,3->5|5->47|12->40|25->42|26->12|30->34|33->3|34->45|40->26|42->25|45->50|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,3,remove25pct,remove_fraction,262,196,-66,0,66,2stage_val_mse,129.59130105376244,-70.12060049176216,-0.351108771931542,True,106.7412999868393,129.59130105376244,22.85000106692314,0.0,-22.85000106692314,0.17632357172853164,0.0,-0.17632357172853164,False,True,False,True,True,True,False,True,0.6666666666666666,1.0,0.6666666666666666,13.0,12.0,0,0,0,6,9,5,0->38|3->40|18->0|25->42|30->34|34->52|38->19|40->45|42->25|45->3|52->30|55->18|56->39,0->38|3->5|5->3|18->0|25->42|30->34|34->52|38->19|42->25|52->30|55->18|56->39,0->38|3->5|5->3|18->0|25->42|30->34|34->52|38->19|42->25|52->30|55->18|56->39
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,3,remove25pct,remove_fraction,262,196,-66,0,66,spoplus_val_spoplus_loss,129.59130105376244,-70.12060049176216,-0.351108771931542,True,129.59130105376244,125.73170122504234,0.0,3.8595998287200928,3.8595998287200928,0.0,0.029782861946027618,0.029782861946027618,True,False,True,True,True,True,True,False,1.0,0.8461538461538461,0.8461538461538461,12.0,12.0,0,0,0,6,5,6,0->38|3->5|5->3|18->0|25->42|30->34|34->52|38->19|42->25|52->30|55->18|56->39,0->38|3->5|5->3|18->0|25->42|30->34|34->52|38->7|42->25|52->30|55->18|56->39,0->38|3->5|5->3|18->0|25->42|30->34|34->52|38->19|42->25|52->30|55->18|56->39
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,4,original,none,262,262,0,0,0,2stage_val_mse,199.7119015455246,0.0,0.0,False,141.33510053157806,197.3225005865097,58.37680101394653,2.3894009590148926,-55.98740005493164,0.29230506826027675,0.011964239189111428,-0.2803408290711653,False,False,False,True,False,False,False,False,0.38461538461538464,0.5714285714285714,0.27586206896551724,20.0,17.0,0,0,0,0,0,0,0->19|1->34|3->24|5->1|7->38|12->40|18->0|24->37|25->42|26->12|30->18|33->52|34->5|37->3|38->7|40->26|42->25|55->33|56->39|57->30,0->38|3->5|5->33|12->40|18->0|25->42|26->12|30->34|33->3|34->45|38->19|40->26|42->25|45->50|55->18|56->39|57->30,3->5|5->47|7->38|12->40|25->42|26->12|30->34|33->3|34->45|38->7|40->26|42->25|45->50|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,4,original,none,262,262,0,0,0,spoplus_val_spoplus_loss,199.7119015455246,0.0,0.0,False,197.3225005865097,141.79669976234436,2.3894009590148926,57.91520178318024,55.525800824165344,0.011964239189111428,0.28999374265979033,0.2780295034706789,False,False,True,False,False,False,False,False,0.5714285714285714,0.25925925925925924,0.4583333333333333,17.0,18.0,0,0,0,0,0,0,0->38|3->5|5->33|12->40|18->0|25->42|26->12|30->34|33->3|34->45|38->19|40->26|42->25|45->50|55->18|56->39|57->30,0->38|1->34|3->24|5->1|12->40|18->0|24->37|25->42|26->12|30->43|34->5|37->3|38->19|40->26|42->25|55->18|56->39|57->30,3->5|5->47|7->38|12->40|25->42|26->12|30->34|33->3|34->45|38->7|40->26|42->25|45->50|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,4,add25pct,add_fraction,262,328,66,66,0,2stage_val_mse,536.8044065237045,337.09250497817993,1.687893923043636,True,481.031502366066,479.201602101326,55.77290415763855,57.60280442237854,1.8299002647399902,0.1038979998668692,0.1073068769969711,0.003408877130101892,False,False,False,False,True,True,False,False,0.46153846153846156,0.46153846153846156,0.95,39.0,39.0,17,20,20,0,0,0,0->6|1->20|3->7|4->3|5->14|6->26|7->4|8->21|10->38|11->51|13->27|14->47|15->49|18->13|19->10|20->42|21->35|24->30|25->5|26->0|27->18|29->1|30->43|32->11|33->40|34->52|35->8|36->33|37->34|38->19|40->36|43->24|48->15|49->39|51->32|52->37|55->29|56->48|57->25,0->6|1->20|3->7|4->3|5->14|6->26|7->4|8->21|10->38|11->51|13->27|14->2|15->49|18->13|19->10|20->42|21->35|24->30|25->5|26->0|27->18|29->1|30->43|32->11|33->40|34->52|35->8|36->33|37->34|38->19|40->36|43->24|48->15|49->39|51->32|52->37|55->29|56->48|57->25,0->6|1->20|3->5|5->14|6->26|7->19|8->21|10->7|11->51|14->3|15->49|18->46|19->10|20->42|21->35|25->33|26->0|29->1|30->38|32->11|33->40|34->52|35->8|36->45|37->34|38->30|40->24|43->36|45->43|46->18|48->15|49->39|51->32|52->37|55->29|56->48|57->25
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,4,add25pct,add_fraction,262,328,66,66,0,spoplus_val_spoplus_loss,536.8044065237045,337.09250497817993,1.687893923043636,True,520.2049050331116,518.3750047683716,16.599501490592957,18.429401755332947,1.8299002647399902,0.030922811528427765,0.03433168865852967,0.0034088771301019026,False,False,True,True,True,True,False,False,0.7045454545454546,0.7045454545454546,0.9487179487179487,38.0,38.0,17,18,18,0,0,0,0->6|1->20|3->40|5->14|6->26|7->19|8->21|10->7|11->51|13->27|14->47|15->49|18->13|19->10|20->42|21->35|24->3|25->5|26->0|27->18|29->1|30->38|32->11|34->52|35->8|36->45|37->34|38->30|40->24|43->36|45->43|48->15|49->39|51->32|52->37|55->29|56->48|57->25,0->6|1->20|3->40|5->14|6->26|7->19|8->21|10->7|11->51|13->27|14->2|15->49|18->13|19->10|20->42|21->35|24->3|25->5|26->0|27->18|29->1|30->38|32->11|34->52|35->8|36->45|37->34|38->30|40->24|43->36|45->43|48->15|49->39|51->32|52->37|55->29|56->48|57->25,0->6|1->20|3->5|5->14|6->26|7->19|8->21|10->7|11->51|14->3|15->49|18->46|19->10|20->42|21->35|25->33|26->0|29->1|30->38|32->11|33->40|34->52|35->8|36->45|37->34|38->30|40->24|43->36|45->43|46->18|48->15|49->39|51->32|52->37|55->29|56->48|57->25
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,4,add25arcs,add_fixed,262,287,25,25,0,2stage_val_mse,240.75000202655792,41.038100481033325,0.20548650412643854,True,193.6044991016388,193.42349910736084,47.14550292491913,47.32650291919708,0.1809999942779541,0.19582763251450577,0.19657944972220504,0.0007518172076992624,False,False,False,False,True,True,False,False,0.21052631578947367,0.21052631578947367,0.9230769230769231,25.0,25.0,4,8,7,0,0,0,1->34|3->24|5->1|7->38|12->40|13->46|17->47|18->25|19->13|24->37|25->44|26->12|30->19|33->17|34->5|36->51|37->3|38->7|40->26|44->18|47->29|51->36|55->33|56->39|57->30,1->34|3->24|5->1|7->38|12->40|13->46|17->47|18->25|19->13|24->37|25->44|26->12|30->19|33->17|34->5|36->51|37->3|38->7|40->26|44->18|47->45|51->36|55->33|56->39|57->30,0->19|3->5|5->33|7->38|12->40|18->0|19->13|25->42|30->34|33->3|34->45|36->51|38->7|40->52|42->25|45->50|51->36|52->12|55->18|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,4,add25arcs,add_fixed,262,287,25,25,0,spoplus_val_spoplus_loss,240.75000202655792,41.038100481033325,0.20548650412643854,True,216.1646009683609,211.5796000957489,24.58540105819702,29.17040193080902,4.5850008726119995,0.10212004507224388,0.12116470066517372,0.019044655592929838,False,False,False,False,True,True,False,False,0.36363636363636365,0.2222222222222222,0.5666666666666667,24.0,23.0,4,6,6,0,0,0,1->34|3->24|5->1|7->38|12->40|17->19|18->49|19->13|24->37|25->42|30->18|33->17|34->5|36->51|37->3|38->7|40->52|42->25|49->0|51->36|52->12|55->33|56->39|57->30,0->38|1->34|3->24|5->1|12->40|17->19|18->25|19->13|24->37|25->44|30->0|33->17|34->5|36->51|37->3|38->42|40->52|44->18|51->36|52->12|55->33|56->39|57->30,0->19|3->5|5->33|7->38|12->40|18->0|19->13|25->42|30->34|33->3|34->45|36->51|38->7|40->52|42->25|45->50|51->36|52->12|55->18|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,4,remove25arcs,remove_fixed,262,237,-25,0,25,2stage_val_mse,183.17170178890228,-16.540199756622314,-0.08282030078639031,True,124.79490077495575,180.7823008298874,58.37680101394653,2.3894009590148926,-55.98740005493164,0.3186998889211864,0.013044596603440048,-0.30565529231774635,False,False,False,True,True,True,False,False,0.30434782608695654,0.5,0.19230769230769232,17.0,14.0,0,0,0,2,2,2,0->19|1->34|3->24|5->1|7->38|18->0|24->37|25->42|30->18|33->52|34->5|37->3|38->7|42->25|55->33|56->39|57->30,0->38|3->5|5->33|18->0|25->42|30->34|33->3|34->45|38->19|42->25|45->50|55->18|56->39|57->30,3->5|5->47|7->38|25->42|30->34|33->3|34->45|38->7|42->25|45->50|55->33|56->39|57->30
