case_id,case_label,base_graph_id,variant_id,variant_graph_path,density_variant,arc_delta_type,original_num_arcs,variant_num_arcs,arc_delta,added_arc_count,removed_arc_count,added_arc_keys,removed_arc_keys,perturb_seed,generation_policy,label_policy,added_arc_source_policy,added_arc_label_policy,removed_arc_policy,new_arc_label_mean,existing_arc_label_mean,regime,max_cycle,max_chain,case_type,subset_seed,graph_id,method_label,method,selection_metric,selected_epoch,theta_1,theta_2,solution_rank,cut_attempt,solver_status,solver_status_name,solver_obj_predicted,predicted_obj,true_obj,oracle_obj,gap_to_oracle,normalized_gap_to_oracle,predicted_margin_from_best,true_obj_diff_from_rank1,num_edges,edge_count,num_cycle_candidates,num_chain_candidates,same_solution_as_oracle,edge_jaccard_with_oracle,edge_hamming_with_oracle,edge_overlap_count_with_oracle,same_solution_as_rank1,edge_jaccard_with_rank1,edge_hamming_with_rank1,edge_overlap_count_with_rank1,solution_edge_signature,model_path,solution_selected_edge_count,solution_arc_key_signature,oracle_arc_key_signature,rank1_arc_key_signature,original_oracle_arc_key_signature
case_b_different_solution_near_optimal_001,case_b_different_solution_near_optimal,G-696.json,G-696__remove25pct__seed4,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-696__remove25pct__seed4.json,remove25pct,remove_fraction,252,189,-63,0,63,,0->35|1->11|3->33|4->29|4->51|4->53|6->35|8->11|8->48|9->7|9->28|9->35|9->37|9->41|9->53|10->6|10->22|10->53|12->11|12->35|13->29|13->47|14->2|17->28|17->33|17->44|20->28|20->35|20->44|20->51|22->28|23->0|23->28|23->35|24->0|25->53|28->5|28->44|29->7|30->22|31->28|32->0|32->53|33->7|33->29|33->38|33->48|35->22|36->53|37->44|40->7|40->22|40->41|41->22|45->44|45->53|48->35|50->11|50->44|52->7|65->1|65->14|65->37,4,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,,6.562174206349204,step2b_poly_d8,3,4,case_b_different_solution_near_optimal,1,G-696__remove25pct__seed4.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,1,1,2,OPTIMAL,177.38702720941922,177.38702720941924,176.36400055885315,176.36400055885315,0.0,0.0,0.0,0.0,189,15,2,128,True,1.0,0.0,15,True,1.0,0.0,15,53|63|70|80|88|100|107|110|119|131|140|173|176|182|185,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,15,16->53|19->22|20->52|22->25|23->16|25->26|28->35|29->23|31->38|35->41|38->31|52->20|64->28|65->19|66->29,16->53|19->22|20->52|22->25|23->16|25->26|28->35|29->23|31->38|35->41|38->31|52->20|64->28|65->19|66->29,16->53|19->22|20->52|22->25|23->16|25->26|28->35|29->23|31->38|35->41|38->31|52->20|64->28|65->19|66->29,5->0|14->51|16->53|20->52|22->35|23->16|28->5|29->23|31->38|35->41|38->31|41->22|48->44|51->48|52->20|64->28|65->14|66->29
case_b_different_solution_near_optimal_001,case_b_different_solution_near_optimal,G-696.json,G-696__remove25pct__seed4,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-696__remove25pct__seed4.json,remove25pct,remove_fraction,252,189,-63,0,63,,0->35|1->11|3->33|4->29|4->51|4->53|6->35|8->11|8->48|9->7|9->28|9->35|9->37|9->41|9->53|10->6|10->22|10->53|12->11|12->35|13->29|13->47|14->2|17->28|17->33|17->44|20->28|20->35|20->44|20->51|22->28|23->0|23->28|23->35|24->0|25->53|28->5|28->44|29->7|30->22|31->28|32->0|32->53|33->7|33->29|33->38|33->48|35->22|36->53|37->44|40->7|40->22|40->41|41->22|45->44|45->53|48->35|50->11|50->44|52->7|65->1|65->14|65->37,4,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,,6.562174206349204,step2b_poly_d8,3,4,case_b_different_solution_near_optimal,1,G-696__remove25pct__seed4.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,2,2,2,OPTIMAL,174.49665451113168,174.4966545111317,173.7565006017685,176.36400055885315,2.6074999570846558,0.014784763040117936,2.8903726982875355,2.6074999570846558,189,15,2,128,False,0.875,0.010582010582010581,14,False,0.875,0.010582010582010581,14,63|70|80|88|100|107|110|119|131|140|150|173|176|182|185,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,15,19->22|20->52|22->25|23->16|25->26|28->35|29->23|31->38|35->41|38->31|41->53|52->20|64->28|65->19|66->29,16->53|19->22|20->52|22->25|23->16|25->26|28->35|29->23|31->38|35->41|38->31|52->20|64->28|65->19|66->29,16->53|19->22|20->52|22->25|23->16|25->26|28->35|29->23|31->38|35->41|38->31|52->20|64->28|65->19|66->29,5->0|14->51|16->53|20->52|22->35|23->16|28->5|29->23|31->38|35->41|38->31|41->22|48->44|51->48|52->20|64->28|65->14|66->29
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,G-392__original__seed0,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-392__original__seed0.json,original,none,296,296,0,0,0,,,0,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,,5.58593074324324,step2b_poly_d8,3,4,case_c_spoplus_fixes_2stage,1,G-392__original__seed0.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,1,1,2,OPTIMAL,198.7248082264011,198.7248082264011,177.34979856014252,258.470400467515,81.12060190737247,0.31384871056929403,0.0,0.0,296,20,15,250,False,0.4074074074074074,0.05405405405405406,11,True,1.0,0.0,20,23|45|74|94|118|120|146|160|171|173|190|199|209|239|248|255|261|284|290|294,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,20,3->46|5->43|11->27|15->39|20->47|21->15|25->22|27->2|30->34|31->48|36->11|37->3|39->21|43->5|46->37|47->25|48->30|57->36|58->20|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31,3->46|5->43|11->27|15->39|20->47|21->15|25->22|27->2|30->34|31->48|36->11|37->3|39->21|43->5|46->37|47->25|48->30|57->36|58->20|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,G-392__original__seed0,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-392__original__seed0.json,original,none,296,296,0,0,0,,,0,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,,5.58593074324324,step2b_poly_d8,3,4,case_c_spoplus_fixes_2stage,1,G-392__original__seed0.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,2,2,2,OPTIMAL,198.22646802406632,198.22646802406632,175.92399871349335,258.470400467515,82.54640175402164,0.31936500893098146,0.4983402023347878,1.42579984664917,296,20,15,250,False,0.4074074074074074,0.05405405405405406,11,False,0.8181818181818182,0.013513513513513514,18,1|23|45|74|94|118|120|160|171|173|190|199|209|239|248|250|261|284|290|294,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,20,0->18|3->46|5->43|11->27|15->39|20->47|21->15|27->2|30->34|31->48|36->11|37->3|39->21|43->5|46->37|47->0|48->30|57->36|58->20|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31,3->46|5->43|11->27|15->39|20->47|21->15|25->22|27->2|30->34|31->48|36->11|37->3|39->21|43->5|46->37|47->25|48->30|57->36|58->20|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,G-392__add25pct__seed0,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-392__add25pct__seed0.json,add25pct,add_fraction,296,370,74,74,0,0->40|0->42|1->44|3->4|5->33|6->13|6->21|6->26|7->30|8->0|8->13|8->24|9->24|9->27|9->40|11->10|13->37|14->7|15->6|15->33|16->10|16->33|17->5|17->22|17->48|18->11|19->33|19->49|20->18|22->36|24->51|25->43|26->0|26->35|27->9|28->15|30->36|31->25|32->9|32->22|32->48|33->38|33->47|34->42|35->14|35->40|37->4|38->5|40->21|41->10|42->38|43->10|43->33|44->36|45->18|45->31|46->9|46->28|47->43|47->45|48->11|48->27|48->44|48->46|50->35|51->48|57->5|57->32|58->25|58->45|59->0|59->33|59->37|59->44,,0,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,12.320464864864869,5.58593074324324,step2b_poly_d8,3,4,case_c_spoplus_fixes_2stage,1,G-392__add25pct__seed0.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,1,1,2,OPTIMAL,410.61024615664587,410.6102461566459,514.2200005576015,584.3288007378578,70.10880018025637,0.11998176384872165,0.0,0.0,370,35,62,671,False,0.25925925925925924,0.10810810810810811,14,True,1.0,0.0,35,11|22|39|45|67|70|78|81|96|113|115|125|137|149|175|202|216|227|230|235|243|247|250|266|277|289|295|297|306|319|324|327|352|358|368,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,35,1->24|3->25|4->32|5->8|6->21|8->1|9->27|10->45|11->10|15->6|16->3|18->39|20->11|21->15|25->16|27->46|32->26|33->47|34->42|35->40|36->48|37->4|38->34|39->49|40->35|42->38|43->33|44->36|46->9|47->43|48->44|49->18|57->5|58->20|59->37,0->40|1->22|3->13|5->8|6->26|8->1|9->27|11->19|13->37|15->6|18->39|19->49|25->0|26->15|27->46|30->36|33->47|34->42|35->18|36->28|37->3|38->34|39->35|40->25|42->38|43->33|44->30|46->9|47->43|49->7|57->5|58->11|59->44,1->24|3->25|4->32|5->8|6->21|8->1|9->27|10->45|11->10|15->6|16->3|18->39|20->11|21->15|25->16|27->46|32->26|33->47|34->42|35->40|36->48|37->4|38->34|39->49|40->35|42->38|43->33|44->36|46->9|47->43|48->44|49->18|57->5|58->20|59->37,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,G-392__add25pct__seed0,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-392__add25pct__seed0.json,add25pct,add_fraction,296,370,74,74,0,0->40|0->42|1->44|3->4|5->33|6->13|6->21|6->26|7->30|8->0|8->13|8->24|9->24|9->27|9->40|11->10|13->37|14->7|15->6|15->33|16->10|16->33|17->5|17->22|17->48|18->11|19->33|19->49|20->18|22->36|24->51|25->43|26->0|26->35|27->9|28->15|30->36|31->25|32->9|32->22|32->48|33->38|33->47|34->42|35->14|35->40|37->4|38->5|40->21|41->10|42->38|43->10|43->33|44->36|45->18|45->31|46->9|46->28|47->43|47->45|48->11|48->27|48->44|48->46|50->35|51->48|57->5|57->32|58->25|58->45|59->0|59->33|59->37|59->44,,0,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,12.320464864864869,5.58593074324324,step2b_poly_d8,3,4,case_c_spoplus_fixes_2stage,1,G-392__add25pct__seed0.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,2,2,2,OPTIMAL,410.2602921240303,410.2602921240303,519.5864026546478,584.3288007378578,64.74239808320999,0.11079788982050193,0.34995403261564206,-5.366402097046375,370,38,62,671,False,0.2909090909090909,0.10540540540540541,16,False,0.30357142857142855,0.10540540540540541,17,3|19|48|67|78|81|88|108|113|118|125|132|139|149|178|192|202|207|211|216|227|230|234|239|245|253|266|268|288|295|297|306|319|322|327|353|358|369,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,38,0->40|3->13|5->38|6->21|9->27|10->45|11->19|13->37|15->6|16->10|18->39|19->48|20->16|21->15|25->31|26->35|27->46|30->34|31->25|32->26|33->47|34->42|35->14|36->28|37->3|38->5|39->49|40->0|42->30|43->33|44->36|46->9|47->43|48->11|49->18|57->32|58->20|59->44,0->40|1->22|3->13|5->8|6->26|8->1|9->27|11->19|13->37|15->6|18->39|19->49|25->0|26->15|27->46|30->36|33->47|34->42|35->18|36->28|37->3|38->34|39->35|40->25|42->38|43->33|44->30|46->9|47->43|49->7|57->5|58->11|59->44,1->24|3->25|4->32|5->8|6->21|8->1|9->27|10->45|11->10|15->6|16->3|18->39|20->11|21->15|25->16|27->46|32->26|33->47|34->42|35->40|36->48|37->4|38->34|39->49|40->35|42->38|43->33|44->36|46->9|47->43|48->44|49->18|57->5|58->20|59->37,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,G-392__add25arcs__seed0,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-392__add25arcs__seed0.json,add25arcs,add_fixed,296,321,25,25,0,0->47|2->40|3->22|4->9|7->4|7->16|14->27|15->25|17->15|17->16|18->9|25->10|34->17|36->3|38->46|39->20|41->4|42->38|44->5|46->30|46->45|46->48|49->17|49->35|57->22,,0,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,10.236312,5.58593074324324,step2b_poly_d8,3,4,case_c_spoplus_fixes_2stage,1,G-392__add25arcs__seed0.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,1,1,2,OPTIMAL,303.9501485492973,303.95014854929724,402.15930415689945,421.56950456276536,19.410200405865908,0.046042705166616196,0.0,0.0,321,26,28,412,False,0.7333333333333333,0.024922118380062305,22,True,1.0,0.0,26,3|21|38|49|65|72|100|101|106|111|127|131|161|180|186|199|213|218|224|256|257|264|272|302|315|320,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,26,0->47|3->25|4->32|5->43|7->4|10->45|14->27|15->39|17->18|18->9|20->42|21->15|25->37|27->46|32->7|34->17|37->3|38->36|39->21|42->38|43->5|46->14|47->0|57->10|58->20|59->34,0->47|3->25|4->32|5->43|7->4|10->45|14->27|15->39|16->34|17->16|20->42|21->15|25->37|27->46|32->26|34->17|37->3|38->36|39->21|42->38|43->5|46->14|47->0|57->10|58->20|59->7,0->47|3->25|4->32|5->43|7->4|10->45|14->27|15->39|17->18|18->9|20->42|21->15|25->37|27->46|32->7|34->17|37->3|38->36|39->21|42->38|43->5|46->14|47->0|57->10|58->20|59->34,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,G-392__add25arcs__seed0,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-392__add25arcs__seed0.json,add25arcs,add_fixed,296,321,25,25,0,0->47|2->40|3->22|4->9|7->4|7->16|14->27|15->25|17->15|17->16|18->9|25->10|34->17|36->3|38->46|39->20|41->4|42->38|44->5|46->30|46->45|46->48|49->17|49->35|57->22,,0,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,10.236312,5.58593074324324,step2b_poly_d8,3,4,case_c_spoplus_fixes_2stage,1,G-392__add25arcs__seed0.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,2,2,2,OPTIMAL,302.61157224942144,302.6115722494215,345.9476014524698,421.56950456276536,75.62190311029553,0.17938181555268828,1.33857629987574,56.21170270442963,321,28,28,412,False,0.5428571428571428,0.04984423676012461,19,False,0.7419354838709677,0.024922118380062305,23,3|17|21|38|49|65|73|100|101|106|111|127|131|161|180|186|199|203|213|219|224|256|257|264|272|308|315|320,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,28,0->47|2->40|3->25|4->32|5->43|7->4|11->2|14->27|15->39|17->18|18->9|20->42|21->15|25->37|27->46|32->7|34->17|36->11|37->3|38->48|39->21|42->38|43->5|46->14|47->0|57->36|58->20|59->34,0->47|3->25|4->32|5->43|7->4|10->45|14->27|15->39|16->34|17->16|20->42|21->15|25->37|27->46|32->26|34->17|37->3|38->36|39->21|42->38|43->5|46->14|47->0|57->10|58->20|59->7,0->47|3->25|4->32|5->43|7->4|10->45|14->27|15->39|17->18|18->9|20->42|21->15|25->37|27->46|32->7|34->17|37->3|38->36|39->21|42->38|43->5|46->14|47->0|57->10|58->20|59->34,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,G-392__remove25arcs__seed0,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-392__remove25arcs__seed0.json,remove25arcs,remove_fixed,296,271,-25,0,25,,3->25|11->19|11->34|11->35|13->28|20->31|20->34|20->42|22->30|24->0|24->22|27->34|27->37|31->7|37->30|40->30|43->18|46->7|46->22|46->37|49->18|50->44|57->7|57->36|58->48,0,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,,5.58593074324324,step2b_poly_d8,3,4,case_c_spoplus_fixes_2stage,1,G-392__remove25arcs__seed0.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,1,1,2,OPTIMAL,172.0215756914352,172.02157569143523,228.90790057182312,228.90790057182312,0.0,0.0,0.0,0.0,271,15,11,192,True,1.0,0.0,15,True,1.0,0.0,15,44|65|72|89|112|155|158|159|194|223|227|241|255|263|269,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,15,5->43|10->45|11->27|15->39|21->15|27->46|30->34|31->48|39->21|43->5|46->14|48->30|57->10|58->11|59->31,5->43|10->45|11->27|15->39|21->15|27->46|30->34|31->48|39->21|43->5|46->14|48->30|57->10|58->11|59->31,5->43|10->45|11->27|15->39|21->15|27->46|30->34|31->48|39->21|43->5|46->14|48->30|57->10|58->11|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,G-392__remove25arcs__seed0,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-392__remove25arcs__seed0.json,remove25arcs,remove_fixed,296,271,-25,0,25,,3->25|11->19|11->34|11->35|13->28|20->31|20->34|20->42|22->30|24->0|24->22|27->34|27->37|31->7|37->30|40->30|43->18|46->7|46->22|46->37|49->18|50->44|57->7|57->36|58->48,0,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,,5.58593074324324,step2b_poly_d8,3,4,case_c_spoplus_fixes_2stage,1,G-392__remove25arcs__seed0.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,2,2,2,OPTIMAL,167.9563971948993,167.9563971948993,219.0978000164032,228.90790057182312,9.810100555419922,0.04285610296049615,4.065178496535935,9.810100555419922,271,15,11,192,False,0.875,0.007380073800738007,14,False,0.875,0.007380073800738007,14,44|65|72|89|112|155|158|159|194|223|229|241|255|263|269,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,15,5->43|10->45|11->27|15->39|21->15|27->46|30->34|31->48|39->21|43->5|46->51|48->30|57->10|58->11|59->31,5->43|10->45|11->27|15->39|21->15|27->46|30->34|31->48|39->21|43->5|46->14|48->30|57->10|58->11|59->31,5->43|10->45|11->27|15->39|21->15|27->46|30->34|31->48|39->21|43->5|46->14|48->30|57->10|58->11|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,G-392__remove25pct__seed0,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-392__remove25pct__seed0.json,remove25pct,remove_fraction,296,222,-74,0,74,,0->7|0->48|1->16|1->22|1->36|1->37|3->35|4->7|4->15|4->16|4->25|4->31|6->16|6->25|6->30|6->51|8->18|8->48|10->15|11->18|19->15|19->28|20->0|20->35|20->47|21->2|21->16|21->28|21->51|22->30|24->0|24->30|24->31|24->43|25->31|26->7|26->31|26->48|26->51|27->34|27->48|30->34|31->7|31->48|32->7|32->15|33->18|36->11|36->35|36->46|37->3|38->7|39->25|39->35|39->42|40->18|40->31|40->34|40->43|40->46|41->7|43->15|47->0|47->22|47->31|50->48|51->7|57->31|57->48|58->7|58->15|58->18|58->31|59->7,0,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,,5.58593074324324,step2b_poly_d8,3,4,case_c_spoplus_fixes_2stage,1,G-392__remove25pct__seed0.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,1,1,2,OPTIMAL,175.5241101110454,175.52411011104542,223.6550009250641,223.6550009250641,0.0,0.0,0.0,0.0,222,16,9,183,True,1.0,0.0,16,True,1.0,0.0,16,13|33|47|54|74|75|94|110|128|138|157|178|183|211|217|221,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,16,3->25|5->43|10->45|11->27|15->39|16->3|21->15|25->16|27->46|34->18|39->21|43->5|46->14|57->10|58->11|59->34,3->25|5->43|10->45|11->27|15->39|16->3|21->15|25->16|27->46|34->18|39->21|43->5|46->14|57->10|58->11|59->34,3->25|5->43|10->45|11->27|15->39|16->3|21->15|25->16|27->46|34->18|39->21|43->5|46->14|57->10|58->11|59->34,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,G-392__remove25pct__seed0,surrogate_experiment_results/decision_analysis/results/density_sensitivity/perturb_seed_robustness/graphs/G-392__remove25pct__seed0.json,remove25pct,remove_fraction,296,222,-74,0,74,,0->7|0->48|1->16|1->22|1->36|1->37|3->35|4->7|4->15|4->16|4->25|4->31|6->16|6->25|6->30|6->51|8->18|8->48|10->15|11->18|19->15|19->28|20->0|20->35|20->47|21->2|21->16|21->28|21->51|22->30|24->0|24->30|24->31|24->43|25->31|26->7|26->31|26->48|26->51|27->34|27->48|30->34|31->7|31->48|32->7|32->15|33->18|36->11|36->35|36->46|37->3|38->7|39->25|39->35|39->42|40->18|40->31|40->34|40->43|40->46|41->7|43->15|47->0|47->22|47->31|50->48|51->7|57->31|57->48|58->7|58->15|58->18|58->31|59->7,0,density_sensitivity_structural_perturbation,frozen_existing_edges_original_scale_new_edges,sample_missing_vertex_arcs,synthetic_step2b_original_scale,sample_existing_vertex_arcs,,5.58593074324324,step2b_poly_d8,3,4,case_c_spoplus_fixes_2stage,1,G-392__remove25pct__seed0.json,2stage_val_mse,2stage,validation_mse_loss,500,9.966801670424774,9.043465714447702,2,2,2,OPTIMAL,172.9327419203027,172.93274192030273,222.5981010198593,223.6550009250641,1.056899905204773,0.004725581367859345,2.591368190742685,1.056899905204773,222,15,9,183,False,0.8235294117647058,0.013513513513513514,14,False,0.8235294117647058,0.013513513513513514,14,13|33|47|54|74|75|94|110|128|157|178|183|211|217|220,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step2_resampling/phase1_runs/step2b_poly_d8/subset_seed=1/model_weights/2stage_best_by_validation_mse_loss.npz,15,3->25|5->43|10->45|11->27|15->39|16->3|21->15|25->16|27->46|39->21|43->5|46->14|57->10|58->11|59->31,3->25|5->43|10->45|11->27|15->39|16->3|21->15|25->16|27->46|34->18|39->21|43->5|46->14|57->10|58->11|59->34,3->25|5->43|10->45|11->27|15->39|16->3|21->15|25->16|27->46|34->18|39->21|43->5|46->14|57->10|58->11|59->34,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
