epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap
0,1.6236203565420875,3.3521429192297485,7.431129592657089,6.826140210554004,24.231224822998048,22.00800140476227
10,2.5895993013977643,2.3713804241315426,6.2043120431900025,5.688548950389028,18.55533203125,17.224860003471374
20,3.3595714270143104,1.5508394200979063,5.804388003349304,5.332155330345034,16.671045074462892,15.209843476295472
30,3.7798094072423045,1.1197227962605354,5.795800483226776,5.358844516634941,15.161337432861329,15.453385085105896
40,3.86578165678408,1.1402384981713736,5.797025313377381,5.3588846663981675,15.161337432861329,15.479649069786072
50,3.7734292567615872,1.3513405382029546,5.785571067333222,5.3286757308989765,14.659188995361328,15.195884605407715
60,3.674212013402707,1.4641206597165606,5.789290726184845,5.322295077636838,15.061632843017579,15.059732303619384
70,3.616503081595923,1.438282464127036,5.787460820674896,5.322268765643239,15.061632843017579,15.059732303619384
80,3.596568028296234,1.3683511900622196,5.784495809078217,5.324862871915102,14.747084808349609,15.070782073974609
90,3.603752222505745,1.3387065229016866,5.783838310241699,5.326686961010099,14.51789077758789,15.127016986846924
100,3.6121375417756854,1.3562474968470895,5.7840144109725955,5.325533425033092,14.51789077758789,15.12467149734497
110,3.6073794592516113,1.3893827261415082,5.785106399059296,5.323795006111264,14.747084808349609,15.041687171936035
120,3.606159394627393,1.3860268652938816,5.784985427856445,5.323947936370969,14.747084808349609,15.041687171936035
130,3.593638499156358,1.3649254383285707,5.784427633285523,5.325063126340509,14.747084808349609,15.054193367004395
140,3.598358192799541,1.3724595911274602,5.7845974326133724,5.324635979399085,14.747084808349609,15.052597160339355
150,3.5954124650304693,1.359860677637467,5.784276158809662,5.325347500622272,14.747084808349609,15.06633871459961
160,3.605856384416561,1.3594535303462794,5.784150524139404,5.325344874769449,14.747084808349609,15.068815971374512
170,3.601974333253377,1.3658553232918036,5.784366619586945,5.324983548790216,14.747084808349609,15.068815971374512
180,3.618024924515491,1.3683533873851952,5.784334208965301,5.324835841208697,14.747084808349609,15.068815971374512
190,3.5925081406881403,1.3489223639592518,5.784088432788849,5.326031572490931,14.747084808349609,15.102798320770264
200,3.5972092258397885,1.3706856261473033,5.784555280208588,5.324734240531922,14.747084808349609,15.051183059692383
210,3.6192138357308465,1.3892506364440318,5.785042796134949,5.323797821328044,14.747084808349609,15.05253946685791
220,3.617518988085756,1.3748628305372064,5.784548892974853,5.324485997796058,14.747084808349609,15.05296755218506
230,3.6134876252082853,1.3649003342595867,5.784244582653046,5.325025561630726,14.747084808349609,15.074953117370605
240,3.633318616383616,1.3718491731079274,5.7843984961509705,5.324690796077252,14.747084808349609,15.0682836227417
250,3.6283615958056474,1.3551695052094492,5.783925523757935,5.325629936665297,14.51789077758789,15.115662761688233
260,3.6369907525561254,1.3856925439307883,5.784862065315247,5.324015533104539,14.747084808349609,15.049523246765137
270,3.610305673773672,1.3517015942429913,5.783933093547821,5.325816335096955,14.747084808349609,15.103142711639403
280,3.6140772679951025,1.3733740230603868,5.784510729312896,5.3245617771148686,14.747084808349609,15.052478057861329
290,3.651782335343494,1.3831415862633778,5.784764788150787,5.32423511198163,14.747084808349609,15.054074264526367
300,3.6060625828361026,1.3824821022020137,5.784856882095337,5.324114034280181,14.747084808349609,15.059245208740235
310,3.600337388144482,1.3533133499815364,5.784061334133148,5.325729445368052,14.747084808349609,15.102798320770264
320,3.6154898465853993,1.3882576175328636,5.785019946098328,5.323839263528585,14.747084808349609,15.05253946685791
330,3.6101365072871427,1.4147093947739793,5.786179077625275,5.322846556872129,14.747084808349609,15.023935699462891
340,3.6115144912023065,1.3606663955879232,5.784131863117218,5.325269654870033,14.747084808349609,15.077338226318359
350,3.605620500071182,1.3322908750724192,5.783782951831817,5.327142278686166,14.659188995361328,15.13516077041626
360,3.648736761358267,1.353279908619508,5.783867604732514,5.3258669595569375,14.659188995361328,15.13516077041626
370,3.6228014497194927,1.3615812080796716,5.784106059074402,5.325229352489114,14.659188995361328,15.122808010101318
380,3.5972076266214086,1.3985523752706073,5.785570034980774,5.323445498168469,14.747084808349609,15.04905926513672
390,3.6196829141727713,1.352081357115972,5.78388017654419,5.325798378482461,14.51789077758789,15.119118907928467
400,3.6134768075514883,1.3380213799710625,5.783747053146362,5.326728851243853,14.659188995361328,15.136429821014405
410,3.5782465519206537,1.4037858112785004,5.786018438339234,5.323362266495824,14.747084808349609,15.035008308410644
420,3.627915368102342,1.3553095632053553,5.783929131031036,5.325619461119175,14.51789077758789,15.115662761688233
430,3.6247313593864536,1.364576095690376,5.784188776016236,5.325061879783869,14.51789077758789,15.080840202331544
440,3.5917709679939684,1.3665077931418803,5.784497327804566,5.324983129799366,14.747084808349609,15.053640991210937
450,3.615908928693803,1.3554798045836256,5.783969972133637,5.32558172558248,14.747084808349609,15.104305644989013
460,3.5930537981547612,1.375776818374245,5.784766993522644,5.324483337521553,14.747084808349609,15.059581001281739
470,3.6314849480047697,1.341935647248029,5.783689501285553,5.326500865876675,14.659188995361328,15.146598621368408
480,3.66671932054108,1.3682503608976069,5.7843500208854675,5.325157101988792,14.659188995361328,15.136429821014405
490,3.6026551104164466,1.364034207418986,5.784306569099426,5.32508523593843,14.888383026123046,15.084296348571778
500,3.5772241526266337,1.3550385692205291,5.78443064212799,5.325732905134559,14.888383026123046,15.084296348571778
