epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap
0,1.6236203565420875,3.3521429192297485,5.135844554901123,4.672949120923877,6.750565611521403,5.998432260513305
10,2.6066764583483537,2.4186886007240913,4.0000113120675085,3.5966858517229556,2.676068744659424,2.6296142501831055
20,3.49695185460112,2.1220365164552675,3.4884876756866774,3.112737987309694,1.5148394584655762,1.4328200263977051
30,4.2513899603713625,2.506241825388818,3.1418458810448646,2.7898170804977416,1.4843984540303548,1.3871743431091308
40,4.889657745379336,2.8639231147123314,2.9334164788325627,2.5960981037914754,1.4595843442281087,1.3827591400146484
50,5.439086888304637,2.9875485561700765,2.797397012313207,2.4681389483213425,1.4139371045430502,1.358681957244873
60,5.908257839857278,3.0704091228202888,2.704032360514005,2.380592521458864,1.3466425959269206,1.3124412231445313
70,6.307705700798132,3.212333939832432,2.636787632505099,2.318173396408558,1.3400588607788086,1.316392400741577
80,6.657456625775692,3.3521952188538244,2.5866784753402072,2.271907231897116,1.3175030263264973,1.3177243213653564
90,6.971362410478197,3.461318375966539,2.548504868944486,2.2364170181155205,1.3166812388102214,1.3030676593780517
100,7.252880747208001,3.5719992943718126,2.518815161585808,2.2087254213392735,1.3166812388102214,1.2997629222869873
110,7.508715364860902,3.660672658908598,2.4953521835803985,2.1866305680274962,1.3105690638224283,1.3012446479797364
120,7.744458399258476,3.72315331882997,2.476547335386276,2.1686292518377304,1.3048821131388346,1.2917243728637695
130,7.95964551713909,3.8021998212585264,2.4612459633747736,2.1540598670244218,1.3009069442749024,1.29448876953125
140,8.155383322440066,3.8861909592508734,2.448646119435628,2.1422760882079603,1.3009069442749024,1.2886995124816893
150,8.337861466590539,3.951482319015817,2.438308124144872,2.132514684587717,1.3045785649617514,1.2868044109344483
160,8.506852554691507,4.011530258410888,2.429700514674187,2.1243981988430023,1.334536247253418,1.2785372104644774
170,8.66242265853032,4.074218030477689,2.42256229698658,2.1176454456746576,1.319424425760905,1.2820770282745362
180,8.805564622185315,4.1265213617886065,2.416684771378835,2.1119992027282715,1.319630241394043,1.2725202350616456
190,8.938356648806945,4.1742182752667345,2.4118510047594706,2.1072608899474146,1.319630241394043,1.2773089466094971
200,9.059714951506082,4.229413234690011,2.4077411528428394,2.1033669503331183,1.319630241394043,1.2773089466094971
210,9.171171190834709,4.279414600457629,2.4043115198612215,2.1001364244818688,1.320795415242513,1.2760574016571045
220,9.27513039767393,4.317221532443572,2.4015107719103495,2.0973677237033845,1.321082255045573,1.2791845989227295
230,9.372347546485823,4.354705748257955,2.39917773048083,2.095064604103565,1.321082255045573,1.2794141445159912
240,9.463914033279062,4.374122940589331,2.3972936157385507,2.0930403177142143,1.313369255065918,1.2715928478240968
250,9.544256928541914,4.414833610417344,2.3956795366605124,2.09150863558054,1.313369255065918,1.2715928478240968
260,9.619038641631906,4.451429624473156,2.3943250334262847,2.090220925807953,1.313369255065918,1.2715928478240968
270,9.690871923999511,4.465915300985885,2.393234821955363,2.0889662261605264,1.3133389155069988,1.280834405899048
280,9.75556072135895,4.482593408441885,2.3923457690080006,2.087967134833336,1.3140229161580403,1.2785417976379394
290,9.813455507640338,4.515334732513754,2.3915135673681895,2.087235715687275,1.3140229161580403,1.2785417976379394
300,9.869800721861028,4.5357779355568955,2.390836524566015,2.0865312207341193,1.3140229161580403,1.2785417976379394
310,9.920800595517095,4.54928472889722,2.390305988788605,2.0859168867468836,1.3013252385457357,1.276009304046631
320,9.964995302164958,4.570382289038846,2.3898431046803794,2.0854645512700083,1.3013252385457357,1.276009304046631
330,10.005250537542548,4.584696780069217,2.3894824691613517,2.0850659051537512,1.2984460830688476,1.2677948837280273
340,10.04058414763291,4.601176114799544,2.3891715010007224,2.084752252519131,1.2984460830688476,1.2677948837280273
350,10.074200963584728,4.620491634820723,2.3888904372851054,2.084507972419262,1.2984460830688476,1.268111385345459
360,10.105756785498558,4.6304578641314915,2.388681388696035,2.084251692354679,1.2984460830688476,1.2677948837280273
370,10.133285646961657,4.6465617237850925,2.38848835905393,2.0840844929218294,1.2984460830688476,1.268111385345459
380,10.15729797997706,4.664146960601798,2.3883578379948935,2.083981165766716,1.2984460830688476,1.268111385345459
390,10.184356383932949,4.66296759796551,2.3882362369696297,2.083730220079422,1.2984460830688476,1.2751897315979004
400,10.20753973087576,4.6649000748189895,2.3881449770927428,2.0835542900562287,1.303729591369629,1.2786079826354981
410,10.225048749091897,4.68806447784634,2.388055109977722,2.0835656211972235,1.303729591369629,1.2713765411376954
420,10.244520591149838,4.674725772362451,2.3880146785577137,2.083344638288021,1.3057659149169922,1.284022331237793
430,10.258045739494136,4.684718575339314,2.387953523397446,2.0833037311434746,1.3057659149169922,1.284022331237793
440,10.267503262849957,4.70203089347509,2.3879130216439566,2.083339879333973,1.304599749247233,1.2764743881225586
450,10.279912797642723,4.698659037445347,2.3878856031099955,2.083230535507202,1.304599749247233,1.284022331237793
460,10.29205819526265,4.69965005904599,2.387860513130824,2.083159467160702,1.3057659149169922,1.284022331237793
470,10.304333246060233,4.701620093027555,2.3878384105364483,2.0830985842943193,1.3057659149169922,1.284022331237793
480,10.31469022713845,4.712599884185589,2.3878150820732116,2.083097873389721,1.3057659149169922,1.284022331237793
490,10.324491281318684,4.711087285382815,2.3877959454059603,2.0830373250246046,1.3057659149169922,1.284022331237793
500,10.332452645595202,4.716976145762927,2.3877854267756145,2.083025692641735,1.3057659149169922,1.284022331237793
