regime,graph_id,seed_count,subset_seed_min,subset_seed_max,spo_better_count,spo_better_rate,spo_better_wilson95_low,spo_better_wilson95_high,meaningful_spo_benefit_count,meaningful_spo_benefit_rate,meaningful_spo_benefit_wilson95_low,meaningful_spo_benefit_wilson95_high,strict_case_c_count,strict_case_c_rate,strict_case_c_wilson95_low,strict_case_c_wilson95_high,strong_case_c_count,strong_case_c_rate,strong_case_c_wilson95_low,strong_case_c_wilson95_high,correction_count,correction_rate,correction_wilson95_low,correction_wilson95_high,exact_rank2_promotion_count,exact_rank2_promotion_rate,exact_rank2_promotion_wilson95_low,exact_rank2_promotion_wilson95_high,topk_promotion_count,topk_promotion_rate,topk_promotion_wilson95_low,topk_promotion_wilson95_high,mean_delta_pp,median_delta_pp,q25_delta_pp,q75_delta_pp,mean_two_stage_rank1_gap_pct,median_two_stage_rank1_gap_pct,q25_two_stage_rank1_gap_pct,q75_two_stage_rank1_gap_pct,mean_spoplus_rank1_gap_pct,median_spoplus_rank1_gap_pct,q25_spoplus_rank1_gap_pct,q75_spoplus_rank1_gap_pct,mean_two_stage_rank2_gap_pct,median_two_stage_rank2_gap_pct,q25_two_stage_rank2_gap_pct,q75_two_stage_rank2_gap_pct,mean_spoplus_rank2_gap_pct,median_spoplus_rank2_gap_pct,q25_spoplus_rank2_gap_pct,q75_spoplus_rank2_gap_pct
step2c_poly_d8_mult_eps050,G-1460.json,50,0,49,50,1.0,0.9286499658256813,1.0,50,1.0,0.9286499658256813,1.0,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,6.315014637214136,6.315014637214135,6.315014637214135,6.315014637214135,11.885612886834517,11.885612886834512,11.885612886834512,11.885612886834512,5.570598249620382,5.570598249620376,5.570598249620376,5.570598249620376,12.596412817870302,12.596412817870304,12.596412817870304,12.596412817870304,4.128920212628995,4.128920212628991,4.128920212628991,4.128920212628991
step2c_poly_d8_mult_eps050,G-1466.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,-10.89250061487476,-11.346354807161203,-11.346354807161203,-11.346354807161203,1.4209435855989891,1.4209435855989874,1.4209435855989874,1.4209435855989874,12.313444200473743,12.76729839276019,12.76729839276019,12.76729839276019,12.767298392760189,12.76729839276019,12.76729839276019,12.76729839276019,1.8747977778854372,1.4209435855989874,1.4209435855989874,1.4209435855989874
step2c_poly_d8_mult_eps050,G-1470.json,50,0,49,50,1.0,0.9286499658256813,1.0,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.7899945516275089,0.78999455162751,0.78999455162751,0.78999455162751,9.734100708349487,9.734100708349477,9.734100708349477,9.734100708349477,8.944106156721958,8.944106156721967,8.944106156721967,8.944106156721967,10.151030768393568,10.151030768393559,10.151030768393559,10.151030768393559,9.734100708349487,9.734100708349477,9.734100708349477,9.734100708349477
step2c_poly_d8_mult_eps050,G-1471.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.0,0.0,0.0,0.0,8.482975611740798,8.482975611740793,8.482975611740793,8.482975611740793,8.482975611740798,8.482975611740793,8.482975611740793,8.482975611740793,5.51683764577896,5.516837645778957,5.516837645778957,5.516837645778957,5.51683764577896,5.516837645778957,5.516837645778957,5.516837645778957
step2c_poly_d8_mult_eps050,G-1473.json,50,0,49,50,1.0,0.9286499658256813,1.0,50,1.0,0.9286499658256813,1.0,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,8.469109986213827,8.469109986213832,8.469109986213832,8.469109986213832,9.591987717142516,9.591987717142526,9.591987717142526,9.591987717142526,1.1228777309286933,1.1228777309286944,1.1228777309286944,1.1228777309286944,7.515437078478329,7.515437078478329,7.515437078478329,7.515437078478329,3.236113355126367,3.2361133551263666,3.2361133551263666,3.2361133551263666
step2c_poly_d8_mult_eps050,G-1476.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.0,0.0,0.0,0.0,11.897668445749781,11.897668445749774,11.897668445749774,11.897668445749774,11.897668445749781,11.897668445749774,11.897668445749774,11.897668445749774,11.208807392319668,11.20880739231967,11.20880739231967,11.20880739231967,11.208807392319668,11.20880739231967,11.20880739231967,11.20880739231967
step2c_poly_d8_mult_eps050,G-1478.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.0,0.0,0.0,0.0,6.906089273357147,6.9060892733571455,6.9060892733571455,6.9060892733571455,6.906089273357147,6.9060892733571455,6.9060892733571455,6.9060892733571455,6.02347107913448,6.023471079134477,6.023471079134477,6.023471079134477,6.832670485725347,7.468470019475309,6.023471079134477,7.468470019475309
step2c_poly_d8_mult_eps050,G-1481.json,50,0,49,47,0.94,0.8378265662912299,0.9793854036353695,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.46667803539379826,1.1608115691612717,1.1608115691612717,1.1608115691612717,14.863548697950138,14.863548697950147,14.863548697950147,14.863548697950147,14.396870662556346,13.702737128788876,13.702737128788876,13.702737128788876,10.597998352041682,10.523744019998485,10.523744019998485,10.523744019998485,13.039699209101844,7.549749867392601,7.549749867392601,25.271629358246766
step2c_poly_d8_mult_eps050,G-1491.json,50,0,49,50,1.0,0.9286499658256813,1.0,48,0.96,0.8653966212204534,0.9889613473391734,48,0.96,0.8653966212204534,0.9889613473391734,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,14.644768366881902,15.22270801460455,15.22270801460455,15.22270801460455,19.01089894942308,19.010898949423055,19.010898949423055,19.010898949423055,4.366130582541166,3.7881909348185063,3.7881909348185063,3.7881909348185063,9.990557930685272,9.990557930685275,9.990557930685275,9.990557930685275,10.641247315030826,9.631686255850475,9.631686255850475,9.631686255850475
step2c_poly_d8_mult_eps050,G-1493.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.0,0.0,0.0,0.0,12.919647581308945,12.919647581308954,12.919647581308954,12.919647581308954,12.919647581308945,12.919647581308954,12.919647581308954,12.919647581308954,11.22863789599535,11.228637895995353,11.228637895995353,11.228637895995353,6.045546637752547,6.045546637752549,6.045546637752549,6.045546637752549
