epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,72.00578251182743,68.31790249472199,0.45205574687869626,0.44640042530771623,6.478965181171273,5.998432241974398,0.0,0.0,0.22083333333333333,0.241
10,2.6174078940373504,4.327513919607165,5.057489575685036,47.872713333737444,44.921437347712505,0.29980079198255133,0.2930244369119808,5.310508254862701,4.969278543157503,0.0,0.0,0.25333333333333335,0.269
20,3.569626587774866,5.153495413132678,6.269030941806619,32.61873802733596,30.466421931598227,0.20453319239463283,0.1988663414383322,4.640940581184501,4.366692497186363,0.0,0.0005,0.2758333333333333,0.294
30,4.4303951070914795,5.695780885550415,7.215976766948574,24.081659610783905,22.59062255961047,0.15141968561756347,0.14781163261535807,4.107470918803786,3.875171197162941,0.0008333333333333334,0.0035,0.29833333333333334,0.321
40,5.170132130051521,5.922033781923025,7.861345327386949,19.158729373101394,18.010040826041763,0.12076525894721016,0.11811163969425206,3.610543505468716,3.457226589653641,0.006666666666666667,0.009,0.3225,0.346
50,5.794202758891825,5.901339116217153,8.270343945432034,15.879631148039117,14.967676426956661,0.1002491910266392,0.0983380391738311,3.007662502617265,3.027355598045513,0.015833333333333335,0.017,0.35583333333333333,0.373
60,6.326155699866026,5.727224757315462,8.533542603148739,13.415273629272328,12.662191751875435,0.08477142716096292,0.08327254071638684,2.5163610061630606,2.5435047905314714,0.025,0.0245,0.38666666666666666,0.413
70,6.78998106571652,5.47510641340695,8.72242128717243,11.4726482232837,10.818166918938466,0.07250601398653397,0.07114948558069517,2.231480506481603,2.1240844848174603,0.03166666666666667,0.03,0.4141666666666667,0.4485
80,7.198613659644516,5.194127710534784,8.876880155446841,9.96570567405681,9.375499446141744,0.06294343685382058,0.06160499383990151,1.8498055818366508,1.7779012871049344,0.03833333333333333,0.0395,0.4533333333333333,0.483
90,7.559367125268888,4.920404581110607,9.01966809679881,8.832877934291213,8.290758702041101,0.05574046719491005,0.05439040862034349,1.6404368311942865,1.5483872406892478,0.04666666666666667,0.048,0.4708333333333333,0.51
100,7.878264059460259,4.685477135817811,9.166282811524784,8.023044081933872,7.507780727209393,0.05056965656912746,0.049182903460568736,1.4569384147413076,1.400197290627286,0.051666666666666666,0.055,0.5058333333333334,0.5335
110,8.159460418179238,4.512388755916029,9.324078860689195,7.470888640671289,6.978550115994435,0.04705663288628396,0.0456677248268173,1.3956518343028923,1.352249894807115,0.056666666666666664,0.063,0.515,0.548
120,8.40613531491948,4.409433944695147,9.49242954387159,7.097382985551579,6.6372070267844885,0.0447083809393222,0.043421287673322144,1.3094334239823122,1.32168624573946,0.0625,0.0685,0.5341666666666667,0.5625
130,8.61933359525255,4.3861364166147725,9.671148033786038,6.847287455478898,6.404099455572334,0.04316348396826653,0.04191662102526528,1.2983011751932403,1.3158395970277488,0.07333333333333333,0.081,0.5358333333333334,0.563
140,8.801996320650957,4.433607785030599,9.855557681848193,6.652643729333835,6.224953480959284,0.04196866570804113,0.04076740060386361,1.3010382566414773,1.3082650974430143,0.085,0.091,0.5391666666666667,0.5625
150,8.962349349314383,4.512851859931606,10.034417659677322,6.4930501030421315,6.08000434302486,0.040985257171782516,0.03983661873004498,1.295839590759327,1.3154018482603134,0.09166666666666666,0.0975,0.5391666666666667,0.563
160,9.108574076273738,4.594143254416597,10.201581933458531,6.360515331015178,5.960234625210446,0.04016493981430723,0.03906794203110999,1.3032237566572924,1.323116397138685,0.09583333333333334,0.1135,0.5383333333333333,0.5625
