epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap
0,1.6236203565420875,3.3521429192297485,4.995062409341335,4.672949120923877,6.870835418701172,5.998432260513305
10,2.6065792779413504,2.4179355542940484,3.8783926510810853,3.5967298146486284,2.6294494247436524,2.6297683563232424
20,3.4976181859082685,2.09888986036196,3.3829898765683173,3.115815178155899,1.4032521057128906,1.4109117355346679
30,4.254049690287413,2.4626360096428024,3.044608848392963,2.79141006205976,1.3380502700805663,1.3747410774230957
40,4.892838877718654,2.8326012608274613,2.8425467056035996,2.5950514830052853,1.3380502700805663,1.3782897300720214
50,5.441096511631887,2.9705717815592396,2.7138591235876084,2.4677534636557104,1.4059933853149413,1.3505802555084228
60,5.908439171820196,3.0362570861561524,2.6261465740203858,2.3811977902650834,1.389670066833496,1.318901340484619
70,6.30780563516234,3.164512300814409,2.56180521607399,2.318878989577293,1.338953094482422,1.298422327041626
80,6.657322536386467,3.3071297440047207,2.512715892791748,2.272262424975634,1.338953094482422,1.3016226634979249
90,6.970877983958965,3.4036952406664334,2.4759713977575304,2.2370075157284735,1.338953094482422,1.292526439666748
100,7.25538837592064,3.493551676278434,2.447511278986931,2.209119506329298,1.324336166381836,1.290127426147461
110,7.511552839291479,3.5857041249490957,2.4245616459846495,2.1870004885196686,1.324336166381836,1.2894951210021972
120,7.7433420538462725,3.6612893769034307,2.4062869614362716,2.169338871717453,1.324336166381836,1.2807880115509034
130,7.955469305432287,3.757451854707649,2.3908220678567886,2.154602871477604,1.3148361206054688,1.2744651126861573
140,8.152041633692935,3.8265538222656565,2.3786756128072737,2.1427373374402525,1.2695006561279296,1.2725657405853272
150,8.33436610672529,3.894665823238297,2.3685574811697006,2.132930152893066,1.2695006561279296,1.27586395072937
160,8.498860964470106,3.9631129335396604,2.3602329647541045,2.124939226448536,1.2695006561279296,1.2748353061676025
170,8.647741332170106,4.036284611363234,2.35340658724308,2.118316568136215,1.2695006561279296,1.2748353061676025
180,8.786216448915928,4.077935785018398,2.3481413561105726,2.112840104043484,1.2695006561279296,1.2744927082061768
190,8.917791441244088,4.10170176194669,2.3440569853782653,2.108271129488945,1.2711476135253905,1.2794790134429932
200,9.037557345161105,4.145771538585779,2.340394387245178,2.1043245644569395,1.2330545806884765,1.2747229080200195
210,9.147423382610677,4.188727034998994,2.337263593673706,2.1009964421987535,1.2330545806884765,1.273412136077881
220,9.246087983295448,4.232027558065363,2.334680927991867,2.098243679225445,1.2489051055908202,1.2719440841674805
230,9.33766479348072,4.275073706337452,2.332590571641922,2.095902895331383,1.2489051055908202,1.2719440841674805
240,9.421001482099573,4.307413139883525,2.3310153341293334,2.0940163730978965,1.2489051055908202,1.279779884338379
250,9.502067553281712,4.314227978363983,2.3300289607048033,2.09250267547369,1.249597625732422,1.2832928047180177
260,9.57758361339387,4.336846660003221,2.3289919364452363,2.0911024082899092,1.249597625732422,1.2911058464050293
270,9.647643075279605,4.374933900095111,2.3278418910503387,2.0897732946276664,1.249597625732422,1.2911058464050293
280,9.709859803401374,4.399000563766979,2.3270657014846803,2.0887745589613913,1.249597625732422,1.2911058464050293
290,9.769078533929735,4.423045984796443,2.326362992525101,2.087894419848919,1.249597625732422,1.2911058464050293
300,9.82142282001824,4.460673988853591,2.3256505227088926,2.0870977069139482,1.249597625732422,1.2911058464050293
310,9.874558105388788,4.4516171140124605,2.325522383451462,2.086606046259403,1.2569990921020509,1.2931655960083008
320,9.921107803873024,4.469898202641117,2.325158599615097,2.08606114423275,1.2569990921020509,1.2931655960083008
330,9.959708709422728,4.480735270716654,2.324947887659073,2.085675639331341,1.2569990921020509,1.2916283874511718
340,9.989354408628193,4.5213505931955424,2.324458204507828,2.0851842767000197,1.2569990921020509,1.2912201385498048
350,10.025469325046085,4.509679199135592,2.324539804458618,2.0850036308169364,1.2569990921020509,1.2916283874511718
360,10.051926128706276,4.517573917527694,2.3244410026073457,2.0847895155549048,1.2569990921020509,1.2907452392578125
370,10.068429066307928,4.5592640875939585,2.3240251433849335,2.08445327603817,1.2569990921020509,1.293634796142578
380,10.091048492962273,4.550371745407069,2.324087108373642,2.0843473770022394,1.2569990921020509,1.293634796142578
390,10.111936098261056,4.559182305873593,2.324017964601517,2.08418675082922,1.2569990921020509,1.293634796142578
400,10.130404232137442,4.567917045402228,2.3239471912384033,2.084045882880688,1.2569990921020509,1.293634796142578
410,10.147923408051598,4.570230430141176,2.3239355754852293,2.083953308939934,1.2569990921020509,1.293634796142578
420,10.162257036447583,4.582841903552974,2.323835813999176,2.0838222415447234,1.2569990921020509,1.293634796142578
430,10.17592073299089,4.569290753861437,2.324012997150421,2.0838510420918466,1.2569990921020509,1.2857331924438478
440,10.184905758897518,4.583303191504723,2.3238743364810945,2.0837217664122583,1.2569990921020509,1.2853249435424805
450,10.197723372471502,4.5845647555895646,2.3238888716697694,2.083668126106262,1.2569990921020509,1.2857331924438478
460,10.207966760892019,4.585326166384064,2.323903751373291,2.08362921833992,1.2569990921020509,1.2857331924438478
470,10.217866430222669,4.603883856099928,2.3237280571460723,2.0834897329211235,1.2569990921020509,1.2863190460205078
480,10.233858495714522,4.560147093571423,2.3243376243114473,2.083814481317997,1.2569990921020509,1.2813282899856568
490,10.244032675616639,4.574348910453582,2.3241426515579224,2.0836441175341607,1.2569990921020509,1.281197639465332
500,10.247714487198923,4.633285246633318,2.3235616183280943,2.0832783141732216,1.2569990921020509,1.293026454925537
