epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,53.90982483448729,51.615386326905664,0.3793154348785702,0.3722500474051557,4.88325796186924,3.828825340293348,0.0,0.0,0.3,0.3005
10,2.615266506300374,4.313325181003145,5.044243552412232,29.501068576380064,27.67899227253577,0.20932929264314892,0.20022690516962324,3.8948018985986708,2.960905695077032,0.0,0.0,0.34,0.34
20,3.541069391590795,4.998975718865333,6.126086081166863,17.729976950198385,16.36503364469979,0.12699683484800112,0.11902996522563794,3.204665901660919,2.438481549639255,0.0,0.0,0.38,0.378
30,4.342346848157114,5.253395061952619,6.815727094496096,11.855494693948009,10.808692594506816,0.08490721365724088,0.07879767220987074,2.136931964159012,1.9318048474863172,0.02,0.005,0.42,0.426
40,5.019094442152203,5.165969247815779,7.202676397605369,7.737034756625353,7.064974555717514,0.05545086028211256,0.051509643849412826,1.5919719588756562,1.44707994633168,0.04,0.024,0.46,0.4785
50,5.579564909583794,4.884152983294294,7.41528792053831,4.966960241570625,4.541623423198193,0.03567714610939065,0.03323218941696749,0.886849969625473,0.9510857404619455,0.06,0.057,0.54,0.5565
60,6.007517426972834,4.500982929272005,7.506604622929085,3.108224922114012,2.834564609559862,0.022418362023401087,0.02078257599671144,0.6829299771785736,0.5696165882870555,0.12,0.1265,0.62,0.64
70,6.339645554600844,4.084199303237325,7.5413387211114244,1.730337814809518,1.6478580130491354,0.012519954363305108,0.012055228424340871,0.3210940158367157,0.2889095862209797,0.18,0.202,0.72,0.7295
80,6.587127732821047,3.697534210536625,7.5539400981599565,0.978441336464696,0.9539215643340174,0.006937638108453985,0.006932835693533402,0.2784879994392395,0.16281714571639896,0.3,0.302,0.76,0.7935
90,6.7465200170047535,3.4076345874499077,7.558273997509665,0.7164552383302352,0.7141807664597065,0.004946886450467868,0.005172456867328644,0.19255001783370973,0.13692965007573366,0.46,0.394,0.84,0.8275
100,6.832941284970925,3.275846384331763,7.577615465144666,0.708785435696746,0.7012027526238723,0.004860011652233389,0.005099834401247669,0.1825580406188965,0.1323745530731976,0.36,0.36,0.86,0.8215
110,6.877462955554371,3.2895458428351687,7.623687333379879,0.6986828997157,0.6909263044980678,0.004784559575108237,0.0050257222416612325,0.1825580406188965,0.13046180367842317,0.36,0.3685,0.86,0.821
120,6.905911809828976,3.359505276801903,7.679706610932162,0.6789886043957807,0.6711986086786119,0.004641262277926823,0.004872754259374865,0.19255001783370973,0.13037795116379858,0.46,0.4055,0.84,0.8235
130,6.9324508555226085,3.4085981752944674,7.7251159463697965,0.6722902997570014,0.6625608519368328,0.004588437218202164,0.0048054394770829685,0.19255001783370973,0.13504110169410705,0.52,0.4235,0.84,0.8275
140,6.961363670028403,3.416407052077656,7.754509738976234,0.6677193633877578,0.656631345823796,0.004550153002659852,0.004762960746110532,0.19255001783370973,0.13546690168976783,0.52,0.431,0.84,0.827
150,6.991137551061593,3.40454789792276,7.776049809968669,0.6629342061643558,0.6520955101292926,0.004511274994151425,0.004732930305609517,0.19255001783370973,0.13211925030872226,0.48,0.429,0.84,0.8225
160,7.018546902210761,3.410492974359451,7.803298209519321,0.6590613082216643,0.647209941185718,0.00447974784462442,0.004698318542664218,0.19255001783370973,0.1302409507893026,0.5,0.433,0.84,0.8235
170,7.042212757060535,3.429682606609367,7.832974102969125,0.6557679034581381,0.6419351744869476,0.0044513091162155195,0.004659045257837066,0.19255001783370973,0.13303245062753558,0.5,0.4405,0.84,0.822
180,7.0666555292002045,3.4377244288098696,7.858471200991448,0.6527435373785079,0.6376319322782529,0.004426248173204192,0.004628262280882406,0.19255001783370973,0.13030930074676872,0.5,0.443,0.84,0.823
190,7.09031428217607,3.4436142914701082,7.882324277042092,0.650308481678272,0.6337644879356713,0.0044056311543456475,0.004600848489528051,0.19255001783370973,0.13010305202379824,0.52,0.4455,0.84,0.824
200,7.110097790248157,3.460791337895056,7.9076271580886495,0.6477594577600615,0.6296448283143041,0.004382585058554448,0.004569901939675858,0.19255001783370973,0.13242930075153708,0.54,0.4515,0.84,0.8215
210,7.129632101065159,3.472741416262403,7.930421605486242,0.645713428023914,0.6260928427060012,0.004363729821772288,0.0045438121326305805,0.19255001783370973,0.13151995093747973,0.54,0.454,0.84,0.8225
220,7.1495156561374555,3.480051525059007,7.951498772836484,0.6439341169093619,0.6228719186451355,0.004347081162750114,0.004520682092649382,0.19255001783370973,0.1316695006005466,0.54,0.457,0.84,0.8225
230,7.168096355176219,3.491565225732613,7.973244827711979,0.6421744402220595,0.6196416985992975,0.004331205858583609,0.004496823283304444,0.19255001783370973,0.1333613506220281,0.58,0.4615,0.84,0.8215
240,7.18819086763708,3.4961083661981887,7.993301048864736,0.6403621192535227,0.6167136196592544,0.0043137736359654165,0.0044761391184228215,0.19255001783370973,0.1311254505775869,0.56,0.462,0.84,0.8225
250,7.207579670220298,3.5060337352194684,8.01507811908717,0.638541780452353,0.6136162304923362,0.0042970495891492076,0.004453386830367222,0.19255001783370973,0.1304994509331882,0.58,0.4645,0.84,0.824
260,7.227784548917253,3.5140435846509366,8.036751321298512,0.6367433670998851,0.6106107255995359,0.00428011798247063,0.0044316552975013435,0.19255001783370973,0.1314284004084766,0.58,0.4665,0.84,0.8225
270,7.24831841914241,3.52215271172479,8.058764150289386,0.6349144800042937,0.6076146698401675,0.004262969830589096,0.004410099249678224,0.19255001783370973,0.12880255116149783,0.56,0.47,0.84,0.8235
280,7.267894765720191,3.531421941016685,8.080422962387365,0.6336281443186464,0.6047317201184446,0.004251600726375069,0.004389120856921509,0.19255001783370973,0.12882045162841677,0.58,0.473,0.84,0.8245
290,7.2837736589358215,3.5405915901654454,8.098712707767673,0.6327222758538369,0.6023862645742095,0.004244471327031644,0.004371836475763023,0.19255001783370973,0.1303468008749187,0.58,0.4785,0.84,0.8235
300,7.297766365388342,3.548296005479092,8.114665641065702,0.6319288616772829,0.6003791286041135,0.004238239354942312,0.0043571517996610475,0.19255001783370973,0.1319900006763637,0.58,0.482,0.84,0.822
310,7.3112476763710195,3.5555641349072085,8.12996795213112,0.631166440181416,0.5984784396869407,0.0042322559459374845,0.0043432560123154666,0.19255001783370973,0.13092725069448352,0.58,0.4845,0.84,0.823
320,7.324705510756504,3.5627614561398757,8.145218229897994,0.6304060964497985,0.5966227724343421,0.004226290775220005,0.004329696209955907,0.19255001783370973,0.13096385062858462,0.58,0.487,0.84,0.8235
330,7.338312123445271,3.570017278427269,8.16062792862002,0.6296376187346465,0.5947851398961581,0.004220262491132883,0.004316285528740139,0.19255001783370973,0.1317236507795751,0.58,0.4885,0.84,0.8225
340,7.352127538016394,3.5773769254841516,8.176270849369256,0.6288574452552426,0.5929590517737249,0.004214142710434571,0.004302928898919754,0.19255001783370973,0.12990110064670443,0.58,0.49,0.84,0.824
350,7.366171946510232,3.5848558973835676,8.192171931213363,0.6280643745575503,0.5911043206153372,0.004207921850921796,0.0042893851415039715,0.19255001783370973,0.13180565099045635,0.58,0.4915,0.84,0.823
360,7.380451456687778,3.5924591331552276,8.208338828771334,0.6272580399902173,0.589244176202071,0.004201596980453174,0.004275817846902372,0.19255001783370973,0.13217680076882243,0.58,0.4945,0.84,0.823
370,7.39496724020761,3.600187855987196,8.224773132563683,0.6264383676615793,0.5873783582634439,0.004195167499479891,0.004262208376636162,0.19255001783370973,0.13321615051850677,0.58,0.497,0.84,0.8225
380,7.4097187786025,3.608042003015555,8.241474350715352,0.6256053840984664,0.5855274698071096,0.004188633608983058,0.004248696771208923,0.19255001783370973,0.13211925030872226,0.58,0.4985,0.84,0.8235
390,7.424705011999168,3.616021086073037,8.258441318440811,0.624759148167254,0.5836736602436778,0.004181995768174444,0.004235167729255445,0.19255001783370973,0.13394180044159293,0.58,0.499,0.84,0.8215
400,7.43992474321442,3.624124495275868,8.275672694225692,0.6238997271148529,0.5818231414773677,0.004175254503620037,0.004221675563432684,0.19255001783370973,0.13159020117297768,0.58,0.5,0.84,0.824
410,7.455376777797275,3.6323516049634104,8.29316713210334,0.6230271882561573,0.5799573207465203,0.004168410342992453,0.004208101345641256,0.19255001783370973,0.13289695074781777,0.58,0.502,0.84,0.823
420,7.471059970649114,3.6407018096484505,8.31092333930551,0.6221415961979847,0.5780988311014933,0.004161463792925392,0.0041945504594894135,0.19255001783370973,0.13244720103964208,0.58,0.505,0.84,0.823
430,7.486973239759985,3.649174535276272,8.32894009354077,0.6212430120125012,0.5762615534445577,0.004154415332398709,0.004181136263330286,0.19255001783370973,0.13234605164453386,0.58,0.507,0.84,0.823
440,7.503115568513823,3.657769241850508,8.347216246216588,0.6203314930890542,0.5744340858900544,0.004147265411529596,0.004167778277903782,0.19255001783370973,0.13253360204026102,0.58,0.5085,0.84,0.8235
450,7.5194860041476606,3.6664854231084725,8.365750720911988,0.6194070932147562,0.5725998254942574,0.0041400144521882695,0.0041543779788839755,0.19255001783370973,0.13144945243373513,0.58,0.5095,0.84,0.8245
460,7.536083655033344,3.6753226052496726,8.384542510377054,0.6184698627256963,0.5707502609462768,0.004132662849178145,0.004140848142088024,0.19255001783370973,0.13349100125953556,0.58,0.5135,0.84,0.8235
470,7.552907687709318,3.684280345417938,8.403590673199846,0.6175198486737808,0.5689441598561359,0.004125210971542493,0.00412761827942049,0.19255001783370973,0.13412355126067996,0.58,0.515,0.84,0.822
480,7.5699573239751325,3.693358230176819,8.422894330526745,0.6165570949905146,0.5671317957714904,0.00411765916384836,0.004114327719551351,0.19255001783370973,0.13234865171834825,0.58,0.519,0.84,0.823
490,7.587231838145186,3.7025558740555486,8.442452662956851,0.6156234993499305,0.5653563128485553,0.004110316342808878,0.004101295404003888,0.19255001783370973,0.13441410107538104,0.58,0.5205,0.84,0.823
500,7.604795842056917,3.7115501850750636,8.46218202213217,0.6147126931797409,0.5635878886379131,0.0041031479054117305,0.004088304964676793,0.19255001783370973,0.13265025214478374,0.58,0.5225,0.84,0.8245
