epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,71.29839621402316,68.31790249472199,0.45266522156555,0.44640042530771623,6.777510499780377,5.998432241974398,0.0,0.0,0.21,0.241
10,2.617441507279259,4.327453149700045,5.057454973292116,47.44213050797778,44.92136962230004,0.30059825791453015,0.2930239394799718,5.7186966576923925,4.970651943607256,0.0,0.0,0.23,0.269
20,3.568025083695186,5.145734227407074,6.26173967336448,32.587817880992716,30.49900484806971,0.2067533717093819,0.1990722522475055,4.89767314935724,4.36536254734546,0.0,0.0005,0.26,0.296
30,4.428625795657342,5.679761280095029,7.202250664676171,24.175675132176696,22.60500655740033,0.15366030106686904,0.14789463111412143,4.330742142995199,3.860262744339183,0.0016666666666666668,0.003,0.28833333333333333,0.3235
40,5.168059511220125,5.894993035149488,7.839628945044132,19.343207556486995,18.0000475719983,0.12325866471133831,0.11803088726737154,3.7704661487291258,3.4251882906891407,0.01,0.009,0.30833333333333335,0.3475
50,5.791351065223695,5.861911412284434,8.240251972248064,16.095263493743566,14.93622716398448,0.10270619093110321,0.09811238686590676,3.07369964612027,3.0077374965008348,0.018333333333333333,0.017,0.34833333333333333,0.377
60,6.323103337896039,5.673890397907211,8.49556755427062,13.628384119884606,12.610112316271618,0.08706847686223088,0.0829052047054565,2.5790466616799432,2.5080459911338986,0.023333333333333334,0.024,0.38166666666666665,0.4165
70,6.788759997593153,5.40871320337191,8.679944747592039,11.661490868103096,10.748758916290942,0.07454329656718052,0.07066590702249526,2.2049611666736504,2.083432935271412,0.02666666666666667,0.03,0.415,0.4535
80,7.20231548192111,5.1157677009042875,8.834275718514567,10.113889105368767,9.292547926310453,0.06465278292432163,0.061030983772154816,1.9420559991337358,1.7471920384950936,0.03166666666666667,0.038,0.4483333333333333,0.486
90,7.567288256659217,4.835855840175478,8.980498497652109,8.971807691335613,8.211358576206326,0.05730330820314971,0.05384004170940387,1.6194396636572976,1.5135845401100814,0.043333333333333335,0.047,0.47,0.5145
100,7.88847733981821,4.598591644864122,9.130997747072303,8.165955191882313,7.448072301116769,0.05209663159855371,0.048766551829308835,1.4592241576624414,1.373228192554787,0.05333333333333334,0.054,0.495,0.541
110,8.171004962181277,4.424118496116815,9.291832249867298,7.615770570656459,6.946692196982328,0.048549700569438275,0.04543669688258298,1.3703791762205462,1.3458248965479434,0.058333333333333334,0.06,0.5066666666666667,0.5525
120,8.417484723115523,4.324566654588975,9.463399273721155,7.258016997723135,6.6319000678509745,0.04627184518362204,0.043379795211289804,1.3355380171351134,1.31241804792732,0.06666666666666667,0.067,0.525,0.5635
130,8.625855983956285,4.321635639461625,9.647897494077107,7.0226844251112475,6.412886885799782,0.04481033768181757,0.04197199826028003,1.3087091833166777,1.3043211987800896,0.07166666666666667,0.0795,0.5333333333333333,0.565
140,8.803980537042923,4.396930365769017,9.84088766006666,6.825983995046688,6.232333364895032,0.04359571852606256,0.04081626597986267,1.3130133478653927,1.3205206467844546,0.09,0.0915,0.5316666666666666,0.562
150,8.96194904287086,4.493881067411075,10.025542264388976,6.665323621568934,6.083611652461685,0.04259882882202093,0.03986049207232529,1.3152773485394815,1.3096167985983194,0.09666666666666666,0.0975,0.5333333333333333,0.564
160,9.108517977834271,4.576908933524671,10.193782180246352,6.534099433735393,5.962109221509493,0.04177879491817154,0.039079955247823955,1.315655348431319,1.3123647978045045,0.10333333333333333,0.1125,0.5333333333333333,0.5635
170,9.24850130779899,4.63655009415465,10.345645132903272,6.4209978887274985,5.859787156513054,0.04107355118225073,0.0384249739328991,1.3165313499979674,1.3068175483383238,0.11166666666666666,0.125,0.5316666666666666,0.5655
180,9.382036159616662,4.685113381170494,10.486795978504464,6.323727997307328,5.7727327428960065,0.0404666701147927,0.03787139939162138,1.32121351443852,1.3144896976538003,0.11833333333333333,0.131,0.53,0.564
190,9.507386915677687,4.727405681308168,10.617851498305297,6.241628238995006,5.697421856641689,0.03995670032112472,0.037393128375867106,1.3185466842663784,1.3045017966590822,0.12166666666666667,0.139,0.5316666666666666,0.5635
200,9.623422469231642,4.772154523534412,10.74168137759645,6.172348814319776,5.632712996795055,0.03952473977435799,0.03698339406744316,1.320712516438216,1.305648096960038,0.13333333333333333,0.1455,0.53,0.5645
210,9.732323635511426,4.815872892284168,10.858671882922506,6.111349744051055,5.576577564940124,0.0391449764492637,0.036628215536361336,1.3203345165463785,1.3083904464654625,0.13166666666666665,0.1495,0.53,0.564
220,9.836511327034804,4.856185869182789,10.969936020001876,6.056882799902718,5.526608813853661,0.03880563436916499,0.03631198964582273,1.3245575159601868,1.3037343962155283,0.13833333333333334,0.1535,0.5283333333333333,0.565
230,9.935290906150856,4.896039932040236,11.076155127388587,6.009261470928697,5.482257002085551,0.03850740713575818,0.036031658587628045,1.3180421834997833,1.3121232457198202,0.14333333333333334,0.1625,0.5266666666666666,0.5645
240,10.029383927404353,4.932889301451966,11.176848340371093,5.966752089191598,5.443466451121812,0.03824242579154923,0.035786458265129065,1.3138191840859752,1.3116672961302103,0.15333333333333332,0.1675,0.5283333333333333,0.5635
250,10.11973036170276,4.966536357773548,11.272773659869838,5.929003245707193,5.408797799253566,0.03801037900431876,0.035567157281272375,1.3274286804410318,1.3191407973654568,0.15666666666666668,0.171,0.5266666666666666,0.563
260,10.20533682996722,5.0007029403237055,11.364679041242104,5.89546500722958,5.377423833809639,0.03780436765310458,0.035368940050108495,1.313903682610641,1.3155236469544471,0.16333333333333333,0.175,0.53,0.564
270,10.286627457294763,5.034999921264664,11.452769475210165,5.865556177170869,5.349134714161861,0.03762106156614687,0.03519042986305141,1.3183910159083705,1.3101807476766407,0.16666666666666666,0.1815,0.5283333333333333,0.563
280,10.36466624991898,5.063419736013375,11.53535980779357,5.8392627225178115,5.323453085937345,0.037461220487327876,0.035028972722588196,1.3145460163863996,1.3014628504477441,0.17,0.185,0.53,0.5635
290,10.439674032980996,5.086917238511231,11.613075428428097,5.815349200262538,5.300044466282278,0.0373177803001094,0.034882818544824445,1.3075998512717584,1.3068911505751313,0.17166666666666666,0.19,0.53,0.561
300,10.512180008877367,5.108039039321689,11.687514336516358,5.793809124115378,5.278751012505576,0.037190029737282394,0.03475006725294631,1.3134420159769555,1.2987867510709912,0.18,0.1905,0.53,0.561
310,10.581724910757385,5.125822928087367,11.757846859737949,5.774583710098762,5.259477296102208,0.037077623167279014,0.034629863090377966,1.3097543499680857,1.2942761009875685,0.18166666666666667,0.1925,0.5316666666666666,0.5615
320,10.648208291389171,5.146989726043383,11.82691181402843,5.756731416092182,5.242085406831706,0.036973267707992044,0.03452149448025911,1.3097543499680857,1.2977676497939974,0.18333333333333332,0.194,0.5316666666666666,0.5615
330,10.712500119222216,5.171464204629627,11.895448744124852,5.740041927046257,5.226051233662143,0.03687514604708704,0.03442130684414306,1.303186184745282,1.2963099005464465,0.185,0.1985,0.5316666666666666,0.562
340,10.77427473959407,5.1968161974778235,11.962102438728015,5.724974405001988,5.2115601131661204,0.03678577127735758,0.03433066091287867,1.3139773493818938,1.304631699929014,0.18666666666666668,0.2025,0.53,0.5605
350,10.833513738811794,5.222576088271934,12.026650445024735,5.711124399696469,5.198448266643138,0.03670303411576337,0.03424834420186562,1.3139465162965158,1.2974782000724225,0.18833333333333332,0.207,0.53,0.563
360,10.889912366048089,5.252604592702521,12.09049404894137,5.698414803884282,5.186675632167679,0.03662629381897197,0.03417356592662607,1.3097235168827077,1.2972098992411047,0.19333333333333333,0.211,0.5316666666666666,0.563
370,10.944592634645721,5.278361226283782,12.15093433335385,5.687066148393099,5.175816749317304,0.03655917034434292,0.034104807588515654,1.3097235168827077,1.2992247503641994,0.195,0.2175,0.5316666666666666,0.563
380,10.997940620535436,5.296222836800311,12.206747078147744,5.67698161166978,5.165657419009643,0.036501094636573785,0.03404137573474047,1.3097235168827077,1.2975627010855824,0.19833333333333333,0.2195,0.5316666666666666,0.5625
390,11.049431133728122,5.306379390263693,12.257552390767726,5.667799884447583,5.156278589360301,0.03644924297154074,0.03398340919879395,1.3088590182674429,1.2983616009745746,0.19666666666666666,0.222,0.5333333333333333,0.562
400,11.09914686061656,5.315183607546202,12.306186973041743,5.659191590013061,5.147746784674515,0.03640112401057845,0.03393097466258543,1.3048838509929677,1.3005647004786878,0.2,0.225,0.5333333333333333,0.561
410,11.147717915236438,5.325977352999456,12.354661042794598,5.651114997639619,5.139797494176219,0.03635623639413598,0.03388216821198911,1.30596385223791,1.2912082506213338,0.20333333333333334,0.2275,0.53,0.563
420,11.193736239111686,5.339097379083633,12.401842275006562,5.644248525160315,5.132639523164161,0.03631858982082819,0.03383785951744916,1.3083090180469057,1.295624451974407,0.20666666666666667,0.229,0.5316666666666666,0.5615
430,11.236497385419394,5.357215136006231,12.44823792775472,5.63788163166051,5.126319436728791,0.036282927660462046,0.03379812638567674,1.3083090180469057,1.2870621012691408,0.20833333333333334,0.2315,0.5316666666666666,0.564
440,11.276965010962538,5.380086802364625,12.49460979220445,5.63194144077708,5.120761216989333,0.03624901831567468,0.033762537811331914,1.3125320174607138,1.290834951499477,0.21333333333333335,0.2335,0.53,0.563
450,11.31561172086108,5.4051520426771305,12.54028457499053,5.626459153304589,5.11582414346306,0.036217570150115404,0.03373069416445805,1.3055858523460726,1.2937768013719468,0.21333333333333335,0.2375,0.53,0.562
460,11.352897465679003,5.4291122314005555,12.584257645461804,5.621446137868811,5.111383621129156,0.03618948384331132,0.03370204618624446,1.3125320174607138,1.299207450473681,0.21666666666666667,0.2395,0.53,0.562
470,11.389864030435461,5.448151861962467,12.62582121459086,5.616734922504651,5.106962106614237,0.036163564611066304,0.03367394414425691,1.3091068504067758,1.2997576008234173,0.21833333333333332,0.2415,0.5316666666666666,0.563
480,11.426977336241462,5.463389200242735,12.665876700659334,5.612111657915607,5.102474416148035,0.03613846650703224,0.03364577272737393,1.30596385223791,1.3016038003955037,0.22,0.2435,0.53,0.561
490,11.464589748471456,5.475185006673966,12.70489940763264,5.607533581653996,5.097922886240439,0.03611389267929215,0.03361739717645542,1.3125320174607138,1.289302701557055,0.22,0.2455,0.53,0.5635
