epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap
0,1.6236203565420875,3.3521429192297485,6.683862423896789,6.036584277555346,18.346483300526938,16.195797391891478
10,2.5983234670961224,2.3782913678151862,5.520140100618203,4.912675455734134,12.117799917856852,11.364742734909058
20,3.4199353167024964,1.650970706714827,5.169871373772621,4.5557715450525285,9.898595587412517,9.378395133972168
30,3.9813865302764664,1.4941127220909396,5.128470628857612,4.49630086889863,10.036731383005778,9.26999709892273
40,4.2817604460867305,1.7366979831141909,5.093088241318862,4.453572763264179,9.946448294321696,9.204746505737305
50,4.407351708289085,1.9480932924232905,5.089684360027313,4.446401132121682,9.928454049428304,9.294812282562257
60,4.443897822032018,1.970930460045088,5.090695920586586,4.446113732278347,9.95249022801717,9.308531475067138
70,4.434053555178691,1.903057786082481,5.089178876181443,4.445137245669961,9.854064044952393,9.208520736694336
80,4.402920063393599,1.8709209138697496,5.08881811161836,4.44585333737731,9.827780221303303,9.21229767227173
90,4.370974959743936,1.8766937969549546,5.088574495514234,4.44664310824871,9.860978387196859,9.196063079833984
100,4.35200906759845,1.8920755136734833,5.08856429775556,4.447240297928452,9.86278740564982,9.221078926086426
110,4.345886430322112,1.8880098446244562,5.088545418977738,4.44742337654531,9.86278740564982,9.221078926086426
120,4.348157135038706,1.8799507013852252,5.0885257817308105,4.447332964122295,9.841732908884683,9.221677879333496
130,4.3551938260807646,1.8845451104916788,5.088537500699361,4.447111945033074,9.841732908884683,9.221677879333496
140,4.354318851483777,1.8794603812427237,5.08852978994449,4.447136744603514,9.841732908884683,9.220007431030274
150,4.351588703394745,1.8759430513887965,5.0885265071193375,4.447226459190249,9.841732908884683,9.208060081481934
160,4.352599852977362,1.879924665331201,5.088528607288996,4.447190822884441,9.841732908884683,9.220007431030274
170,4.358986789216323,1.8751894014066575,5.088538486361504,4.4469992342442275,9.841732908884683,9.208520736694336
180,4.354789308559429,1.8746166902443666,5.088531589110692,4.447128939762711,9.841732908884683,9.208520736694336
190,4.3502122763472455,1.8795334618363402,5.088526019056638,4.447267209112645,9.841732908884683,9.220468086242676
200,4.352554502283443,1.8777650803449457,5.088527304728826,4.44719378170371,9.841732908884683,9.208520736694336
210,4.357485247110281,1.8784961176954276,5.088532563050588,4.4470391121357675,9.841732908884683,9.208520736694336
220,4.362137107629822,1.8775440141928104,5.088544375797113,4.446899151742459,9.841732908884683,9.208520736694336
230,4.35560399597202,1.8781137781578396,5.088530453046163,4.44709788493812,9.841732908884683,9.208520736694336
240,4.3489988937650255,1.881058070976922,5.088527057866256,4.447306803673506,9.841732908884683,9.220468086242676
250,4.34800318628172,1.879414905624063,5.088525229891141,4.447338226109743,9.841732908884683,9.220468086242676
260,4.350221118240246,1.872722579662103,5.088526795705159,4.4472768345624205,9.841732908884683,9.208520736694336
270,4.355346158881363,1.8795145482364413,5.088530783653259,4.4471046951711175,9.841732908884683,9.220468086242676
280,4.354493413592971,1.8880211072325728,5.088546152512232,4.4471427326202395,9.841732908884683,9.220468086242676
290,4.346783111923958,1.870522372744993,5.088528941174348,4.447393049329519,9.841732908884683,9.208520736694336
300,4.347185230004166,1.8744013522650869,5.0885237943132715,4.447369554340839,9.841732908884683,9.208520736694336
310,4.351159181605636,1.87273244896626,5.088528758585453,4.4472465339452025,9.841732908884683,9.208520736694336
320,4.355580934787634,1.881066997055782,5.088533032337825,4.447097018122673,9.841732908884683,9.220468086242676
330,4.360071932537583,1.8743435111743092,5.088543096979459,4.446968382015824,9.83087739944458,9.208520736694336
340,4.353952287543914,1.8829012374724299,5.08853358010451,4.447149266883731,9.841732908884683,9.220468086242676
350,4.350648440271768,1.8791444980495575,5.08852658589681,4.4472535127699375,9.841732908884683,9.220468086242676
360,4.350477906144447,1.88349424141263,5.088532264928023,4.447260898381471,9.841732908884683,9.220468086242676
370,4.350254814248617,1.8795249975764554,5.0885263831416765,4.447265570804476,9.841732908884683,9.220468086242676
380,4.348031338844326,1.8837758708920787,5.088530870378017,4.447341430440545,9.841732908884683,9.220468086242676
390,4.353113655693522,1.875382134471038,5.088528121213118,4.447179415658116,9.841732908884683,9.208520736694336
400,4.361438567867295,1.8718805968064842,5.0885521509250005,4.446936267256737,9.846233361562094,9.208520736694336
410,4.348226618893662,1.8810203654155575,5.088526356716951,4.4473312261104585,9.857088871002198,9.220468086242676
420,4.343261841808638,1.8905710800026096,5.088560549120109,4.447522277742625,9.86278740564982,9.241923774719238
430,4.344071419947346,1.8842465284448262,5.088534076611201,4.447472766011954,9.845288079579671,9.241923774719238
440,4.350926981573082,1.8806773463592827,5.08852827946345,4.447244119942188,9.841732908884683,9.22027603149414
450,4.359152730261485,1.8833096359138077,5.0885416310032205,4.446988093867898,9.841732908884683,9.22027603149414
460,4.365354860538728,1.88421496435362,5.0885566589236255,4.446799882903695,9.841732908884683,9.220007431030274
470,4.354320850089064,1.885038219948288,5.088537663420041,4.447140784412622,9.841732908884683,9.220007431030274
480,4.34400014753604,1.8801785651911744,5.088525979320209,4.447469624057412,9.841732908884683,9.220007431030274
490,4.347440411822733,1.880939093746462,5.088526143332323,4.4473567012399435,9.841732908884683,9.220007431030274
500,4.354135657812424,1.8836981289910917,5.088535305360953,4.447144253358245,9.841732908884683,9.220007431030274
