regime,max_cycle,max_chain,method_label,solution_rank,row_count,mean_gap_to_oracle,median_gap_to_oracle,mean_normalized_gap_to_oracle,median_normalized_gap_to_oracle,exact_oracle_rate,near_1pct_rate,near_5pct_rate,mean_predicted_margin_from_best,median_predicted_margin_from_best,mean_edge_jaccard_with_oracle,median_edge_jaccard_with_oracle
step2c_poly_d8_mult_eps050,3,4,2stage_val_mse,1,4,67.57334841787815,67.57334841787815,0.3044883144628482,0.3044883144628482,0.0,0.0,0.0,0.0,0.0,0.42307692307692313,0.42307692307692313
step2c_poly_d8_mult_eps050,3,4,2stage_val_mse,2,4,54.035023763775826,71.10564814507961,0.2314353317082706,0.2862608087142359,0.0,0.25,0.25,1.585505792128174,1.4882146533551293,0.45054945054945056,0.46153846153846156
step2c_poly_d8_mult_eps050,3,4,spoplus_val_spoplus_loss,1,4,1.5701994001865387,1.5701994001865387,0.006723449777501292,0.006723449777501291,0.0,1.0,1.0,0.0,0.0,0.6857142857142857,0.6857142857142857
step2c_poly_d8_mult_eps050,3,4,spoplus_val_spoplus_loss,2,4,56.753048814833164,69.56374876201153,0.2641888918959337,0.3144862618992178,0.0,0.0,0.25,1.655274204760694,1.6673753463638121,0.4041051541051541,0.3603988603988604
