epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,124.52889383483856,117.89914342550597,0.6156427478994118,0.6075592440456712,17.520347803680536,16.195797151081265,0.0,0.0,0.11666666666666667,0.148
10,2.617814603188098,4.3370685256636134,5.065877682392935,104.08710828091284,97.78412013948406,0.5127373203135458,0.5019596659685946,15.814099790781427,14.817464409174397,0.0,0.0,0.1275,0.161
20,3.580224726736812,5.244414642398976,6.349952286068491,88.79750924201393,82.85179761698133,0.43684272260465906,0.42446812531654654,14.999738880301205,14.015186901643872,0.0,0.0,0.13333333333333333,0.1705
30,4.485329042986038,6.015366510744282,7.503519899516352,77.83829769351497,72.30191597748964,0.38320802982280666,0.37034431204789997,14.37483396426464,13.52024405387789,0.0008333333333333334,0.001,0.14,0.1765
40,5.318726977288365,6.623712386032278,8.494846816265285,70.03898782188526,64.90384482880935,0.34545569828625433,0.3328322352788198,13.930754805617035,13.052492055972106,0.0016666666666666668,0.0015,0.145,0.1835
50,6.077696961676476,7.067486710773825,9.321360885886572,64.45751352722515,59.59098087848721,0.3185688986549617,0.3060739368574574,13.436350717035433,12.650378664357588,0.0016666666666666668,0.002,0.15416666666666667,0.192
60,6.765691181303926,7.3557183596923865,9.994056721266363,60.37408927854313,55.67725196514897,0.29887801396809904,0.2863816635493155,12.930140805095434,12.284000459440984,0.0033333333333333335,0.005,0.15916666666666668,0.201
70,7.394822100193183,7.519387920688892,10.546306869957252,57.176807428554774,52.653230228212735,0.28342498137135497,0.2711091516735996,12.40397521751312,11.989123355357908,0.005,0.006,0.17083333333333334,0.2045
80,7.976883525584311,7.591936008673994,11.012182487615215,54.57525723260722,50.215797747126764,0.2707965180896683,0.2587571896438863,12.073294383953325,11.527978458975442,0.005,0.0065,0.17416666666666666,0.216
90,8.516969203798864,7.59675160204155,11.412685894283566,52.43614114867996,48.193799168746466,0.2603372333051974,0.24845070126160698,11.667956807855516,11.188982116429136,0.006666666666666667,0.0085,0.18083333333333335,0.2195
100,9.01995376552532,7.547887886892462,11.761385015605619,50.62761629006892,46.47930918501733,0.2514392622881111,0.2396535689749006,11.380104644933406,10.846252915157937,0.008333333333333333,0.01,0.18416666666666667,0.23
110,9.491688978858198,7.4667010441668324,12.076579985837888,49.075775293719,45.009963716121796,0.2437752792127039,0.23207759209941362,11.07899789174553,10.48524686514493,0.010833333333333334,0.0125,0.19,0.2365
120,9.93644273330668,7.368351524468497,12.370347544851777,47.73533792501941,43.732889647366406,0.23714409949546442,0.22547597371997768,10.82418905021157,10.243685515148565,0.0125,0.0125,0.1975,0.243
