epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,71.10210559581091,68.30450718016375,0.48439488423600296,0.4795629456258723,12.287001006503123,11.55185753870185,0.0,0.0,0.07,0.086
10,2.6089528123020496,4.319617300581916,5.046357934223986,53.46552627592551,51.503995455430285,0.3650799450737391,0.36194502317337707,11.612499501220881,10.834178387494642,0.0,0.0,0.07,0.092
20,3.5109343237148316,5.08682854138521,6.180815838939881,45.01166606254595,43.37004751506624,0.3085072696231336,0.30558862128195324,11.123480500243604,10.391022688304888,0.0,0.0005,0.07,0.0975
30,4.2722762750337155,5.542654901684661,6.998097450692221,41.19227648551889,39.45391742750871,0.28288034969561227,0.27857842356382945,10.850646510384976,10.01758028847992,0.0,0.001,0.07,0.1
40,4.903475528922363,5.7420243973555,7.550822236191649,38.981106028893976,37.17878843818366,0.2679664606893374,0.26283679931530834,10.737772511839866,9.800316441042233,0.0,0.002,0.075,0.102
50,5.4351781431758015,5.766708959817098,7.924398631775836,37.523542001824524,35.63177153074743,0.25799958345602525,0.25204279042972866,10.054741506576539,9.499841540266644,0.005,0.0025,0.07,0.106
60,5.8931064522937255,5.679263724792454,8.184298388610316,36.4358717177835,34.44833697026815,0.2505048649838261,0.24369673112535345,9.871984992623329,9.252049235100742,0.005,0.003,0.07,0.1075
70,6.291055258666073,5.537023699058913,8.380692555602437,35.62711772703362,33.526693935210325,0.2449273803764706,0.23716620246738893,9.756884501576424,9.05810398677783,0.005,0.0035,0.075,0.1095
80,6.6360949875706785,5.3817968265233835,8.544091160915702,35.03581144768552,32.83653488253671,0.24078234794311115,0.23227725804209284,9.6282210162282,8.863586640782888,0.005,0.0035,0.08,0.116
90,6.943958422618036,5.239460248692312,8.69887936878509,34.58333416317117,32.308986970050896,0.2376277663064117,0.22852737695799527,9.591582038402557,8.745792539697373,0.005,0.003,0.075,0.118
100,7.217923284457542,5.133188063268171,8.857089602865784,34.26266465812378,31.91457247702599,0.23540433726227708,0.22572838088301414,9.649759043455123,8.682482439074898,0.005,0.0035,0.08,0.123
110,7.459265642004326,5.068523138030279,9.018346340584538,34.03483842950384,31.62266467427202,0.23385534877063305,0.2236815226618875,9.484232532978059,8.631587039429927,0.005,0.004,0.09,0.1215
120,7.6740251743544725,5.04064356813708,9.181435070708059,33.863759497399926,31.407634385584622,0.23274366377250097,0.22219375289402474,9.548877521008253,8.624944143947447,0.005,0.0045,0.09,0.1225
130,7.863848894107981,5.036102930697637,9.338225321652109,33.73458442847484,31.245313771492825,0.2319457199578325,0.2210817857596078,9.484350024908782,8.551881791841472,0.005,0.0045,0.09,0.123
140,8.039015388693196,5.050520494807302,9.493867793903316,33.62124372536722,31.115826643589667,0.23127653460569875,0.22020993884367382,9.475150025933981,8.58209358950262,0.005,0.0045,0.09,0.1245
150,8.202791092573019,5.065777386377631,9.640948202159903,33.528669063656345,31.00819013545358,0.2307294353826322,0.21949033378074365,9.478129526227713,8.556557888224022,0.005,0.0055,0.09,0.1245
160,8.35444309278232,5.067635918064542,9.771266713614775,33.45031842308212,30.91881772807546,0.23025173326188664,0.2188948130492392,9.51557502374053,8.562023889011936,0.005,0.0055,0.09,0.1255
170,8.496324295340186,5.061531584111245,9.889723378767659,33.38482582618432,30.842464894021205,0.2298481106132938,0.21838408529645734,9.479061522930861,8.537039692349033,0.005,0.006,0.09,0.127
180,8.625389647959686,5.064449348636608,10.002299424834066,33.33521733031823,30.782785780188483,0.22954848639230932,0.2179910988898894,9.412674522846936,8.525593040823239,0.005,0.0065,0.09,0.1265
190,8.739483790786295,5.0750278518994,10.106160726357514,33.29612921468046,30.737459978913332,0.22932352422767002,0.21769933792197943,9.447718015164137,8.506909992932576,0.005,0.0075,0.09,0.1275
200,8.84342675925736,5.077690394482484,10.19750639070988,33.26596019362809,30.70019830269377,0.229149636204316,0.21745890464716477,9.405807512253523,8.507396391882795,0.005,0.008,0.09,0.1265
210,8.93158399617194,5.067846642221872,10.269189951975482,33.24502433668005,30.669735013413657,0.22902470483352352,0.2172577703876546,9.452620509415866,8.505714794318424,0.005,0.008,0.09,0.1265
220,9.00617434188894,5.049204970671401,10.325001070815995,33.231112529666,30.64498972568444,0.22893955412950062,0.21709195831860245,9.424334505349398,8.508075144590112,0.01,0.0085,0.09,0.127
230,9.062957634637868,5.039071642365436,10.369640500235885,33.224630205925024,30.628401089330502,0.22890362061535277,0.21698422318198896,9.34763350740075,8.520114043475361,0.01,0.009,0.09,0.1255
240,9.105435750333045,5.035583214783623,10.405097717775345,33.22062713489175,30.617554874745345,0.2288841410499024,0.21691616024580485,9.268664001971484,8.520448841997656,0.01,0.009,0.09,0.1255
250,9.140657155008007,5.033692174257949,10.435021328707709,33.21785710947205,30.609209710070356,0.22887198398162434,0.21686458648846296,9.248288000375032,8.524553591319593,0.01,0.0095,0.09,0.1255
260,9.168819885403964,5.033682456014021,10.459694888425881,33.216144901040536,30.603149638876815,0.22886671337052775,0.2168284375467828,9.248288000375032,8.531667891630205,0.01,0.0095,0.09,0.1255
270,9.193006389569002,5.037299729404904,10.482640652169623,33.21480678018949,30.598736008655614,0.2288664119366435,0.21680413969117998,9.248288000375032,8.533157492765458,0.01,0.0095,0.09,0.126
280,9.212576855178963,5.044726439362629,10.503372656465325,33.214051156971394,30.596084912057005,0.22887257911345862,0.21679212313182944,9.248288000375032,8.53536704243091,0.01,0.01,0.09,0.1255
290,9.22781066198645,5.052565081599805,10.520499204756037,33.213450428460426,30.594494972968285,0.2288788620491113,0.2167866014923532,9.248288000375032,8.535516292461427,0.01,0.01,0.09,0.1265
300,9.241540765510203,5.06045256537474,10.5363302855878,33.21289983047953,30.593347244413234,0.22888508868182025,0.21678392976796593,9.248288000375032,8.538953891881974,0.01,0.01,0.09,0.1255
310,9.254894924198126,5.068455025268087,10.551886864495543,33.21244211663674,30.592408168522795,0.22889181960961916,0.21678262227712133,9.248288000375032,8.53842549169925,0.01,0.01,0.09,0.126
320,9.26737902752401,5.074042488276104,10.565520394785247,33.21207066978955,30.59122654607276,0.2288969809706415,0.21677864968843236,9.248288000375032,8.538086392292055,0.01,0.01,0.09,0.1265
330,9.278908910260684,5.076579401725301,10.57685250851768,33.21182595915341,30.58972350635985,0.22890043111326122,0.2167712101307232,9.248288000375032,8.543096141346963,0.01,0.01,0.09,0.125
