job_id,topology_id,data_seed,sample_size,training_size,validation_size,method,selected_epoch,selection_metric,selection_value,test_mean_decision_gap,test_mean_normalized_gap,best_epoch,stop_epoch,stopped_early,hit_max_epoch,best_value,max_epochs
G-269|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-269,101,50,40,10,2stage,303,validation_mse_loss,21.984268336875818,15.597321392059326,0.17662328043704456,303,323,True,False,21.984268336875818,3000
G-269|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-269,101,50,40,10,spoplus,343,validation_spoplus_loss,5.941151046192397,0.2088039894104004,0.0027940008053837814,343,363,True,False,5.941151046192395,3000
G-269|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-269,101,100,80,20,2stage,306,validation_mse_loss,22.189737295056446,15.632149501800537,0.17695377840771429,306,326,True,False,22.189737295056446,3000
G-269|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-269,101,100,80,20,spoplus,446,validation_spoplus_loss,5.2667627755004744,0.2088039894104004,0.0027940008053837814,446,466,True,False,5.266473812929506,3000
G-269|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-269,101,500,400,100,2stage,441,validation_mse_loss,23.75507609399949,15.479582672119141,0.17530963121318308,441,461,True,False,23.75507609399949,3000
G-269|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-269,101,500,400,100,spoplus,709,validation_spoplus_loss,1.8042003310040307,0.2088039894104004,0.0027940008053837814,710,730,True,False,1.8042720933315943,3000
G-269|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-269,102,50,40,10,2stage,830,validation_mse_loss,22.589810585578668,15.456238471984863,0.17507005830812158,830,850,True,False,22.589810585578668,3000
G-269|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-269,102,50,40,10,spoplus,273,validation_spoplus_loss,3.8601458811815816,0.2088039894104004,0.0027940008053837814,273,293,True,False,3.8601458811815874,3000
G-269|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-269,102,100,80,20,2stage,674,validation_mse_loss,20.54333334024051,15.479582672119141,0.17530963121318308,674,694,True,False,20.54333334024051,3000
G-269|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-269,102,100,80,20,spoplus,310,validation_spoplus_loss,3.4848766516932246,0.2088039894104004,0.0027940008053837814,310,330,True,False,3.484876651693226,3000
G-269|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-269,102,500,400,100,2stage,520,validation_mse_loss,21.35942817639641,15.479582672119141,0.17530963121318308,520,540,True,False,21.35942817639641,3000
G-269|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-269,102,500,400,100,spoplus,1350,validation_spoplus_loss,2.295716482575796,0.2088039894104004,0.0027940008053837814,1330,1350,True,False,2.295801115901812,3000
G-269|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-269,103,50,40,10,2stage,397,validation_mse_loss,20.357398425907117,15.597321392059326,0.17662328043704456,397,417,True,False,20.357398425907117,3000
G-269|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-269,103,50,40,10,spoplus,489,validation_spoplus_loss,1.0218530162253985,0.2088039894104004,0.0027940008053837814,489,509,True,False,1.0218530162253998,3000
G-269|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-269,103,100,80,20,2stage,437,validation_mse_loss,20.97483165058061,15.479582672119141,0.17530963121318308,437,457,True,False,20.97483165058061,3000
G-269|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-269,103,100,80,20,spoplus,489,validation_spoplus_loss,2.131300725617963,0.2088039894104004,0.0027940008053837814,486,506,True,False,2.1313794044239565,3000
G-269|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-269,103,500,400,100,2stage,566,validation_mse_loss,21.632978002377914,15.456238471984863,0.17507005830812158,566,586,True,False,21.632978002377914,3000
G-269|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-269,103,500,400,100,spoplus,3000,validation_spoplus_loss,2.674765385658659,0.2088039894104004,0.0027940008053837814,2998,,False,True,2.6748161868217473,3000
G-269|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-269,104,50,40,10,2stage,374,validation_mse_loss,22.615220451152748,15.454298675537109,0.17504020701687079,374,394,True,False,22.615220451152748,3000
G-269|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-269,104,50,40,10,spoplus,668,validation_spoplus_loss,-9.947598300641402e-15,0.2088039894104004,0.0027940008053837814,650,670,True,False,-0.00011730037031156825,3000
G-269|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-269,104,100,80,20,2stage,283,validation_mse_loss,22.53278003865934,15.597321392059326,0.17662328043704456,283,303,True,False,22.53278003865934,3000
G-269|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-269,104,100,80,20,spoplus,620,validation_spoplus_loss,0.13819727112330468,0.2088039894104004,0.0027940008053837814,620,640,True,False,0.13819727112330255,3000
G-269|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-269,104,500,400,100,2stage,433,validation_mse_loss,22.747071812630534,15.479582672119141,0.17530963121318308,433,453,True,False,22.747071812630534,3000
G-269|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-269,104,500,400,100,spoplus,975,validation_spoplus_loss,1.9119949063465476,0.2088039894104004,0.0027940008053837814,967,987,True,False,1.9120851969610462,3000
G-269|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-269,105,50,40,10,2stage,810,validation_mse_loss,21.617259530416664,15.506605781555177,0.17562533223592058,810,830,True,False,21.617259530416664,3000
G-269|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-269,105,50,40,10,spoplus,585,validation_spoplus_loss,0.4234170545163039,0.2088039894104004,0.0027940008053837814,584,604,True,False,0.4234172403097318,3000
G-269|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-269,105,100,80,20,2stage,760,validation_mse_loss,22.45574111263197,15.479582672119141,0.17530963121318308,760,780,True,False,22.45574111263197,3000
G-269|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-269,105,100,80,20,spoplus,928,validation_spoplus_loss,0.5121712211091853,0.2088039894104004,0.0027940008053837814,928,948,True,False,0.5121712211091882,3000
G-269|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-269,105,500,400,100,2stage,694,validation_mse_loss,22.403806548144324,15.479582672119141,0.17530963121318308,694,714,True,False,22.403806548144324,3000
G-269|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-269,105,500,400,100,spoplus,662,validation_spoplus_loss,1.0434001750655955,0.2088039894104004,0.0027940008053837814,660,680,True,False,1.043444949870692,3000
G-304|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-304,101,50,40,10,2stage,1060,validation_mse_loss,22.217795103135174,7.528664039611816,0.1349592002987735,1060,1080,True,False,22.217795103135174,3000
G-304|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-304,101,50,40,10,spoplus,1091,validation_spoplus_loss,16.665150402491754,1.9461591930389404,0.03905769793871885,1091,1111,True,False,16.665150402491765,3000
G-304|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-304,101,100,80,20,2stage,1098,validation_mse_loss,22.366714631593453,7.528664039611816,0.1349592002987735,1098,1118,True,False,22.366714631593453,3000
G-304|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-304,101,100,80,20,spoplus,1369,validation_spoplus_loss,16.59849122332112,2.0157811012268065,0.04014448848683865,1369,1389,True,False,16.598491223321115,3000
G-304|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-304,101,500,400,100,2stage,950,validation_mse_loss,20.91250410492213,7.528664039611816,0.1349592002987735,950,970,True,False,20.91250410492213,3000
G-304|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-304,101,500,400,100,spoplus,2112,validation_spoplus_loss,15.924007120031067,2.0363670845031736,0.04049132338735623,2094,2114,True,False,15.924100350538914,3000
G-304|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-304,102,50,40,10,2stage,635,validation_mse_loss,18.702657623315268,7.528664039611816,0.1349592002987735,635,655,True,False,18.702657623315268,3000
G-304|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-304,102,50,40,10,spoplus,970,validation_spoplus_loss,15.128941757558845,2.055828266143799,0.040805100064744165,970,990,True,False,15.128941757558849,3000
G-304|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-304,102,100,80,20,2stage,685,validation_mse_loss,19.97881327103997,7.528664039611816,0.1349592002987735,685,705,True,False,19.97881327103997,3000
G-304|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-304,102,100,80,20,spoplus,928,validation_spoplus_loss,14.946989564814455,1.905548692703247,0.03811715043712548,928,948,True,False,14.946989564814455,3000
G-304|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-304,102,500,400,100,2stage,1042,validation_mse_loss,20.714080099813177,7.528664039611816,0.1349592002987735,1042,1062,True,False,20.714080099813177,3000
G-304|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-304,102,500,400,100,spoplus,2463,validation_spoplus_loss,15.010480619689083,2.0922832679748535,0.041399647947611154,2463,2483,True,False,15.010480619689083,3000
G-304|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-304,103,50,40,10,2stage,798,validation_mse_loss,19.45403483769585,7.528664039611816,0.1349592002987735,798,818,True,False,19.45403483769585,3000
G-304|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-304,103,50,40,10,spoplus,733,validation_spoplus_loss,17.095056542254145,2.2689181785583497,0.04465609214370194,733,753,True,False,17.09505654225415,3000
G-304|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-304,103,100,80,20,2stage,893,validation_mse_loss,18.450662221363302,7.528664039611816,0.1349592002987735,893,913,True,False,18.450662221363302,3000
G-304|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-304,103,100,80,20,spoplus,796,validation_spoplus_loss,18.068734815583017,2.2740009727478028,0.04481252686618909,796,816,True,False,18.06873481558301,3000
G-304|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-304,103,500,400,100,2stage,757,validation_mse_loss,18.688682499840695,7.528664039611816,0.1349592002987735,757,777,True,False,18.688682499840695,3000
G-304|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-304,103,500,400,100,spoplus,779,validation_spoplus_loss,17.465266499957384,2.3907729930877686,0.046723817519385764,778,798,True,False,17.46530018851606,3000
G-304|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-304,104,50,40,10,2stage,610,validation_mse_loss,18.55884288207907,7.528664039611816,0.1349592002987735,610,630,True,False,18.55884288207907,3000
G-304|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-304,104,50,40,10,spoplus,1659,validation_spoplus_loss,12.87438209338148,2.0525304679870606,0.04073839568243107,1658,1678,True,False,12.874454055746464,3000
G-304|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-304,104,100,80,20,2stage,626,validation_mse_loss,18.007804390985328,7.528664039611816,0.1349592002987735,626,646,True,False,18.007804390985328,3000
G-304|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-304,104,100,80,20,spoplus,1522,validation_spoplus_loss,13.198662525342286,2.515628396987915,0.04901369214030335,1504,1524,True,False,13.198727771356909,3000
G-304|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-304,104,500,400,100,2stage,829,validation_mse_loss,20.35497170302476,7.528664039611816,0.1349592002987735,829,849,True,False,20.35497170302476,3000
G-304|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-304,104,500,400,100,spoplus,1622,validation_spoplus_loss,15.093542629678463,2.376966375350952,0.04649019138981934,1622,1642,True,False,15.093542629678463,3000
G-304|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-304,105,50,40,10,2stage,729,validation_mse_loss,22.518386076249495,7.528664039611816,0.1349592002987735,729,749,True,False,22.518386076249495,3000
G-304|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-304,105,50,40,10,spoplus,898,validation_spoplus_loss,14.175561667297137,2.181831485748291,0.043136802916844325,898,918,True,False,14.175561667297135,3000
G-304|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-304,105,100,80,20,2stage,708,validation_mse_loss,20.693024009128592,7.528664039611816,0.1349592002987735,708,728,True,False,20.693024009128592,3000
G-304|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-304,105,100,80,20,spoplus,504,validation_spoplus_loss,20.182560027962484,2.5956674098968504,0.05048951605330668,504,524,True,False,20.182560027962488,3000
G-304|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-304,105,500,400,100,2stage,703,validation_mse_loss,20.177600822585557,7.528664039611816,0.1349592002987735,703,723,True,False,20.177600822585557,3000
G-304|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-304,105,500,400,100,spoplus,681,validation_spoplus_loss,19.31646797792242,2.386866388320923,0.04664580992957248,680,700,True,False,19.316482764757446,3000
G-364|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-364,101,50,40,10,2stage,824,validation_mse_loss,15.500873157143653,5.984519125938416,0.1990909099235885,824,844,True,False,15.500873157143653,3000
G-364|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-364,101,50,40,10,spoplus,119,validation_spoplus_loss,7.757089010681028,4.943552943229675,0.16489819604876804,119,139,True,False,7.757089010681028,3000
G-364|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-364,101,100,80,20,2stage,789,validation_mse_loss,15.176534753628516,5.984519125938416,0.1990909099235885,789,809,True,False,15.176534753628516,3000
G-364|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-364,101,100,80,20,spoplus,164,validation_spoplus_loss,9.504445410524651,4.055684147834778,0.13575763051451314,164,184,True,False,9.504445410524651,3000
G-364|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-364,101,500,400,100,2stage,782,validation_mse_loss,13.323600491161011,5.984519125938416,0.1990909099235885,782,802,True,False,13.323600491161011,3000
G-364|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-364,101,500,400,100,spoplus,295,validation_spoplus_loss,9.339921649849286,3.2434634342193602,0.10836714163827449,286,306,True,False,9.339984682683582,3000
G-364|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-364,102,50,40,10,2stage,487,validation_mse_loss,14.346202110481135,5.984519125938416,0.1990909099235885,487,507,True,False,14.346202110481135,3000
G-364|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-364,102,50,40,10,spoplus,481,validation_spoplus_loss,8.999871254985045,3.1446347312927245,0.10499438842222895,480,500,True,False,8.999927349941895,3000
G-364|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-364,102,100,80,20,2stage,617,validation_mse_loss,12.234460246396164,5.984519125938416,0.1990909099235885,617,637,True,False,12.234460246396164,3000
G-364|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-364,102,100,80,20,spoplus,312,validation_spoplus_loss,7.953616111026214,3.511920840263367,0.11747858360025773,311,331,True,False,7.953670800518381,3000
G-364|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-364,102,500,400,100,2stage,758,validation_mse_loss,13.688032612853394,5.984519125938416,0.1990909099235885,758,778,True,False,13.688032612853394,3000
G-364|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-364,102,500,400,100,spoplus,288,validation_spoplus_loss,8.835978111344684,2.90381600856781,0.09708458857493256,281,301,True,False,8.83603394434819,3000
G-364|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-364,103,50,40,10,2stage,584,validation_mse_loss,15.709400082821952,5.984519125938416,0.1990909099235885,584,604,True,False,15.709400082821952,3000
G-364|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-364,103,50,40,10,spoplus,39,validation_spoplus_loss,11.345024494917554,5.936849425315857,0.1975717405504285,38,58,True,False,11.34504039404519,3000
G-364|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-364,103,100,80,20,2stage,556,validation_mse_loss,15.665378377502467,5.984519125938416,0.1990909099235885,556,576,True,False,15.665378377502467,3000
G-364|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-364,103,100,80,20,spoplus,46,validation_spoplus_loss,10.498764320745034,5.95393852519989,0.1981346367795331,46,66,True,False,10.498764320745034,3000
G-364|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-364,103,500,400,100,2stage,816,validation_mse_loss,13.886019514853452,5.984519125938416,0.1990909099235885,816,836,True,False,13.886019514853452,3000
G-364|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-364,103,500,400,100,spoplus,275,validation_spoplus_loss,9.198162096193702,2.8474243078231813,0.09522678173918724,273,293,True,False,9.198238490923366,3000
G-364|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-364,104,50,40,10,2stage,343,validation_mse_loss,13.313472763364032,5.984519125938416,0.1990909099235885,343,363,True,False,13.313472763364032,3000
G-364|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-364,104,50,40,10,spoplus,33,validation_spoplus_loss,9.067358792553273,5.913314726829529,0.19689739637355097,33,53,True,False,9.067358792553273,3000
G-364|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-364,104,100,80,20,2stage,438,validation_mse_loss,13.024112794654428,5.984519125938416,0.1990909099235885,438,458,True,False,13.024112794654428,3000
G-364|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-364,104,100,80,20,spoplus,169,validation_spoplus_loss,9.332617239918836,3.5573785429000853,0.11895735117132605,169,189,True,False,9.332617239918836,3000
G-364|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-364,104,500,400,100,2stage,669,validation_mse_loss,13.499333512445567,5.984519125938416,0.1990909099235885,669,689,True,False,13.499333512445567,3000
G-364|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-364,104,500,400,100,spoplus,251,validation_spoplus_loss,8.49485691481846,2.7455911054611204,0.09188986777219427,250,270,True,False,8.49491861640562,3000
G-364|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-364,105,50,40,10,2stage,865,validation_mse_loss,13.365838213937431,5.984519125938416,0.1990909099235885,865,885,True,False,13.365838213937431,3000
G-364|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-364,105,50,40,10,spoplus,216,validation_spoplus_loss,7.281794819056671,3.4766711435317994,0.11635078394362895,216,236,True,False,7.281794819056671,3000
G-364|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-364,105,100,80,20,2stage,819,validation_mse_loss,13.782986408664163,5.984519125938416,0.1990909099235885,819,839,True,False,13.782986408664163,3000
G-364|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-364,105,100,80,20,spoplus,335,validation_spoplus_loss,8.46511417166386,2.935421411514282,0.09815079160192366,335,355,True,False,8.46511417166386,3000
G-364|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-364,105,500,400,100,2stage,557,validation_mse_loss,12.89400341529648,5.984519125938416,0.1990909099235885,557,577,True,False,12.89400341529648,3000
G-364|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-364,105,500,400,100,spoplus,259,validation_spoplus_loss,8.768555771938521,2.7179790029525757,0.09097236643373062,258,278,True,False,8.768556140195589,3000
G-396|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-396,101,50,40,10,2stage,868,validation_mse_loss,23.29618328741173,15.936969261169434,0.14438003525889462,868,888,True,False,23.29618328741173,3000
G-396|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-396,101,50,40,10,spoplus,63,validation_spoplus_loss,45.39210553380121,15.936969261169434,0.14438003525889462,63,83,True,False,45.392105533801214,3000
G-396|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-396,101,100,80,20,2stage,995,validation_mse_loss,22.89851596471636,15.936969261169434,0.14438003525889462,995,1015,True,False,22.89851596471636,3000
G-396|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-396,101,100,80,20,spoplus,427,validation_spoplus_loss,39.489769200270864,15.928860061645508,0.14429884811007798,427,447,True,False,39.48976920027086,3000
G-396|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-396,101,500,400,100,2stage,969,validation_mse_loss,23.81092719583559,15.936969261169434,0.14438003525889462,969,989,True,False,23.81092719583559,3000
G-396|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-396,101,500,400,100,spoplus,128,validation_spoplus_loss,45.26947960359069,15.936969261169434,0.14438003525889462,128,148,True,False,45.26947960359069,3000
G-396|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-396,102,50,40,10,2stage,511,validation_mse_loss,24.239240007068524,15.936969261169434,0.14438003525889462,511,531,True,False,24.239240007068524,3000
G-396|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-396,102,50,40,10,spoplus,60,validation_spoplus_loss,45.32904783663232,15.936969261169434,0.14438003525889462,60,80,True,False,45.32904783663232,3000
G-396|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-396,102,100,80,20,2stage,478,validation_mse_loss,24.973463898416657,15.936969261169434,0.14438003525889462,478,498,True,False,24.973463898416657,3000
G-396|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-396,102,100,80,20,spoplus,74,validation_spoplus_loss,46.59663605245311,15.936969261169434,0.14438003525889462,74,94,True,False,46.59663605245311,3000
G-396|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-396,102,500,400,100,2stage,641,validation_mse_loss,24.50028718880777,15.936969261169434,0.14438003525889462,641,661,True,False,24.50028718880777,3000
G-396|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-396,102,500,400,100,spoplus,588,validation_spoplus_loss,43.57566523060774,15.936969261169434,0.14438003525889462,586,606,True,False,43.575725443595104,3000
G-396|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-396,103,50,40,10,2stage,573,validation_mse_loss,25.873316147376215,15.936969261169434,0.14438003525889462,573,593,True,False,25.873316147376215,3000
G-396|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-396,103,50,40,10,spoplus,142,validation_spoplus_loss,48.901324077016525,15.936969261169434,0.14438003525889462,140,160,True,False,48.90137111635361,3000
G-396|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-396,103,100,80,20,2stage,651,validation_mse_loss,28.473481676607385,15.936969261169434,0.14438003525889462,651,671,True,False,28.473481676607385,3000
G-396|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-396,103,100,80,20,spoplus,128,validation_spoplus_loss,48.907314170382776,15.936969261169434,0.14438003525889462,128,148,True,False,48.90731417038278,3000
G-396|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-396,103,500,400,100,2stage,692,validation_mse_loss,25.10297715668444,15.936969261169434,0.14438003525889462,692,712,True,False,25.10297715668444,3000
G-396|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-396,103,500,400,100,spoplus,658,validation_spoplus_loss,43.88979607908848,15.936969261169434,0.14438003525889462,653,673,True,False,43.88988899713185,3000
G-396|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-396,104,50,40,10,2stage,773,validation_mse_loss,22.572069872999734,15.936969261169434,0.14438003525889462,773,793,True,False,22.572069872999734,3000
G-396|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-396,104,50,40,10,spoplus,240,validation_spoplus_loss,48.795400704331215,15.936969261169434,0.14438003525889462,239,259,True,False,48.79546311936801,3000
G-396|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-396,104,100,80,20,2stage,1015,validation_mse_loss,21.919015498080075,15.936969261169434,0.14438003525889462,1015,1035,True,False,21.919015498080075,3000
G-396|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-396,104,100,80,20,spoplus,356,validation_spoplus_loss,42.716223699197855,15.936969261169434,0.14438003525889462,355,375,True,False,42.71623920147593,3000
G-396|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-396,104,500,400,100,2stage,902,validation_mse_loss,23.569630316139087,15.936969261169434,0.14438003525889462,902,922,True,False,23.569630316139087,3000
G-396|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-396,104,500,400,100,spoplus,498,validation_spoplus_loss,44.0608722051946,15.936969261169434,0.14438003525889462,496,516,True,False,44.06088701478503,3000
G-396|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-396,105,50,40,10,2stage,650,validation_mse_loss,27.14459125336606,15.936969261169434,0.14438003525889462,650,670,True,False,27.14459125336606,3000
G-396|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-396,105,50,40,10,spoplus,508,validation_spoplus_loss,44.02057657798129,15.936969261169434,0.14438003525889462,508,528,True,False,44.02057657798128,3000
G-396|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-396,105,100,80,20,2stage,924,validation_mse_loss,26.586339543753212,15.936969261169434,0.14438003525889462,924,944,True,False,26.586339543753212,3000
G-396|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-396,105,100,80,20,spoplus,491,validation_spoplus_loss,45.26303927473899,15.936969261169434,0.14438003525889462,478,498,True,False,45.263065141760435,3000
G-396|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-396,105,500,400,100,2stage,771,validation_mse_loss,24.87121870203433,15.936969261169434,0.14438003525889462,771,791,True,False,24.87121870203433,3000
G-396|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-396,105,500,400,100,spoplus,225,validation_spoplus_loss,44.81218627286207,15.936969261169434,0.14438003525889462,216,236,True,False,44.81225642045759,3000
G-398|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-398,101,50,40,10,2stage,992,validation_mse_loss,29.71812558400047,11.70437440109253,0.13367695058173176,992,1012,True,False,29.71812558400047,3000
G-398|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-398,101,50,40,10,spoplus,289,validation_spoplus_loss,-8.526512829121202e-15,0.0,0.0,285,305,True,False,-7.105427357601002e-15,3000
G-398|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-398,101,100,80,20,2stage,558,validation_mse_loss,26.645898399393637,11.70437440109253,0.13367695058173176,558,578,True,False,26.645898399393637,3000
G-398|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-398,101,100,80,20,spoplus,349,validation_spoplus_loss,-4.263256414560601e-15,0.0,0.0,337,357,True,False,-2.1316282072803005e-15,3000
