job_id,topology_id,regime,protocol,data_seed,sample_size,training_size,validation_size,trainer_train_size_arg,max_epochs,early_stop_patience,early_stop_min_delta,status,two_stage_status,spoplus_status,evaluation_status,runtime_seconds,runtime_source,test_gap_2stage,test_gap_spoplus,test_gap_improvement,test_normalized_gap_2stage,test_normalized_gap_spoplus,fraction_improved_over_2stage,two_stage_selected_epoch,spoplus_selected_epoch,two_stage_best_epoch,two_stage_stop_epoch,two_stage_stopped_early,two_stage_hit_max_epoch,two_stage_best_value,spoplus_best_epoch,spoplus_stop_epoch,spoplus_stopped_early,spoplus_hit_max_epoch,spoplus_best_value,test_hash,train_prefix_hash,validation_hash,job_dir
G-269|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-269,step2c_poly_d8_mult_eps050,screen,101,100,80,20,80,3000,20,0.0001,success,success,success,success,193.297,formal_launcher_log,15.632149501800537,0.2088039894104004,15.423345512390137,0.17695377840771429,0.0027940008053837814,0.939,306,446,306,326,True,False,22.189737295056446,446,466,True,False,5.266473812929506,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,3cc3278ecb9709342ac05c374d6adf177b429386f6208383e5e1a5db6aaee6c1,c401bc7a23afd6ca88078c1fb406926c8b56a546eee9ec631c3be991133ef06d,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000101/sample_size=100
G-269|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-269,step2c_poly_d8_mult_eps050,screen,101,500,400,100,400,3000,20,0.0001,success,success,success,success,1360.904,formal_launcher_log,15.479582672119141,0.2088039894104004,15.270778682708741,0.17530963121318308,0.0027940008053837814,0.933,441,709,441,461,True,False,23.75507609399949,710,730,True,False,1.8042720933315943,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,95c4900c834f02b6430d6490aef7aebe319f732a3a2f791a6a6aeca0893b95cc,9f736cb808653534acd64fb495a67b99b5e143080a5e71f416a86aa0606129ea,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000101/sample_size=500
G-269|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-269,step2c_poly_d8_mult_eps050,screen,102,50,40,10,40,3000,20,0.0001,success,success,success,success,83.134,formal_launcher_log,15.456238471984863,0.2088039894104004,15.247434482574462,0.17507005830812158,0.0027940008053837814,0.932,830,273,830,850,True,False,22.589810585578668,273,293,True,False,3.8601458811815874,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,ccb6ca91b30b4494256798f62841915ad0c3508547ec8d4ca05e561ec6009789,bba8d4d02795ffc006d73770f56f50c316629822ea12fe574ef2da83a325f46b,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000102/sample_size=050
G-269|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-269,step2c_poly_d8_mult_eps050,screen,102,100,80,20,80,3000,20,0.0001,success,success,success,success,148.226,formal_launcher_log,15.479582672119141,0.2088039894104004,15.270778682708741,0.17530963121318308,0.0027940008053837814,0.933,674,310,674,694,True,False,20.54333334024051,310,330,True,False,3.484876651693226,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,51033057ce384105ebcee55e66c5cc810973d5051b8fd4d2a480c858b0f509f8,ebb4e083c0b3a91d72f4b680b48cf1bd6e3c6e7e34834ec57261728c6ba4e7de,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000102/sample_size=100
G-269|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-269,step2c_poly_d8_mult_eps050,screen,102,500,400,100,400,3000,20,0.0001,success,success,success,success,2547.537,formal_launcher_log,15.479582672119141,0.2088039894104004,15.270778682708741,0.17530963121318308,0.0027940008053837814,0.933,520,1350,520,540,True,False,21.35942817639641,1330,1350,True,False,2.295801115901812,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,890ad72f152a493d75d3226098ca9512849e52c8cec72fc2c32da4ec900cd5d5,e0505fb4e05f849a1094912a55e2a7ff971c5e1d4642592f4f432a4582c93643,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000102/sample_size=500
G-269|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-269,step2c_poly_d8_mult_eps050,screen,103,50,40,10,40,3000,20,0.0001,success,success,success,success,119.172,formal_launcher_log,15.597321392059326,0.2088039894104004,15.388517402648926,0.17662328043704456,0.0027940008053837814,0.938,397,489,397,417,True,False,20.357398425907117,489,509,True,False,1.0218530162253998,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,ed51d6bd950331fc9b80a34742b252a2ea77cdd26dd6e733957d29f1120f2c86,4fc7da7cd766bb2ea28c7d6068fa660bfc5161a92952ab30b5200ceb32a27590,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000103/sample_size=050
G-269|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-269,step2c_poly_d8_mult_eps050,screen,103,100,80,20,80,3000,20,0.0001,success,success,success,success,206.307,formal_launcher_log,15.479582672119141,0.2088039894104004,15.270778682708741,0.17530963121318308,0.0027940008053837814,0.933,437,489,437,457,True,False,20.97483165058061,486,506,True,False,2.1313794044239565,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,c9ce5db532167fe325946f6d992b1d487e447addf190917efddf02207fd1e490,14909482cfd3d6ca313415d252c426e4702011a3cf9b510f0cdcd71d6f495445,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000103/sample_size=100
G-269|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-269,step2c_poly_d8_mult_eps050,screen,103,500,400,100,400,3000,20,0.0001,success,success,success,success,6057.261,formal_launcher_log,15.456238471984863,0.2088039894104004,15.247434482574462,0.17507005830812158,0.0027940008053837814,0.932,566,3000,566,586,True,False,21.632978002377914,2998,,False,True,2.6748161868217473,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,11c3231083e33380d844b23ab38aa35e3d905707bcc413a02657ccbe6fdf227c,07f4fd65c5a99523c4faa82fd5cc688889f6562574bd7bcfc3b779c3a8631a2b,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000103/sample_size=500
G-269|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-269,step2c_poly_d8_mult_eps050,screen,104,50,40,10,40,3000,20,0.0001,success,success,success,success,144.218,formal_launcher_log,15.454298675537109,0.2088039894104004,15.245494686126708,0.17504020701687079,0.0027940008053837814,0.931,374,668,374,394,True,False,22.615220451152748,650,670,True,False,-0.00011730037031156825,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,a4d7a4c9f8d46a72977dd35cfcbdae58786ba27bd71611138793561b838c8817,789e4be9e13e64801562236c0f9cef769098af3fbb1145419a050dc0ba25118b,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000104/sample_size=050
G-269|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-269,step2c_poly_d8_mult_eps050,screen,104,100,80,20,80,3000,20,0.0001,success,success,success,success,245.366,formal_launcher_log,15.597321392059326,0.2088039894104004,15.388517402648926,0.17662328043704456,0.0027940008053837814,0.938,283,620,283,303,True,False,22.53278003865934,620,640,True,False,0.13819727112330255,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,714643b772cf0fc691737fd9c646bb2af958b7d673456f274bfe0697cc636184,9d76f9af4c831d20dcb4565be651a67958f29d01ade91a6a11b5cbdb34da4e79,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000104/sample_size=100
G-269|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-269,step2c_poly_d8_mult_eps050,screen,104,500,400,100,400,3000,20,0.0001,success,success,success,success,1849.567,formal_launcher_log,15.479582672119141,0.2088039894104004,15.270778682708741,0.17530963121318308,0.0027940008053837814,0.933,433,975,433,453,True,False,22.747071812630534,967,987,True,False,1.9120851969610462,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,54bcb3bfb98263a14f93d39407f244d8e82a9f6fcf56c8bad9d6d7c3eee4e581,6d49f43ebbf88d01f217ac9f28ab45cc9fd98febfa659065572b2e4021456070,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000104/sample_size=500
G-269|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-269,step2c_poly_d8_mult_eps050,screen,105,50,40,10,40,3000,20,0.0001,success,success,success,success,134.205,formal_launcher_log,15.506605781555177,0.2088039894104004,15.297801792144776,0.17562533223592058,0.0027940008053837814,0.935,810,585,810,830,True,False,21.617259530416664,584,604,True,False,0.4234172403097318,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,1457cb3b13f12bdc57ab4b05be5891a17926538a8b61b0c3c661c8a3a7d29668,6ef821c2014233b21759744aa4a7275ac703d197aa8bd72037ca40ec7c1dd442,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000105/sample_size=050
G-269|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-269,step2c_poly_d8_mult_eps050,screen,105,100,80,20,80,3000,20,0.0001,success,success,success,success,353.501,formal_launcher_log,15.479582672119141,0.2088039894104004,15.270778682708741,0.17530963121318308,0.0027940008053837814,0.933,760,928,760,780,True,False,22.45574111263197,928,948,True,False,0.5121712211091882,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,4a3f079b82a18e5831dc7e6eb6f07ebf12f77a2efbbd284c36c1468f6098e5ba,7f0be2ad948a8e8c3219663ecabfefd346ab8aeffeacdb1a29ff02255fe9a06e,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000105/sample_size=100
G-269|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-269,step2c_poly_d8_mult_eps050,screen,105,500,400,100,400,3000,20,0.0001,success,success,success,success,1293.808,formal_launcher_log,15.479582672119141,0.2088039894104004,15.270778682708741,0.17530963121318308,0.0027940008053837814,0.933,694,662,694,714,True,False,22.403806548144324,660,680,True,False,1.043444949870692,fa23fd2f0b85c39ace1133294e1184bc3c1eb7cd5aea56af82a11b16bd8f2530,4a3e4c48b558905ca31a0e165e72ea224676a47afe21f0b7757c50d0e036e577,2bb9840600208179bfbcd4cd0f57c15c614e37216127a6500a9e15583f514c89,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-269/data_seed=000105/sample_size=500
G-304|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-304,step2c_poly_d8_mult_eps050,screen,101,50,40,10,40,3000,20,0.0001,success,success,success,success,147.206,formal_launcher_log,7.528664039611816,1.9461591930389404,5.582504846572876,0.1349592002987735,0.03905769793871885,0.704,1060,1091,1060,1080,True,False,22.217795103135174,1091,1111,True,False,16.665150402491765,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,fb7fdee0da2ed699754c8348f62a001fe23dd42a04f1fa91d5f938ec71f15787,958a72fa46f8b475ccb9c398e5fe5c2a107904a78ee398066444d5c44059b074,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000101/sample_size=050
G-304|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-304,step2c_poly_d8_mult_eps050,screen,101,100,80,20,80,3000,20,0.0001,success,success,success,success,326.426,formal_launcher_log,7.528664039611816,2.0157811012268065,5.51288293838501,0.1349592002987735,0.04014448848683865,0.683,1098,1369,1098,1118,True,False,22.366714631593453,1369,1389,True,False,16.598491223321115,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,70c01f35675a38d56509509d13377159eac522e7d4b778252a88706762ba5685,a98f756456a13de12652897d39aad7ce02b8fa3be0f804cdeb5ba513745a82c7,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000101/sample_size=100
G-304|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-304,step2c_poly_d8_mult_eps050,screen,101,500,400,100,400,3000,20,0.0001,success,success,success,success,2823.8,formal_launcher_log,7.528664039611816,2.0363670845031736,5.4922969551086425,0.1349592002987735,0.04049132338735623,0.677,950,2112,950,970,True,False,20.91250410492213,2094,2114,True,False,15.924100350538914,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,bf44d2f94d30078fec1011294d88f519ca7a5b738a98949de147cd81c32f8821,9efdec5ec063fa256fb4defe9a84417a002a98663c65153f0c7cf82858699e88,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000101/sample_size=500
G-304|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-304,step2c_poly_d8_mult_eps050,screen,102,50,40,10,40,3000,20,0.0001,success,success,success,success,134.186,formal_launcher_log,7.528664039611816,2.055828266143799,5.4728357734680175,0.1349592002987735,0.040805100064744165,0.67,635,970,635,655,True,False,18.702657623315268,970,990,True,False,15.128941757558849,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,7bd827ecc340f9c1d16d011d9dfdcceae4fb93d757405f0e708a3f34823d077a,6bc3174edce7d6c191fd12da3f3bc6a7f704b6afb4d72111865a71351d34c60c,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000102/sample_size=050
G-304|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-304,step2c_poly_d8_mult_eps050,screen,102,100,80,20,80,3000,20,0.0001,success,success,success,success,233.311,formal_launcher_log,7.528664039611816,1.905548692703247,5.62311534690857,0.1349592002987735,0.03811715043712548,0.697,685,928,685,705,True,False,19.97881327103997,928,948,True,False,14.946989564814455,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,f4c7f50460cdbc39708005540fe6772f706402796d6625b94099fe6c3fc76eeb,f64ee67f1250b7afd3b504627222871c6bdd415da06bb4ad6aee3cb482fe9d6a,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000102/sample_size=100
G-304|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-304,step2c_poly_d8_mult_eps050,screen,102,500,400,100,400,3000,20,0.0001,success,success,success,success,3363.753,formal_launcher_log,7.528664039611816,2.0922832679748535,5.436380771636963,0.1349592002987735,0.041399647947611154,0.665,1042,2463,1042,1062,True,False,20.714080099813177,2463,2483,True,False,15.010480619689083,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,aeb5cdce3a28dbfa79996e59df7eae077b41a31c9b67053f7e2c55fe48225adf,afcec26d1f23efc984d70f00eff010d5f63205bd0335e4f5b2a7e1c996092848,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000102/sample_size=500
G-304|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-304,step2c_poly_d8_mult_eps050,screen,103,50,40,10,40,3000,20,0.0001,success,success,success,success,112.134,formal_launcher_log,7.528664039611816,2.2689181785583497,5.259745861053466,0.1349592002987735,0.04465609214370194,0.637,798,733,798,818,True,False,19.45403483769585,733,753,True,False,17.09505654225415,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,0001cff775dcb207353c143529718a727848c35f9c73c7f6adb6b316f94e2099,1be1d80f4e326308cf86ad15c4ecb66d3b2db1b2ae96a213d9c750cb4afafdf1,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000103/sample_size=050
G-304|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-304,step2c_poly_d8_mult_eps050,screen,103,100,80,20,80,3000,20,0.0001,success,success,success,success,204.289,formal_launcher_log,7.528664039611816,2.2740009727478028,5.254663066864014,0.1349592002987735,0.04481252686618909,0.635,893,796,893,913,True,False,18.450662221363302,796,816,True,False,18.06873481558301,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,2d08bcfd9ecc9819e52c4ae722e7ba4535b8ce156ec3e6aa05065a9202c43424,0f466ceabd457b4fd7ad0f46394761aea1c4173dca5b97a95ce8ee4916c44a0d,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000103/sample_size=100
G-304|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-304,step2c_poly_d8_mult_eps050,screen,103,500,400,100,400,3000,20,0.0001,success,success,success,success,945.279,formal_launcher_log,7.528664039611816,2.3907729930877686,5.1378910465240475,0.1349592002987735,0.046723817519385764,0.62,757,779,757,777,True,False,18.688682499840695,778,798,True,False,17.46530018851606,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,d9c264b1c23f4c70daa7b3614354e9afcd0247a0fd2028365e68ebfa80b270af,bdff9dcc0363f7bcb656622fc2c85497592689262cd5b0ddd3df33c468fa58f2,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000103/sample_size=500
G-304|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-304,step2c_poly_d8_mult_eps050,screen,104,50,40,10,40,3000,20,0.0001,success,success,success,success,211.277,formal_launcher_log,7.528664039611816,2.0525304679870606,5.4761335716247554,0.1349592002987735,0.04073839568243107,0.67,610,1659,610,630,True,False,18.55884288207907,1658,1678,True,False,12.874454055746464,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,0d845d99c1d8729319bb549334fa35d8b89978a0209d8427d12a4587cd509267,76fa737d86c5a595b539350116bc5fb90731ee505dc306b90a45950a408b3db5,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000104/sample_size=050
G-304|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-304,step2c_poly_d8_mult_eps050,screen,104,100,80,20,80,3000,20,0.0001,success,success,success,success,367.501,formal_launcher_log,7.528664039611816,2.515628396987915,5.013035642623901,0.1349592002987735,0.04901369214030335,0.6,626,1522,626,646,True,False,18.007804390985328,1504,1524,True,False,13.198727771356909,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,27196215de0bc2987c92d45e5149321962fb7f8a371e6a712e5c5f30fc06f99c,0133e19d019698e5e5629f03e1269ab908bc5e357445737c0fe98b9d9df6bf71,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000104/sample_size=100
G-304|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-304,step2c_poly_d8_mult_eps050,screen,104,500,400,100,400,3000,20,0.0001,success,success,success,success,2024.716,formal_launcher_log,7.528664039611816,2.376966375350952,5.1516976642608645,0.1349592002987735,0.04649019138981934,0.622,829,1622,829,849,True,False,20.35497170302476,1622,1642,True,False,15.093542629678463,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,26c9a739605afcd665362932ac82d9d54670b683ff6521f6401b10620597f7fa,709d4670fa327f06d0639a7f8aae58f73d59e611db6ab6928aa6d1b7ab3c76a2,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000104/sample_size=500
G-304|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-304,step2c_poly_d8_mult_eps050,screen,105,50,40,10,40,3000,20,0.0001,success,success,success,success,131.176,formal_launcher_log,7.528664039611816,2.181831485748291,5.346832553863526,0.1349592002987735,0.043136802916844325,0.651,729,898,729,749,True,False,22.518386076249495,898,918,True,False,14.175561667297135,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,80119770ec01ec4bca2331ac5904fd68cb7ed4eea33982ebe61c0f2c10722c04,df353dd31827bd268bb53a149f62b5a037f051780ae41ea96ba17a867f6e48d1,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000105/sample_size=050
G-304|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-304,step2c_poly_d8_mult_eps050,screen,105,100,80,20,80,3000,20,0.0001,success,success,success,success,144.187,formal_launcher_log,7.528664039611816,2.5956674098968504,4.932996629714966,0.1349592002987735,0.05048951605330668,0.59,708,504,708,728,True,False,20.693024009128592,504,524,True,False,20.182560027962488,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,b42024ced7575112f93784c96ee4cd29fd34ca57a830f295d7dd535cc0015bd4,6581fa1eb8eb772bc720bbd74da0a9d4e7d3b3b6d44433019ee8f81ebe4ba6af,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000105/sample_size=100
G-304|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-304,step2c_poly_d8_mult_eps050,screen,105,500,400,100,400,3000,20,0.0001,success,success,success,success,846.131,formal_launcher_log,7.528664039611816,2.386866388320923,5.141797651290894,0.1349592002987735,0.04664580992957248,0.621,703,681,703,723,True,False,20.177600822585557,680,700,True,False,19.316482764757446,fdd49c4bde484e753b9d1099b920efac2776c3d2dac00e9f360f0e9167c68e2f,0882c1c8598b72da16cd94af9919d4fb03334d1a0ccccf202d0c4f7431dedfac,346c6ec4c05ef53856a254c6157fb0c8d1c9a0f82c20f0b66796fb644bf5a319,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-304/data_seed=000105/sample_size=500
G-364|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-364,step2c_poly_d8_mult_eps050,screen,101,50,40,10,40,3000,20,0.0001,success,success,success,success,35.054,formal_launcher_log,5.984519125938416,4.943552943229675,1.0409661827087402,0.1990909099235885,0.16489819604876804,0.205,824,119,824,844,True,False,15.500873157143653,119,139,True,False,7.757089010681028,2b4384aa92f4d64ec7fcd5b8a0b2b4ab79fe7d55ee618d9e26327d167710ff48,567d083c7d5f4c136c707cc5252b5632255901d7c1c31dd7b9cd44e9da2ca9f1,6d47783b568b2adb9d54bc1551c999789aef3a93477fe4d92a3704fbed373483,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-364/data_seed=000101/sample_size=050
G-364|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-364,step2c_poly_d8_mult_eps050,screen,101,100,80,20,80,3000,20,0.0001,success,success,success,success,49.069,formal_launcher_log,5.984519125938416,4.055684147834778,1.9288349781036378,0.1990909099235885,0.13575763051451314,0.423,789,164,789,809,True,False,15.176534753628516,164,184,True,False,9.504445410524651,2b4384aa92f4d64ec7fcd5b8a0b2b4ab79fe7d55ee618d9e26327d167710ff48,cae331363f286d6ad807104967244f78db0106d34746645f22e36449aa13ffb8,d9594a9f7f8cc78d5b4bd14ca9e8422725aa99475d5c509c152b06f4d8e4adce,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-364/data_seed=000101/sample_size=100
