epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap
0,1.6236203565420875,3.3521429192297485,6.981744312271476,6.5741152013987305,12.392917200724284,11.551857635498047
10,2.5877830030565763,2.376710482802286,5.9941556584710876,5.579393312677741,9.977495365142822,9.113026174545288
20,3.316557293057512,1.6292006475740428,5.7778907380998135,5.335235430106521,9.340667022069296,8.382408477783203
30,3.633809489403213,1.4278488808604435,5.806319977653524,5.351282226398587,9.62798287709554,8.346374145507813
40,3.6196412201640076,1.6338230353816736,5.78374715016534,5.337214087739587,9.441601797739665,8.3586611328125
50,3.485969553300344,1.8107072745914286,5.777894096101324,5.340112911313772,9.388710152308146,8.476200119018555
60,3.393297607702149,1.7913559964248291,5.776391963250935,5.339169505119323,9.474262402852377,8.503250190734864
70,3.378454176949801,1.7073010978683718,5.775229838800927,5.334990676492453,9.370598360697429,8.438468648910522
80,3.3941968133784677,1.6938005042571942,5.775361041650176,5.334366898193956,9.366590280532836,8.433525234222412
90,3.4134113320530672,1.724279310629221,5.775184100816647,5.335156434521079,9.359564701716105,8.44196089363098
100,3.4220312319528365,1.7255241693902432,5.775232952808341,5.335136641010642,9.359564701716105,8.441214693069458
110,3.4152483047319153,1.717050250316113,5.775205343663693,5.3348696475625035,9.357712450027465,8.42946773147583
120,3.4073835857458517,1.7242706579239213,5.775161727815867,5.33521559497714,9.357519944508871,8.437491086959838
130,3.4087023596062807,1.723062568282161,5.775166695229709,5.335154375761747,9.357519944508871,8.440205987930298
140,3.4096679995804156,1.718611735055418,5.775176704414189,5.334975504696369,9.360415697097778,8.438499792098998
150,3.4069733453061155,1.7215476123514868,5.775162839430074,5.3351133558601145,9.360415697097778,8.438499792098998
160,3.404917355861867,1.7221584492753685,5.775157000583907,5.335159306868911,9.357519944508871,8.437491086959838
170,3.4020744837693564,1.723147430637421,5.775150123176475,5.335229550600052,9.360415697097778,8.428254240036011
180,3.4027185762722953,1.7221008022402071,5.775152833896379,5.335181425392627,9.357519944508871,8.428254240036011
190,3.4049921038449744,1.716290679114231,5.7751707327241695,5.334938599184156,9.346064675649007,8.431231645584106
200,3.4087036035078433,1.7215226775715327,5.775167663196723,5.335094707995653,9.348960428237914,8.43197784614563
210,3.405743578225837,1.7205172502088775,5.775161636049549,5.335087399676442,9.346064675649007,8.429262945175171
220,3.410734609248619,1.722455175327423,5.77517385310183,5.335110520243645,9.347108176549275,8.428516744613647
230,3.4075466777104255,1.720485197790814,5.7751655722657835,5.335067207321525,9.347108176549275,8.428516744613647
240,3.4041258219760833,1.7203056465099764,5.775158578852812,5.335096508085727,9.347108176549275,8.429262945175171
250,3.41026587695605,1.7243299479461944,5.775171482761701,5.335188593223691,9.347108176549275,8.428254240036011
260,3.409257944709809,1.7226987560697427,5.77516860285153,5.335134766429663,9.347108176549275,8.43197784614563
270,3.4062390300540626,1.7174740693316202,5.77516999433438,5.3349680725187065,9.347108176549275,8.428516744613647
280,3.399984664030615,1.7187308442912899,5.775154100631674,5.335085380360484,9.344212423960368,8.428254240036011
290,3.410473666315497,1.7236458442602238,5.775172065595786,5.335159355565906,9.347108176549275,8.430222940444946
300,3.4137271661868325,1.716370110703989,5.775200503257413,5.33485791002214,9.344212423960368,8.432182632446288
310,3.4055213674243885,1.7201971691051283,5.775161698435744,5.335077206656337,9.347108176549275,8.44196089363098
320,3.407176679079087,1.7294779541238179,5.775168331501384,5.335428426727653,9.378231757481894,8.431473295211791
330,3.403772295379003,1.7128004450895746,5.77518285104384,5.334829219520092,9.348513418833415,8.43492554473877
340,3.407715879270441,1.7168221465339408,5.775176258546611,5.334929233685136,9.351409171422322,8.4378082447052
350,3.4013368124938377,1.7279078520333275,5.775152640454471,5.335429229006171,9.368406089146932,8.428012193679809
360,3.4066016466118363,1.710307303269904,5.775206578858197,5.334716232344508,9.348960428237914,8.435487232208253
370,3.4074414573382157,1.7231837361896651,5.77516222383827,5.335171982750297,9.348960428237914,8.440795686721803
380,3.4090564719751217,1.7243495834206426,5.775167141842346,5.335201222538948,9.346064675649007,8.440049486160278
390,3.4055618367619216,1.723031578534263,5.775157472267747,5.335186268627644,9.348960428237914,8.440795686721803
400,3.4098160889999294,1.723993477990157,5.775169937585791,5.335179768308997,9.347108176549275,8.442764387130737
410,3.4135554234156733,1.7178871427484803,5.7751948447525505,5.334914007708431,9.344212423960368,8.440890392303467
420,3.40122182401004,1.7219073132551372,5.775150560649733,5.335191251143813,9.347108176549275,8.432781339645386
430,3.4020628705926237,1.7208092887984865,5.775153510111074,5.335139296606183,9.347108176549275,8.432781339645386
440,3.408548106579779,1.7208853539818614,5.775168170568843,5.335072344794869,9.344212423960368,8.433790044784546
450,3.4017964865664756,1.7203518785199374,5.7751537786548335,5.335124622270465,9.347108176549275,8.430066438674928
460,3.4065111534255337,1.7201927696583619,5.775164097895225,5.335066943913699,9.347108176549275,8.43182134437561
470,3.4114739914501953,1.7180586975723233,5.77518503446132,5.334938373029232,9.344212423960368,8.443773092269897
480,3.4066563424398772,1.7225197176231246,5.775160943195224,5.335154400736093,9.344212423960368,8.443510587692261
490,3.4020032343894373,1.7270773211755457,5.775151823026438,5.335386874452233,9.375336004892985,8.430727094650269
500,3.40271699798943,1.7158897334317535,5.77516681107382,5.334949770480394,9.3544944190979,8.431735799789429
