epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,132.04176109346048,127.14624449690882,0.6429549550707548,0.6348133051541229,24.18077688170597,22.00800162717933,0.0,0.0,0.08166666666666667,0.1095
10,2.61636881185985,4.333240000810083,5.061852888448408,113.89520436983874,108.9788033861092,0.552650827650603,0.541660902904571,22.687174206276733,20.62816933614947,0.0,0.0,0.08833333333333333,0.118
20,3.570850108830096,5.219004594235204,6.323684009687714,100.94400283161671,95.98213680010974,0.48926781322784174,0.4757802880527985,21.740291350934033,19.83872498198319,0.0,0.0005,0.09333333333333334,0.121
30,4.46244919751737,5.953679461958957,7.440413427772365,91.9016824350047,86.96601976271094,0.44574441745522514,0.4307654480322221,21.1794491859929,19.263398036270402,0.0,0.0015,0.1,0.126
40,5.278417136523594,6.508336712351408,8.379745475161346,85.60284939347802,80.69483669556946,0.4159313047926792,0.399850739320277,20.45720535734358,18.746406529378145,0.0,0.002,0.11,0.131
50,6.016000407721377,6.874059369295374,9.13482091331304,81.19350022340731,76.20990823833267,0.3950905050720515,0.37780590018599686,19.818382857724405,18.31548603530694,0.0,0.0025,0.11166666666666666,0.137
60,6.6868105618285885,7.07166543427104,9.732517017917111,77.84361836785523,72.8449879354471,0.37930668325168115,0.3612601417110429,19.257348025798176,17.974159984807486,0.0,0.004,0.12,0.14
70,7.304072106447681,7.147776014973032,10.219597413617173,75.16169187802258,70.15938003845173,0.36661371769312345,0.3480289573562175,18.614150700888906,17.622418084338307,0.0,0.005,0.12333333333333334,0.143
80,7.876991760890465,7.146027780051527,10.635446028935712,72.9327166470496,67.93947814620851,0.3559563506620177,0.3370512197043654,18.285681200794254,17.123495132041164,0.0,0.006,0.12833333333333333,0.1515
90,8.412672143489793,7.103243233576495,11.010409485082715,71.05028255040263,66.09154874564308,0.34694448105283776,0.32792148815361494,17.661130198948086,16.85028238531761,0.0,0.0075,0.13166666666666665,0.1565
100,8.917069893337699,7.037345977205935,11.359505882104475,69.43408003539662,64.53245164651433,0.339230842726602,0.32024240453676395,17.385331531527143,16.408234282393007,0.0,0.008,0.135,0.1635
110,9.389292720225422,6.958576427123817,11.6867704554424,68.0874022134722,63.21581297175762,0.33281113777100174,0.3137592477038194,17.176744527223832,16.151330189677886,0.0016666666666666668,0.008,0.135,0.166
120,9.828877138013834,6.87365055980684,11.993910863955254,66.95377164730743,62.12126063397189,0.32742159759664824,0.308365260959467,16.90081235599704,15.905478247956372,0.0016666666666666668,0.008,0.13666666666666666,0.171
130,10.24168869460022,6.799360285132932,12.293229339931186,65.99117136092788,61.1936252779814,0.3228734297296693,0.3038056045947297,16.68778885885142,15.767672296527774,0.0016666666666666668,0.01,0.13333333333333333,0.167
140,10.627978381078767,6.747338829050859,12.588904072344624,65.18553499188886,60.39862966174822,0.31909564466594653,0.2999244908144662,16.569239694746212,15.672563597312196,0.0016666666666666668,0.011,0.135,0.1685
150,10.990292319387297,6.720487967641867,12.882215794994375,64.49324785152388,59.71517723328083,0.31589006697241767,0.2966304844256049,16.265974030820654,15.546778299780097,0.006666666666666667,0.011,0.135,0.1685
160,11.3330873183702,6.707202711187545,13.1691091716473,63.89130059682805,59.12218761906278,0.3131330495206414,0.2937930491950361,16.191479694231724,15.46600865337858,0.006666666666666667,0.012,0.13666666666666666,0.1675
170,11.657203941948755,6.709933608030573,13.450413107721404,63.370466268447124,58.60691870499625,0.31077982443677843,0.29133902690259594,16.2378765277906,15.401612253312488,0.008333333333333333,0.012,0.135,0.1695
180,11.961992174257611,6.723272017323412,13.721940219805811,62.92045921401684,58.157839227795165,0.30877070964327546,0.28921071163143225,16.29400085581777,15.422058898509015,0.008333333333333333,0.012,0.13333333333333333,0.1695
190,12.250106871028509,6.734157897208306,13.979055795587657,62.532848656184115,57.766500649366094,0.30704293901390317,0.28736810463464074,16.344403360097978,15.429604894940276,0.008333333333333333,0.0125,0.135,0.1705
200,12.52127575669815,6.742395030963949,14.221189729725294,62.19400187380153,57.42818980892256,0.30553992818187786,0.285783143269884,16.303642367779588,15.390872391710523,0.008333333333333333,0.0125,0.135,0.171
