epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,61.11244235798527,58.16534598347131,0.4267783115732321,0.41804354449750886,9.376781179861476,8.616784477910027,0.0,0.0,0.095,0.136
10,2.6089093260994485,4.309891235612844,5.0380125381564,43.47981106728464,40.68734052896977,0.3034360068730553,0.2924623097373004,8.740314339852581,7.847335129251704,0.0,0.0,0.10166666666666667,0.1435
20,3.510867892491741,5.025272595862851,6.130216800510367,35.140994525490406,32.563097462544924,0.24540025228117401,0.23449759201793594,8.087222178721179,7.429783527148888,0.0016666666666666668,0.0015,0.11166666666666666,0.1535
30,4.2821288563328785,5.392595137986038,6.885979223354466,31.027017692895047,28.611528906074085,0.21675120305438364,0.20623633841286734,7.775052852276713,7.0137635310497135,0.0016666666666666668,0.002,0.12,0.163
40,4.928642228710518,5.470183696529778,7.3630444717120085,28.492017783740668,26.171983851422123,0.1991269072938832,0.18863608331831527,7.2597148506032925,6.640420478081331,0.0016666666666666668,0.0035,0.13333333333333333,0.171
50,5.47570090217047,5.356297554777676,7.659844898256609,26.692319830046358,24.45873422682747,0.1865882828900676,0.17625518118940364,6.756818679341426,6.392143827447668,0.005,0.0065,0.14,0.1735
60,5.945994563165981,5.146240429168236,7.863754949132448,25.333400391195404,23.207226583349726,0.17707941040825478,0.16717915086140447,6.404724182263017,6.068226131984964,0.005,0.006,0.15166666666666667,0.1835
70,6.354021915424499,4.925738503085679,8.039682475227213,24.380448129970066,22.32186635814676,0.17037519686673339,0.16075312171127615,6.137160344099005,5.8875316302198915,0.005,0.0075,0.155,0.197
80,6.703552467501481,4.755065845705491,8.218775266518733,23.75358527580849,21.730930547675335,0.16596230497867262,0.156463726720869,6.036638849154115,5.724401223728433,0.005,0.0095,0.15833333333333333,0.204
90,7.005185057858172,4.644051355829641,8.404750483531473,23.322422201523693,21.319717118562725,0.16296871189287743,0.1534840397724619,5.982929342314601,5.6573995757456865,0.005,0.0105,0.155,0.2045
