epoch,theta_1,theta_2,theta_norm,train_spoplus_loss,validation_spoplus_loss,train_normalized_spoplus_loss,validation_normalized_spoplus_loss,train_decision_gap,validation_decision_gap,train_y_adv_oracle_equal_rate,validation_y_adv_oracle_equal_rate,train_y_pred_oracle_equal_rate,validation_y_pred_oracle_equal_rate
0,1.6236203565420875,3.3521429192297485,3.724648334154514,132.26376383434012,127.14624449690882,0.6414174561779376,0.6348133051541229,23.38353205986321,22.00800162717933,0.0,0.0,0.095,0.1095
10,2.6159429934022276,4.332504743036079,5.061003368222583,113.81969215757961,108.98720849681543,0.5504948511067461,0.541703616839427,21.64553603561595,20.62684503495507,0.0,0.0,0.095,0.118
20,3.5697327373702854,5.216945180884257,6.3213534022869355,100.7520921805993,95.9988077881986,0.4874827468336377,0.47586368375251503,21.013054035399108,19.839727232229897,0.0,0.0005,0.095,0.121
30,4.461422811627107,5.952873487508739,7.4391529264017136,91.56884225774786,86.97500996362254,0.4439543200269452,0.4308099381355809,20.923234514091163,19.273168234950862,0.0,0.0015,0.095,0.126
40,5.277730777574539,6.515062048113619,8.3845378913407,85.20246367589891,80.69022285457683,0.4143624927128618,0.39983426564878255,20.313553034681828,18.757603429909796,0.0,0.002,0.115,0.131
50,6.014190408987104,6.89851042674834,9.152045256854231,80.75535852035459,76.20154959157848,0.3939455286703924,0.37778854580626353,19.47445603283122,18.36062488520611,0.0,0.0025,0.12,0.1355
60,6.6848709807869575,7.119089567901545,9.765702038541427,77.39657801412432,72.83421787424437,0.37864226792516276,0.36125546027403904,18.8326305395551,18.00241008299496,0.0,0.004,0.135,0.14
70,7.295907544230586,7.217614847135923,10.262759423057606,74.81765830145976,70.17623192647594,0.3667475022017153,0.34818497459915293,18.025320089329036,17.757625233106314,0.0,0.005,0.14,0.1415
80,7.8582111904521215,7.226557881965318,10.675889749109533,72.6974131744557,67.99835825892832,0.35679102666545626,0.33742144729141865,18.034021089021117,17.235404183423146,0.0,0.006,0.145,0.148
90,8.383499662822494,7.189132571360655,11.043853210050536,70.88429639839988,66.17925161795871,0.34831407273942444,0.3284316022805337,17.527869087625294,16.910306637340224,0.0,0.0075,0.14,0.156
100,8.883674887516335,7.135468217289335,11.394498066480798,69.29460230771387,64.62600788786662,0.3409653099944341,0.3207874357999093,17.000274072457106,16.476294530959798,0.0,0.008,0.155,0.1625
110,9.350174008451956,7.062575614960937,11.717752698592482,68.00183444855719,63.31273705365942,0.33497428480328995,0.31431957346524486,16.56459908084944,16.279016338795422,0.005,0.008,0.155,0.164
120,9.782650111949952,6.9703083956359775,12.01188754289299,66.89488369483396,62.22115374745203,0.3298383700422147,0.30893178560743545,16.54764557795599,16.01836924735736,0.005,0.008,0.16,0.168
130,10.191457458332524,6.891150827092234,12.302591793875614,65.95695905260922,61.29011084484216,0.3255307935804385,0.30434412489730456,16.42932605266571,15.871619694557973,0.005,0.01,0.15,0.167
140,10.57240090242925,6.848614808683862,12.596792672716761,65.18059856624575,60.49342802975177,0.3220505070915861,0.3004575547673692,16.60031556338072,15.729282045170665,0.005,0.011,0.15,0.1675
150,10.925762997352694,6.829940546686863,12.884889791752142,64.54049147420955,59.813414673310106,0.31923143614813754,0.2971758920513411,16.33626757234335,15.62238274992397,0.015,0.0115,0.15,0.168
160,11.255436630779569,6.805898926050392,13.153140839400617,63.98486940379149,59.235095064461056,0.3167973801672599,0.29439867450462104,16.22375956280157,15.476046850788872,0.015,0.0115,0.155,0.169
170,11.569562870706923,6.7928488106158476,13.416317675991627,63.4931125531985,58.72672684970743,0.3146809338039621,0.2919634296181879,16.38233655611053,15.484000403976534,0.015,0.012,0.155,0.1665
180,11.86680650932565,6.796710938693498,13.675393095407879,63.072531151335134,58.280540945200684,0.3128920459729909,0.28983986206190204,16.20456105688587,15.425884551655967,0.015,0.012,0.15,0.1695
190,12.146501171619958,6.804193738007006,13.922447454973526,62.704921371332915,57.89005916941502,0.31134035429285717,0.28799189488881666,16.336334546301515,15.417944648026022,0.015,0.0125,0.15,0.1685
200,12.414320176868761,6.8210147636213945,14.164801017287601,62.371840363516,57.5442461707219,0.30995679065382054,0.2863701957347878,16.492800539080054,15.449443494182546,0.015,0.0125,0.155,0.171
210,12.671833016341031,6.847128169351408,14.40342029385924,62.07186537114872,57.23647264573786,0.30873939794929794,0.28493732275016725,16.489882544521244,15.431295693895313,0.015,0.0125,0.155,0.17
220,12.91525746062727,6.866470412310196,14.627108094131927,61.818944449881975,56.969810380656575,0.30772801119524446,0.28369887362643076,16.510648044589907,15.375877191605513,0.015,0.013,0.155,0.1705
230,13.142599506491223,6.874770235399775,14.83207293595747,61.60049783901426,56.74092757477316,0.30686451316767405,0.28263452728767663,16.68908954197541,15.33540984084783,0.015,0.0135,0.15,0.1695
240,13.360160472328637,6.874528477886184,15.025080021072789,61.39972776065604,56.53996245632312,0.30607598035531747,0.281699219027096,16.709318534824998,15.355367039665115,0.015,0.0135,0.145,0.167
250,13.568743902270256,6.8704520892110015,15.209007955666932,61.22214985444533,56.362730441817696,0.30538385004022456,0.28087765849437685,16.42082104528323,15.338142588975373,0.015,0.014,0.15,0.1685
260,13.765968827509202,6.853626023673002,15.377713985905801,61.06902545988956,56.20958736118719,0.304795936826554,0.28016813801143986,16.327585061434657,15.2990304902778,0.015,0.0145,0.15,0.168
270,13.95065795750978,6.831086204134175,15.533338217387247,60.939556064735804,56.07827868733607,0.30431227368374214,0.2795629970523457,16.327585061434657,15.362823290121742,0.015,0.015,0.15,0.168
280,14.120101362071292,6.813654740594638,15.678110645074403,60.83230733593941,55.96736041680977,0.30392531755358687,0.27905806651179205,16.3323200606741,15.28268389094714,0.015,0.0155,0.155,0.168
