dataset_key,train_size,method,selection_metric,bin_index,bin_count,mean_predicted_reward,mean_synthetic_label_reward,min_predicted_reward,max_predicted_reward,calibration_error
heldout400,600,2stage,validation_mse_loss,0,8145,0.752499744515414,0.7601304109474133,0.09889877890893177,1.3845829415677118,0.007630666431999278
heldout400,600,2stage,validation_mse_loss,1,8145,1.991272618966118,2.0076626640510677,1.3845829415677118,2.542248080644785,0.016390045084949678
heldout400,600,2stage,validation_mse_loss,2,8145,3.044793519023529,3.064782775143599,2.5424299177153316,3.5603562617775455,0.019989256120070298
heldout400,600,2stage,validation_mse_loss,3,8145,3.978631689377545,3.9981152496431562,3.5603562617775455,4.439356115625043,0.019483560265611377
heldout400,600,2stage,validation_mse_loss,4,8145,4.829343382331056,4.85843292822349,4.4393905047283,5.241635116381382,0.0290895458924334
heldout400,600,2stage,validation_mse_loss,5,8145,5.5988337569697375,5.61893662200375,5.241635116381382,5.968830397978489,0.02010286503401293
heldout400,600,2stage,validation_mse_loss,6,8145,6.342955536116717,6.359989292362557,5.9692619914574445,6.725117186863362,0.017033756245839804
heldout400,600,2stage,validation_mse_loss,7,8145,7.073799628060977,7.107179573227687,6.725117186863362,7.418930325650661,0.03337994516671028
heldout400,600,2stage,validation_mse_loss,8,8145,7.801723120841813,7.853600223815244,7.418930325650661,8.179955121250108,0.051877102973430844
heldout400,600,2stage,validation_mse_loss,9,8145,8.534867699030048,8.572553910383643,8.179955121250108,8.900890064961192,0.037686211353594956
heldout400,600,2stage,validation_mse_loss,10,8144,9.658937937879818,9.671235705229996,8.900890064961192,10.57158099494514,0.01229776735017829
heldout400,600,2stage,validation_mse_loss,11,8144,11.866954866621155,11.887668557860295,10.57158099494514,13.997212876308643,0.020713691239139465
heldout400,600,e2e,validation_decision_gap,0,8145,0.5922846321366146,0.7601620869266248,0.07783764560224572,1.0897270674282233,0.16787745479001015
heldout400,600,e2e,validation_decision_gap,1,8145,1.567411393720746,2.007630988071856,1.0897270674282233,2.0019895629933155,0.44021959435111024
heldout400,600,e2e,validation_decision_gap,2,8145,2.3968007083590015,3.0649226400587293,2.002400841578672,2.8021554156615456,0.6681219316997278
heldout400,600,e2e,validation_decision_gap,3,8145,3.13200492814454,3.997873616760095,2.8021554156615456,3.495284930853519,0.8658686886155547
heldout400,600,e2e,validation_decision_gap,4,8145,3.8018685808593453,4.859620773580047,3.4953654403437744,4.125395086433499,1.0577521927207014
heldout400,600,e2e,validation_decision_gap,5,8145,4.4076730913083475,5.617895197824439,4.125395086433499,4.700163450032738,1.2102221065160919
heldout400,600,e2e,validation_decision_gap,6,8145,4.993398175007909,6.360044725135911,4.700242014462258,5.292960074933409,1.366646550128002
heldout400,600,e2e,validation_decision_gap,7,8145,5.56851039553697,7.107106264359092,5.292960074933409,5.843246954541179,1.5385958688221217
heldout400,600,e2e,validation_decision_gap,8,8145,6.141499550666906,7.853571003444945,5.843246954541179,6.440128006094978,1.712071452778039
heldout400,600,e2e,validation_decision_gap,9,8145,6.718475347908333,8.571542431577866,6.440155407284244,7.005388075205332,1.8530670836695329
heldout400,600,e2e,validation_decision_gap,10,8144,7.604630091468277,9.672274653534524,7.005388075205332,8.322643550961574,2.0676445620662474
heldout400,600,e2e,validation_decision_gap,11,8144,9.343348362496405,11.88764365611704,8.322881046978429,11.020684460856272,2.5442952936206353
heldout400,600,e2e,validation_fy_loss,0,8145,0.9268856067869591,0.7599056964165013,0.12232795676224294,1.7125914402421172,0.16697991037045778
heldout400,600,e2e,validation_fy_loss,1,8145,2.44255007583477,2.007780662894322,1.7125914402421172,3.0581989874121476,0.4347694129404478
heldout400,600,e2e,validation_fy_loss,2,8145,3.7212777389359273,3.065242590708115,3.0581989874121476,4.281478509463861,0.6560351482278124
heldout400,600,e2e,validation_fy_loss,3,8145,4.851427005946442,4.0008110380670345,4.281478509463861,5.382430188680122,0.8506159678794072
heldout400,600,e2e,validation_fy_loss,4,8145,5.865854108895301,4.8591144633776135,5.382430188680122,6.361053660495201,1.0067396455176878
heldout400,600,e2e,validation_fy_loss,5,8145,6.800664270209828,5.616165485815302,6.361053660495201,7.267937744770996,1.1844987843945258
heldout400,600,e2e,validation_fy_loss,6,8145,7.724337038939542,6.3710184652575546,7.267937744770996,8.195973490421364,1.353318573681987
heldout400,600,e2e,validation_fy_loss,7,8145,8.624999502862575,7.094968546790678,8.195973490421364,9.05423714079056,1.5300309560718972
heldout400,600,e2e,validation_fy_loss,8,8145,9.530101926524225,7.858403894050931,9.054334530586724,9.986499094079976,1.6716980324732935
heldout400,600,e2e,validation_fy_loss,9,8145,10.434324108080459,8.57914940334669,9.986502631623432,10.887188220195696,1.855174704733768
heldout400,600,e2e,validation_fy_loss,10,8144,11.685176262326534,9.660565288279988,10.887188220195696,12.758952201275271,2.0246109740465457
heldout400,600,e2e,validation_fy_loss,11,8144,14.31128561604433,11.887161005515246,12.759141928944482,16.868104151669765,2.424124610529084
