epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio
0,1.6236203565420875,3.3521429192297485,4.929090598424276,4.8194366288185115,4.434209543863933,4.332715721130371,14.88906474685669,0.0809367713499646,0.07197892973996947,0.919063228649562
10,2.6069270353546714,2.4391794342862667,3.8328353901704153,3.7471570639312266,1.6619862937927246,1.6102195739746095,12.714246871948243,0.06913495693419182,0.06087334752901743,0.9308650430654027
20,3.5005278281456857,2.296254208014811,3.2937952150901157,3.2096207936108114,0.9872522354125977,0.8921077823638917,12.059910732269287,0.06583630087296169,0.057675495703167864,0.9341636991266503
30,4.267871914673321,2.7473890155330416,2.925225554605325,2.8207059839367865,0.9450315920511881,0.8858248996734619,12.036056652069092,0.06569091178295543,0.05729039847983598,0.9343090882166576
40,4.929481227974953,3.0611320796346972,2.6979899060726167,2.5848729726672173,0.9029837989807129,0.817224473953247,12.024421005249023,0.06556469607943297,0.05729039847983598,0.9344353039201813
50,5.503835972994027,3.1651792864703396,2.5430494300524393,2.4320174860954284,0.8486921628316243,0.7664130878448486,11.969164981842042,0.06535719980481722,0.05710450951261822,0.9346428001947976
60,5.998409904138844,3.3001525734351156,2.432622464497884,2.32321712076664,0.8487294069925944,0.7597288036346436,12.013810787200928,0.06557761246888574,0.057585386218359055,0.9344223875307279
70,6.42808060620497,3.4918754765876874,2.34952685991923,2.2396458625793456,0.8419835599263509,0.7461362361907959,12.059514129638671,0.06578720119195264,0.057675495703167864,0.9342127988076602
80,6.814108455077426,3.6379023998021522,2.2858297969897587,2.176693143248558,0.8326844088236491,0.7549642467498779,12.08895768737793,0.06593842941314616,0.05818577175531932,0.9340615705864658
90,7.165670226479726,3.759946266318416,2.235500320394834,2.1273321810364725,0.8257405853271484,0.7485292720794677,12.081953102111816,0.06584978518101113,0.05822670456541877,0.9341502148186016
100,7.486334838754861,3.898128829479288,2.19489542166392,2.0864987462759017,0.8219041061401368,0.738793478012085,12.086213420867919,0.06587046849570706,0.05818577175531932,0.9341295315039057
110,7.783764734205271,4.015296385650941,2.161361081600189,2.05333573281765,0.811910769144694,0.7308499813079834,12.089850231170654,0.06591915223855642,0.05801544847383703,0.9340808477610559
120,8.062804966880652,4.097013629691398,2.1331475325425466,2.02701134622097,0.8062689463297527,0.7318664836883545,12.109760791778564,0.06599147183608979,0.05789637701386381,0.9340085281635224
130,8.321975704204249,4.2028905865086115,2.10941576619943,2.003843582570553,0.7978147633870443,0.7319789409637452,12.111697101593018,0.06602022484657583,0.0578356455301455,0.9339797751530361
