dataset_key,train_size,method,selection_metric,bin_index,bin_count,mean_predicted_reward,mean_synthetic_label_reward,min_predicted_reward,max_predicted_reward,calibration_error
unseen1000,600,2stage,validation_mse_loss,0,19436,0.7583308693865777,0.7657404096548321,0.09889877890893177,1.3845829415677118,0.007409540268254466
unseen1000,600,2stage,validation_mse_loss,1,19436,2.020437152958832,2.0364357431647857,1.3845829415677118,2.5713682147895587,0.015998590205953622
unseen1000,600,2stage,validation_mse_loss,2,19436,3.1135039804379767,3.1330853823981037,2.5713682147895587,3.6239771141875283,0.01958140196012703
unseen1000,600,2stage,validation_mse_loss,3,19436,4.081552897459769,4.103064900294428,3.624004618187642,4.549344014024196,0.02151200283465915
unseen1000,600,2stage,validation_mse_loss,4,19436,4.929160133039412,4.944638558328581,4.549344014024196,5.336000522993168,0.015478425289169095
unseen1000,600,2stage,validation_mse_loss,5,19436,5.684128597869145,5.704306178854483,5.336000522993168,6.03282578976484,0.020177580985338395
unseen1000,600,2stage,validation_mse_loss,6,19435,6.420929038835936,6.448259830070026,6.03282578976484,6.800712125709961,0.02733079123408988
unseen1000,600,2stage,validation_mse_loss,7,19435,7.15656511533137,7.189152724950823,6.80072452309906,7.516307270764148,0.03258760961945306
unseen1000,600,2stage,validation_mse_loss,8,19435,7.8926065429393555,7.9392583275871775,7.516307270764148,8.261083736433267,0.04665178464782205
unseen1000,600,2stage,validation_mse_loss,9,19435,8.633000774522525,8.680061357432907,8.261083736433267,9.049246442855349,0.0470605829103814
unseen1000,600,2stage,validation_mse_loss,10,19435,9.87152089794594,9.881163603829515,9.049246442855349,10.764561862830421,0.009642705883575076
unseen1000,600,2stage,validation_mse_loss,11,19435,12.00001109716505,12.014115003586307,10.764585431455725,13.997212876308643,0.014103906421256696
unseen1000,600,e2e,validation_decision_gap,0,19436,0.5968705030971189,0.7656482816233934,0.07783764560224572,1.0897270674282233,0.1687777785262745
unseen1000,600,e2e,validation_decision_gap,1,19436,1.5903478283234103,2.0368322034533755,1.0897270674282233,2.0237787566616054,0.4464843751299652
unseen1000,600,e2e,validation_decision_gap,2,19436,2.4508916308813222,3.1328044088688083,2.0237787566616054,2.8538931285001166,0.6819127779874861
unseen1000,600,e2e,validation_decision_gap,3,19436,3.2130692389006517,4.103745323366823,2.8540809430716476,3.5805318426872192,0.8906760844661714
unseen1000,600,e2e,validation_decision_gap,4,19436,3.8805586297486485,4.9439755976752116,3.5805318426872192,4.203233123492318,1.063416967926563
unseen1000,600,e2e,validation_decision_gap,5,19436,4.474877142631101,5.7042839778845975,4.203233123492318,4.748096599212864,1.2294068352534966
unseen1000,600,e2e,validation_decision_gap,6,19435,5.054867710798412,6.448346035235763,4.748096599212864,5.353915038002449,1.3934783244373508
unseen1000,600,e2e,validation_decision_gap,7,19435,5.633759880077645,7.189736270487447,5.353970691458808,5.915661123764241,1.5559763904098016
unseen1000,600,e2e,validation_decision_gap,8,19435,6.213109618224079,7.938279968513938,5.915661123764241,6.506101044922803,1.7251703502898588
unseen1000,600,e2e,validation_decision_gap,9,19435,6.795898497687007,8.680537724991767,6.506101044922803,7.1243846381777844,1.8846392273047599
unseen1000,600,e2e,validation_decision_gap,10,19435,7.772216924443492,9.880890364753638,7.124403176979989,8.47486526296268,2.108673440310146
unseen1000,600,e2e,validation_decision_gap,11,19435,9.448135221974553,12.01420186233913,8.474954093829966,11.020684460856272,2.5660666403645767
unseen1000,600,e2e,validation_fy_loss,0,19436,0.9344961088778064,0.7657413770066911,0.12232795676224294,1.7125914402421172,0.16875473187111534
unseen1000,600,e2e,validation_fy_loss,1,19436,2.4793090964289894,2.036993470952991,1.7125914402421172,3.1805268302476004,0.44231562547599834
unseen1000,600,e2e,validation_fy_loss,2,19436,3.805722005428186,3.1328407954068114,3.1805268302476004,4.403806716865042,0.6728812100213748
unseen1000,600,e2e,validation_fy_loss,3,19436,4.971172994219169,4.104884544513578,4.403806716865042,5.504758031515574,0.8662884497055909
unseen1000,600,e2e,validation_fy_loss,4,19436,5.977475525179773,4.947245647225711,5.504758031515574,6.46011351110326,1.0302298779540617
unseen1000,600,e2e,validation_fy_loss,5,19436,6.895839149491799,5.700650462963916,6.460248776133569,7.339677861441737,1.1951886865278833
unseen1000,600,e2e,validation_fy_loss,6,19435,7.810612943803032,6.447593244513847,7.339677861441737,8.268138829146864,1.3630196992891852
unseen1000,600,e2e,validation_fy_loss,7,19435,8.72012960777436,7.189403939694895,8.268138829146864,9.174596962236443,1.5307256680794659
unseen1000,600,e2e,validation_fy_loss,8,19435,9.630531164623301,7.942096589983721,9.174596962236443,10.084621408531245,1.6884345746395804
unseen1000,600,e2e,validation_fy_loss,9,19435,10.544370431775496,8.676974972606411,10.084965431628161,11.009516063031148,1.8673954591690851
unseen1000,600,e2e,validation_fy_loss,10,19435,11.912803071069346,9.880576147933775,11.009516063031148,12.979390530043226,2.032226923135571
unseen1000,600,e2e,validation_fy_loss,11,19435,14.468895645534134,12.014280771516054,12.979390530043226,16.868104151669765,2.4546148740180804
