epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio
0,1.6236203565420875,3.3521429192297485,4.929090598424276,4.8194366288185115,4.434209543863933,4.332715721130371,4.329902191162109,0.030904418101696817,0.022597889285753417,0.9690955818980643
10,2.6069270353546714,2.4391794342862667,3.8328353901704153,3.7471570639312266,1.6619862937927246,1.6102195739746095,1.7222048473358154,0.012216891536773643,0.00602644570083008,0.9877831084631328
20,3.5005278281456857,2.296254208014811,3.2937952150901157,3.2096207936108114,0.9872522354125977,0.8921077823638917,1.0776587200164796,0.007710963257391749,0.0017996560851141962,0.9922890367425485
30,4.267871914673321,2.7473890155330416,2.925225554605325,2.8207059839367865,0.9450315920511881,0.8858248996734619,1.0531979274749756,0.007569505499349884,0.001633318775376423,0.9924304945005912
40,4.929481227974953,3.0611320796346972,2.6979899060726167,2.5848729726672173,0.9029837989807129,0.817224473953247,0.9832838726043701,0.0070787318534283085,0.0010652277266548524,0.9929212681465163
50,5.503835972994027,3.1651792864703396,2.5430494300524393,2.4320174860954284,0.8486921628316243,0.7664130878448486,0.8626465129852295,0.006321105953956927,0.0004669480605973975,0.9936788940459924
60,5.998409904138844,3.3001525734351156,2.432622464497884,2.32321712076664,0.8487294069925944,0.7597288036346436,0.8705345821380616,0.006368064537310176,0.00028224415162729207,0.9936319354626391
70,6.42808060620497,3.4918754765876874,2.34952685991923,2.2396458625793456,0.8419835599263509,0.7461362361907959,0.8717988872528076,0.006363282686344427,0.0001920425513167648,0.9936367173136048
80,6.814108455077426,3.6379023998021522,2.2858297969897587,2.176693143248558,0.8326844088236491,0.7549642467498779,0.875374116897583,0.006370103765128565,0.00033143153170636555,0.9936298962348209
90,7.165670226479726,3.759946266318416,2.235500320394834,2.1273321810364725,0.8257405853271484,0.7485292720794677,0.8743488025665284,0.006303148733118693,0.00033143153170636555,0.9936968512668318
100,7.486334838754861,3.898128829479288,2.19489542166392,2.0864987462759017,0.8219041061401368,0.738793478012085,0.8644239711761474,0.006226411568872975,0.00028224415162729207,0.9937735884310783
110,7.783764734205271,4.015296385650941,2.161361081600189,2.05333573281765,0.811910769144694,0.7308499813079834,0.8466575145721436,0.006124984831875398,5.463179825069406e-05,0.9938750151680764
120,8.062804966880652,4.097013629691398,2.1331475325425466,2.02701134622097,0.8062689463297527,0.7318664836883545,0.8113543605804443,0.00584752130322579,0.0,0.9941524786967281
130,8.321975704204249,4.2028905865086115,2.10941576619943,2.003843582570553,0.7978147633870443,0.7319789409637452,0.8113543605804443,0.00584752130322579,0.0,0.9941524786967281
140,8.562705609031132,4.313223529382035,2.089245726267497,1.9838596695661546,0.7979009628295899,0.7317521762847901,0.81745436668396,0.0059122359908869325,0.0,0.9940877640090663
150,8.791059752146491,4.406644186411075,2.0719288512070975,1.9671029978990555,0.7900652694702148,0.7388491916656494,0.8136178302764893,0.005889962456475313,0.0,0.994110037543478
160,9.006042822148503,4.498412032784914,2.0569308094183603,1.9528159362077713,0.7900652694702148,0.7384374332427979,0.8131685924530029,0.0058858670238712205,0.0,0.9941141329760822
170,9.209371272677577,4.580216186136224,2.0439144285519917,1.940822291970253,0.7889276123046876,0.7476389408111572,0.785321569442749,0.0057171955380420315,0.0,0.9942828044619125
180,9.401877216131588,4.648404402917999,2.032735205888748,1.9308091056346894,0.7862749735514323,0.7555230045318604,0.7770410823822022,0.005668186333700662,0.0,0.9943318136662542
190,9.583282031309746,4.722621791463942,2.022945034901301,1.9215928679704666,0.7862749735514323,0.7545562648773193,0.7716813182830811,0.005632110456942301,0.0,0.9943678895430128
200,9.75378090185595,4.812008002469158,2.0142750573158263,1.9127227282524109,0.7862749735514323,0.7545562648773193,0.7716813182830811,0.005632110456942301,0.0,0.9943678895430128
210,9.915855907904344,4.888801486723977,2.0067950745423633,1.9053428810834885,0.7862749735514323,0.7545562648773193,0.7716813182830811,0.005632110456942301,0.0,0.9943678895430128
220,10.071564181901408,4.935510015210899,2.0001634021600085,1.8998253101110458,0.7793859608968099,0.7736914539337159,0.7717037868499755,0.005631476690070052,0.0,0.994368523309885
230,10.218920642214467,4.989665626238463,1.9944966248671214,1.8946036744117736,0.7785534159342448,0.768208475112915,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
240,10.358591233345019,5.044672899999438,1.989483968814214,1.8898661983013154,0.7776847330729166,0.7660489749908447,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
250,10.487945707675989,5.112971115051829,1.9849921158949535,1.885171880722046,0.7776847330729166,0.7660489749908447,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
260,10.61272023446811,5.164604974520064,1.9810181125005086,1.8815257495641708,0.7776847330729166,0.7660489749908447,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
270,10.731906799534828,5.207671164108103,1.977501123746236,1.8785412538051605,0.7849995803833008,0.7660489749908447,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
280,10.844442288423961,5.242185452780126,1.9744331471125285,1.8761941719055175,0.7861180750528971,0.7746494770050049,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
290,10.950108389195643,5.299863218134289,1.9715484392642975,1.8732062262296676,0.7861180750528971,0.7746494770050049,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
300,11.051936541002922,5.34266349030526,1.9689947617053987,1.870942107439041,0.7861180750528971,0.7746494770050049,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
310,11.148221174177827,5.384119715762315,1.9667229568958282,1.8689157062768935,0.7861180750528971,0.7720969486236572,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
320,11.238202648465773,5.423740531235133,1.964713206688563,1.8671032178401947,0.7861180750528971,0.7839011859893799,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
330,11.324322916243045,5.460392951169909,1.9629141569137574,1.8655253463983537,0.7861180750528971,0.7839011859893799,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
340,11.404710001654639,5.499358490116141,1.9613088874022166,1.8639849954843521,0.7861180750528971,0.7839011859893799,0.7558522510528565,0.005543322292438538,0.0,0.994456677707517
350,11.48229588772049,5.5344819860636205,1.959888796011607,1.8626552921533586,0.7888434473673502,0.7839011859893799,0.7558829975128174,0.005543547431222908,0.0,0.9944564525687326
360,11.555283066335997,5.578772721361098,1.958604400952657,1.8611328691244124,0.7888434473673502,0.7839011859893799,0.7558829975128174,0.005543547431222908,0.0,0.9944564525687326
370,11.627421946026377,5.597600876030202,1.9575516585508983,1.8604839497804642,0.7888434473673502,0.7839011859893799,0.7558829975128174,0.005543547431222908,0.0,0.9944564525687326
380,11.693971352140862,5.620398456625048,1.9566515831152598,1.859797466993332,0.7883942921956381,0.7839011859893799,0.7558829975128174,0.005543547431222908,0.0,0.9944564525687326
390,11.757580368702582,5.662116517465318,1.9557400230566662,1.858562992811203,0.7888434473673502,0.7839011859893799,0.7558829975128174,0.005543547431222908,0.0,0.9944564525687326
400,11.818818582095044,5.678107325608552,1.9550185890992482,1.8581757700443269,0.7883942921956381,0.7839011859893799,0.7558829975128174,0.005543547431222908,0.0,0.9944564525687326
410,11.875113076532461,5.703380540113059,1.9543465212980906,1.8575280368328095,0.7883942921956381,0.7839011859893799,0.7558829975128174,0.005543547431222908,0.0,0.9944564525687326
420,11.92922069054495,5.709790961825124,1.9538390258948009,1.8575077086687088,0.7905369822184245,0.7839011859893799,0.7558829975128174,0.005543547431222908,0.0,0.9944564525687326
430,11.977739761756826,5.742862072026922,1.9532439414660137,1.856664263010025,0.7905369822184245,0.7839011859893799,0.7558829975128174,0.005543547431222908,0.0,0.9944564525687326
440,12.023700281308791,5.780230066222934,1.9527062610785166,1.8557607275247574,0.7905369822184245,0.7839011859893799,0.7558829975128174,0.005543547431222908,0.0,0.9944564525687326
450,12.070493070337767,5.793741879149576,1.9523093223571777,1.8555525082349777,0.7905369822184245,0.7839011859893799,0.7558829975128174,0.005543547431222908,0.0,0.9944564525687326
460,12.115790350376777,5.801697902754418,1.9519878395398458,1.8555274552106857,0.7905369822184245,0.7839011859893799,0.7547272205352783,0.005536227846732222,0.0,0.9944637721532235
470,12.15759917359857,5.818737395533522,1.9516565001010895,1.8552508515119552,0.7905369822184245,0.7839011859893799,0.7547272205352783,0.005536227846732222,0.0,0.9944637721532235
480,12.19714211040789,5.841121146937586,1.9513304233551025,1.8548143529891967,0.7905369822184245,0.7839011859893799,0.7547272205352783,0.005536227846732222,0.0,0.9944637721532235
490,12.23279594964859,5.8585880886386175,1.951079630057017,1.8545115137100219,0.7905369822184245,0.7839011859893799,0.7547272205352783,0.005536227846732222,0.0,0.9944637721532235
500,12.267143784818924,5.861710164782156,1.9509296091397603,1.8546364384889602,0.7845646413167318,0.7839011859893799,0.7547272205352783,0.005536227846732222,0.0,0.9944637721532235
